metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.8882303175424342,1.9896617760109445,0.10143145846851032
normalization_position_mm_after_alignment,-25.632455476350692,-25.632455476350692,0.0
fwhm_mm,54.46050655467437,52.91627615416077,-1.544230400513598
left_80_20_penumbra_mm,12.52272332252609,11.842681229527557,-0.6800420929985336
right_80_20_penumbra_mm,10.540299880146936,9.756691850115875,-0.7836080300310613
