x_aligned_mm,mcc_dose_gy,csv_dose_gy,mcc_relative,csv_relative,difference_percent_points,abs_difference_percent_points,region
-99.0,0.0203564,0.007726789710241161,0.010638977875946911,0.0038717604565748328,-0.6767217419372079,0.6767217419372079,tail
-98.0,0.0210718,0.009551709301387165,0.01101287133316196,0.004786196046825585,-0.6226675286336376,0.6226675286336376,tail
-97.0,0.0217872,0.011390403695111188,0.011386764790377011,0.005707533951998665,-0.5679230838378346,0.5679230838378346,tail
-96.0,0.0225026,0.013386521875900679,0.01176065824759206,0.006707754189491013,-0.5052904058101046,0.5052904058101046,tail
-95.0,0.023218000000000003,0.015278871108770405,0.012134551704807109,0.007655977604985783,-0.4478574099821326,0.4478574099821326,tail
-94.0,0.024240800000000003,0.015985308553154918,0.012669103323537262,0.008009961169283715,-0.4659142154253547,0.4659142154253547,tail
-93.0,0.0252636,0.016683255975684538,0.013203654942267416,0.008359690530720441,-0.48439644115469743,0.48439644115469743,tail
-92.0,0.0262864,0.017284176135202785,0.013738206560997569,0.008660801211666975,-0.5077405349330594,0.5077405349330594,tail
-91.0,0.0273092,0.017947278248902142,0.014272758179727722,0.008993070192546518,-0.5279687987181205,0.5279687987181205,tail
-90.0,0.028332,0.019321019855173382,0.014807309798457876,0.009681428311269873,-0.5125881487188002,0.5125881487188002,tail
-89.0,0.029571300000000002,0.020702309125833308,0.015455012009146455,0.010373568433854528,-0.5081443575291926,0.5081443575291926,tail
-88.0,0.0308106,0.02216985603284306,0.016102714219835036,0.01110893076359389,-0.49937834562411454,0.49937834562411454,tail
-87.0,0.0320499,0.023608932384636586,0.016750416430523617,0.011830026991368963,-0.49203894391546543,0.49203894391546543,tail
-86.0,0.033289200000000005,0.024722636187777557,0.017398118641212195,0.012388084672118714,-0.5010033969093481,0.5010033969093481,tail
-85.0,0.034528500000000004,0.025939733187070376,0.018045820851900776,0.012997950892165065,-0.5047869959735711,0.5047869959735711,tail
