crossplane_x_mm,dose_gy_at_y_-130_mm,dose_gy_at_y_-125_mm,dose_gy_at_y_-120_mm,dose_gy_at_y_-115_mm,dose_gy_at_y_-110_mm,dose_gy_at_y_-105_mm,dose_gy_at_y_-100_mm,dose_gy_at_y_-95_mm,dose_gy_at_y_-90_mm,dose_gy_at_y_-85_mm,dose_gy_at_y_-80_mm,dose_gy_at_y_-75_mm,dose_gy_at_y_-70_mm,dose_gy_at_y_-65_mm,dose_gy_at_y_-60_mm,dose_gy_at_y_-55_mm,dose_gy_at_y_-50_mm,dose_gy_at_y_-45_mm,dose_gy_at_y_-40_mm,dose_gy_at_y_-35_mm,dose_gy_at_y_-30_mm,dose_gy_at_y_-25_mm,dose_gy_at_y_-20_mm,dose_gy_at_y_-15_mm,dose_gy_at_y_-10_mm,dose_gy_at_y_-5_mm,dose_gy_at_y_0_mm,dose_gy_at_y_5_mm,dose_gy_at_y_10_mm,dose_gy_at_y_15_mm,dose_gy_at_y_20_mm,dose_gy_at_y_25_mm,dose_gy_at_y_30_mm,dose_gy_at_y_35_mm,dose_gy_at_y_40_mm,dose_gy_at_y_45_mm,dose_gy_at_y_50_mm,dose_gy_at_y_55_mm,dose_gy_at_y_60_mm,dose_gy_at_y_65_mm,dose_gy_at_y_70_mm,dose_gy_at_y_75_mm,dose_gy_at_y_80_mm,dose_gy_at_y_85_mm,dose_gy_at_y_90_mm,dose_gy_at_y_95_mm,dose_gy_at_y_100_mm,dose_gy_at_y_105_mm,dose_gy_at_y_110_mm,dose_gy_at_y_115_mm,dose_gy_at_y_120_mm,dose_gy_at_y_125_mm,dose_gy_at_y_130_mm
-25,0.013209,0.010712,0.0111225,0.011533,0.012996,0.014459,0.016107,0.017755,0.019992,0.022229,0.028754,0.035279,0.0609445,0.08661,0.33227,0.57793,1.076715,1.5755,1.64675,1.718,1.73765,1.7573,1.7697,1.7821,1.78655,1.791,1.78995,1.7889,1.78445,1.78,1.7671,1.7542,1.7322,1.7102,1.63885,1.5675,1.07517,0.58284,0.3349925,0.087145,0.059911,0.032677,0.0264975,0.020318,0.0183565,0.016395,0.013235,0.010075,0.0081348,0.0061946,0.00661165,0.0070287,0.0085958
-20,0.013163,0.011982,0.010801,0.011918,0.013035,0.0150255,0.017016,0.018649,0.020282,0.024629,0.028976,0.040184,0.051392,0.128861,0.20633,0.715165,1.224,1.4569,1.6898,1.72125,1.7527,1.7678,1.7829,1.79285,1.8028,1.80395,1.8051,1.8018,1.7985,1.7905,1.7825,1.76445,1.7464,1.7133,1.6802,1.4516,1.223,0.715605,0.20821,0.1296645,0.051119,0.038562,0.026005,0.022312,0.018619,0.016965,0.015311,0.0114833,0.0076556,0.00743825,0.0072209,0.0084519,0.0096829
-15,0.0132565,0.01105,0.011395,0.01174,0.0133305,0.014921,0.0168255,0.01873,0.021316,0.023902,0.0310545,0.038207,0.0645235,0.09084,0.340075,0.58931,1.090155,1.591,1.66375,1.7365,1.757,1.7775,1.79145,1.8054,1.81015,1.8149,1.8142,1.8135,1.80835,1.8032,1.7894,1.7756,1.7523,1.729,1.65595,1.5829,1.087645,0.59239,0.3419505,0.091511,0.0638985,0.036286,0.028498,0.02071,0.0190055,0.017301,0.0130335,0.008766,0.00779555,0.0068251,0.00756495,0.0083048,0.00989395
-10,0.01335,0.01222,0.01109,0.0121315,0.013173,0.0152815,0.01739,0.019382,0.021374,0.026031,0.030688,0.042383,0.054078,0.132599,0.21112,0.72346,1.2358,1.4677,1.6996,1.7326,1.7656,1.78235,1.7991,1.8089,1.8187,1.821,1.8233,1.82025,1.8172,1.80725,1.7973,1.7789,1.7605,1.72675,1.693,1.46325,1.2335,0.722845,0.21219,0.1330245,0.053859,0.0415305,0.029202,0.0236165,0.018031,0.0166985,0.015366,0.01251265,0.0096593,0.0076505,0.0056417,0.00787335,0.010105
-5,0.0134,0.010926,0.0114395,0.011953,0.0135555,0.015158,0.01715,0.019142,0.0219615,0.024781,0.0319755,0.03917,0.065964,0.092758,0.343894,0.59503,1.096715,1.5984,1.6703,1.7422,1.76495,1.7877,1.80045,1.8132,1.819,1.8248,1.82545,1.8261,1.81885,1.8116,1.797,1.7824,1.7602,1.738,1.66475,1.5915,1.09515,0.5988,0.345649,0.092498,0.065514,0.03853,0.03077,0.02301,0.0193005,0.015591,0.0143425,0.013094,0.01021565,0.0073373,0.005916,0.0044947,0.0089068
0,0.01345,0.0121925,0.010935,0.012177,0.013419,0.0155065,0.017594,0.0196115,0.021629,0.026049,0.030469,0.04247,0.054471,0.1335855,0.2127,0.72625,1.2398,1.4726,1.7054,1.7385,1.7716,1.78675,1.8019,1.81285,1.8238,1.82755,1.8313,1.8256,1.8199,1.81055,1.8012,1.78315,1.7651,1.72985,1.6946,1.4658,1.237,0.726575,0.21615,0.134435,0.05272,0.041008,0.029296,0.024769,0.020242,0.0169245,0.013607,0.0118355,0.010064,0.0089272,0.0077904,0.0077495,0.0077086
5,0.0133335,0.011308,0.0116665,0.012025,0.0136945,0.015364,0.017324,0.019284,0.0219395,0.024595,0.0319875,0.03938,0.066135,0.09289,0.344345,0.5958,1.09735,1.5989,1.67125,1.7436,1.76595,1.7883,1.80055,1.8128,1.8198,1.8268,1.8273,1.8278,1.81955,1.8113,1.79745,1.7836,1.76125,1.7389,1.66405,1.5892,1.09392,0.59864,0.3466085,0.094577,0.06569,0.036803,0.0299505,0.023098,0.0202115,0.017325,0.0137665,0.010208,0.00851615,0.0068243,0.007041,0.0072577,0.0089218
10,0.013217,0.0120995,0.010982,0.0120545,0.013127,0.015381,0.017635,0.019426,0.021217,0.025892,0.030567,0.042374,0.054181,0.1329555,0.21173,0.725665,1.2396,1.46995,1.7003,1.733,1.7657,1.7842,1.8027,1.8109,1.8191,1.8217,1.8243,1.8229,1.8215,1.80995,1.7984,1.77965,1.7609,1.7273,1.6937,1.4624,1.2311,0.72284,0.21458,0.134542,0.054504,0.0411155,0.027727,0.0237225,0.019718,0.017545,0.015372,0.0114655,0.007559,0.0076515,0.007744,0.0089395,0.010135
15,0.013009,0.011042,0.011413,0.011784,0.0132265,0.014669,0.0167575,0.018846,0.021217,0.023588,0.0309005,0.038213,0.064752,0.091291,0.3423355,0.59338,1.09359,1.5938,1.66485,1.7359,1.758,1.7801,1.79465,1.8092,1.8128,1.8164,1.8171,1.8178,1.81295,1.8081,1.7919,1.7757,1.7529,1.7301,1.6578,1.5855,1.090075,0.59465,0.343722,0.092794,0.065281,0.037768,0.02909,0.020412,0.018642,0.016872,0.0146705,0.012469,0.0093097,0.0061504,0.00652475,0.0068991,0.0100611
20,0.012801,0.011735,0.010669,0.0116955,0.012722,0.0148145,0.016907,0.018589,0.020271,0.0244795,0.028688,0.0401095,0.051531,0.1297455,0.20796,0.71898,1.23,1.4608,1.6916,1.7225,1.7534,1.77025,1.7871,1.79645,1.8058,1.80715,1.8085,1.80685,1.8052,1.7967,1.7882,1.7684,1.7486,1.71535,1.6821,1.45505,1.228,0.71892,0.20984,0.130755,0.05167,0.0397075,0.027745,0.022226,0.016707,0.0157925,0.014878,0.01203915,0.0092003,0.0072075,0.0052147,0.00760095,0.0099872
