Depth [mm],Dose [Gy],PDD [%]
21.14285714,1.013375481,68.11515614
21.23809524,1.003068322,67.42234901
21.33333333,0.9927611629,66.72954188
21.42857143,0.9824540037,66.03673475
21.52380952,0.9721468445,65.34392762
21.61904762,0.9618396853,64.65112049
21.71428571,0.9515325261,63.95831337
21.80952381,0.9412253669,63.26550624
21.9047619,0.9309182077,62.57269911
22,0.9206110485,61.87989198
22.0952381,0.9103038894,61.18708485
22.19047619,0.8999967302,60.49427772
22.28571429,0.889689571,59.80147059
22.38095238,0.8793824118,59.10866346
22.47619048,0.8690752526,58.41585633
22.57142857,0.8587680934,57.7230492
22.66666667,0.8484609342,57.03024208
22.76190476,0.8375537022,56.29710039
22.85714286,0.8265858882,55.55988661
22.95238095,0.8156180742,54.82267284
23.04761905,0.8046502601,54.08545906
23.14285714,0.7936824461,53.34824529
23.23809524,0.7827146321,52.61103151
23.33333333,0.7717468181,51.87381773
23.42857143,0.760779004,51.13660396
23.52380952,0.74981119,50.39939018
23.61904762,0.738843376,49.66217641
23.71428571,0.727875562,48.92496263
23.80952381,0.7169077479,48.18774886
23.9047619,0.7059399339,47.45053508
24,0.6949721199,46.7133213
24.0952381,0.6840043059,45.97610753
24.19047619,0.6730364918,45.23889375
24.28571429,0.6620686778,44.50167998
24.38095238,0.6511008638,43.7644662
24.47619048,0.6401330498,43.02725242
24.57142857,0.6291652357,42.29003865
24.66666667,0.6181974217,41.55282487
24.76190476,0.6075104417,40.83448767
24.85714286,0.5968518142,40.1180562
24.95238095,0.5861931866,39.40162474
25.04761905,0.575534559,38.68519327
25.14285714,0.5648759315,37.96876181
25.23809524,0.5542173039,37.25233034
25.33333333,0.5435586764,36.53589888
25.42857143,0.5329000488,35.81946741
25.52380952,0.5222414212,35.10303595
25.61904762,0.5115827937,34.38660448
25.71428571,0.5009241661,33.67017302
25.80952381,0.4902655385,32.95374155
25.9047619,0.479606911,32.23731009
26,0.4689482834,31.52087862
26.0952381,0.4582896558,30.80444716
26.19047619,0.4476310283,30.08801569
26.28571429,0.4369724007,29.37158423
26.38095238,0.4263137732,28.65515276
26.47619048,0.4156551456,27.9387213
26.57142857,0.404996518,27.22228983
26.66666667,0.3943378905,26.50585837
26.76190476,0.3857213963,25.92669116
26.85714286,0.3773110715,25.36138186
26.95238095,0.3689007467,24.79607256
27.04761905,0.360490422,24.23076326
27.14285714,0.3520800972,23.66545396
27.23809524,0.3436697724,23.10014465
27.33333333,0.3352594476,22.53483535
27.42857143,0.3268491228,21.96952605
27.52380952,0.318438798,21.40421675
27.61904762,0.3100284732,20.83890745
27.71428571,0.3016181484,20.27359814
27.80952381,0.2932078237,19.70828884
27.9047619,0.2847974989,19.14297954
28,0.2763871741,18.57767024
28.0952381,0.2679768493,18.01236093
28.19047619,0.2595665245,17.44705163
28.28571429,0.2511561997,16.88174233
28.38095238,0.2427458749,16.31643303
28.47619048,0.2343355501,15.75112373
28.57142857,0.2259252254,15.18581442
28.66666667,0.2175149006,14.62050512
28.76190476,0.2118105611,14.23708163
28.85714286,0.2063794121,13.87202093
28.95238095,0.2009482631,13.50696023
29.04761905,0.1955171141,13.14189953
29.14285714,0.1900859651,12.77683883
29.23809524,0.1846548161,12.41177813
29.33333333,0.1792236671,12.04671743
29.42857143,0.1737925181,11.68165673
29.52380952,0.1683613691,11.31659603
29.61904762,0.1629302201,10.95153533
29.71428571,0.1574990711,10.58647463
29.80952381,0.1520679221,10.22141393
29.9047619,0.1466367731,9.856353226
30,0.1412056241,9.491292526
30.0952381,0.1357744751,9.126231826
30.19047619,0.1303433261,8.761171126
30.28571429,0.1249121771,8.396110426
30.38095238,0.1194810281,8.031049726
30.47619048,0.114049879,7.665989026
30.57142857,0.10861873,7.300928326
30.66666667,0.103187581,6.935867626
30.76190476,0.1000257359,6.723340698
30.85714286,0.09709299467,6.526213249
30.95238095,0.09416025349,6.3290858
31.04761905,0.0912275123,6.131958351
31.14285714,0.08829477112,5.934830901
31.23809524,0.08536202993,5.737703452
31.33333333,0.08242928875,5.540576003
31.42857143,0.07949654757,5.343448554
31.52380952,0.07656380638,5.146321105
31.61904762,0.0736310652,4.949193655
31.71428571,0.07069832401,4.752066206
31.80952381,0.06776558283,4.554938757
31.9047619,0.06483284164,4.357811308
32,0.06190010046,4.160683859
32.0952381,0.05896735927,3.963556409
32.19047619,0.05603461809,3.76642896
32.28571429,0.05310187691,3.569301511
32.38095238,0.05016913572,3.372174062
32.47619048,0.04723639454,3.175046613
32.57142857,0.04430365335,2.977919164
32.66666667,0.04137091217,2.780791714
32.76190476,0.04020015613,2.70209805
32.85714286,0.03920728629,2.635361203
32.95238095,0.03821441646,2.568624357
33.04761905,0.03722154662,2.50188751
33.14285714,0.03622867679,2.435150664
33.23809524,0.03523580695,2.368413818
33.33333333,0.03424293712,2.301676971
33.42857143,0.03325006728,2.234940125
33.52380952,0.03225719745,2.168203278
33.61904762,0.03126432761,2.101466432
33.71428571,0.03027145778,2.034729586
33.80952381,0.02927858794,1.967992739
33.9047619,0.02828571811,1.901255893
34,0.02729284827,1.834519046
34.0952381,0.02629997844,1.7677822
34.19047619,0.0253071086,1.701045354
34.28571429,0.02431423877,1.634308507
34.38095238,0.02332136893,1.567571661
