metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.912286549819645,1.9937808385147122,0.08149428869506714
normalization_position_mm_after_alignment,-14.867427359567998,-14.867427359567998,0.0
fwhm_mm,75.28904140194138,73.23514548616903,-2.053895915772344
left_80_20_penumbra_mm,12.728550394330114,11.684719780128724,-1.04383061420139
right_80_20_penumbra_mm,10.493174030748268,8.82814925316272,-1.665024777585547
