crossplane_x_mm,dose_gy_at_y_-130_mm,dose_gy_at_y_-125_mm,dose_gy_at_y_-120_mm,dose_gy_at_y_-115_mm,dose_gy_at_y_-110_mm,dose_gy_at_y_-105_mm,dose_gy_at_y_-100_mm,dose_gy_at_y_-95_mm,dose_gy_at_y_-90_mm,dose_gy_at_y_-85_mm,dose_gy_at_y_-80_mm,dose_gy_at_y_-75_mm,dose_gy_at_y_-70_mm,dose_gy_at_y_-65_mm,dose_gy_at_y_-60_mm,dose_gy_at_y_-55_mm,dose_gy_at_y_-50_mm,dose_gy_at_y_-45_mm,dose_gy_at_y_-40_mm,dose_gy_at_y_-35_mm,dose_gy_at_y_-30_mm,dose_gy_at_y_-25_mm,dose_gy_at_y_-20_mm,dose_gy_at_y_-15_mm,dose_gy_at_y_-10_mm,dose_gy_at_y_-5_mm,dose_gy_at_y_0_mm,dose_gy_at_y_5_mm,dose_gy_at_y_10_mm,dose_gy_at_y_15_mm,dose_gy_at_y_20_mm,dose_gy_at_y_25_mm,dose_gy_at_y_30_mm,dose_gy_at_y_35_mm,dose_gy_at_y_40_mm,dose_gy_at_y_45_mm,dose_gy_at_y_50_mm,dose_gy_at_y_55_mm,dose_gy_at_y_60_mm,dose_gy_at_y_65_mm,dose_gy_at_y_70_mm,dose_gy_at_y_75_mm,dose_gy_at_y_80_mm,dose_gy_at_y_85_mm,dose_gy_at_y_90_mm,dose_gy_at_y_95_mm,dose_gy_at_y_100_mm,dose_gy_at_y_105_mm,dose_gy_at_y_110_mm,dose_gy_at_y_115_mm,dose_gy_at_y_120_mm,dose_gy_at_y_125_mm,dose_gy_at_y_130_mm
-75,0.001657,0.0020843,0.0021513,0.0022183,0.00248875,0.0027592,0.0032597,0.0037602,0.0041015,0.0044428,0.0052531,0.0060634,0.00780825,0.0095531,0.01012455,0.010696,0.0113535,0.012011,0.012659,0.013307,0.013546,0.013785,0.014058,0.014331,0.014633,0.014935,0.014616,0.014297,0.0141515,0.014006,0.013729,0.013452,0.0127515,0.012051,0.011582,0.011113,0.01040765,0.0097023,0.0091987,0.0086951,0.007109,0.0055229,0.00489605,0.0042692,0.0039059,0.0035426,0.00311645,0.0026903,0.0024813,0.0022723,0.0020864,0.0019005,0.0015123
-70,0.0018836,0.0019848,0.002086,0.00248245,0.0028789,0.00315345,0.003428,0.0038591,0.0042902,0.00507415,0.0058581,0.00704605,0.008234,0.0096365,0.011039,0.0118745,0.01271,0.01338,0.01405,0.0146495,0.015249,0.0158205,0.016392,0.016561,0.01673,0.01683,0.01693,0.0167885,0.016647,0.016148,0.015649,0.014901,0.014153,0.0134695,0.012786,0.0119485,0.011111,0.01043525,0.0097595,0.00866005,0.0075606,0.0064555,0.0053504,0.0047212,0.004092,0.0037167,0.0033414,0.0029749,0.0026084,0.00229965,0.0019909,0.0018716,0.0017523
-65,0.0019361,0.0019836,0.00218915,0.0023947,0.0028618,0.0033289,0.00361945,0.00391,0.00461345,0.0053169,0.0063516,0.0073863,0.00910315,0.01082,0.0116555,0.012491,0.013426,0.014361,0.015303,0.016245,0.0172825,0.01832,0.019049,0.019778,0.0199795,0.020181,0.02003,0.019879,0.019613,0.019347,0.0183185,0.01729,0.016235,0.01518,0.0139525,0.012725,0.011871,0.011017,0.0105235,0.01003,0.00837605,0.0067221,0.00584875,0.0049754,0.00448595,0.0039965,0.00354415,0.0030918,0.00280545,0.0025191,0.00210995,0.0017008,0.00181455
-60,0.0019886,0.0022947,0.0026008,0.00273365,0.0028665,0.00330785,0.0037492,0.00435585,0.0049625,0.0057265,0.0064905,0.00839625,0.010302,0.01152,0.012738,0.0136465,0.014555,0.016196,0.017837,0.0197685,0.0217,0.023303,0.024906,0.02579,0.026674,0.026876,0.027078,0.0267615,0.026445,0.0253145,0.024184,0.022368,0.020552,0.018667,0.016782,0.0151035,0.013425,0.012568,0.011711,0.01046105,0.0092111,0.00762595,0.0060408,0.00544905,0.0048573,0.0042432,0.0036291,0.0032725,0.0029159,0.0026158,0.0023157,0.00209625,0.0018768
-55,0.0019915,0.0024106,0.00262665,0.0028427,0.00324015,0.0036376,0.00419345,0.0047493,0.0052463,0.0057433,0.0068565,0.0079697,0.00992835,0.011887,0.013158,0.014429,0.01643,0.018431,0.021365,0.024299,0.027494,0.030689,0.0330185,0.035348,0.036471,0.037594,0.037363,0.037132,0.035986,0.03484,0.032187,0.029534,0.0263115,0.023089,0.020094,0.017099,0.0154355,0.013772,0.0124135,0.011055,0.0092438,0.0074326,0.0064684,0.0055042,0.00502375,0.0045433,0.00390135,0.0032594,0.0028597,0.00246,0.00224335,0.0020267,0.001858
-50,0.0019944,0.00223595,0.0024775,0.0028874,0.0032973,0.00373595,0.0041746,0.00472415,0.0052737,0.0059576,0.0066415,0.00855125,0.010461,0.0122775,0.014094,0.016287,0.01848,0.0221785,0.025877,0.0319015,0.037926,0.0434985,0.049071,0.05228,0.055489,0.0561615,0.056834,0.056038,0.055242,0.0519195,0.048597,0.042662,0.036727,0.0309415,0.025156,0.0213355,0.017515,0.015454,0.013393,0.0115392,0.0096854,0.0079399,0.0061944,0.0056859,0.0051774,0.00454025,0.0039031,0.0034423,0.0029815,0.0027222,0.0024629,0.00215105,0.0018392
-45,0.00227755,0.0024213,0.00282195,0.0032226,0.00355045,0.0038783,0.00439325,0.0049082,0.00552985,0.0061515,0.00688775,0.007624,0.009963,0.012302,0.014848,0.017394,0.0215945,0.025795,0.036142,0.046489,0.0600055,0.073522,0.0823415,0.091161,0.0946635,0.098166,0.098117,0.098068,0.094835,0.091602,0.082286,0.07297,0.059345,0.04572,0.035416,0.025112,0.020697,0.016282,0.0140445,0.011807,0.0096158,0.0074246,0.0064999,0.0055752,0.00500025,0.0044253,0.00408265,0.00374,0.00296085,0.0021817,0.0018252,0.0014687,0.00162005
-40,0.0025607,0.00264975,0.0027388,0.0030963,0.0034538,0.0040299,0.004606,0.0049964,0.0053868,0.0058836,0.0063804,0.0086557,0.010931,0.0132145,0.015498,0.019616,0.023734,0.038345,0.052956,0.085713,0.11847,0.14718,0.17589,0.187215,0.19854,0.20093,0.20332,0.201455,0.19959,0.18893,0.17827,0.148185,0.1181,0.08485,0.0516,0.037334,0.023068,0.0186375,0.014207,0.0120756,0.0099442,0.00813575,0.0063273,0.00563085,0.0049344,0.00457255,0.0042107,0.00343635,0.002662,0.00222075,0.0017795,0.0015902,0.0014009
-35,0.00250635,0.0024899,0.00296395,0.003438,0.00372485,0.0040117,0.00459835,0.005185,0.00565365,0.0061223,0.0071333,0.0081443,0.01115365,0.014163,0.017458,0.020753,0.0337225,0.046692,0.101146,0.1556,0.26137,0.36714,0.40692,0.4467,0.457375,0.46805,0.469005,0.46996,0.461305,0.45265,0.41161,0.37057,0.261605,0.15264,0.098971,0.045302,0.0326595,0.020017,0.0163475,0.012678,0.01009955,0.0075211,0.00648185,0.0054426,0.00473195,0.0040213,0.00377955,0.0035378,0.0027136,0.0018894,0.00119247,0.00049554,0.0007424875
-30,0.002452,0.0028665,0.003281,0.0034917,0.0037024,0.00415345,0.0046045,0.0052622,0.0059199,0.00641775,0.0069156,0.0094303,0.011945,0.0158885,0.019832,0.0282985,0.036765,0.0808325,0.1249,0.336695,0.54849,0.71527,0.88205,0.91422,0.94639,0.95274,0.95909,0.954615,0.95014,0.918365,0.88659,0.71305,0.53951,0.329775,0.12004,0.077922,0.035804,0.0272705,0.018737,0.014616,0.010495,0.008453,0.006411,0.0057473,0.0050836,0.00422795,0.0033723,0.0029731,0.0025739,0.0020143,0.0014547,0.0007693875,8.4075e-05
-25,0.00246185,0.0028088,0.00312235,0.0034359,0.0039042,0.0043725,0.00477785,0.0051832,0.00568,0.0061768,0.00753405,0.0088913,0.01245315,0.016015,0.022347,0.028679,0.05178,0.074881,0.2371555,0.39943,0.777415,1.1554,1.2598,1.3642,1.3828,1.4014,1.40055,1.3997,1.38105,1.3624,1.2524,1.1424,0.76274,0.38308,0.227418,0.071756,0.0496765,0.027597,0.021539,0.015481,0.01138725,0.0072935,0.00634935,0.0054052,0.0050506,0.004696,0.00339055,0.0020851,0.00136488,0.00064466,0.000798285,0.00095191,0.0003134725
-20,0.0024717,0.00285285,0.003234,0.003579,0.003924,0.0043447,0.0047654,0.0053165,0.0058676,0.00668605,0.0075045,0.01045325,0.013402,0.017965,0.022528,0.035127,0.047726,0.119248,0.19077,0.56437,0.93797,1.220135,1.5023,1.5515,1.6007,1.6073,1.6139,1.60375,1.5936,1.5433,1.493,1.200345,0.90769,0.545425,0.18316,0.1142505,0.045341,0.03332,0.021299,0.016887,0.012475,0.00908595,0.0056969,0.00526225,0.0048276,0.00437775,0.0039279,0.002320455,0.00071301,0.000948405,0.0011838,0.000863335,0.00054287
-15,0.00254745,0.0028251,0.0032801,0.0037351,0.00402055,0.004306,0.0047159,0.0051258,0.0059173,0.0067088,0.00819985,0.0096909,0.01359445,0.017498,0.0258055,0.034113,0.0641805,0.094248,0.292694,0.49114,0.94322,1.3953,1.52305,1.6508,1.6733,1.6958,1.69375,1.6917,1.6669,1.6421,1.50795,1.3738,0.923105,0.47241,0.28215,0.09189,0.061814,0.031738,0.0240925,0.016447,0.0123647,0.0082824,0.00641035,0.0045383,0.00445565,0.004373,0.002517395,0.00066179,0.000591255,0.00052072,0.00085746,0.0011942,0.000623035
-10,0.0026232,0.00305155,0.0034799,0.00360595,0.003732,0.00420105,0.0046701,0.0053765,0.0060829,0.0068862,0.0076895,0.01077225,0.013855,0.0193465,0.024838,0.040104,0.05537,0.13424,0.21311,0.608805,1.0045,1.30825,1.612,1.6665,1.721,1.7296,1.7382,1.72665,1.7151,1.6569,1.5987,1.28945,0.9802,0.59402,0.20784,0.1309535,0.054067,0.0383365,0.022606,0.0178065,0.013007,0.0098051,0.0066032,0.0051356,0.003668,0.0037313,0.0037946,0.00286465,0.0019347,0.00081796,-0.00029878,0.00020221,0.0007032
-5,0.0026358,0.0026839,0.00308765,0.0034914,0.003978,0.0044646,0.00475805,0.0050515,0.00574625,0.006441,0.0080657,0.0096904,0.0138572,0.018024,0.0271235,0.036223,0.0686915,0.10116,0.304145,0.50713,0.971815,1.4365,1.56945,1.7024,1.72675,1.7511,1.75055,1.75,1.72195,1.6939,1.5553,1.4167,0.956655,0.49661,0.298055,0.0995,0.0674195,0.035339,0.02563,0.015921,0.0123894,0.0088578,0.0071489,0.00544,0.00417385,0.0029077,0.0030842,0.0032607,0.0021326,0.0010045,-0.0001985,-0.0014015,-9.6735e-05
0,0.0026484,0.0029005,0.0031526,0.0035806,0.0040086,0.0043637,0.0047188,0.0052338,0.0057488,0.00663115,0.0075135,0.01071775,0.013922,0.0191485,0.024375,0.040167,0.055959,0.1360945,0.21623,0.613715,1.0112,1.3192,1.6272,1.6837,1.7402,1.7502,1.7602,1.7462,1.7322,1.6742,1.6162,1.30632,0.99644,0.604375,0.21231,0.133597,0.054884,0.039232,0.02358,0.0176545,0.011729,0.0090655,0.006402,0.00556055,0.0047191,0.0035783,0.0024375,0.0022682,0.0020989,0.00157975,0.0010606,8.1965e-05,-0.00089667
5,0.0025553,0.0029909,0.00326625,0.0035416,0.00392645,0.0043113,0.004782,0.0052527,0.0057961,0.0063395,0.0079069,0.0094743,0.01344965,0.017425,0.02618,0.034935,0.066726,0.098517,0.2974985,0.49648,0.95899,1.4215,1.555,1.6885,1.71315,1.7378,1.73705,1.7363,1.7088,1.6813,1.54485,1.4084,0.95174,0.49508,0.2958885,0.096697,0.065419,0.034141,0.02538,0.016619,0.0121296,0.0076402,0.00647505,0.0053099,0.0046967,0.0040835,0.00294165,0.0017998,0.001297285,0.00079477,0.00059311,0.00039145,-2.82e-06
10,0.0024622,0.0028165,0.0031708,0.0034597,0.0037486,0.00429605,0.0048435,0.00519885,0.0055542,0.0063831,0.007212,0.010321,0.01343,0.0184885,0.023547,0.037459,0.051371,0.1241755,0.19698,0.57715,0.95732,1.25891,1.5605,1.61235,1.6642,1.6727,1.6812,1.6727,1.6642,1.60875,1.5533,1.25573,0.95816,0.57867,0.19918,0.124625,0.05007,0.036093,0.022116,0.017357,0.012598,0.0091806,0.0057632,0.005282,0.0048008,0.00423325,0.0036657,0.0024194,0.0011731,0.001278,0.0013829,0.001136965,0.00089103
15,0.0023535,0.0027697,0.00313,0.0034903,0.00378545,0.0040806,0.004617,0.0051534,0.00564605,0.0061387,0.00750415,0.0088696,0.0125008,0.016132,0.0228535,0.029575,0.0534025,0.07723,0.2413,0.40537,0.803435,1.2015,1.3167,1.4319,1.45295,1.474,1.4761,1.4782,1.45995,1.4417,1.32895,1.2162,0.81729,0.41838,0.248571,0.078762,0.0535065,0.028251,0.0216125,0.014974,0.01166635,0.0083587,0.00655685,0.004755,0.00456865,0.0043823,0.00379335,0.0032044,0.00228945,0.0013745,0.00130465,0.0012348,0.001269015
20,0.0022448,0.0026598,0.0030748,0.0034363,0.0037978,0.00426995,0.0047421,0.0051002,0.0054583,0.0061625,0.0068667,0.00959785,0.012329,0.0157375,0.019146,0.0263965,0.033647,0.0742985,0.11495,0.30956,0.50417,0.66461,0.82505,0.86105,0.89705,0.90724,0.91743,0.917705,0.91798,0.8921,0.86622,0.70464,0.54306,0.33246,0.12186,0.0780705,0.034281,0.025584,0.016887,0.014009,0.011131,0.00882725,0.0065235,0.005563,0.0046025,0.0043491,0.0040957,0.00334245,0.0025892,0.00216585,0.0017425,0.00169475,0.001647
25,0.0023984,0.0024825,0.0030019,0.0035213,0.00375875,0.0039962,0.00445225,0.0049083,0.00533655,0.0057648,0.0069406,0.0081164,0.0107952,0.013474,0.016755,0.020036,0.028311,0.036586,0.075908,0.11523,0.18724,0.25925,0.29092,0.32259,0.333135,0.34368,0.346235,0.34879,0.34414,0.33949,0.311335,0.28318,0.204455,0.12573,0.0817995,0.037869,0.027924,0.017979,0.0147605,0.011542,0.00958645,0.0076309,0.00653535,0.0054398,0.0048277,0.0042156,0.00405335,0.0038911,0.0031924,0.0024937,0.00196905,0.0014444,0.00181465
30,0.002552,0.0027265,0.002901,0.00314905,0.0033971,0.0039199,0.0044427,0.0048017,0.0051607,0.00580135,0.006442,0.0085425,0.010643,0.0128495,0.015056,0.0168005,0.018545,0.0270475,0.03555,0.056215,0.07688,0.094615,0.11235,0.12009,0.12783,0.1303,0.13277,0.131855,0.13094,0.124545,0.11815,0.100173,0.082196,0.0598015,0.037407,0.0272115,0.017016,0.01475,0.012484,0.0108272,0.0091704,0.00752645,0.0058825,0.00537015,0.0048578,0.0044042,0.0039506,0.0034474,0.0029442,0.0027493,0.0025544,0.00226835,0.0019823
35,0.00247905,0.0024852,0.00283875,0.0031923,0.0034647,0.0037371,0.0042427,0.0047483,0.00514535,0.0055424,0.00630875,0.0070751,0.00950855,0.011942,0.012306,0.01267,0.0142625,0.015855,0.0222575,0.02866,0.036477,0.044294,0.049475,0.054656,0.0570115,0.059367,0.0594535,0.05954,0.0578185,0.056097,0.0512485,0.0464,0.0380065,0.029613,0.0226615,0.01571,0.013096,0.010482,0.0099641,0.0094462,0.0078571,0.006268,0.0057284,0.0051888,0.0046649,0.004141,0.0037887,0.0034364,0.0031173,0.0027982,0.0024898,0.0021814,0.0021086
40,0.0024061,0.00256465,0.0027232,0.00315105,0.0035789,0.00384195,0.004105,0.00459065,0.0050763,0.00567855,0.0062808,0.0078328,0.0093848,0.0101874,0.01099,0.010803,0.010616,0.01233,0.014044,0.017205,0.020366,0.0233005,0.026235,0.02782,0.029405,0.0298635,0.030322,0.0301895,0.030057,0.0284425,0.026828,0.0239155,0.021003,0.017516,0.014029,0.01154295,0.0090569,0.00895015,0.0088434,0.00827435,0.0077053,0.00638975,0.0050742,0.0047166,0.004359,0.0039248,0.0034906,0.00324925,0.0030079,0.0026127,0.0022175,0.0022262,0.0022349
45,0.00221525,0.0024941,0.00268075,0.0028674,0.00332195,0.0037765,0.0040828,0.0043891,0.00491235,0.0054356,0.0061825,0.0069294,0.0086307,0.010332,0.010318,0.010304,0.0099524,0.0096008,0.0106949,0.011789,0.0132865,0.014784,0.015865,0.016946,0.017403,0.01786,0.017912,0.017964,0.0174845,0.017005,0.0159675,0.01493,0.0134785,0.012027,0.01039815,0.0087693,0.0084546,0.0081399,0.00808145,0.008023,0.0067473,0.0054716,0.00500105,0.0045305,0.00412625,0.003722,0.003514,0.003306,0.0029556,0.0026052,0.00240685,0.0022085,0.00193995
50,0.0020244,0.00231865,0.0026129,0.0028745,0.0031361,0.00353765,0.0039392,0.00439915,0.0048591,0.00551105,0.006163,0.00766,0.009157,0.0102495,0.011342,0.011021,0.0107,0.0100803,0.0094606,0.0100983,0.010736,0.0116175,0.012499,0.012883,0.013267,0.013393,0.013519,0.013458,0.013397,0.0128995,0.012402,0.011692,0.010982,0.01022105,0.0094601,0.0091033,0.0087465,0.0088615,0.0089765,0.00788165,0.0067868,0.005618,0.0044492,0.00421105,0.0039729,0.00358715,0.0032014,0.00301585,0.0028303,0.00251755,0.0022048,0.0019249,0.001645
55,0.0020377,0.0024539,0.0026364,0.0028189,0.00313425,0.0034496,0.00390325,0.0043569,0.0048445,0.0053321,0.00620995,0.0070878,0.0086564,0.010225,0.0106795,0.011134,0.01022345,0.0093129,0.00940505,0.0094972,0.0101696,0.010842,0.011209,0.011576,0.0116615,0.011747,0.011809,0.011871,0.011564,0.011257,0.0108425,0.010428,0.01005275,0.0096775,0.0090701,0.0084627,0.00843435,0.008406,0.00795035,0.0074947,0.00622255,0.0049504,0.00452115,0.0040919,0.0037606,0.0034293,0.00316565,0.002902,0.00278285,0.0026637,0.00223395,0.0018042,0.0016849
60,0.002051,0.0023282,0.0026054,0.0027081,0.0028108,0.0032666,0.0037224,0.00401695,0.0043115,0.0050403,0.0057691,0.00740545,0.0090418,0.0098104,0.010579,0.01011435,0.0096497,0.00921405,0.0087784,0.0091222,0.009466,0.009851,0.010236,0.0104465,0.010657,0.0106655,0.010674,0.010514,0.010354,0.010239,0.010124,0.00962325,0.0091225,0.00881075,0.008499,0.00816405,0.0078291,0.0077828,0.0077365,0.0070533,0.0063701,0.0052632,0.0041563,0.00386235,0.0035684,0.00329915,0.0030299,0.00275495,0.00248,0.00222865,0.0019773,0.00185105,0.0017248
65,0.001998,0.0022055,0.0023365,0.0024675,0.0028384,0.0032093,0.00361,0.0040107,0.0045214,0.0050321,0.005765,0.0064979,0.00808475,0.0096716,0.00953825,0.0094049,0.00859685,0.0077888,0.0077674,0.007746,0.0078706,0.0079952,0.00829415,0.0085931,0.00876485,0.0089366,0.00876545,0.0085943,0.0085702,0.0085461,0.00835135,0.0081566,0.0077753,0.007394,0.0071081,0.0068222,0.0067712,0.0067202,0.00668135,0.0066425,0.005535,0.0044275,0.0039628,0.0034981,0.0032793,0.0030605,0.00280005,0.0025396,0.00236135,0.0021831,0.00200945,0.0018358,0.00170505
70,0.001945,0.00196935,0.0019937,0.002453,0.0029123,0.00304525,0.0031782,0.003531,0.0038838,0.00473405,0.0055843,0.00648195,0.0073796,0.00825575,0.0091319,0.00886595,0.0086,0.00750565,0.0064113,0.0065211,0.0066309,0.0069921,0.0073533,0.0073769,0.0074005,0.0074035,0.0074065,0.0075,0.0075935,0.0073217,0.0070499,0.0068615,0.0066731,0.006535,0.0063969,0.00594135,0.0054858,0.0059665,0.0064472,0.00594325,0.0054393,0.00450135,0.0035634,0.00327765,0.0029919,0.00295225,0.0029126,0.0025659,0.0022192,0.00204785,0.0018765,0.0017809,0.0016853
