metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.9286853213634547,1.9851227694620392,0.05643744809858453
normalization_position_mm_after_alignment,-14.751244935168737,-14.751244935168737,0.0
fwhm_mm,74.2793934474305,72.39108934642144,-1.888304101009055
left_80_20_penumbra_mm,12.562222122427876,11.364364401524924,-1.1978577209029524
right_80_20_penumbra_mm,8.0043736172437,6.76595155487443,-1.2384220623692705
