Depth [mm],Signal,Net OD,Dose [cGy],Dose [Gy],PDD [%]
17.145,23276.48,0.2012092458,183.8969199,1.838969199,97.03406651
17.272,23286.6,0.2010204671,183.269098,1.83269098,96.70279335
17.399,23268.3,0.2013618958,184.4045881,1.844045881,97.30194002
17.526,23266.81,0.201389707,184.4970799,1.844970799,97.35074374
17.653,23275.36,0.2012301434,183.9664189,1.839664189,97.07073801
17.78,23271.11,0.2013094513,184.2301734,1.842301734,97.20990928
17.907,23305.71,0.2006642122,182.0843005,1.820843005,96.07762944
18.034,23233.25,0.2020165847,186.5818884,1.865818884,98.45080266
18.161,23323.88,0.200325752,180.9586825,1.809586825,95.48369189
18.288,23265.34,0.2014171466,184.588336,1.84588336,97.39889544
18.415,23252.79,0.2016514809,185.367662,1.85367662,97.81011041
18.542,23313.39,0.2005211215,181.6084232,1.816084232,95.82653056
18.669,23323.86,0.2003261244,180.959921,1.80959921,95.48434539
18.796,23313.4,0.2005209352,181.6078036,1.816078036,95.82620366
18.923,23314.52,0.2005000717,181.538418,1.81538418,95.789592
19.05,23249.92,0.2017050875,185.5459414,1.855459414,97.9041804
19.177,23299.42,0.2007814402,182.4741658,1.824741658,96.28334368
19.304,23306.29,0.2006534043,182.0483564,1.820483564,96.05866335
19.431,23290.76,0.2009428901,183.0111001,1.830111001,96.56665957
19.558,23316.42,0.2004646807,181.4207178,1.814207178,95.72748696
19.685,23269.93,0.2013314735,184.3034126,1.843034126,97.24855429
19.812,23239.45,0.2019007048,186.1965064,1.861965064,98.24745404
19.939,23258.74,0.2015403664,184.9981283,1.849981283,97.61512426
20.066,23275.33,0.2012307032,183.9682806,1.839682806,97.0717203
20.193,23272.53,0.2012829515,184.142043,1.84142043,97.16340688
20.32,23215.91,0.2023408389,187.6602611,1.876602611,99.01981106
20.447,23203.19,0.2025788541,188.4518288,1.884518288,99.43748544
20.574,23186.07,0.2028994077,189.5178946,1.895178946,100
20.701,23245.92,0.2017798115,185.7944512,1.857944512,98.03530776
20.828,23208.83,0.2024733029,188.1007972,1.881007972,99.25226195
20.955,23247.47,0.2017508544,185.6981486,1.856981486,97.98449323
21.082,23276.19,0.2012146567,183.9149149,1.839149149,97.04356164
21.209,23268.83,0.2013520036,184.3716898,1.843716898,97.28458106
21.336,23288.75,0.2009803715,183.135752,1.83135752,96.63243271
21.463,23288.95,0.2009766419,183.1233483,1.831233483,96.62588787
21.59,23243.84,0.2018186731,185.9236932,1.859236932,98.10350291
21.717,23336.39,0.2000928762,180.184207,1.80184207,95.07503624
21.844,23341.6,0.199995928,179.861786,1.79861786,94.90490933
21.971,23353.4,0.1997764323,179.1318088,1.791318088,94.51973347
22.098,23324.23,0.200319235,180.9370089,1.809370089,95.4722557
22.225,23353.81,0.1997688078,179.1064519,1.791064519,94.50635374
22.352,23302.18,0.2007299977,182.3030832,1.823030832,96.19307113
22.479,23339.27,0.2000392822,180.0059692,1.800059692,94.98098826
22.606,23315.32,0.2004851699,181.4888589,1.814888589,95.7634419
22.733,23350.99,0.1998212525,179.2808674,1.792808674,94.59838492
22.86,23330.73,0.2001982226,180.5345577,1.805345577,95.25990046
22.987,23376,0.1993563518,177.7347461,1.777347461,93.78256678
23.114,23377.67,0.1993253265,177.6315654,1.776315654,93.72812301
23.241,23400.24,0.1989062387,176.237804,1.76237804,92.99269831
23.368,23387.98,0.1991338366,176.9947268,1.769947268,93.39209218
23.495,23429.58,0.1983620469,174.4279842,1.744279842,92.03773847
23.622,23492.51,0.1971971299,170.5538175,1.705538175,89.99351638
23.749,23528.18,0.1965382163,168.362467,1.68362467,88.83724008
23.876,23444.08,0.1980933557,173.5343972,1.735343972,91.56623316
24.003,23521.92,0.1966537818,168.7468033,1.687468033,89.04003693
24.13,23518.27,0.1967211784,168.9709444,1.689709444,89.15830602
24.257,23543.93,0.1962475925,167.3959387,1.673959387,88.32724693
24.384,23568.59,0.1957929489,165.8839295,1.658839295,87.52942824
24.511,23587.63,0.1954422436,164.7175883,1.647175883,86.91400284
24.638,23624.74,0.1947595127,162.4470287,1.624470287,85.71593152
24.765,23624.9,0.1947565714,162.4372469,1.624372469,85.7107701
24.892,23626.34,0.1947301009,162.3492136,1.623492136,85.66431892
25.019,23682.48,0.1936993711,158.9213136,1.589213136,83.85557149
25.146,23677.57,0.1937894211,159.220793,1.59220793,84.0135932
25.273,23668.15,0.1939622373,159.7955283,1.597955283,84.31685494
25.4,23712.4,0.1931510379,157.0977208,1.570977208,82.89334424
25.527,23723.36,0.1929503511,156.4302959,1.564302959,82.54117443
25.654,23711.15,0.1931739324,157.1738609,1.571738609,82.93351993
25.781,23721.94,0.1929763472,156.5167515,1.565167515,82.58679309
25.908,23751.51,0.1924353253,154.7174736,1.547174736,81.63739573
26.035,23787.46,0.1917784793,152.5329997,1.525329997,80.48474789
26.162,23853.85,0.1905680664,149.4771947,1.494771947,78.87233814
26.289,23847.05,0.1906918881,149.6214439,1.496214439,78.94845191
26.416,23852.92,0.1905849987,149.4969204,1.494969204,78.88274654
26.543,23867.16,0.1903258058,149.194967,1.49194967,78.72341941
26.67,23867.83,0.1903136144,149.1807644,1.491807644,78.71592532
26.797,23918.67,0.1893895233,148.1042209,1.481042209,78.14788212
26.924,23965.54,0.1885393312,147.1137678,1.471137678,77.62526497
27.051,23970.87,0.1884427537,147.0012574,1.470012574,77.56589832
27.178,23958.4,0.1886687389,147.2645246,1.472645246,77.70481248
27.305,24060.22,0.1868269563,145.1188929,1.451188929,76.57265992
27.432,24017.1,0.187605984,146.0264412,1.460264412,77.05153198
27.559,24089.51,0.1862985842,144.5033523,1.445033523,76.24786707
27.686,24131.15,0.1855485311,143.6295589,1.436295589,75.78680588
27.813,24143.38,0.1853284804,143.3732052,1.433732052,75.65153968
27.94,24151.14,0.1851889149,143.2106148,1.432106148,75.56574808
28.067,24240.02,0.1835935765,141.3520846,1.413520846,74.58508599
28.194,24308.26,0.1823726774,139.9297671,1.399297671,73.83459351
28.321,24321.28,0.1821401227,139.6588465,1.396588465,73.69164102
28.448,24338.38,0.1818348828,139.3032495,1.393032495,73.50400857
28.575,24356.53,0.1815111346,138.9260907,1.389260907,73.304999
28.702,24419.59,0.1803881824,137.6178789,1.376178789,72.61471494
28.829,24460.71,0.1796574916,136.766642,1.36766642,72.16555581
28.956,24455.27,0.1797540883,136.8791748,1.368791748,72.22493428
29.083,24511.96,0.1787485111,135.707702,1.35707702,71.60680118
29.21,24552.67,0.1780278236,134.8681187,1.348681187,71.16379115
29.337,24591.15,0.1773477114,134.0758047,1.340758047,70.74572295
29.464,24616.25,0.1769046564,133.5596564,1.335596564,70.47337493
29.591,24684.49,0.1757023915,132.1590472,1.321590472,69.73433697
29.718,24755.37,0.1744571286,130.7083463,1.307083463,68.96886788
29.845,24750.1,0.1745495924,130.8160644,1.308160644,69.02570582
29.972,24627.21,0.1767113366,133.3344436,1.333344436,70.35454034
30.099,24740.91,0.1747108809,131.0039616,1.310039616,69.12485065
30.226,24918.62,0.171602563,127.3828474,1.273828474,67.21415285
30.353,24927.38,0.1714499161,127.2050174,1.272050174,67.12032005
30.48,24973.35,0.1706497465,126.2728394,1.262728394,66.628452
30.607,25029.73,0.1696703855,125.1319078,1.251319078,66.02643412
30.734,25043.51,0.1694313525,124.8534402,1.248534402,65.87949941
30.861,25134.76,0.1678518076,123.0133091,1.230133091,64.90854563
30.988,25202.74,0.1666787912,121.6467737,1.216467737,64.18748685
31.115,25258.16,0.1657248403,120.5354442,1.205354442,63.6010887
31.242,25325.53,0.1645680075,119.1877623,1.191877623,62.88997805
31.369,25344.48,0.1642431652,118.809329,1.18809329,62.69029595
31.496,25382.06,0.1635996839,118.0596891,1.180596891,62.29474494
31.623,25443.37,0.1625519168,116.839066,1.16839066,61.65067749
31.75,25437.06,0.162659636,116.9645561,1.169645561,61.71689296
31.877,25551.52,0.1607098099,114.6930565,1.146930565,60.51832562
32.004,25554.29,0.1606627313,114.6382111,1.146382111,60.48938616
32.131,25670.85,0.1586863013,112.3357185,1.123357185,59.27446521
32.258,25721.38,0.1578322848,111.3408101,1.113408101,58.74949717
32.385,25818.19,0.1562007578,109.4401212,1.094401212,57.74658979
32.512,25829.23,0.1560150908,109.2238236,1.092238236,57.63245939
32.639,25875.7,0.155234443,108.3143881,1.083143881,57.15259147
32.766,25998,0.1531866109,105.9287138,1.059287138,55.89377933
32.893,26042.51,0.1524437107,105.0632533,1.050632533,55.43711505
33.02,26131.23,0.1509666978,103.3425694,1.033425694,54.52918818
33.147,26242.77,0.1491168762,101.1875724,1.011875724,53.39209399
33.274,26303.97,0.1481052498,100.0090524,1.000090524,52.77024243
33.401,26399.49,0.1465310133,99.17641209,0.9917641209,52.33089588
33.528,26488.1,0.145075743,98.4112866,0.984112866,51.92717385
33.655,26525.3,0.1444662459,98.09083632,0.9809083632,51.75808677
33.782,26615.89,0.1429855574,97.31234691,0.9731234691,51.3473132
33.909,26720.03,0.1412896089,96.42068208,0.9642068208,50.8768221
34.036,26805.86,0.1398968053,95.68839919,0.9568839919,50.49042962
34.163,26800.72,0.1399800889,95.7321865,0.957321865,50.5135342
34.29,26875.14,0.1387758151,95.09902539,0.9509902539,50.17944379
34.417,27002.09,0.1367291699,94.02297762,0.9402297762,49.61166217
34.544,27089.3,0.1353287675,93.28669962,0.9328669962,49.22316165
34.671,27167.24,0.1340810309,92.63068743,0.9263068743,48.87701377
34.798,27253.03,0.1327117561,91.91077506,0.9191077506,48.49714865
34.925,27349.19,0.131182082,91.10653092,0.9110653092,48.07278548
35.052,27429.57,0.1299075509,90.43643122,0.9043643122,47.71920426
35.179,27510.13,0.1286339077,89.76679832,0.8976679832,47.36586933
35.306,27567.95,0.1277220779,89.2873931,0.892873931,47.11290894
35.433,27621.65,0.1268769324,88.84304791,0.8884304791,46.87844813
35.56,27731.29,0.1251564778,87.93849869,0.8793849869,46.40115852
35.687,27821.69,0.1237430431,87.19536875,0.8719536875,46.00904255
35.814,27958.43,0.1216137703,86.07587853,0.8607587853,45.41833832
35.941,28046.07,0.1202545367,85.36124548,0.8536124548,45.04125885
36.068,28105.49,0.119335389,84.87799278,0.8487799278,44.78626832
36.195,28177.05,0.1182310277,84.29736183,0.8429736183,44.47989569
36.322,28291.58,0.1164693482,83.37113809,0.8337113809,43.99116942
36.449,28400.38,0.1148023994,82.49472015,0.8249472015,43.52872341
36.576,28511.07,0.113113034,81.60651644,0.8160651644,43.06005858
36.703,28572.18,0.1121831729,81.11763104,0.8111763104,42.80209593
36.83,28657.69,0.1108853699,80.43529585,0.8043529585,42.44205858
36.957,28795.37,0.1088038871,79.34093178,0.7934093178,41.86461228
37.084,28875.93,0.10759057,78.70301606,0.7870301606,41.52801308
37.211,28993.86,0.1058205128,77.77238767,0.7777238767,41.03696268
37.338,29097.38,0.1042726645,76.95858825,0.7695858825,40.60755762
37.465,29185.76,0.1029555435,76.26609636,0.7626609636,40.24216105
37.592,29253.84,0.1019436686,75.73409124,0.7573409124,39.96144607
37.719,29381.05,0.1000592381,74.74332974,0.7474332974,39.43866615
37.846,29460.2,0.09889085948,74.12904094,0.7412904094,39.1145338
37.973,29594.29,0.09691862512,73.09211554,0.7309211554,38.56739528
38.1,29700.62,0.09536103504,72.27319423,0.7227319423,38.13528764
38.227,29789.77,0.0940594002,71.58884441,0.7158884441,37.77418727
38.354,29871.68,0.09286690209,70.9618745,0.709618745,37.44336368
38.481,29980.45,0.09128840312,70.13196011,0.7013196011,37.00545548
38.608,30087.33,0.08974290091,69.31939415,0.6931939415,36.57670126
38.735,30192.79,0.08822330398,68.52044819,0.6852044819,36.15513371
38.862,30336.88,0.08615563666,67.43334778,0.6743334778,35.58152011
38.989,30398.57,0.0852733962,66.96949948,0.6696949948,35.3367684
39.116,30506.27,0.08373744062,66.16195277,0.6616195277,34.91066261
39.243,30596,0.08246189809,65.49132129,0.6549132129,34.55680079
39.37,30657.13,0.08159505486,65.03556827,0.6503556827,34.31632058
39.497,30729.37,0.08057289371,64.49815502,0.6449815502,34.03275198
39.624,30859.93,0.07873161373,63.53008042,0.6353008042,33.5219429
39.751,30941.07,0.077591222,62.93050606,0.6293050606,33.2055747
39.878,31053.82,0.07601151901,62.09995863,0.6209995863,32.76733248
40.005,31165.23,0.074456214,61.28223873,0.6128223873,32.33585877
40.132,31278.8,0.07287646719,60.45166827,0.6045166827,31.89760439
40.259,31344.65,0.07196312555,59.97146816,0.5997146816,31.64422457
40.386,31393.98,0.07128017308,59.61239787,0.5961239787,31.45475945
40.513,31523.01,0.06949887059,58.67585713,0.5867585713,30.96058937
40.64,31637.67,0.06792205856,57.84682966,0.5784682966,30.52314917
40.767,31668.76,0.06749549157,57.62255705,0.5762255705,30.40481068
40.894,31769.05,0.06612232217,56.90059709,0.5690059709,30.02386514
41.021,31885.42,0.06453440838,56.06573275,0.5606573275,29.58334508
41.148,31956.14,0.0635722352,55.55985888,0.5555985888,29.31641838
41.275,32089.87,0.06175859262,54.60631497,0.5460631497,28.81327649
41.402,32169.96,0.06067602944,54.03714464,0.5403714464,28.51295112
41.529,32245.39,0.05965891635,53.50238547,0.5350238547,28.23078295
41.656,32382.95,0.05781014106,52.53037012,0.5253037012,27.71789452
41.783,32451.04,0.05689793059,52.05076474,0.5205076474,27.46482851
41.91,32568.41,0.05532999365,51.22640346,0.5122640346,27.02985044
42.037,32610.21,0.0547729548,50.93353373,0.5093353373,26.87531636
42.164,32769.83,0.05265236194,49.67450301,0.4967450301,26.21098294
42.291,32795.4,0.05231361805,49.35491746,0.4935491746,26.04235213
42.418,32906.49,0.05084498998,47.96935057,0.4796935057,25.3112513
42.545,33041.12,0.0490717901,46.29643752,0.4629643752,24.42853094
42.672,33142.34,0.04774338201,45.04316019,0.4504316019,23.76723332
42.799,33221.62,0.04670574402,44.06420788,0.4406420788,23.25068458
42.926,33279.86,0.04594505969,43.34654556,0.4334654556,22.87200671
43.053,33409.84,0.04425215454,41.74938603,0.4174938603,22.02925804
43.18,33459.88,0.04360217126,41.13616384,0.4113616384,21.7056885
43.307,33545.81,0.04248826749,40.08525912,0.4008525912,21.15117372
43.434,33641.9,0.04124603479,38.91328335,0.3891328335,20.53277525
43.561,33742.39,0.03995070958,37.69121783,0.3769121783,19.88794668
43.688,33813.17,0.03904066236,36.83264014,0.3683264014,19.43491417
43.815,33878.92,0.038196993,36.03668618,0.3603668618,19.01492535
43.942,33957.81,0.0371868763,35.08369863,0.3508369863,18.51207703
44.069,33992.35,0.03674536055,34.66715369,0.3466715369,18.29228515
44.196,34030.47,0.0362586031,34.20792577,0.3420792577,18.0499714
44.323,34126.51,0.03503467359,33.05321802,0.3305321802,17.44068448
44.45,34140.3,0.03485921728,32.887685,0.32887685,17.35334021
44.577,34179.91,0.03435563551,32.41258429,0.3241258429,17.1026511
44.704,34255.62,0.03339471802,31.5060134,0.315060134,16.62429475
44.831,34306.79,0.03274646623,30.89442477,0.3089442477,16.30158716
44.958,34391.12,0.03168023082,29.88849243,0.2988849243,15.77080227
45.085,34421.58,0.03129574915,29.52575589,0.2952575589,15.57940265
45.212,34446.51,0.03098132307,29.22911279,0.2922911279,15.42287754
45.339,34535.37,0.02986243709,28.17350764,0.2817350764,14.86588256
45.466,34578.79,0.02931675821,27.65869071,0.2765869071,14.59423701
45.593,34643.45,0.02850541523,26.89323484,0.2689323484,14.19034065
45.72,34746.12,0.02722023513,25.68074066,0.2568074066,13.55056245
45.847,34741.59,0.02727685965,25.73416266,0.2573416266,13.57875082
45.974,34762.61,0.02701417422,25.48633393,0.2548633393,13.44798283
46.101,34798.12,0.02657076891,25.06800629,0.2506800629,13.22725031
46.228,34855.78,0.02585174455,24.38964778,0.2438964778,12.86931128
46.355,34875.53,0.02560573408,24.15755092,0.2415755092,12.74684429
46.482,34914.89,0.02511587222,23.69539417,0.2369539417,12.50298512
46.609,34997.92,0.02408431626,22.72217991,0.2272217991,11.98946409
46.736,35068.11,0.02321419018,21.90126554,0.2190126554,11.55630479
46.863,34982.71,0.02427310047,22.90028706,0.2290028706,12.08344315
46.99,35137.43,0.02235655692,21.09213743,0.2109213743,11.12936458
47.117,35120.18,0.02256981723,21.29333638,0.2129333638,11.23552814
47.244,35194.03,0.02165755044,20.43266465,0.2043266465,10.78139069
47.371,35161.01,0.02206520865,20.81726694,0.2081726694,10.98432788
47.498,35183.76,0.02178430078,20.55224637,0.2055224637,10.84448855
47.625,35258,0.02086887691,19.68859612,0.1968859612,10.38877947
47.752,35227.59,0.02124361722,20.04214225,0.2004214225,10.57532973
47.879,35264.43,0.02078968187,19.61388011,0.1961388011,10.34935521
48.006,35282.48,0.02056744632,19.40421353,0.1940421353,10.23872367
48.133,35373.12,0.01945318295,18.35296954,0.1835296954,9.684029881
48.26,35394.16,0.01919494055,18.10933255,0.1810933255,9.555473688
48.387,35365.89,0.01954195855,18.43672426,0.1843672426,9.72822345
48.514,35369.8,0.01949394626,18.3914274,0.183914274,9.704322348
48.641,35447.07,0.01854620745,17.49728984,0.1749728984,9.232526502
48.768,35478.32,0.01816350378,17.13623074,0.1713623074,9.042011985
48.895,35506.58,0.01781770735,16.80999151,0.1680999151,8.869870334
49.022,35529.2,0.01754112162,16.54904864,0.1654904864,8.732182611
49.149,35555.93,0.01721450782,16.24090713,0.1624090713,8.569590312
49.276,35592.2,0.0167717172,15.82315942,0.1582315942,8.349163784
49.403,35557.91,0.01719032398,16.21809105,0.1621809105,8.5575513
49.53,35587.08,0.01683419572,15.88210433,0.1588210433,8.380266343
49.657,35595.47,0.01673181864,15.7855174,0.157855174,8.329301795
49.784,35657.84,0.01597151841,15.06821746,0.1506821746,7.950815143
49.911,35625.09,0.01637058016,15.44470948,0.1544470948,8.14947291
50.038,35649.58,0.0160721327,15.1631413,0.151631413,8.00090215
50.165,35681.58,0.01568247341,14.79551997,0.1479551997,7.806925043
50.292,35572.89,0.01700740093,16.04551358,0.1604551358,8.466489993
50.419,35724.52,0.01516014809,14.30273579,0.1430273579,7.546905174
50.546,35686.61,0.01562125563,14.73776448,0.1473776448,7.776450089
50.673,35734.08,0.01504394499,14.19310479,0.1419310479,7.489057867
50.8,35767.82,0.01463407904,13.80641963,0.1380641963,7.28502164
50.927,35769.76,0.01461052412,13.7841969,0.137841969,7.273295711
51.054,35754.18,0.01479972813,13.9627001,0.139627001,7.367483757
51.181,35787.37,0.01439676691,13.58252916,0.1358252916,7.166884789
51.308,35804.11,0.01419366761,13.39091654,0.1339091654,7.065779499
51.435,35769.4,0.01461489504,13.78832061,0.1378832061,7.275471609
51.562,35818.73,0.01401636704,13.22364355,0.1322364355,6.977517127
51.689,35725.21,0.01515176,14.29482211,0.1429482211,7.542729484
