Depth [mm],Signal,Net OD,Dose [cGy],Dose [Gy],PDD [%]
7.493,24084.55,0.1863880141,144.607536,1.44607536,91.68425832
7.62,24090.89,0.1862737057,144.4743696,1.444743696,91.59982799
7.747,24053.64,0.1869457435,145.2572772,1.452572772,92.0962081
7.874,24036.78,0.1872502618,145.6120335,1.456120335,92.32113116
8.001,23963.72,0.1885723138,147.1521918,1.471521918,93.29762431
8.128,23997.14,0.1879670651,146.4470919,1.464470919,92.85057594
8.255,23935.27,0.1890882195,147.7532092,1.477532092,93.67868217
8.382,23996.36,0.1879811816,146.4635372,1.464635372,92.86100265
8.509,23930.04,0.1891831258,147.8637728,1.478637728,93.74878181
8.636,23969.94,0.1884596034,147.0208869,1.470208869,93.21437421
8.763,23962.28,0.1885984117,147.1825952,1.471825952,93.31690072
8.89,23937.24,0.1890524762,147.7115692,1.477115692,93.6522815
9.017,23978.57,0.1883032706,146.838763,1.46838763,93.09890382
9.144,23987.89,0.1881345017,146.6421513,1.466421513,92.97424781
9.271,23929.29,0.1891967374,147.8796299,1.478796299,93.75883559
9.398,23927.17,0.1892352151,147.9244556,1.479244556,93.787256
9.525,23892.97,0.1898564125,148.6481354,1.486481354,94.2460844
9.652,23923.55,0.1893009256,148.0010066,1.480010066,93.835791
9.779,23887.63,0.1899534868,148.7612245,1.487612245,94.3177853
9.906,23880.18,0.1900889543,148.9190408,1.489190408,94.41784425
10.033,23872.79,0.1902233726,149.0756348,1.490756348,94.51712819
10.16,23893.02,0.1898555037,148.6470766,1.486470766,94.24541312
10.287,23839.28,0.1908334157,149.7863202,1.497863202,94.96771783
10.414,23851.25,0.1906154058,149.5323439,1.495323439,94.80669147
10.541,23839.94,0.1908213923,149.7723132,1.497723132,94.95883707
10.668,23821.61,0.1911554401,150.4609568,1.504609568,95.39545181
10.795,23837.18,0.1908716744,149.8308906,1.498308906,94.9959764
10.922,23853.82,0.1905686126,149.477831,1.49477831,94.7721291
11.049,23801.04,0.1915306161,151.7086805,1.517086805,96.1865352
11.176,23808.39,0.1913965223,151.2627245,1.512627245,95.90378959
11.303,23775.34,0.191999814,153.269093,1.53269093,97.17586998
11.43,23804.13,0.191474237,151.5211801,1.515211801,96.067656
11.557,23751.77,0.1924305712,154.701663,1.54701663,98.0841499
11.684,23767.5,0.1921430478,153.7454456,1.537454456,97.47788771
11.811,23755.7,0.1923587182,154.4627013,1.544627013,97.93264309
11.938,23728.86,0.1928496763,156.0954818,1.560954818,98.96786069
12.065,23751.86,0.1924289256,154.6961902,1.546961902,98.08068
12.192,23800.2,0.1915459438,151.7596556,1.517596556,96.21885454
12.319,23771.84,0.1920637518,153.481731,1.53481731,97.31068702
12.446,23791.36,0.1917072818,152.2962177,1.522962177,96.55904634
12.573,23787.72,0.1917737325,152.517213,1.52517213,96.69916205
12.7,23785.57,0.191812987,152.6477618,1.526477618,96.78193278
12.827,23784.43,0.1918338024,152.7169878,1.527169878,96.82582355
12.954,23799,0.1915678413,151.8324804,1.518324804,96.26502701
13.081,23789.17,0.1917472605,152.4291751,1.524291751,96.64334416
13.208,23784.95,0.1918243075,152.6854106,1.526854106,96.80580294
13.335,23788.72,0.1917554758,152.4564966,1.524564966,96.66066659
13.462,23763.06,0.1922241858,154.0152865,1.540152865,97.64897256
13.589,23766.24,0.1921660719,153.822017,1.53822017,97.52643557
13.716,23752.58,0.1924157608,154.6524081,1.546524081,98.05292126
13.843,23756.79,0.1923387916,154.3964314,1.543964314,97.89062656
13.97,23730.22,0.1928247858,156.0127033,1.560127033,98.91537739
14.097,23771.44,0.1920710596,153.5060345,1.535060345,97.32609594
14.224,23746.92,0.1925192612,154.9966194,1.549966194,98.27115852
14.351,23752.16,0.1924234402,154.6779475,1.546779475,98.06911376
14.478,23780.73,0.1919013683,152.9416916,1.529416916,96.96829055
14.605,23714.17,0.1931186215,156.9899132,1.569899132,99.53494926
14.732,23769.08,0.192114178,153.6494334,1.536494334,97.41701388
14.859,23769.44,0.1921076003,153.627558,1.53627558,97.40314446
14.986,23702.13,0.1933391746,157.7234071,1.577234071,100
15.113,23747.63,0.1925062766,154.9534364,1.549534364,98.24377961
15.24,23722.94,0.1929580399,156.4558668,1.564558668,99.19635244
15.367,23760.32,0.192274265,154.1818351,1.541818351,97.7545679
15.494,23746.08,0.1925346237,155.0477107,1.550477107,98.30355152
15.621,23773.5,0.1920334259,153.3808759,1.533808759,97.24674275
15.748,23757.83,0.1923197799,154.3332042,1.543332042,97.85053919
15.875,23743.65,0.1925790685,155.1955209,1.551955209,98.3972663
16.002,23725.6,0.1929093462,156.2939259,1.562939259,99.09367848
16.129,23731.73,0.1927971517,155.9208005,1.559208005,98.85710902
16.256,23737.7,0.1926879135,155.5575067,1.555575067,98.62677302
16.383,23750.46,0.1924545249,154.7813257,1.547813257,98.13465774
16.51,23736.06,0.1927179192,155.6572969,1.556572969,98.69004213
16.637,23769.14,0.1921130817,153.6457875,1.536457875,97.4147023
16.764,23724.19,0.1929351568,156.3797645,1.563797645,99.14810196
16.891,23728.56,0.1928551671,156.1137424,1.561137424,98.97943829
17.018,23771.69,0.1920664922,153.4908448,1.534908448,97.31646533
17.145,23789.06,0.1917492687,152.4358537,1.524358537,96.6475785
17.272,23768.64,0.1921222175,153.6761703,1.536761703,97.43396568
17.399,23755.85,0.192355976,154.4535814,1.544535814,97.92686089
17.526,23793.75,0.1916636562,152.1511321,1.521511321,96.46705894
17.653,23784.32,0.191835811,152.7236677,1.527236677,96.83005874
17.78,23777.4,0.1919621865,153.1439549,1.531439549,97.0965298
17.907,23778.32,0.191945383,153.0880716,1.530880716,97.06109854
18.034,23812.65,0.1913188216,151.004315,1.51004315,95.7399525
18.161,23822.41,0.1911408555,150.4124526,1.504124526,95.36469912
18.288,23820.67,0.1911725777,150.5179513,1.505179513,95.43158754
18.415,23806.01,0.1914399386,151.4071142,1.514071142,95.99533575
18.542,23827.26,0.1910524465,150.1184308,1.501184308,95.17828305
18.669,23868.73,0.1902972385,149.1616868,1.491616868,94.57168698
18.796,23882.47,0.1900473095,148.8705256,1.488705256,94.38708455
18.923,23838.24,0.1908523625,149.8083926,1.498083926,94.98171224
19.05,23819.1,0.1912012026,150.6131493,1.506131493,95.49194507
19.177,23828.21,0.1910351314,150.0608459,1.500608459,95.14177301
19.304,23852.68,0.1905893685,149.5020111,1.495020111,94.78745981
19.431,23850.21,0.190634343,149.5544053,1.495544053,94.82067886
19.558,23841.91,0.1907855061,149.7305066,1.497305066,94.93233084
19.685,23876.81,0.1901502468,148.9904451,1.489904451,94.46311606
19.812,23924.1,0.1892909413,147.9893752,1.479893752,93.82841642
19.939,23866.2,0.1903432746,149.2153178,1.492153178,94.60569013
20.066,23913.7,0.1894797737,148.2093603,1.482093603,93.96789166
20.193,23914.56,0.1894641556,148.1911656,1.481911656,93.95635583
20.32,23917.06,0.1894187573,148.1382777,1.481382777,93.9228238
20.447,23901.31,0.1897048456,148.4715636,1.484715636,94.13413415
20.574,23947.21,0.1888716277,147.5008851,1.475008851,93.51870329
20.701,23969.36,0.1884701121,147.0331293,1.470331293,93.22213617
20.828,24018.93,0.1875728939,145.987892,1.45987892,92.55943344
20.955,23954.28,0.1887434287,147.3515364,1.473515364,93.42401302
21.082,23960.22,0.188635749,147.2260922,1.472260922,93.34447872
21.209,23974.96,0.1883686591,146.914939,1.46914939,93.14720097
21.336,23965.06,0.1885480297,147.1239013,1.471239013,93.27968757
21.463,24031.31,0.1873491045,145.7271829,1.457271829,92.39413831
21.59,24040.38,0.1871852222,145.5362639,1.455362639,92.27309164
21.717,24017.17,0.1876047182,146.0249665,1.460249665,92.5829395
21.844,24055.3,0.1869157729,145.2223621,1.452223621,92.07407117
21.971,24021.4,0.1875282353,145.9358658,1.459358658,92.52644772
22.098,24103.31,0.1860498639,144.2135994,1.442135994,91.43449413
22.225,24106.92,0.1859848237,144.1378291,1.441378291,91.38645414
22.352,24113.8,0.1858608958,143.9934561,1.439934561,91.2949186
22.479,24125.4,0.1856520276,143.7501298,1.437501298,91.14064456
22.606,24144.42,0.1853097732,143.3514117,1.433514117,90.88784878
22.733,24208.03,0.1841671015,142.0202272,1.420202272,90.04384941
22.86,24232.63,0.1837259991,141.5063537,1.415063537,89.71804268
22.987,24253.71,0.1833483699,141.0664249,1.410664249,89.43911849
23.114,24243.52,0.1835308736,141.2790372,1.412790372,89.57391921
23.241,24269.72,0.1830617844,140.7325599,1.407325599,89.22744093
23.368,24292.81,0.1826487969,140.2514395,1.402514395,88.92240035
23.495,24341.92,0.1817717196,139.2296659,1.392296659,88.27457411
23.622,24320.8,0.182148694,139.6688318,1.396688318,88.55301468
23.749,24320.61,0.1821520868,139.6727844,1.396727844,88.55552069
23.876,24338.5,0.1818327415,139.3007549,1.393007549,88.3196461
24.003,24339.46,0.1818156117,139.2807991,1.392807991,88.30699368
24.13,24354.93,0.1815396647,138.9593276,1.389593276,88.10317388
24.257,24404.31,0.1806600173,137.9345599,1.379345599,87.45344935
24.384,24455.82,0.1797443211,136.8677963,1.368677963,86.77709848
24.511,24482.18,0.1792764637,136.3227538,1.363227538,86.43152994
24.638,24506.01,0.1788539439,135.8305287,1.358305287,86.11944872
24.765,24502.44,0.1789172159,135.904239,1.35904239,86.16618264
24.892,24514.07,0.1787111284,135.6641521,1.356641521,86.01396243
25.019,24540.76,0.1782385421,135.1136006,1.351136006,85.66490105
25.146,24570.2,0.1777178587,134.5070172,1.345070172,85.28031424
25.273,24569.59,0.177728641,134.5195783,1.345195783,85.28827824
25.4,24612.81,0.1769653512,133.6303643,1.336303643,84.72449765
25.527,24590.18,0.1773648426,134.095762,1.34095762,85.01956969
25.654,24668.82,0.1759781743,132.4803273,1.324803273,83.99534971
25.781,24670.47,0.175949127,132.446488,1.32446488,83.97389483
25.908,24706.4,0.1753170819,131.710171,1.31710171,83.50705415
26.035,24717.06,0.1751297385,131.4919205,1.314919205,83.36867871
26.162,24782.88,0.1739747763,130.1464178,1.301464178,82.51560134
26.289,24825.98,0.1732201492,129.2672956,1.292672956,81.95821914
26.416,24858.22,0.1726565231,128.610685,1.28610685,81.54191402
26.543,24862.08,0.1725890908,128.532128,1.28532128,81.49210723
26.67,24905.64,0.1718288441,127.6464592,1.276464592,80.93057434
26.797,24916.78,0.1716346327,127.4202077,1.274202077,80.78712607
26.924,24966.43,0.1707701042,126.4130532,1.264130532,80.14856863
27.051,25036.26,0.1695570973,124.9999298,1.249999298,79.25261834
27.178,24998.53,0.1702120789,125.7629674,1.257629674,79.73640041
27.305,25077.11,0.1688490654,124.1750899,1.241750899,78.72965228
27.432,25119.65,0.1681129664,123.3175527,1.233175527,78.18595537
27.559,25186.73,0.1669547638,121.9682749,1.219682749,77.33048454
27.686,25260.83,0.1656789342,120.4819647,1.204819647,76.3881322
27.813,25260.37,0.1656868428,120.491178,1.20491178,76.39397363
27.94,25281.94,0.165316154,120.0593347,1.200593347,76.12017577
28.067,25328.64,0.164514679,119.1256359,1.191256359,75.52819084
28.194,25417.88,0.1629872253,117.3461897,1.173461897,74.39998407
28.321,25469.8,0.1621010156,116.3137771,1.163137771,73.74541249
28.448,25512.19,0.1613788097,115.4724249,1.154724249,73.21197726
28.575,25570.38,0.1603893682,114.3197498,1.143197498,72.48115668
28.702,25632.38,0.1593376175,113.0944859,1.130944859,71.70431327
28.829,25622.74,0.1595009806,113.2848,1.132848,71.82497644
28.956,25688.04,0.1583955815,111.9970371,1.119970371,71.00850733
29.083,25747.22,0.1573962064,110.8327895,1.108327895,70.2703496
29.21,25844.61,0.1557565674,108.9226502,1.089226502,69.05928054
29.337,25858.49,0.1555233896,108.6510037,1.086510037,68.88705091
29.464,25917.37,0.1545356215,107.5002781,1.075002781,68.15746637
29.591,25951.07,0.1539712812,106.8428355,1.068428355,67.74063371
29.718,25960.54,0.1538128284,106.6582419,1.066582419,67.62359745
29.845,26077.11,0.1518670914,104.3915058,1.043915058,66.18643849
29.972,26123.71,0.1510916963,103.4881896,1.034881896,65.61371675
30.099,26139.73,0.1508254529,103.1780225,1.031780225,65.41706424
30.226,26182.89,0.1501089692,102.3433365,1.023433365,64.88785549
30.353,26285.08,0.1484172472,100.3725217,1.003725217,63.63831698
30.48,26346.93,0.1473965328,99.6314691,0.996314691,63.16847382
30.607,26427.62,0.1460684968,98.9332386,0.989332386,62.7257808
30.734,26452.14,0.1456657378,98.72148328,0.9872148328,62.59152342
30.861,26509.85,0.14471928,98.22387196,0.9822387196,62.27602724
30.988,26589.53,0.1434158896,97.53859914,0.9753859914,61.84154968
31.115,26650,0.142429337,97.01990751,0.9701990751,61.51268813
31.242,26675.54,0.1420133306,96.80118727,0.9680118727,61.37401484
31.369,26750.34,0.140797244,96.16181544,0.9616181544,60.96863948
31.496,26865.82,0.1389264497,95.17822331,0.9517822331,60.34502112
31.623,26892.19,0.1385003794,94.95421183,0.9495421183,60.20299307
31.75,26954.21,0.1374999427,94.4282205,0.944282205,59.86950336
31.877,27029.61,0.1362867709,93.79038114,0.9379038114,59.46509962
32.004,27112.14,0.1349627519,93.09426261,0.9309426261,59.02374564
32.131,27134.96,0.1345973646,92.90215594,0.9290215594,58.90194592
32.258,27216.16,0.1332997009,92.21989398,0.9221989398,58.4693773
32.385,27306.64,0.1318582855,91.4620529,0.914620529,57.98888992
32.512,27413.38,0.1301639641,90.57124347,0.9057124347,57.42409776
32.639,27488.22,0.1289799323,89.94872485,0.8994872485,57.02940769
32.766,27613.26,0.1270088682,88.9124147,0.889124147,56.37236499
32.893,27641.83,0.1265597587,88.67629007,0.8867629007,56.22265694
33.02,27690.95,0.1257886949,88.27089424,0.8827089424,55.96562734
33.147,27825.62,0.1236817004,87.16311712,0.8716311712,55.26327306
33.274,27883.85,0.1227738125,86.68578438,0.8668578438,54.96063393
33.401,27998.38,0.1209936468,85.74984129,0.8574984129,54.36722607
33.528,28065.96,0.1199466484,85.1993696,0.851993696,54.0182153
33.655,28138.97,0.1188183539,84.60615548,0.8460615548,53.6421049
33.782,28190.05,0.1180307042,84.19203938,0.8419203938,53.37954647
33.909,28316.76,0.1160829904,83.16800596,0.8316800596,52.73028747
34.036,28376.66,0.1151652737,82.68550561,0.8268550561,52.42437197
34.163,28446.38,0.1140995431,82.12518521,0.8212518521,52.0691169
34.29,28469.22,0.1137509818,81.94192503,0.8194192503,51.95292604
34.417,28581.74,0.1120378861,81.0412448,0.810412448,51.38187559
34.544,28650,0.111001924,80.49657556,0.8049657556,51.03654369
34.671,28787.43,0.1089236554,79.40390139,0.7940390139,50.34376499
34.798,28854.22,0.1079172116,78.87475171,0.7887475171,50.00827282
34.925,28959.6,0.1063339914,78.04235508,0.7804235508,49.48051563
35.052,29052.22,0.1049472261,77.31324693,0.7731324693,49.01824552
35.179,29160.25,0.1033353073,76.46576167,0.7646576167,48.48092182
35.306,29250.03,0.1020002345,75.76383143,0.7576383143,48.03588309
35.433,29313.31,0.1010616895,75.27038034,0.7527038034,47.72302459
35.56,29396.87,0.0998254585,74.62041737,0.7462041737,47.31093422
35.687,29495.32,0.09837343807,73.85700056,0.7385700056,46.8269117
35.814,29582.84,0.09708668571,73.18047537,0.7318047537,46.39798032
35.941,29678.94,0.09567816453,72.43992879,0.7243992879,45.92845801
36.068,29771,0.09433312761,71.73275982,0.7173275982,45.48009782
36.195,29843.29,0.09327985118,71.17898734,0.7117898734,45.12899427
36.322,29913.82,0.09225467429,70.63998854,0.7063998854,44.78725755
36.449,30011.26,0.09084232101,69.89742719,0.6989742719,44.31645784
36.576,30093.03,0.08966063226,69.27614044,0.6927614044,43.9225488
36.703,30195.85,0.08817929103,68.49730786,0.6849730786,43.42875235
36.83,30300.94,0.08667044889,67.70401636,0.6770401636,42.92578864
36.957,30419.47,0.08497490729,66.81256543,0.6681256543,42.36058976
37.084,30498.73,0.08384479511,66.21839566,0.6621839566,41.98387347
37.211,30585.55,0.0826102558,65.5693221,0.655693221,41.57234701
37.338,30738.73,0.0804406301,64.42861587,0.6442861587,40.84911496
37.465,30850.16,0.07886912956,63.60238098,0.6360238098,40.32526444
37.592,30913.73,0.07797514086,63.13235591,0.6313235591,40.02725853
37.719,31014.65,0.07655966582,62.38815326,0.6238815326,39.5554182
37.846,31112.72,0.07518856979,61.6672834,0.616672834,39.09837135
37.973,31235.71,0.07347516826,60.7664424,0.607664424,38.52721896
38.1,31312.46,0.07240936192,60.20608218,0.6020608218,38.17193864
38.227,31297.92,0.07261107422,60.31213479,0.6031213479,38.23917826
38.354,31485.46,0.07001650765,58.94801091,0.5894801091,37.37429466
38.481,31562.94,0.0689491006,58.38680909,0.5838680909,37.01848076
38.608,31753.19,0.06633918828,57.014617,0.57014617,36.14848174
38.735,31820.64,0.0654176401,56.5301022,0.565301022,35.84128903
38.862,31862.59,0.06484547514,56.22927975,0.5622927975,35.65056119
38.989,31977.84,0.06327742513,55.40485902,0.5540485902,35.12786088
39.116,32073.93,0.0619743733,54.7197642,0.547197642,34.69349617
39.243,32210.54,0.06012854465,53.74929807,0.5374929807,34.07819998
39.37,32296.67,0.05896880433,53.13955096,0.5313955096,33.69160732
39.497,32397.06,0.05762095013,52.43090076,0.5243090076,33.242308
39.624,32504.78,0.05617931936,51.67294644,0.5167294644,32.76174881
39.751,32603.81,0.05485819674,50.97835068,0.5097835068,32.3213603
39.878,32719.41,0.05332108652,50.17019691,0.5017019691,31.80897359
40.005,32765.22,0.052713462,49.73214743,0.4973214743,31.5312409
40.132,32849.22,0.05160148858,48.68306388,0.4868306388,30.86609958
40.259,32932.37,0.05050356421,47.64723481,0.4764723481,30.20936188
40.386,33052.39,0.04892368179,46.15670578,0.4615670578,29.26433472
40.513,33116.28,0.04808500442,45.36546147,0.4536546147,28.76266897
40.64,33154.79,0.04758026887,44.88927224,0.4488927224,28.46075486
40.767,33270.78,0.04606356776,43.45835117,0.4345835117,27.55352042
40.894,33362.96,0.04486197556,42.32471741,0.4232471741,26.83477246
41.021,33430.64,0.04398185949,41.49437805,0.4149437805,26.30831962
41.148,33491.8,0.04318806124,40.74547463,0.4074547463,25.8334989
41.275,33594.45,0.04185901502,39.49159527,0.3949159527,25.03851267
41.402,33723.38,0.04019545409,37.92212033,0.3792212033,24.04343213
41.529,33747.81,0.03988095498,37.62540834,0.3762540834,23.85531041
41.656,33830.58,0.03881710684,36.62172824,0.3662172824,23.21895584
41.783,33940.1,0.03741343277,35.29744175,0.3529744175,22.37933
41.91,34035.45,0.03619505334,34.14797019,0.3414797019,21.65054054
42.037,34074.61,0.03569565651,33.67681774,0.3367681774,21.35181985
42.164,34148.96,0.03474906848,32.78376588,0.3278376588,20.78560594
42.291,34267.92,0.03323880599,31.35891929,0.3135891929,19.88222285
42.418,34322.07,0.03255307762,30.71197365,0.3071197365,19.47204554
42.545,34389.23,0.03170409858,29.9110103,0.299110103,18.96421771
42.672,34429.53,0.03119545618,29.43113518,0.2943113518,18.65996667
42.799,34510.14,0.03017982921,28.47294901,0.2847294901,18.05245622
42.926,34599.79,0.02905308745,27.40993237,0.2740993237,17.37848103
43.053,34685.57,0.02797771454,26.39537931,0.2639537931,16.73523277
43.18,34716.83,0.02758648753,26.02627893,0.2602627893,16.50121527
43.307,34822.71,0.02626398424,24.77857244,0.2477857244,15.71014277
43.434,34867.39,0.02570711088,24.25319416,0.2425319416,15.37704175
43.561,34917.76,0.02508017473,23.66171562,0.2366171562,15.00203176
43.688,34956.33,0.02460071976,23.20937718,0.2320937718,14.71523955
43.815,35058.64,0.02333148547,22.01192696,0.2201192696,13.9560306
43.942,35124.23,0.02251973801,21.24608949,0.2124608949,13.47047333
44.069,35165.73,0.02200691305,20.76226836,0.2076226836,13.16372043
44.196,35252.11,0.02094143373,19.75704934,0.1975704934,12.52639016
44.323,35262.4,0.02081468278,19.63746705,0.1963746705,12.45057244
44.45,35298.59,0.02036919247,19.21717233,0.1921717233,12.18409663
44.577,35301.77,0.02033006926,19.18026181,0.1918026181,12.16069457
44.704,35377.94,0.01939400929,18.29714257,0.1829714257,11.60077817
44.831,35459.46,0.01839443275,17.35409906,0.1735409906,11.00286849
44.958,35546.79,0.01732616182,16.34624632,0.1634624632,10.36386838
45.085,35537.35,0.01744151076,16.45507147,0.1645507147,10.43286585
45.212,35519.87,0.01765518272,16.65665878,0.1665665878,10.5606765
45.339,35594.91,0.01673865116,15.79196349,0.1579196349,10.01244126
45.466,35684.2,0.01565058554,14.76543558,0.1476543558,9.3616007
45.593,35707.12,0.01537172727,14.5023487,0.145023487,9.194798012
45.72,35745.68,0.01490298716,14.06011911,0.1406011911,8.914415034
45.847,35732.22,0.01506655111,14.21443238,0.1421443238,9.012252931
45.974,35744.16,0.01492145489,14.07754236,0.1407754236,8.925461747
46.101,35781.39,0.01446934274,13.65100032,0.1365100032,8.655025003
46.228,35841.84,0.01373625356,12.95937245,0.1295937245,8.2165182
46.355,35855.15,0.01357500663,12.80724516,0.1280724516,8.12006626
46.482,35880.89,0.01326334347,12.51320873,0.1251320873,7.933640899
46.609,35921.86,0.01276773441,12.04562982,0.1204562982,7.63718591
46.736,35884.31,0.01322195051,12.47415683,0.1247415683,7.908881161
46.863,35929.48,0.01267561855,11.95872376,0.1195872376,7.582085614
46.99,35972.56,0.0121552047,11.46774295,0.1146774295,7.270793325
47.117,35978.87,0.01207903115,11.39587754,0.1139587754,7.225229124
47.244,35985.4,0.01200021584,11.32151979,0.1132151979,7.178084726
47.371,36027.65,0.01149061532,10.84074074,0.1084074074,6.873260565
47.498,36077.47,0.01089047612,10.2745436,0.102745436,6.514279519
47.625,36068.39,0.01099979338,10.37767821,0.1037767821,6.579669057
47.752,36025,0.01152256086,10.87087954,0.1087087954,6.892369203
47.879,36098.59,0.01063631152,10.03475379,0.1003475379,6.362247668
48.006,36083.83,0.01081392226,10.2023194,0.102023194,6.468487837
48.133,36139.77,0.01014116604,9.567612245,0.09567612245,6.066069978
48.26,36265.41,0.008633958583,8.145647903,0.08145647903,5.164514294
48.387,36251.71,0.008798053199,8.300461822,0.08300461822,5.262669616
48.514,36282.28,0.008431979773,7.955092406,0.07955092406,5.04369805
48.641,36291.15,0.008325819927,7.854936641,0.07854936641,4.980197161
48.768,36348.57,0.00763922052,7.207169228,0.07207169228,4.569498822
48.895,36285.06,0.008398704786,7.923699352,0.07923699352,5.023794184
49.022,36312.71,0.008067889032,7.61159354,0.0761159354,4.825912451
49.149,36361.93,0.007479623919,7.056598929,0.07056598929,4.474034045
49.276,36364.22,0.007452273802,7.030795652,0.07030795652,4.457674217
49.403,36325.65,0.007913156171,7.465611903,0.07465611903,4.733356983
49.53,36376.02,0.007311370364,6.897861288,0.06897861288,4.373390999
49.657,36360.2,0.00750028694,7.076093312,0.07076093312,4.486393899
49.784,36364.17,0.007452870947,7.031359025,0.07031359025,4.458031408
49.911,36414.55,0.006851602898,6.464096885,0.06464096885,4.098375127
50.038,36405.42,0.006960504581,6.566839417,0.06566839417,4.163516081
50.165,36451.32,0.006413290436,6.050574055,0.06050574055,3.836192843
50.292,36445.97,0.006477036989,6.110715295,0.06110715295,3.874323671
50.419,36441.29,0.006532808002,6.163332068,0.06163332068,3.907683826
50.546,36431.41,0.006650570333,6.274434116,0.06274434116,3.978124891
50.673,36381.5,0.007245949394,6.836140331,0.06836140331,4.334258597
50.8,36456.29,0.006354080058,5.994712437,0.05994712437,3.800775388
50.927,36423.1,0.006749644149,6.367904616,0.06367904616,4.037387179
51.054,36466.19,0.006236159894,5.883461482,0.05883461482,3.730239913
51.181,36442.45,0.00651898375,6.150289674,0.06150289674,3.89941467
51.308,36484.55,0.006017556303,5.677221452,0.05677221452,3.59947934
51.435,36516.97,0.005631815622,5.313297101,0.05313297101,3.368743549
51.562,36524.07,0.005547383888,5.233640572,0.05233640572,3.318239612
