Depth [mm],Signal,Net OD,Dose [cGy],Dose [Gy],PDD [%]
13.97,22856.89,0.2091094121,210.1705196,2.101705196,98.44312478
14.097,22902.11,0.2082510541,207.3158764,2.073158764,97.10602006
14.224,22909.44,0.2081120769,206.8536799,2.068536799,96.88952886
14.351,22913.97,0.2080262102,206.5681127,2.065681127,96.75577016
14.478,22901.97,0.2082537089,207.3247056,2.073247056,97.11015563
14.605,22860.08,0.2090488044,209.9689566,2.099689566,98.34871337
14.732,22850.37,0.2092333137,210.5825792,2.105825792,98.63613205
14.859,22819.87,0.2098133843,212.5117215,2.125117215,99.53973545
14.986,22827.35,0.2096710527,212.0383688,2.120383688,99.31801869
15.113,22814.86,0.2099087422,212.8288534,2.128288534,99.68827889
15.24,22822.15,0.2097699949,212.3674211,2.123674211,99.47214564
15.367,22835.86,0.2095091785,211.5000236,2.115000236,99.06585975
15.494,22842.63,0.2093804451,211.0718947,2.110718947,98.86532567
15.621,22824.71,0.209721282,212.2054167,2.122054167,99.39626337
15.748,22804.35,0.2101088524,213.4943604,2.134943604,100
15.875,22847.99,0.2092785503,210.7330229,2.107330229,98.70659934
16.002,22859.33,0.2090630531,210.0163435,2.100163435,98.37090922
16.129,22870.88,0.2088436751,209.2867575,2.092867575,98.02917376
16.256,22916.07,0.2079864102,206.4357496,2.064357496,96.69377179
16.383,22883.45,0.2086050493,208.4931592,2.084931592,97.65745513
16.51,22867.38,0.2089101416,209.5078053,2.095078053,98.13271174
16.637,22885.87,0.2085591237,208.3404242,2.083404242,97.5859146
16.764,22867.01,0.2089171687,209.5311751,2.095311751,98.1436581
16.891,22819.74,0.2098158584,212.5199496,2.125199496,99.54358946
17.018,22816.64,0.2098748602,212.7161718,2.127161718,99.63549924
17.145,22808.14,0.2100366803,213.2543373,2.132543373,99.88757402
17.272,22822.88,0.2097561035,212.3212227,2.123212227,99.45050647
17.399,22860.47,0.2090413953,209.944316,2.09944316,98.33717181
17.526,22853.75,0.2091690781,210.3689508,2.103689508,98.53606926
17.653,22834.05,0.2095436026,211.614508,2.11614508,99.11948381
17.78,22843.29,0.2093678971,211.0301637,2.110301637,98.845779
17.907,22849.72,0.2092456677,210.6236652,2.106236652,98.65537659
18.034,22806.43,0.2100692419,213.3626277,2.133626277,99.93829689
18.161,22821.72,0.2097781776,212.3946346,2.123946346,99.48489232
18.288,22866.11,0.208934262,209.5880224,2.095880224,98.17028515
18.415,22862.9,0.2089952336,209.7907957,2.097907957,98.26526347
18.542,22894.84,0.2083889375,207.7744357,2.077744357,97.32080761
18.669,22884.1,0.2085927134,208.4521338,2.084521338,97.63823895
18.796,22906.37,0.2081702789,207.0472422,2.070472422,96.98019273
18.923,22915.96,0.2079884948,206.4426826,2.064426826,96.69701918
19.05,22912.25,0.208058811,206.6765333,2.066765333,96.80655402
19.177,22888.9,0.2085016286,208.1492127,2.081492127,97.49635179
19.304,22881.79,0.2086365548,208.5979372,2.085979372,97.70653276
19.431,22883.15,0.2086107429,208.5120944,2.085120944,97.66632431
19.558,22929.79,0.207726473,205.5712762,2.055712762,96.2888555
19.685,22934.98,0.2076281846,205.2443981,2.052443981,96.13574697
19.812,22923.4,0.2078475177,205.9738346,2.059738346,96.47741245
19.939,22943.54,0.2074661235,204.7054313,2.047054313,95.88329683
20.066,22925.88,0.2078005355,205.8175858,2.058175858,96.40422605
20.193,22936.45,0.2076003497,205.1518276,2.051518276,96.09238726
20.32,22939.87,0.2075355979,204.9364824,2.049364824,95.99152034
20.447,22969.95,0.2069665005,203.0438339,2.030438339,95.10501052
20.574,22949.3,0.2073571071,204.3428752,2.043428752,95.71347684
20.701,22955.19,0.2072456586,203.9722305,2.039722305,95.53986818
20.828,22960.47,0.2071457765,203.6400526,2.036400526,95.38427723
20.955,22979.4,0.2067878654,202.4497468,2.024497468,94.82674225
21.082,22963.04,0.207097168,203.4783951,2.034783951,95.30855746
21.209,22977.33,0.2068269887,202.5798593,2.025798593,94.88768646
21.336,22932.46,0.2076759057,205.4031042,2.054031042,96.21008435
21.463,22987.74,0.2066302739,201.9256443,2.019256443,94.5812545
21.59,22986.57,0.2066523786,201.9991581,2.019991581,94.61568806
21.717,22985.02,0.2066816644,202.0965538,2.020965538,94.66130786
21.844,22982.55,0.2067283367,202.2517721,2.022517721,94.73401159
21.971,23037.99,0.2056819649,198.7718512,1.987718512,93.10402898
22.098,23040.74,0.2056301271,198.5994541,1.985994541,93.02327881
22.225,23094.32,0.2046213711,195.2446322,1.952446322,91.45189215
22.352,23121.25,0.2041152408,193.5613934,1.935613934,90.66346906
22.479,23071.97,0.205041872,196.6430928,1.966430928,92.10692614
22.606,23087.4,0.204751523,195.6774785,1.956774785,91.65463579
22.733,23127.42,0.203999363,193.1760184,1.931760184,90.48296076
22.86,23094.45,0.2046189265,195.236502,1.95236502,91.44808397
22.987,23143.62,0.2036952604,192.1646638,1.921646638,90.00924589
23.114,23185.55,0.2029091478,189.5502874,1.895502874,88.78468127
23.241,23141.79,0.2037296021,192.2788739,1.922788739,90.06274151
23.368,23195.96,0.2027141992,188.9019464,1.889019464,88.48100063
23.495,23189.32,0.2028385367,189.3154559,1.893154559,88.67468704
23.622,23171.2,0.2031780245,190.4444914,1.904444914,89.20352323
23.749,23167.36,0.2032500031,190.6838705,1.906838705,89.31564758
23.876,23224.61,0.2021781205,187.1191084,1.871191084,87.64592568
24.003,23247.61,0.201748239,185.6894506,1.856894506,86.97627903
24.13,23260.44,0.2015086247,184.8925646,1.848925646,86.60302046
24.257,23252.07,0.2016649286,185.412385,1.85412385,86.8465025
24.384,23306.57,0.2006481867,182.0310043,1.820310043,85.26267579
24.511,23340.68,0.2000130458,179.918715,1.79918715,84.27328697
24.638,23341.58,0.1999963001,179.8630236,1.798630236,84.24720131
24.765,23406.55,0.1987891446,175.848384,1.75848384,82.36675841
24.892,23409.44,0.1987355257,175.6700635,1.756700635,82.28323372
25.019,23478.22,0.1974613825,171.4326429,1.714326429,80.29844094
25.146,23475.56,0.1975105894,171.5962901,1.715962901,80.37509273
25.273,23522.55,0.19664215,168.7081195,1.687081195,79.02228386
25.4,23552.64,0.1960869564,166.8617109,1.668617109,78.15743262
25.527,23537.65,0.1963634497,167.7812452,1.677812452,78.58813922
25.654,23588.26,0.1954306442,164.6790122,1.646790122,77.13506432
25.781,23591.95,0.1953627112,164.4530873,1.644530873,77.02924188
25.908,23658.15,0.1941457693,160.405901,1.60405901,75.1335542
26.035,23652.97,0.1942408694,160.7221755,1.607221755,75.28169605
26.162,23647.42,0.1943427854,161.0611179,1.610611179,75.44045548
26.289,23695.94,0.1934526088,158.1006557,1.581006557,74.05378549
26.416,23779.06,0.1919318676,153.0431234,1.530431234,71.68485536
26.543,23816.67,0.1912455112,150.7605062,1.507605062,70.61568557
26.67,23828.18,0.1910356782,150.0626644,1.500626644,70.28881892
26.797,23807.63,0.1914103859,151.3088305,1.513088305,70.87251872
26.924,23735.73,0.1927239572,155.6773775,1.556773775,72.91873058
27.051,23898.95,0.1897477297,148.5215225,1.485215225,69.56695353
27.178,23934.66,0.1890992878,147.7661035,1.477661035,69.21311797
27.305,23974.66,0.1883740935,146.9212699,1.469212699,68.8174009
27.432,24021.66,0.1875235346,145.9303897,1.459303897,68.35327612
27.559,24066.59,0.186711991,144.9849612,1.449849612,67.91044078
27.686,24129.96,0.1855699484,143.6545095,1.436545095,67.28726192
27.813,24101.75,0.186077973,144.2463457,1.442463457,67.56447593
27.94,24162.3,0.1849882781,142.9768779,1.429768779,66.96986168
28.067,24187.15,0.1845418524,142.4568028,1.424568028,66.72626038
28.194,24250.9,0.1833986896,141.1250461,1.411250461,66.10247026
28.321,24312.3,0.1823005043,139.8456871,1.398456871,65.50322307
28.448,24379.77,0.1810969462,138.4435714,1.384435714,64.84647704
28.575,24420.87,0.1803654186,137.5913597,1.375913597,64.44730409
28.702,24417.35,0.1804280219,137.664291,1.37664291,64.48146485
28.829,24451.69,0.1798176692,136.953245,1.36953245,64.14841345
28.956,24504.18,0.1788863763,135.8683116,1.358683116,63.64023451
29.083,24562.4,0.1778557507,134.667658,1.34667658,63.07785263
29.21,24585.13,0.1774540413,134.1996763,1.341996763,62.85865166
29.337,24616.18,0.1769058914,133.5610951,1.335610951,62.55954251
29.464,24674.3,0.1758817096,132.3679484,1.323679484,62.0006768
29.591,24719.02,0.1750953014,131.4518021,1.314518021,61.57155715
29.718,24791.53,0.1738232204,129.9698589,1.299698589,60.8774202
29.845,24832.51,0.1731059313,129.1342346,1.291342346,60.48601676
29.972,24883.57,0.1722138624,128.0949962,1.280949962,59.99924117
30.099,25005.26,0.1700951757,125.626778,1.25626778,58.84313655
30.226,25006.75,0.170069298,125.5966311,1.255966311,58.82901584
30.353,25094.09,0.1685550991,123.8326264,1.238326264,58.00276232
30.48,25109.07,0.1682959229,123.5306925,1.235306925,57.86133755
30.607,25124.25,0.1680334441,123.2249112,1.232249112,57.71811065
30.734,25177.66,0.1671111858,122.1505028,1.221505028,57.21486159
30.861,25277.62,0.1653903696,120.145794,1.20145794,56.27586309
30.988,25399.82,0.1632959114,117.7058015,1.177058015,55.13297928
31.115,25440.07,0.1626082484,116.9046909,1.169046909,54.75774191
31.242,25503.18,0.1615322142,115.6511374,1.156511374,54.17058192
31.369,25581.71,0.160196979,114.095621,1.14095621,53.44198358
31.496,25587.38,0.1601007314,113.983495,1.13983495,53.38946414
31.623,25672.39,0.1586602487,112.3053678,1.123053678,52.60343533
31.75,25730.52,0.1576779872,111.1610572,1.111610572,52.06744432
31.877,25801.25,0.1564858035,109.7721924,1.097721924,51.41690497
32.004,25847.36,0.1557103587,108.8688181,1.088688181,50.99376767
32.131,25895.26,0.1549062745,107.9320797,1.079320797,50.55500273
32.258,25964.41,0.153748092,106.5828254,1.065828254,49.92301682
32.385,26074.12,0.1519168904,104.4495205,1.044495205,48.92378434
32.512,26161.06,0.1504712135,102.7653422,1.027653422,48.13492124
32.639,26216.68,0.1495488572,101.6908197,1.016908197,47.63161873
32.766,26303.7,0.1481097077,100.0142458,1.000142458,46.84631742
32.893,26348.73,0.1473668631,99.61586995,0.9961586995,46.65971961
33.02,26464.7,0.1454595751,98.61309083,0.9861309083,46.19002143
33.147,26535.08,0.144306149,98.00666351,0.9800666351,45.90597304
33.274,26567.45,0.1437766784,97.72828812,0.9772828812,45.77558299
33.401,26684.44,0.1418684572,96.72501838,0.9672501838,45.30565501
33.528,26779.4,0.140325708,95.91389986,0.9591389986,44.92572997
33.655,26879.62,0.1387034256,95.06096577,0.9506096577,44.52621868
33.782,26941.39,0.1377065516,94.53684756,0.9453684756,44.28072357
33.909,27005.96,0.1366669303,93.99025442,0.9399025442,44.02470128
34.036,27084.96,0.1353983518,93.32328436,0.9332328436,43.71229488
34.163,27184.37,0.1338072777,92.48675844,0.9248675844,43.32046911
34.29,27255.52,0.1326720781,91.88991392,0.9188991392,43.04090925
34.417,27335.55,0.1313987339,91.22043821,0.9122043821,42.72732921
34.544,27459.01,0.1294416751,90.19149154,0.9019149154,42.24537424
34.671,27552.63,0.1279634902,89.41431843,0.8941431843,41.88134912
34.798,27580.76,0.1275203212,89.18131711,0.8918131711,41.77221213
34.925,27693.98,0.1257411761,88.24591068,0.8824591068,41.33407108
35.052,27755.32,0.1247803115,87.74072482,0.8774072482,41.09744382
35.179,27831.57,0.1235888444,87.11429699,0.8711429699,40.80402725
35.306,27935.16,0.1219753872,86.26600287,0.8626600287,40.4066893
35.433,28023.9,0.1205979758,85.54181261,0.8554181261,40.06748115
35.56,28171.67,0.1183139579,84.34096334,0.8434096334,39.50500762
35.687,28187.58,0.1180687585,84.21204691,0.8421204691,39.44462362
35.814,28269.95,0.11680151,83.54577607,0.8354577607,39.13254473
35.941,28382.04,0.1150829426,82.64221904,0.8264221904,38.70932183
36.068,28473.02,0.1136930172,81.91144942,0.8191144942,38.36703193
36.195,28527.8,0.1128582692,81.47257087,0.8147257087,38.16146278
36.322,28620.02,0.1114566174,80.73563596,0.8073563596,37.81628508
36.449,28722.28,0.1099076387,79.92124219,0.7992124219,37.43482593
36.576,28846.38,0.1080352301,78.93680132,0.7893680132,36.97371733
36.703,28931.53,0.1067551491,78.26378369,0.7826378369,36.65847826
36.83,29061.2,0.104813007,77.24267967,0.7724267967,36.18019677
36.957,29187.93,0.1029232543,76.24911995,0.7624911995,35.71481692
37.084,29354.58,0.1004506794,74.94913461,0.7494913461,35.1059084
37.211,29450.29,0.09903697466,74.20586272,0.7420586272,34.75776249
37.338,29528.11,0.09789090029,73.60330064,0.7360330064,34.47552455
37.465,29683.93,0.09560515157,72.40154137,0.7240154137,33.91262478
37.592,29723.51,0.09502645711,72.09728595,0.7209728595,33.77011262
37.719,29813.19,0.09371810248,71.40940312,0.7140940312,33.44791075
37.846,29945.43,0.09179599665,70.39883337,0.7039883337,32.97456347
37.973,30045.96,0.09034046561,69.63357081,0.6963357081,32.6161172
38.1,30148.72,0.08885767197,68.85397462,0.6885397462,32.25095712
38.227,30220.07,0.08783108436,68.31423411,0.6831423411,31.99814458
38.354,30309.39,0.0865493544,67.64034951,0.6764034951,31.68249943
38.481,30465.04,0.08432479766,66.47076265,0.6647076265,31.13466909
38.608,30535.15,0.08332649259,65.94589201,0.6594589201,30.88882156
38.735,30675.58,0.08133376742,64.89819332,0.6489819332,30.39808321
38.862,30846.66,0.07891840376,63.62828747,0.6362828747,29.80326382
38.989,30919.17,0.07789872322,63.09217844,0.6309217844,29.55215225
39.116,31001.31,0.07674650445,62.48638587,0.6248638587,29.26840117
39.243,31073.65,0.07573428062,61.95419728,0.6195419728,29.01912592
39.37,31239.13,0.07342761993,60.7414433,0.607414433,28.45107627
39.497,31329.6,0.07217170027,60.08112877,0.6008112877,28.14178729
39.624,31415.17,0.07098713614,59.45833025,0.5945833025,27.85007067
39.751,31523.18,0.06949652849,58.67462575,0.5867462575,27.48298627
39.878,31571.31,0.06883394773,58.32626612,0.5832626612,27.31981586
40.005,31710.39,0.06692496698,57.32259704,0.5732259704,26.84970082
40.132,31817.68,0.06545804065,56.55134327,0.5655134327,26.4884483
40.259,31904.79,0.06427065994,55.9270639,0.559270639,26.19603806
40.386,32016,0.06275947905,55.13254278,0.5513254278,25.82388719
40.513,32122.9,0.06131180461,54.37141091,0.5437141091,25.46737572
40.64,32201.71,0.06024761579,53.81190113,0.5381190113,25.20530333
40.767,32323.11,0.05861341016,52.9526983,0.529526983,24.80285577
40.894,32415.4,0.05737516526,52.30167648,0.5230167648,24.49791947
41.021,32520.4,0.05597067158,51.56324741,0.5156324741,24.15204192
41.148,32689.68,0.05371588106,50.37776478,0.5037776478,23.59676606
41.275,32721.38,0.05329493891,50.15644949,0.5015644949,23.49310277
41.402,32853.67,0.0515426598,48.62756228,0.4862756228,22.77697743
41.529,32917.63,0.05069799096,47.83066537,0.4783066537,22.40371375
41.656,33006.95,0.04952115504,46.72038774,0.4672038774,21.88366365
41.783,33082.98,0.04852192796,45.77767393,0.4577767393,21.44209985
41.91,33241.54,0.04644541495,43.81860224,0.4381860224,20.52447763
42.037,33287.2,0.04584928494,43.25618755,0.4325618755,20.26104459
42.164,33401.8,0.04435667907,41.84799897,0.4184799897,19.60145406
42.291,33527.5,0.04272537916,40.30896046,0.4030896046,18.88057389
42.418,33549.78,0.04243687368,40.03677198,0.4003677198,18.75308177
42.545,33661.63,0.04099140831,38.67305778,0.3867305778,18.11432288
42.672,33793.24,0.03929671765,37.07421371,0.3707421371,17.36543
42.799,33868.47,0.0383309724,36.16308811,0.3616308811,16.93866201
42.926,33883.21,0.0381420029,35.98480615,0.3598480615,16.85515537
43.053,34019.12,0.03640347517,34.34460431,0.3434460431,16.08689065
43.18,34130.16,0.03498822611,33.00939748,0.3300939748,15.46148452
43.307,34182.92,0.03431739173,32.37650347,0.3237650347,15.16503921
43.434,34258.46,0.03335871385,31.47204552,0.3147204552,14.74139432
43.561,34315.99,0.03263001775,30.78456227,0.3078456227,14.41937961
43.688,34398.9,0.03158199532,29.79581283,0.2979581283,13.95625288
43.815,34457.5,0.03084278552,29.09841051,0.2909841051,13.62959211
43.942,34554.65,0.02962005193,27.94483105,0.2794483105,13.08925959
44.069,34614.35,0.02887036965,27.23754854,0.2723754854,12.75797098
44.196,34647.3,0.02845715384,26.84770297,0.2684770297,12.5753687
44.323,34767.98,0.02694709119,25.42304491,0.2542304491,11.90806393
44.45,34801.04,0.02653432767,25.03362606,0.2503362606,11.72566152
44.577,34805.22,0.02648216711,24.98441554,0.2498441554,11.70261148
44.704,34855.1,0.02586021727,24.39764131,0.2439764131,11.42776852
44.831,34943.89,0.02475530077,23.35521555,0.2335521555,10.9395
44.958,35011.95,0.02391025075,22.55795902,0.2255795902,10.56606787
45.085,34997.4,0.02409076907,22.72826776,0.2272826776,10.64583988
45.212,35071.59,0.02317109491,21.8606076,0.218606076,10.23943095
45.339,35173.36,0.02191269326,20.67337736,0.2067337736,9.683336518
45.466,35219.37,0.02134496725,20.13776022,0.2013776022,9.432455352
45.593,35247.94,0.0209928098,19.80551974,0.1980551974,9.27683509
45.72,35300.52,0.02034544746,19.19477026,0.1919477026,8.990762204
45.847,35376.7,0.01940923162,18.31150397,0.1831150397,8.57704341
45.974,35328.76,0.01999815589,18.86712046,0.1886712046,8.837292199
46.101,35407.24,0.01903447559,17.95794301,0.1795794301,8.411436712
46.228,35427.23,0.01878935349,17.72668428,0.1772668428,8.303115944
46.355,35458.06,0.01841157977,17.3702763,0.173702763,8.136175715
46.482,35515.47,0.01770898399,16.70741722,0.1670741722,7.825694873
46.609,35572.07,0.01701741208,16.05495853,0.1605495853,7.520085543
46.736,35635.21,0.01624722788,15.32833363,0.1532833363,7.179737022
46.863,35645.11,0.01612659107,15.21451967,0.1521451967,7.126426967
46.99,35700.48,0.01545249502,14.57854846,0.1457854846,6.828540311
47.117,35699.95,0.01545894249,14.58463128,0.1458463128,6.831389483
47.244,35722.73,0.01518190923,14.3232662,0.143232662,6.708967005
47.371,35748.23,0.01487200687,14.03089098,0.1403089098,6.57201949
47.498,35724.86,0.01515601481,14.29883628,0.1429883628,6.697524119
47.625,35754.43,0.01479669147,13.95983519,0.1395983519,6.538737211
47.752,35829.9,0.01388095427,13.09588933,0.1309588933,6.134068041
47.879,35819.15,0.01401127465,13.21883918,0.1321883918,6.191657315
48.006,35820.51,0.01399478545,13.20328256,0.1320328256,6.184370647
48.133,35831.74,0.01385865219,13.07484859,0.1307484859,6.124212632
48.26,35817.25,0.01403431209,13.24057369,0.1324057369,6.201837681
48.387,35924.66,0.01273388379,12.01369369,0.1201369369,5.627171449
48.514,35972.31,0.01215822295,11.4705905,0.114705905,5.37278384
48.641,35962.62,0.01227522629,11.58097648,0.1158097648,5.424488243
48.768,35960.98,0.01229503183,11.59966188,0.1159966188,5.433240418
48.895,35985.27,0.01200178476,11.32299998,0.1132299998,5.303652969
49.022,36018.58,0.01159996319,10.94390423,0.1094390423,5.126085863
49.149,36009.58,0.01170849436,11.0462972,0.110462972,5.17404637
49.276,36049.72,0.01122465446,10.58982183,0.1058982183,4.960234926
49.403,36051.64,0.01120152465,10.56800017,0.1056800017,4.950013738
49.53,36102.44,0.01058999545,9.991057221,0.09991057221,4.679775711
49.657,36068.66,0.01099654236,10.37461106,0.1037461106,4.859430965
49.784,36087.83,0.01076578209,10.1569019,0.101569019,4.757456768
49.911,36106.99,0.01053526465,9.939421831,0.09939421831,4.655589877
50.038,36056.75,0.01113997162,10.5099284,0.105099284,4.922813126
50.165,36139.87,0.01013996433,9.566478503,0.09566478503,4.480904547
50.292,36182.36,0.00962965997,9.08503542,0.0908503542,4.255398317
50.419,36135.38,0.01019392422,9.617386583,0.09617386583,4.504749711
50.546,36181.3,0.009642383266,9.097039125,0.09097039125,4.26102081
50.673,36138.36,0.01015811045,9.583598332,0.09583598332,4.488923414
50.8,36200.22,0.009415340458,8.882837174,0.08882837174,4.160689377
50.927,36194.09,0.00948888837,8.952225438,0.08952225438,4.193190594
51.054,36202.44,0.009388707907,8.85771088,0.0885771088,4.14892031
51.181,36177.88,0.009683436444,9.135770459,0.09135770459,4.279162429
51.308,36203.11,0.009380670477,8.850128022,0.08850128022,4.145368527
51.435,36235.94,0.008987018467,8.478739784,0.08478739784,3.971411595
51.562,36263.56,0.008656113725,8.166550017,0.08166550017,3.825183017
