scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
21,-30.0,70.0,0.010492
21,-30.0,80.0,0.0094837
21,-30.0,90.0,0.0081324
21,-30.0,100.0,0.0062851
21,-30.0,110.0,0.0084192
21,-30.0,120.0,0.0089789
21,-30.0,130.0,0.009469
22,-25.0,-125.0,0.011207
22,-25.0,-115.0,0.013573
22,-25.0,-105.0,0.016134
22,-25.0,-95.0,0.01846
22,-25.0,-85.0,0.025819
22,-25.0,-75.0,0.046714
22,-25.0,-65.0,0.14753
22,-25.0,-55.0,0.73055
22,-25.0,-45.0,1.6356
22,-25.0,-35.0,1.8432
22,-25.0,-25.0,1.8792
22,-25.0,-15.0,1.865
22,-25.0,-5.0,1.6428
22,-25.0,5.0,0.45586
22,-25.0,15.0,0.083111
22,-25.0,25.0,0.037391
22,-25.0,35.0,0.028514
22,-25.0,45.0,0.024125
22,-25.0,55.0,0.016993
22,-25.0,65.0,0.011695
22,-25.0,75.0,0.010102
22,-25.0,85.0,0.0090467
22,-25.0,95.0,0.0070377
22,-25.0,105.0,0.0067691
22,-25.0,115.0,0.009466
22,-25.0,125.0,0.009519
23,-20.0,-130.0,0.010493
23,-20.0,-120.0,0.012437
23,-20.0,-110.0,0.015865
23,-20.0,-100.0,0.017493
23,-20.0,-90.0,0.021894
23,-20.0,-80.0,0.033596
23,-20.0,-70.0,0.078037
23,-20.0,-60.0,0.33109
23,-20.0,-50.0,1.2841
23,-20.0,-40.0,1.7895
23,-20.0,-30.0,1.8766
23,-20.0,-20.0,1.8879
23,-20.0,-10.0,1.8213
23,-20.0,0.0,1.1186
23,-20.0,10.0,0.17048
23,-20.0,20.0,0.050238
23,-20.0,30.0,0.031222
23,-20.0,40.0,0.025965
23,-20.0,50.0,0.02127
23,-20.0,60.0,0.013424
23,-20.0,70.0,0.01024
23,-20.0,80.0,0.0095111
23,-20.0,90.0,0.0083035
23,-20.0,100.0,0.0066748
23,-20.0,110.0,0.0089288
23,-20.0,120.0,0.0091895
23,-20.0,130.0,0.0097626
24,-15.0,-125.0,0.011632
24,-15.0,-115.0,0.014059
24,-15.0,-105.0,0.016963
24,-15.0,-95.0,0.019161
24,-15.0,-85.0,0.027055
24,-15.0,-75.0,0.048679
24,-15.0,-65.0,0.15182
24,-15.0,-55.0,0.74005
24,-15.0,-45.0,1.6463
24,-15.0,-35.0,1.8517
24,-15.0,-25.0,1.8928
24,-15.0,-15.0,1.8817
24,-15.0,-5.0,1.6476
24,-15.0,5.0,0.45199
24,-15.0,15.0,0.08203
24,-15.0,25.0,0.0371
24,-15.0,35.0,0.028209
24,-15.0,45.0,0.023629
24,-15.0,55.0,0.01691
24,-15.0,65.0,0.011627
24,-15.0,75.0,0.010216
24,-15.0,85.0,0.0091057
24,-15.0,95.0,0.0071401
24,-15.0,105.0,0.0069901
24,-15.0,115.0,0.0095383
24,-15.0,125.0,0.0097214
25,-10.0,-130.0,0.011005
25,-10.0,-120.0,0.012723
25,-10.0,-110.0,0.016341
25,-10.0,-100.0,0.018183
25,-10.0,-90.0,0.022688
25,-10.0,-80.0,0.034935
25,-10.0,-70.0,0.079976
25,-10.0,-60.0,0.33703
25,-10.0,-50.0,1.2926
25,-10.0,-40.0,1.7964
25,-10.0,-30.0,1.8827
25,-10.0,-20.0,1.8976
25,-10.0,-10.0,1.8283
25,-10.0,0.0,1.113
25,-10.0,10.0,0.16935
25,-10.0,20.0,0.050679
25,-10.0,30.0,0.031589
25,-10.0,40.0,0.025965
25,-10.0,50.0,0.021099
25,-10.0,60.0,0.013479
25,-10.0,70.0,0.010415
25,-10.0,80.0,0.0096656
25,-10.0,90.0,0.0083145
25,-10.0,100.0,0.0069805
25,-10.0,110.0,0.0088523
25,-10.0,120.0,0.0095369
25,-10.0,130.0,0.0097042
26,-5.0,-125.0,0.011728
26,-5.0,-115.0,0.014562
26,-5.0,-105.0,0.017273
26,-5.0,-95.0,0.01931
26,-5.0,-85.0,0.027802
26,-5.0,-75.0,0.050025
26,-5.0,-65.0,0.1545
26,-5.0,-55.0,0.74827
26,-5.0,-45.0,1.6545
26,-5.0,-35.0,1.8554
26,-5.0,-25.0,1.8952
26,-5.0,-15.0,1.882
26,-5.0,-5.0,1.6459
26,-5.0,5.0,0.44557
26,-5.0,15.0,0.083015
26,-5.0,25.0,0.03745
26,-5.0,35.0,0.028509
26,-5.0,45.0,0.023743
26,-5.0,55.0,0.016828
26,-5.0,65.0,0.011613
26,-5.0,75.0,0.010102
26,-5.0,85.0,0.0091826
26,-5.0,95.0,0.0073168
26,-5.0,105.0,0.0071237
26,-5.0,115.0,0.0096974
26,-5.0,125.0,0.0096885
27,0.0,-130.0,0.010915
27,0.0,-120.0,0.012914
27,0.0,-110.0,0.016692
27,0.0,-100.0,0.018298
27,0.0,-90.0,0.02257
27,0.0,-80.0,0.035679
27,0.0,-70.0,0.081414
27,0.0,-60.0,0.34069
27,0.0,-50.0,1.2979
27,0.0,-40.0,1.799
27,0.0,-30.0,1.881
27,0.0,-20.0,1.896
27,0.0,-10.0,1.8274
27,0.0,0.0,1.1022
27,0.0,10.0,0.16752
27,0.0,20.0,0.050476
27,0.0,30.0,0.031551
27,0.0,40.0,0.025907
27,0.0,50.0,0.021156
27,0.0,60.0,0.013437
27,0.0,70.0,0.010448
27,0.0,80.0,0.0095466
27,0.0,90.0,0.0083389
27,0.0,100.0,0.0066874
27,0.0,110.0,0.0089957
27,0.0,120.0,0.0095424
27,0.0,130.0,0.009744
28,5.0,-125.0,0.012062
28,5.0,-115.0,0.014857
28,5.0,-105.0,0.017556
28,5.0,-95.0,0.019332
28,5.0,-85.0,0.027804
28,5.0,-75.0,0.049978
28,5.0,-65.0,0.15485
28,5.0,-55.0,0.75332
28,5.0,-45.0,1.6539
28,5.0,-35.0,1.8555
28,5.0,-25.0,1.8922
28,5.0,-15.0,1.8789
28,5.0,-5.0,1.6404
28,5.0,5.0,0.43698
28,5.0,15.0,0.082222
28,5.0,25.0,0.037182
28,5.0,35.0,0.02811
28,5.0,45.0,0.023821
28,5.0,55.0,0.01677
28,5.0,65.0,0.011559
28,5.0,75.0,0.010211
28,5.0,85.0,0.0092643
28,5.0,95.0,0.0071932
28,5.0,105.0,0.0071893
28,5.0,115.0,0.0095436
28,5.0,125.0,0.0098593
29,10.0,-130.0,0.011088
29,10.0,-120.0,0.01295
29,10.0,-110.0,0.016902
29,10.0,-100.0,0.018293
29,10.0,-90.0,0.022555
29,10.0,-80.0,0.035035
29,10.0,-70.0,0.081069
29,10.0,-60.0,0.34148
29,10.0,-50.0,1.3008
29,10.0,-40.0,1.7947
29,10.0,-30.0,1.8791
29,10.0,-20.0,1.8913
29,10.0,-10.0,1.8214
29,10.0,0.0,1.0819
29,10.0,10.0,0.16455
29,10.0,20.0,0.049869
29,10.0,30.0,0.030908
29,10.0,40.0,0.025915
29,10.0,50.0,0.021
29,10.0,60.0,0.013068
