metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.7512083182174465,1.8370029877917906,0.08579466957434412
normalization_position_mm_after_alignment,-4.65890247800697,-4.65890247800697,0.0
fwhm_mm,51.21787434502377,51.51146009970432,0.29358575468054937
left_80_20_penumbra_mm,12.244804877503885,11.607014602163524,-0.637790275340361
right_80_20_penumbra_mm,9.292496893521578,8.709658762526189,-0.5828381309953894
