x_aligned_mm,mcc_dose_gy,csv_dose_gy,mcc_relative,csv_relative,difference_percent_points,abs_difference_percent_points,region
-100.0,0.024233,0.0075898584543657,0.013234171642527956,0.003823617099210999,-0.9410554543316957,0.9410554543316957,tail
-99.0,0.0241677,0.007718254455992928,0.013198509883428501,0.003888300406580164,-0.9310209476848337,0.9310209476848337,tail
-98.0,0.0241024,0.007870410107764432,0.013162848124329047,0.003964953344886341,-0.9197894779442707,0.9197894779442707,tail
-97.0,0.024037100000000002,0.008214332847471284,0.013127186365229592,0.004138214661452028,-0.8988971703777564,0.8988971703777564,tail
-96.0,0.0239718,0.008618338555921786,0.013091524606130138,0.004341744561818173,-0.8749780044311964,0.8749780044311964,tail
-95.0,0.0239065,0.0091759168632338,0.013055862847030683,0.004622641229760779,-0.8433221617269903,0.8433221617269903,tail
-94.0,0.0240668,0.009781611339783298,0.013143406185218164,0.004927777850075508,-0.8215628335142656,0.8215628335142656,tail
-93.0,0.0242271,0.009894877438407793,0.013230949523405646,0.004984839018484047,-0.8246110504921599,0.8246110504921599,tail
-92.0,0.0243874,0.0098538597172283,0.013318492861593126,0.004964175120597734,-0.8354317740995392,0.8354317740995392,tail
-91.0,0.024547700000000002,0.010564712955433613,0.013406036199780608,0.005322288597018093,-0.8083747602762515,0.8083747602762515,tail
-90.0,0.024708,0.011511136540137608,0.013493579537968089,0.005799077646949484,-0.7694501891018605,0.7694501891018605,tail
-89.0,0.0255797,0.012133406407022559,0.013969633985242121,0.006112564613491853,-0.7857069371750267,0.7857069371750267,tail
-88.0,0.0264514,0.012654114958535058,0.014445688432516153,0.00637488704456741,-0.8070801387948743,0.8070801387948743,tail
-87.0,0.027323100000000003,0.013258772743392676,0.014921742879790187,0.006679501400586498,-0.8242241479203688,0.8242241479203688,tail
-86.0,0.028194800000000002,0.013889732847472188,0.015397797327064219,0.006997366332769873,-0.8400430994294346,0.8400430994294346,tail
-85.0,0.029066500000000002,0.014866750398952994,0.01587385177433825,0.007489568004056966,-0.8384283770281286,0.8384283770281286,tail
-84.0,0.0303776,0.015952191971570984,0.016589872177941535,0.008036391503099871,-0.8553480674841664,0.8553480674841664,tail
-83.0,0.0316887,0.01771618200061683,0.01730589258154482,0.008925053983230548,-0.8380838598314271,0.8380838598314271,tail
-82.0,0.0329998,0.01969276954124584,0.018021912985148106,0.00992081878752532,-0.8101094197622786,0.8101094197622786,tail
-81.0,0.0343109,0.020970177849872127,0.01873793338875139,0.010564351243486763,-0.8173582145264627,0.8173582145264627,tail
-80.0,0.035622,0.022028524773174626,0.019453953792354674,0.011097525006497997,-0.8356428785856678,0.8356428785856678,tail
-79.0,0.0373331,0.024247076252911264,0.020388422950012808,0.012215186346878,-0.8173236603134808,0.8173236603134808,tail
-78.0,0.0390442,0.02682913397791126,0.021322892107670945,0.013515974777626796,-0.7806917330044149,0.7806917330044149,tail
-77.0,0.0407553,0.028369611318327926,0.022257361265329078,0.014292036088279593,-0.7965325177049485,0.7965325177049485,tail
-76.0,0.0424664,0.029583748814067938,0.023191830422987215,0.014903693989071458,-0.8288136433915757,0.8288136433915757,tail
-75.0,0.0441775,0.033130178674286005,0.024126299580645348,0.016690313586289696,-0.7435985994355653,0.7435985994355653,tail
-74.0,0.0474122,0.03740734419276898,0.025892840042498408,0.01884506302080915,-0.7047777021689257,0.7047777021689257,tail
-73.0,0.0506469,0.04209539743270894,0.027659380504351464,0.021206809374581432,-0.6452571129770033,0.6452571129770033,tail
-72.0,0.0538816,0.04691218680975795,0.029425920966204524,0.02363341038909557,-0.5792510577108955,0.5792510577108955,tail
-71.0,0.0571163,0.05237971860915625,0.03119246142805758,0.026387842267417912,-0.48046191606396677,0.48046191606396677,tail
-70.0,0.060351,0.058051135950349726,0.03295900188991064,0.029244987555822558,-0.37140143340880816,0.37140143340880816,tail
-69.0,0.0678763,0.06608621408328784,0.03706873291213305,0.03329289731953187,-0.37758355926011816,0.37758355926011816,tail
-68.0,0.0754016,0.07486185598553582,0.04117846393435545,0.03771388812400296,-0.3464575810352491,0.3464575810352491,tail
-67.0,0.0829269,0.08880047316145202,0.04528819495657786,0.04473588139220856,-0.05523135643693,0.05523135643693,tail
-66.0,0.0904522,0.1043567134933115,0.04939792597880027,0.052572800471789034,0.3174874492988762,0.3174874492988762,tail
-65.0,0.0979775,0.12349802836569691,0.05350765700102268,0.06221580755650432,0.8708150555481637,0.8708150555481637,tail
-64.0,0.12274399999999999,0.14376259083954102,0.0670331846692713,0.07242468405254107,0.5391499383269771,0.5391499383269771,tail
-63.0,0.1475105,0.1744342853434447,0.0805587123375199,0.08787646306423585,0.7317750726715949,0.7317750726715949,tail
-62.0,0.172277,0.20836666130841264,0.09408424000576852,0.10497090741212464,1.0886667406356119,1.0886667406356119,low_dose
-61.0,0.1970435,0.25286789960663697,0.10760976767401714,0.1273897307296109,1.9779963055593763,1.9779963055593763,low_dose
-60.0,0.22181,0.3006804914434779,0.12113529534226575,0.15147674695055038,3.0341451608284635,3.0341451608284635,low_dose
-59.0,0.301139,0.3677645570146232,0.16445859836830876,0.1852723416569156,2.0813743288606856,2.0813743288606856,low_dose
-58.0,0.38046800000000003,0.44088661047247263,0.20778190139435176,0.22210975247450904,1.4327851080157272,1.4327851080157272,penumbra_or_shoulder
-57.0,0.459797,0.531941491835698,0.25110520442039475,0.2679813590980549,1.6876154677660182,1.6876154677660182,penumbra_or_shoulder
-56.0,0.539126,0.6286149470122105,0.2944285074464378,0.31668348950999986,2.2254982063562077,2.2254982063562077,penumbra_or_shoulder
-55.0,0.618455,0.7421366539125883,0.33775181047248076,0.373873428195382,3.6121617722901234,3.6121617722901234,penumbra_or_shoulder
-54.0,0.747344,0.8609371236737304,0.4081409141259197,0.4337227007877738,2.5581786661854125,2.5581786661854125,penumbra_or_shoulder
-53.0,0.8762329999999999,0.9835917882938717,0.4785300177793586,0.4955136387557674,1.698362097640882,1.698362097640882,penumbra_or_shoulder
-52.0,1.0051219999999998,1.107454019195268,0.5489191214327975,0.5579129241796719,0.8993802746874335,0.8993802746874335,penumbra_or_shoulder
-51.0,1.1340109999999999,1.2246291339483066,0.6193082250862365,0.616943375810034,-0.23648492762025075,0.23648492762025075,penumbra_or_shoulder
-50.0,1.2629,1.3397090936105913,0.6896973287396754,0.6749183307037083,-1.477899803596705,1.477899803596705,penumbra_or_shoulder
-49.0,1.33264,1.4375290927751534,0.7277838690091385,0.7241980667751082,-0.35858022340302664,0.35858022340302664,penumbra_or_shoulder
-48.0,1.40238,1.529941335696106,0.7658704092786016,0.7707534846835605,0.4883075404958914,0.4883075404958914,penumbra_or_shoulder
-47.0,1.47212,1.594494446099721,0.8039569495480647,0.8032740353935073,-0.06829141545574569,0.06829141545574569,high_dose
-46.0,1.5418600000000002,1.650318950326511,0.8420434898175279,0.8313972909456254,-1.0646198871902435,1.0646198871902435,high_dose
-45.0,1.6116000000000001,1.7009246365655903,0.880130030086991,0.8568914116047203,-2.323861848227071,2.323861848227071,high_dose
-44.0,1.63182,1.7498952034449802,0.8911726146044636,0.8815617922190501,-0.9610822385413553,0.9610822385413553,high_dose
-43.0,1.65204,1.7811782451752352,0.9022151991219363,0.8973215555920193,-0.4893643529916947,0.4893643529916947,high_dose
-42.0,1.67226,1.806919569439111,0.9132577836394089,0.9102895138488795,-0.2968269790529443,0.2968269790529443,high_dose
-41.0,1.69248,1.8304369063078187,0.9243003681568815,0.9221370722611675,-0.2163295895714068,0.2163295895714068,high_dose
-40.0,1.7127,1.8532574407867686,0.9353429526743542,0.9336335957301469,-0.17093569442072631,0.17093569442072631,high_dose
-39.0,1.72014,1.8707386544866194,0.9394060994997744,0.9424402774383234,0.30341779385489875,0.30341779385489875,high_dose
-38.0,1.72758,1.886546993831768,0.9434692463251947,0.9504041988992661,0.6934952574071396,0.6934952574071396,high_dose
-37.0,1.73502,1.900164993084262,0.9475323931506149,0.9572646713457487,0.9732278195133781,0.9732278195133781,high_dose
-36.0,1.74246,1.9130967320574672,0.9515955399760352,0.9637794197508442,1.2183879774809059,1.2183879774809059,high_dose
-35.0,1.7499,1.9274061822863169,0.9556586868014554,0.970988231206856,1.5329544405400575,1.5329544405400575,high_dose
-34.0,1.75436,1.9421472862634817,0.958094390409167,0.9784145010862255,2.0320110677058523,2.0320110677058523,high_dose
-33.0,1.75882,1.9434454137324506,0.9605300940168785,0.9790684714358899,1.8538377419011431,1.8538377419011431,high_dose
-32.0,1.76328,1.9405316926195832,0.9629657976245901,0.9776005977019492,1.4634800077359067,1.4634800077359067,high_dose
-31.0,1.76774,1.9399278982629562,0.9654015012323016,0.9772964183236001,1.189491709129853,1.189491709129853,high_dose
-30.0,1.7722,1.9400478321466101,0.9678372048400132,0.9773568385871757,0.951963374716247,0.951963374716247,high_dose
-29.0,1.77575,1.9422978529665689,0.96977593753225,0.9784903535443389,0.8714416012088888,0.8714416012088888,high_dose
-28.0,1.7792999999999999,1.9452152560166758,0.9717146702244868,0.9799600821637524,0.8245411939265646,0.8245411939265646,high_dose
-27.0,1.78285,1.9496934297945918,0.9736534029167236,0.9822160954917255,0.8562692575001862,0.8562692575001862,high_dose
-26.0,1.7864,1.954660612087288,0.9755921356089604,0.9847184614137575,0.9126325804797109,0.9126325804797109,high_dose
-25.0,1.78995,1.9545538613294609,0.9775308683011972,0.9846646825421967,0.713381424099957,0.713381424099957,high_dose
-24.0,1.79298,1.9528573854307656,0.9791856176131627,0.9838100323147054,0.4624414701542734,0.4624414701542734,high_dose
-23.0,1.7960099999999999,1.9585261903139315,0.9808403669251282,0.9866658614996221,0.5825494574493884,0.5825494574493884,high_dose
-22.0,1.79904,1.9665026275430295,0.9824951162370936,0.9906842291626474,0.8189112925553799,0.8189112925553799,high_dose
-21.0,1.8020699999999998,1.9703776081340767,0.9841498655490591,0.9926363659694302,0.8486500420371024,0.8486500420371024,high_dose
-20.0,1.8051,1.9729675523112091,0.9858046148610247,0.9939411274351712,0.8136512574146493,0.8136512574146493,high_dose
-19.0,1.8069199999999999,1.9770591027318536,0.9867985566919742,0.9960023677395489,0.9203811047574617,0.9203811047574617,high_dose
-18.0,1.80874,1.9816211247123758,0.9877924985229238,0.9983006220952237,1.050812357229991,1.050812357229991,high_dose
-17.0,1.81056,1.983183463146605,0.9887864403538733,0.9990876965825531,1.0301256228679834,1.0301256228679834,high_dose
-16.0,1.81238,1.9838059641212722,0.9897803821848229,0.9994012999765194,0.9620917791696493,0.9620917791696493,high_dose
-15.0,1.8142,1.9790251573968223,0.9907743240157725,0.9969928262942316,0.6218502278459104,0.6218502278459104,high_dose
-14.0,1.81602,1.9725514284348107,0.9917682658467221,0.9937314926470189,0.19632268002968134,0.19632268002968134,high_dose
-13.0,1.81784,1.9759785121390405,0.9927622076776716,0.9954579880659662,0.2695780388294544,0.2695780388294544,high_dose
-12.0,1.81966,1.982507641269142,0.9937561495086211,0.9987472311967722,0.49910816881511,0.49910816881511,high_dose
-11.0,1.82148,1.9877884327048452,0.9947500913395707,1.0014075870587853,0.665749571921459,0.665749571921459,high_dose
-10.0,1.8233,1.9926781047076902,0.9957440331705203,1.003870904865306,0.8126871694785764,0.8126871694785764,high_dose
-9.0,1.8237299999999999,1.9870848848432672,0.9959788655811292,1.0010531538832765,0.507428830214729,0.507428830214729,high_dose
-8.0,1.82416,1.978207247036301,0.9962136979917382,0.9965807796060207,0.036708161428244956,0.036708161428244956,high_dose
-7.0,1.82459,1.9772051661550587,0.9964485304023473,0.9960759515363871,-0.03725788659602047,0.03725788659602047,high_dose
-6.0,1.82502,1.9786705933624131,0.9966833628129562,0.9968142041087347,0.013084129577844994,0.013084129577844994,high_dose
-5.0,1.82545,1.978401787703535,0.9969181952235652,0.996678785257404,-0.02394099661611193,0.02394099661611193,high_dose
-4.0,1.82662,1.9775896257251864,0.9975571578291755,0.9962696344878063,-0.12875233413692788,0.12875233413692788,high_dose
-3.0,1.82779,1.978645534610064,0.998196120434786,0.9968015800163957,-0.13945404183902665,0.13945404183902665,high_dose
-2.0,1.82896,1.9802867328920664,0.9988350830403964,0.9976283824992075,-0.12067005411888765,0.12067005411888765,high_dose
-1.0,1.83013,1.9827522877381099,0.9994740456460068,0.9988704791371168,-0.060356650889004104,0.060356650889004104,high_dose
0.0,1.8313,1.9854761235551173,1.0001130082516172,1.000242692501565,0.012968424994785899,0.012968424994785899,high_dose
1.0,1.8305,1.9854151415416241,0.9996761107435076,1.0002119709972133,0.05358602537056667,0.05358602537056667,high_dose
2.0,1.8297,1.9844816421192883,0.9992392132353979,0.9997416928787467,0.05024796433488188,0.05024796433488188,high_dose
3.0,1.8289,1.9823571759656673,0.9988023157272883,0.9986714298217316,-0.01308859055566547,0.01308859055566547,high_dose
