metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.7562640302121815,1.851378682656226,0.09511465244404449
normalization_position_mm_after_alignment,-4.604315925462539,-4.604315925462539,0.0
fwhm_mm,51.216611045171945,51.308701170091275,0.09209012491933066
left_80_20_penumbra_mm,12.27025521203069,11.674272244692453,-0.5959829673382373
right_80_20_penumbra_mm,9.187566512793964,8.733803492682839,-0.45376302011112557
