X [mm],Dose [Gy]
-100,0.0292390564
-99.9,0.02932513408
-99.8,0.02941121176
-99.7,0.02949728944
-99.6,0.02958336712
-99.5,0.02980095224
-99.4,0.03001853736
-99.3,0.03023612248
-99.2,0.0304537076
-99.1,0.03067129271
-99,0.03088887783
-98.9,0.03110646295
-98.8,0.03132404807
-98.7,0.03154163319
-98.6,0.03175921831
-98.5,0.03197680342
-98.4,0.03219438854
-98.3,0.03241197366
-98.2,0.03262955878
-98.1,0.0328471439
-98,0.03306472902
-97.9,0.03328231413
-97.8,0.03349989925
-97.7,0.03371748437
-97.6,0.03393506949
-97.5,0.03395961924
-97.4,0.03398416899
-97.3,0.03400871874
-97.2,0.03403326848
-97.1,0.03405781823
-97,0.03408236798
-96.9,0.03410691773
-96.8,0.03413146748
-96.7,0.03415601723
-96.6,0.03418056698
-96.5,0.03420511673
-96.4,0.03422966647
-96.3,0.03425421622
-96.2,0.03427876597
-96.1,0.03430331572
-96,0.03432786547
-95.9,0.03435241522
-95.8,0.03437696497
-95.7,0.03440151471
-95.6,0.03442606446
-95.5,0.03465979243
-95.4,0.03489352039
-95.3,0.03512724835
-95.2,0.03536097631
-95.1,0.03559470428
-95,0.03582843224
-94.9,0.0360621602
-94.8,0.03629588817
-94.7,0.03652961613
-94.6,0.03676334409
-94.5,0.03699707205
-94.4,0.03723080002
-94.3,0.03746452798
-94.2,0.03769825594
-94.1,0.0379319839
-94,0.03816571187
-93.9,0.03839943983
-93.8,0.03863316779
-93.7,0.03886689576
-93.6,0.03910062372
-93.5,0.0391319351
-93.4,0.03916324649
-93.3,0.03919455787
-93.2,0.03922586926
-93.1,0.03925718064
-93,0.03928849203
-92.9,0.03931980341
-92.8,0.0393511148
-92.7,0.03938242618
-92.6,0.03941373756
-92.5,0.03944504895
-92.4,0.03947636033
-92.3,0.03950767172
-92.2,0.0395389831
-92.1,0.03957029449
-92,0.03960160587
-91.9,0.03963291726
-91.8,0.03966422864
-91.7,0.03969554003
-91.6,0.03972685141
-91.5,0.03968327159
-91.4,0.03963969177
-91.3,0.03959611195
-91.2,0.03955253214
-91.1,0.03950895232
-91,0.0394653725
-90.9,0.03942179268
-90.8,0.03937821286
-90.7,0.03933463304
-90.6,0.03929105322
-90.5,0.0392474734
-90.4,0.03920389359
-90.3,0.03916031377
-90.2,0.03911673395
-90.1,0.03907315413
-90,0.03902957431
-89.9,0.03898599449
-89.8,0.03894241467
-89.7,0.03889883485
-89.6,0.03885525504
-89.5,0.03884861559
-89.4,0.03884197614
-89.3,0.03883533669
-89.2,0.03882869724
-89.1,0.03882205779
-89,0.03881541834
-88.9,0.03880877889
-88.8,0.03880213944
-88.7,0.03879549999
-88.6,0.03878886055
-88.5,0.0387822211
-88.4,0.03877558165
-88.3,0.0387689422
-88.2,0.03876230275
-88.1,0.0387556633
-88,0.03874902385
-87.9,0.0387423844
-87.8,0.03873574495
-87.7,0.0387291055
-87.6,0.03872246605
-87.5,0.03892402177
-87.4,0.03912557749
-87.3,0.0393271332
-87.2,0.03952868892
-87.1,0.03973024464
-87,0.03993180035
-86.9,0.04013335607
-86.8,0.04033491178
-86.7,0.0405364675
-86.6,0.04073802322
-86.5,0.04093957893
-86.4,0.04114113465
-86.3,0.04134269037
-86.2,0.04154424608
-86.1,0.0417458018
-86,0.04194735751
-85.9,0.04214891323
-85.8,0.04235046895
-85.7,0.04255202466
-85.6,0.04275358038
-85.5,0.04271748634
-85.4,0.04268139229
-85.3,0.04264529825
-85.2,0.04260920421
-85.1,0.04257311017
-85,0.04253701612
-84.9,0.04250092208
-84.8,0.04246482804
-84.7,0.042428734
-84.6,0.04239263995
-84.5,0.04235654591
-84.4,0.04232045187
-84.3,0.04228435783
-84.2,0.04224826378
-84.1,0.04221216974
-84,0.0421760757
-83.9,0.04213998166
-83.8,0.04210388761
-83.7,0.04206779357
-83.6,0.04203169953
-83.5,0.04221155739
-83.4,0.04239141525
-83.3,0.04257127311
-83.2,0.04275113097
-83.1,0.04293098883
-83,0.04311084669
-82.9,0.04329070455
-82.8,0.04347056241
-82.7,0.04365042027
-82.6,0.04383027813
-82.5,0.044010136
-82.4,0.04418999386
-82.3,0.04436985172
-82.2,0.04454970958
-82.1,0.04472956744
-82,0.0449094253
-81.9,0.04508928316
-81.8,0.04526914102
-81.7,0.04544899888
-81.6,0.04562885674
-81.5,0.04591431854
-81.4,0.04619978035
-81.3,0.04648524215
-81.2,0.04677070396
-81.1,0.04705616576
-81,0.04734162756
-80.9,0.04762708937
-80.8,0.04791255117
-80.7,0.04819801298
-80.6,0.04848347478
-80.5,0.04876893658
-80.4,0.04905439839
-80.3,0.04933986019
-80.2,0.049625322
-80.1,0.0499107838
-80,0.0501962456
-79.9,0.05048170741
-79.8,0.05076716921
-79.7,0.05105263101
-79.6,0.05133809282
-79.5,0.05175456232
-79.4,0.05217103183
-79.3,0.05258750133
-79.2,0.05300397083
-79.1,0.05342044034
-79,0.05383690984
-78.9,0.05425337935
-78.8,0.05466984885
-78.7,0.05508631835
-78.6,0.05550278786
-78.5,0.05591925736
-78.4,0.05633572687
-78.3,0.05675219637
-78.2,0.05716866587
-78.1,0.05758513538
-78,0.05800160488
-77.9,0.05841807439
-77.8,0.05883454389
-77.7,0.05925101339
-77.6,0.0596674829
-77.5,0.05997659057
-77.4,0.06028569825
-77.3,0.06059480593
-77.2,0.06090391361
-77.1,0.06121302128
-77,0.06152212896
-76.9,0.06183123664
-76.8,0.06214034431
-76.7,0.06244945199
-76.6,0.06275855967
-76.5,0.06306766735
-76.4,0.06337677502
-76.3,0.0636858827
-76.2,0.06399499038
-76.1,0.06430409805
-76,0.06461320573
-75.9,0.06492231341
-75.8,0.06523142109
-75.7,0.06554052876
-75.6,0.06584963644
-75.5,0.06653347003
-75.4,0.06721730362
-75.3,0.06790113722
-75.2,0.06858497081
-75.1,0.0692688044
-75,0.06995263799
-74.9,0.07063647158
-74.8,0.07132030518
-74.7,0.07200413877
-74.6,0.07268797236
-74.5,0.07337180595
-74.4,0.07405563954
-74.3,0.07473947314
-74.2,0.07542330673
-74.1,0.07610714032
-74,0.07679097391
-73.9,0.0774748075
-73.8,0.0781586411
-73.7,0.07884247469
-73.6,0.07952630828
-73.5,0.07983111578
-73.4,0.08013592329
-73.3,0.08044073079
-73.2,0.08074553829
-73.1,0.0810503458
-73,0.0813551533
-72.9,0.0816599608
-72.8,0.08196476831
-72.7,0.08226957581
-72.6,0.08257438332
-72.5,0.08287919082
-72.4,0.08318399832
-72.3,0.08348880583
-72.2,0.08379361333
-72.1,0.08409842083
-72,0.08440322834
-71.9,0.08470803584
-71.8,0.08501284334
-71.7,0.08531765085
-71.6,0.08562245835
-71.5,0.08683205238
-71.4,0.08804164642
-71.3,0.08925124045
-71.2,0.09046083448
-71.1,0.09167042852
-71,0.09288002255
-70.9,0.09408961658
-70.8,0.09529921062
-70.7,0.09650880465
-70.6,0.09771839868
-70.5,0.09892799272
-70.4,0.1001375867
-70.3,0.1013471808
-70.2,0.1025567748
-70.1,0.1037663688
-70,0.1049759629
-69.9,0.1061855569
-69.8,0.1073951509
-69.7,0.108604745
-69.6,0.109814339
-69.5,0.1110625368
-69.4,0.1123107345
-69.3,0.1135589323
-69.2,0.11480713
-69.1,0.1160553278
-69,0.1173035255
-68.9,0.1185517233
-68.8,0.119799921
-68.7,0.1210481188
-68.6,0.1222963165
-68.5,0.1235445143
