crossplane_x_mm,dose_gy_at_y_-130_mm,dose_gy_at_y_-125_mm,dose_gy_at_y_-120_mm,dose_gy_at_y_-115_mm,dose_gy_at_y_-110_mm,dose_gy_at_y_-105_mm,dose_gy_at_y_-100_mm,dose_gy_at_y_-95_mm,dose_gy_at_y_-90_mm,dose_gy_at_y_-85_mm,dose_gy_at_y_-80_mm,dose_gy_at_y_-75_mm,dose_gy_at_y_-70_mm,dose_gy_at_y_-65_mm,dose_gy_at_y_-60_mm,dose_gy_at_y_-55_mm,dose_gy_at_y_-50_mm,dose_gy_at_y_-45_mm,dose_gy_at_y_-40_mm,dose_gy_at_y_-35_mm,dose_gy_at_y_-30_mm,dose_gy_at_y_-25_mm,dose_gy_at_y_-20_mm,dose_gy_at_y_-15_mm,dose_gy_at_y_-10_mm,dose_gy_at_y_-5_mm,dose_gy_at_y_0_mm,dose_gy_at_y_5_mm,dose_gy_at_y_10_mm,dose_gy_at_y_15_mm,dose_gy_at_y_20_mm,dose_gy_at_y_25_mm,dose_gy_at_y_30_mm,dose_gy_at_y_35_mm,dose_gy_at_y_40_mm,dose_gy_at_y_45_mm,dose_gy_at_y_50_mm,dose_gy_at_y_55_mm,dose_gy_at_y_60_mm,dose_gy_at_y_65_mm,dose_gy_at_y_70_mm,dose_gy_at_y_75_mm,dose_gy_at_y_80_mm,dose_gy_at_y_85_mm,dose_gy_at_y_90_mm,dose_gy_at_y_95_mm,dose_gy_at_y_100_mm,dose_gy_at_y_105_mm,dose_gy_at_y_110_mm,dose_gy_at_y_115_mm,dose_gy_at_y_120_mm,dose_gy_at_y_125_mm,dose_gy_at_y_130_mm
-75,0.0073353,0.0076426,0.0081085,0.0085744,0.0093367,0.010099,0.011655,0.013211,0.0159,0.018589,0.019858,0.021127,0.023504,0.025881,0.030184,0.034487,0.0392885,0.04409,0.047823,0.051556,0.0538095,0.056063,0.057069,0.058075,0.058705,0.059335,0.059308,0.059281,0.058794,0.058307,0.057393,0.056479,0.0544025,0.052326,0.048601,0.044876,0.0398815,0.034887,0.030518,0.026149,0.023319,0.020489,0.0190245,0.01756,0.0147725,0.011985,0.0107078,0.0094306,0.0086692,0.0079078,0.0074124,0.006917,0.0066365
-70,0.0076235,0.00785325,0.008083,0.00878415,0.0094853,0.01047315,0.011461,0.014311,0.017161,0.018816,0.020471,0.0230635,0.025656,0.031872,0.038088,0.047701,0.057314,0.065501,0.073688,0.078429,0.08317,0.0852745,0.087379,0.0883795,0.08938,0.089966,0.090552,0.090417,0.090282,0.0893715,0.088461,0.0866355,0.08481,0.0803575,0.075905,0.0673455,0.058786,0.0487435,0.038701,0.0321905,0.02568,0.022378,0.019076,0.017416,0.015756,0.0132935,0.010831,0.00958175,0.0083325,0.00787705,0.0074216,0.00709895,0.0067763
-65,0.0077992,0.0076376,0.00816085,0.0086841,0.00962705,0.01057,0.0119415,0.013313,0.0165385,0.019764,0.0218195,0.023875,0.0320725,0.04027,0.059313,0.078356,0.100543,0.12273,0.13464,0.14655,0.15133,0.15611,0.15837,0.16063,0.162005,0.16338,0.163665,0.16395,0.163825,0.1637,0.162485,0.16127,0.156965,0.15266,0.141005,0.12935,0.105556,0.081762,0.061211,0.04066,0.031866,0.023072,0.0207995,0.018527,0.0152855,0.012044,0.0109152,0.0097864,0.0089331,0.0080798,0.00696005,0.0058403,0.0063491
-60,0.0079749,0.00827635,0.0085778,0.0091456,0.0097134,0.0107177,0.011722,0.015137,0.018552,0.020236,0.02192,0.029419,0.036918,0.0649365,0.092955,0.1586675,0.22438,0.265735,0.30709,0.320485,0.33388,0.338825,0.34377,0.34683,0.34989,0.35183,0.35377,0.354355,0.35494,0.354845,0.35475,0.351955,0.34916,0.337815,0.32647,0.283275,0.24008,0.1681255,0.096171,0.0664355,0.0367,0.029013,0.021326,0.0193525,0.017379,0.0140295,0.01068,0.00965455,0.0086291,0.007953,0.0072769,0.0065994,0.0059219
-55,0.00815765,0.00823,0.00881,0.00939,0.0101305,0.010871,0.012815,0.014759,0.0185715,0.022384,0.027293,0.032202,0.0560765,0.079951,0.1949355,0.30992,0.475345,0.64077,0.683825,0.72688,0.740075,0.75327,0.75861,0.76395,0.76823,0.77251,0.77515,0.77779,0.77848,0.77917,0.777865,0.77656,0.768705,0.76085,0.71919,0.67753,0.500905,0.32428,0.202752,0.081224,0.056473,0.031722,0.026535,0.021348,0.017532,0.013716,0.01127785,0.0088397,0.0078247,0.0068097,0.0065799,0.0063501,0.0061545
-50,0.0083404,0.0085456,0.0087508,0.0094659,0.010181,0.011346,0.012511,0.0164055,0.0203,0.024555,0.02881,0.0431895,0.057569,0.1443895,0.23121,0.565795,0.90038,1.06309,1.2258,1.25485,1.2839,1.2948,1.3057,1.3103,1.3149,1.31765,1.3204,1.3217,1.323,1.3207,1.3184,1.31195,1.3055,1.28065,1.2558,1.087465,0.91913,0.57651,0.23389,0.1455465,0.057203,0.0420485,0.026894,0.022728,0.018562,0.0149335,0.011305,0.0092835,0.007262,0.00712945,0.0069969,0.006692,0.0063871
-45,0.00859595,0.0087161,0.00928705,0.009858,0.010797,0.011736,0.013723,0.01571,0.020193,0.024676,0.033463,0.04225,0.084805,0.12736,0.394305,0.66125,1.054475,1.4477,1.52795,1.6082,1.62415,1.6401,1.6458,1.6515,1.65585,1.6602,1.65985,1.6595,1.65705,1.6546,1.64985,1.6451,1.62815,1.6112,1.5317,1.4522,1.057435,0.66267,0.395305,0.12794,0.0846395,0.041339,0.031816,0.022293,0.018154,0.014015,0.0122655,0.010516,0.00824895,0.0059819,0.0057729,0.0055639,0.00637765
-40,0.0088515,0.0091541,0.0094567,0.01024835,0.01104,0.012295,0.01355,0.017652,0.021754,0.0276555,0.033557,0.053879,0.074201,0.1967905,0.31938,0.78274,1.2461,1.46975,1.6934,1.72995,1.7665,1.7757,1.7849,1.78835,1.7918,1.79335,1.7949,1.7933,1.7917,1.78695,1.7822,1.77235,1.7625,1.72555,1.6886,1.46505,1.2415,0.780515,0.31953,0.196788,0.074046,0.0532835,0.032521,0.025566,0.018611,0.015612,0.012613,0.0106304,0.0086478,0.00700865,0.0053695,0.00586885,0.0063682
-35,0.0091334,0.0092194,0.0098942,0.010569,0.011545,0.012521,0.0147185,0.016916,0.022028,0.02714,0.0386365,0.050133,0.1008365,0.15154,0.44987,0.7482,1.1822,1.6162,1.70655,1.7969,1.8167,1.8365,1.84115,1.8458,1.8477,1.8496,1.84995,1.8503,1.8465,1.8427,1.836,1.8293,1.80975,1.7902,1.69895,1.6077,1.17899,0.75028,0.45092,0.15156,0.1004755,0.049391,0.0375635,0.025736,0.0198645,0.013993,0.012593,0.011193,0.00915795,0.0071229,0.0057527,0.0043825,0.00557795
-30,0.0094153,0.00980615,0.010197,0.011008,0.011819,0.0131485,0.014478,0.0187835,0.023089,0.030057,0.037025,0.0600965,0.083168,0.213279,0.34339,0.823695,1.304,1.53775,1.7715,1.81025,1.849,1.86065,1.8723,1.8756,1.8789,1.8781,1.8773,1.8768,1.8763,1.8716,1.8669,1.85475,1.8426,1.8026,1.7626,1.53265,1.3027,0.825845,0.34899,0.2158545,0.082719,0.059623,0.036527,0.029024,0.021521,0.0166795,0.011838,0.01054545,0.0092529,0.0083317,0.0074105,0.0060991,0.0047877
-25,0.0095428,0.0095858,0.0103669,0.011148,0.0122205,0.013293,0.0154215,0.01755,0.023301,0.029052,0.041569,0.054086,0.106613,0.15914,0.4633,0.76746,1.21013,1.6528,1.74605,1.8393,1.8588,1.8783,1.8858,1.8933,1.89425,1.8952,1.89415,1.8931,1.89165,1.8902,1.88225,1.8743,1.8522,1.8301,1.7381,1.6461,1.212775,0.77945,0.47127,0.16309,0.1079865,0.052883,0.0403665,0.02785,0.022101,0.016352,0.01305075,0.0097495,0.0082745,0.0067995,0.006813,0.0068265,0.0057873
-20,0.0096703,0.01013515,0.0106,0.0113995,0.012199,0.013601,0.015003,0.0197365,0.02447,0.0319215,0.039373,0.0630735,0.086774,0.218192,0.34961,0.833605,1.3176,1.55625,1.7949,1.83505,1.8752,1.8862,1.8972,1.9025,1.9078,1.90715,1.9065,1.9046,1.9027,1.89915,1.8956,1.8817,1.8678,1.82675,1.7857,1.55635,1.327,0.843985,0.36097,0.225095,0.08922,0.0634385,0.037657,0.0301165,0.022576,0.018342,0.014108,0.0108889,0.0076698,0.00759905,0.0075283,0.0071576,0.0067869
-15,0.0098088,0.010025,0.0107165,0.011408,0.012555,0.013702,0.015941,0.01818,0.0242045,0.030229,0.043332,0.056435,0.1092775,0.16212,0.46699,0.77186,1.21743,1.663,1.75895,1.8549,1.8749,1.8949,1.90385,1.9128,1.91435,1.9159,1.91475,1.9136,1.91145,1.9093,1.90065,1.892,1.869,1.846,1.7533,1.6606,1.22785,0.7951,0.481895,0.16869,0.11254,0.05639,0.0422945,0.028199,0.0226325,0.017066,0.0129703,0.0088746,0.008046,0.0072174,0.00747175,0.0077261,0.00687985
-10,0.0099473,0.01051865,0.01109,0.0117645,0.012439,0.013869,0.015299,0.020213,0.025127,0.0329125,0.040698,0.0646025,0.088507,0.2197635,0.35102,0.83631,1.3216,1.56145,1.8013,1.84345,1.8856,1.8978,1.91,1.9151,1.9202,1.92105,1.9219,1.9197,1.9175,1.9118,1.9061,1.89245,1.8788,1.83765,1.7965,1.56805,1.3396,0.85397,0.36834,0.2300845,0.091829,0.0661375,0.040446,0.0313025,0.022159,0.01814,0.014121,0.0119789,0.0098368,0.00799025,0.0061437,0.00655825,0.0069728
-5,0.00997515,0.010115,0.010834,0.011553,0.012633,0.013713,0.01615,0.018587,0.024709,0.030831,0.0437695,0.056708,0.109549,0.16239,0.466345,0.7703,1.21785,1.6654,1.7611,1.8568,1.8795,1.9022,1.9094,1.9166,1.9188,1.921,1.92145,1.9219,1.9174,1.9129,1.9033,1.8937,1.87245,1.8512,1.7591,1.667,1.2357,0.8044,0.487315,0.17023,0.1140585,0.057887,0.044012,0.030137,0.023021,0.015905,0.014156,0.012407,0.0102701,0.0081332,0.006379,0.0046248,0.00619965
0,0.010003,0.010349,0.010695,0.0117095,0.012724,0.0140315,0.015339,0.020321,0.025303,0.0325705,0.039838,0.063753,0.087668,0.217869,0.34807,0.831785,1.3155,1.5575,1.7995,1.84155,1.8836,1.8939,1.9042,1.9099,1.9156,1.9173,1.919,1.91425,1.9095,1.90405,1.8986,1.8852,1.8718,1.8303,1.7888,1.5644,1.34,0.855305,0.37061,0.230089,0.089568,0.0645975,0.039627,0.031682,0.023737,0.018292,0.012847,0.0115,0.010153,0.0090292,0.0079054,0.00666595,0.0054265
5,0.0099863,0.010367,0.0110405,0.011714,0.012868,0.014022,0.0163765,0.018731,0.0246395,0.030548,0.0434415,0.056335,0.1077375,0.15914,0.458175,0.75721,1.202855,1.6485,1.74295,1.8374,1.8584,1.8794,1.88555,1.8917,1.8938,1.8959,1.8951,1.8943,1.8894,1.8845,1.87435,1.8642,1.84335,1.8225,1.73245,1.6424,1.218315,0.79423,0.4805,0.16677,0.1111025,0.055435,0.0426255,0.029816,0.0236395,0.017463,0.014064,0.010665,0.00930775,0.0079505,0.0075102,0.0070699,0.0064377
10,0.0099696,0.0104003,0.010831,0.011678,0.012525,0.014129,0.015733,0.020477,0.025221,0.032935,0.040649,0.06327,0.085891,0.2096605,0.33343,0.805565,1.2777,1.51,1.7423,1.77905,1.8158,1.8267,1.8376,1.83835,1.8391,1.83775,1.8364,1.83395,1.8315,1.82275,1.814,1.79915,1.7843,1.74625,1.7082,1.4936,1.279,0.813255,0.34751,0.21665,0.08579,0.0623045,0.038819,0.0313425,0.023866,0.019092,0.014318,0.01171545,0.0091129,0.0088056,0.0084983,0.0079736,0.0074489
15,0.0098422,0.010126,0.0108745,0.011623,0.012581,0.013539,0.016059,0.018579,0.0243775,0.030176,0.0425885,0.055001,0.1015805,0.14816,0.422905,0.69765,1.095575,1.4935,1.5665,1.6395,1.65125,1.663,1.66365,1.6643,1.65805,1.6518,1.6451,1.6384,1.62905,1.6197,1.6034,1.5871,1.5625,1.5379,1.45985,1.3818,1.024505,0.66721,0.40502,0.14283,0.097673,0.052516,0.040408,0.0283,0.022817,0.017334,0.0148665,0.012399,0.01050095,0.0086029,0.00814505,0.0076872,0.0078347
20,0.0097148,0.0101394,0.010564,0.011465,0.012366,0.0138465,0.015327,0.0199235,0.02452,0.031832,0.039144,0.059092,0.07904,0.183275,0.28751,0.61669,0.94587,1.051985,1.1581,1.1673,1.1765,1.17095,1.1654,1.1546,1.1438,1.12975,1.1157,1.1007,1.0857,1.0682,1.0507,1.0275,1.0043,0.968555,0.93281,0.8135,0.69419,0.463045,0.2319,0.151249,0.070598,0.053727,0.036856,0.029628,0.0224,0.018404,0.014408,0.012536,0.010664,0.0094089,0.0081538,0.00818715,0.0082205
25,0.0097203,0.0097036,0.0104498,0.011196,0.012264,0.013332,0.0155545,0.017777,0.0232775,0.028778,0.0397905,0.050803,0.0889215,0.12704,0.30296,0.47888,0.514505,0.55013,0.541945,0.53376,0.530585,0.52741,0.520615,0.51382,0.50557,0.49732,0.4875,0.47768,0.467295,0.45691,0.4453,0.43369,0.417455,0.40122,0.371885,0.34255,0.285545,0.22854,0.1626315,0.096723,0.070538,0.044353,0.035698,0.027043,0.0216905,0.016338,0.0144405,0.012543,0.0110849,0.0096268,0.00869325,0.0077597,0.00812615
30,0.0097258,0.0099314,0.010137,0.010911,0.011685,0.013155,0.014625,0.0189225,0.02322,0.0299745,0.036729,0.05316,0.069591,0.1484855,0.22738,0.32041,0.41344,0.316635,0.21983,0.215905,0.21198,0.2109,0.20982,0.208045,0.20627,0.20351,0.20075,0.19713,0.19351,0.18943,0.18535,0.17963,0.17391,0.16445,0.15499,0.14338,0.13177,0.124725,0.11768,0.0856075,0.053535,0.042771,0.032007,0.0268075,0.021608,0.017496,0.013384,0.0120725,0.010761,0.01011695,0.0094729,0.00875235,0.0080318
35,0.0094188,0.009282,0.009988,0.010694,0.0115145,0.012335,0.0145485,0.016762,0.022115,0.027468,0.03639,0.045312,0.076876,0.10844,0.23859,0.36874,0.278615,0.18849,0.15002,0.11155,0.110695,0.10984,0.10964,0.10944,0.10898,0.10852,0.10736,0.1062,0.104405,0.10261,0.100232,0.097854,0.093992,0.09013,0.0848945,0.079659,0.088615,0.097571,0.0833905,0.06921,0.0528355,0.036461,0.0304985,0.024536,0.0200535,0.015571,0.013652,0.011733,0.01069425,0.0096555,0.0090618,0.0084681,0.0081472
40,0.0091118,0.00930375,0.0094957,0.01036885,0.011242,0.012404,0.013566,0.017647,0.021728,0.0271585,0.032589,0.045756,0.058923,0.1264515,0.19398,0.26218,0.33038,0.2092165,0.088053,0.0796555,0.071258,0.070944,0.07063,0.0705555,0.070481,0.0702975,0.070114,0.0694245,0.068735,0.0673395,0.065944,0.0640935,0.062243,0.059472,0.056701,0.0580355,0.05937,0.0708895,0.082409,0.0621075,0.041806,0.034451,0.027096,0.0234325,0.019769,0.016275,0.012781,0.0114525,0.010124,0.00945285,0.0087817,0.00852215,0.0082626
45,0.0087735,0.0088636,0.0093076,0.0097516,0.0106888,0.011626,0.0134685,0.015311,0.0198425,0.024374,0.030886,0.037398,0.062541,0.087684,0.203222,0.31876,0.229125,0.13949,0.097245,0.055,0.0532055,0.051411,0.0514495,0.051488,0.0514105,0.051333,0.051112,0.050891,0.0501465,0.049402,0.048396,0.04739,0.0457845,0.044179,0.042831,0.041483,0.053755,0.066027,0.0589025,0.051778,0.0402745,0.028771,0.025297,0.021823,0.0179695,0.014116,0.012568,0.01102,0.0101175,0.009215,0.0086853,0.0081556,0.00793905
50,0.0084352,0.0086915,0.0089478,0.0095694,0.010191,0.0113455,0.0125,0.016295,0.02009,0.0239735,0.027857,0.036806,0.045755,0.0939975,0.14224,0.19542,0.2486,0.1522365,0.055873,0.0481445,0.040416,0.0401725,0.039929,0.039941,0.039953,0.039907,0.039861,0.039663,0.039465,0.0387385,0.038012,0.037112,0.036212,0.0349585,0.033705,0.0356855,0.037666,0.0471595,0.056653,0.0438645,0.031076,0.0271725,0.023269,0.020721,0.018173,0.0148415,0.01151,0.0105915,0.009673,0.0089961,0.0083192,0.00796735,0.0076155
55,0.00828545,0.0084778,0.0088318,0.0091858,0.0100339,0.010882,0.012579,0.014276,0.0182795,0.022283,0.0261395,0.029996,0.0432225,0.056449,0.1053595,0.15427,0.114254,0.074238,0.053421,0.032604,0.0313075,0.030011,0.030007,0.030003,0.0299695,0.029936,0.0298585,0.029781,0.0293795,0.028978,0.0284325,0.027887,0.027142,0.026397,0.0256905,0.024984,0.0303075,0.035631,0.034492,0.033353,0.027925,0.022497,0.020952,0.019407,0.0162085,0.01301,0.0115115,0.010013,0.0094003,0.0087876,0.0081259,0.0074642,0.0074615
60,0.0081357,0.00837055,0.0086054,0.0091196,0.0096338,0.0107014,0.011769,0.014884,0.017999,0.019752,0.021505,0.025941,0.030377,0.043725,0.057073,0.0622945,0.067516,0.048372,0.029228,0.026481,0.023734,0.0233595,0.022985,0.02307,0.023155,0.0231125,0.02307,0.022837,0.022604,0.0223555,0.022107,0.0215705,0.021034,0.0203475,0.019661,0.020039,0.020417,0.023678,0.026939,0.0241065,0.021274,0.019283,0.017292,0.016724,0.016156,0.0132975,0.010439,0.0096237,0.0088084,0.00826015,0.0077119,0.0075097,0.0073075
65,0.00796715,0.0079584,0.00836285,0.0087673,0.00962315,0.010479,0.011831,0.013183,0.016165,0.019147,0.020222,0.021297,0.0257335,0.03017,0.034589,0.039008,0.032964,0.02692,0.0236245,0.020329,0.019796,0.019263,0.019262,0.019261,0.01932,0.019379,0.0192825,0.019186,0.019043,0.0189,0.0184325,0.017965,0.0175625,0.01716,0.016668,0.016176,0.017536,0.018896,0.0192415,0.019587,0.018413,0.017239,0.0167905,0.016342,0.013849,0.011356,0.01020045,0.0090449,0.00846425,0.0078836,0.00748615,0.0070887,0.00704855
70,0.0077986,0.0079004,0.0080022,0.00876325,0.0095243,0.01030115,0.011078,0.013824,0.01657,0.0179755,0.019381,0.021029,0.022677,0.0241895,0.025702,0.0246305,0.023559,0.0206875,0.017816,0.0173125,0.016809,0.0167795,0.01675,0.016859,0.016968,0.0169955,0.017023,0.016988,0.016953,0.016527,0.016101,0.0158135,0.015526,0.015143,0.01476,0.014431,0.014102,0.0155925,0.017083,0.017252,0.017421,0.016833,0.016245,0.0152165,0.014188,0.01181615,0.0094443,0.00859075,0.0077372,0.00739665,0.0070561,0.00692285,0.0067896
75,0.0075257,0.0076012,0.00816335,0.0087255,0.0093541,0.0099827,0.01119235,0.012402,0.0153105,0.018219,0.019138,0.020057,0.0210415,0.022026,0.022194,0.022362,0.019968,0.017574,0.01691,0.016246,0.016194,0.016142,0.016226,0.01631,0.016301,0.016292,0.0163245,0.016357,0.016171,0.015985,0.015728,0.015471,0.014984,0.014497,0.014097,0.013697,0.0145925,0.015488,0.016112,0.016736,0.0165995,0.016463,0.0158735,0.015284,0.012692,0.0101,0.0089963,0.0078926,0.00744005,0.0069875,0.00667075,0.006354,0.0064824
80,0.0072528,0.00757955,0.0079063,0.0085149,0.0091235,0.00990225,0.010681,0.0133815,0.016082,0.017273,0.018464,0.01921,0.019956,0.0203165,0.020677,0.019592,0.018507,0.016798,0.015089,0.0150115,0.014934,0.015018,0.015102,0.0152385,0.015375,0.01535,0.015325,0.015388,0.015451,0.015164,0.014877,0.014446,0.014015,0.0138185,0.013622,0.0134065,0.013191,0.014592,0.015993,0.016153,0.016313,0.015774,0.015235,0.014051,0.012867,0.01067435,0.0084817,0.00784515,0.0072086,0.00683585,0.0064631,0.00631915,0.0061752
85,0.00699625,0.0072262,0.0077197,0.0082132,0.0089462,0.0096792,0.0108636,0.012048,0.0144875,0.016927,0.0175215,0.018116,0.0186725,0.019229,0.0190765,0.018924,0.016644,0.014364,0.014004,0.013644,0.013884,0.014124,0.0141685,0.014213,0.0142795,0.014346,0.014381,0.014416,0.014308,0.0142,0.0138485,0.013497,0.0132245,0.012952,0.012712,0.012472,0.0132195,0.013967,0.0147895,0.015612,0.0154725,0.015333,0.0146005,0.013868,0.01162105,0.0093741,0.00830535,0.0072366,0.006819,0.0064014,0.0061025,0.0058036,0.0059611
