X [mm],Dose [Gy]
-100.0,0.006489603854737202
-99.9,0.0065914297733628965
-99.8,0.006693255691988606
-99.7,0.0067950816106142975
-99.6,0.006896907529240005
-99.5,0.007125393275643493
-99.4,0.0073538790220469795
-99.3,0.007582364768450496
-99.2,0.007810850514853985
-99.1,0.008039336261257505
-99.0,0.008267822007660991
-98.9,0.008496307754064479
-98.8,0.008724793500467997
-98.7,0.008953279246871483
-98.6,0.009181764993275002
-98.5,0.00941025073967849
-98.4,0.009638736486081977
-98.3,0.009867222232485496
-98.2,0.010095707978888983
-98.1,0.010324193725292502
-98.0,0.010552679471695987
-97.9,0.010781165218099475
-97.8,0.011009650964502998
-97.7,0.011238136710906482
-97.6,0.01146662245731
-97.5,0.011610971618444495
-97.4,0.011755320779578984
-97.3,0.011899669940713497
-97.2,0.01204401910184799
-97.1,0.012188368262982502
-97.0,0.012332717424116993
-96.9,0.012477066585251483
-96.8,0.012621415746385995
-96.7,0.012765764907520488
-96.6,0.012910114068654999
-96.5,0.013054463229789494
-96.4,0.013198812390923985
-96.3,0.013343161552058495
-96.2,0.013487510713192988
-96.1,0.0136318598743275
-96.0,0.01377620903546199
-95.9,0.013920558196596483
-95.8,0.014064907357730996
-95.7,0.014209256518865489
-95.6,0.014353605680000001
-95.5,0.014513493304964892
-95.4,0.014673380929929779
-95.3,0.014833268554894693
-95.2,0.014993156179859586
-95.1,0.0151530438048245
-95.0,0.01531293142978939
-94.9,0.015472819054754281
-94.8,0.015632706679719194
-94.7,0.015792594304684087
-94.6,0.015952481929648998
-94.5,0.016112369554613887
-94.4,0.016272257179578777
-94.3,0.01643214480454369
-94.2,0.01659203242950858
-94.1,0.016751920054473495
-94.0,0.01691180767943839
-93.9,0.017071695304403278
-93.8,0.017231582929368192
-93.7,0.017391470554333082
-93.6,0.017551358179297996
-93.5,0.01765814454862549
-93.4,0.017764930917952983
-93.3,0.017871717287280493
-93.2,0.01797850365660799
-93.1,0.018085290025935497
-93.0,0.018192076395262987
-92.9,0.01829886276459048
-92.8,0.018405649133917994
-92.7,0.018512435503245488
-92.6,0.018619221872573
-92.5,0.018726008241900495
-92.4,0.018832794611227985
-92.3,0.018939580980555495
-92.2,0.019046367349882992
-92.1,0.0191531537192105
-92.0,0.019259940088537993
-91.9,0.01936672645786549
-91.8,0.019473512827193
-91.7,0.01958029919652049
-91.6,0.019687085565848
-91.5,0.0197255366584269
-91.4,0.019763987751005792
-91.3,0.019802438843584694
-91.2,0.01984088993616359
-91.1,0.019879341028742496
-91.0,0.01991779212132139
-90.9,0.019956243213900285
-90.8,0.01999469430647919
-90.7,0.020033145399058084
-90.6,0.020071596491636985
-90.5,0.020110047584215886
-90.4,0.020148498676794784
-90.3,0.020186949769373685
-90.2,0.02022540086195258
-90.1,0.02026385195453148
-90.0,0.02030230304711038
-89.9,0.020340754139689277
-89.8,0.02037920523226818
-89.7,0.020417656324847076
-89.6,0.020456107417425977
-89.5,0.020530111797016675
-89.4,0.02060411617660737
-89.3,0.02067812055619808
-89.2,0.020752124935788777
-89.1,0.020826129315379485
-89.0,0.02090013369497018
-88.9,0.02097413807456088
-88.8,0.021048142454151587
-88.7,0.02112214683374228
-88.6,0.02119615121333299
-88.5,0.021270155592923688
-88.4,0.02134415997251439
-88.3,0.02141816435210509
-88.2,0.021492168731695786
-88.1,0.0215661731112865
-88.0,0.021640177490877193
-87.9,0.02171418187046789
-87.8,0.0217881862500586
-87.7,0.021862190629649298
-87.6,0.021936195009240003
-87.5,0.022126836834298492
-87.4,0.022317478659356984
-87.3,0.022508120484415504
-87.2,0.022698762309473992
-87.1,0.02288940413453251
-87.0,0.023080045959590997
-86.9,0.023270687784649486
-86.8,0.023461329609708002
-86.7,0.023651971434766494
-86.6,0.02384261325982501
-86.5,0.0240332550848835
-86.4,0.024223896909941988
-86.3,0.024414538735000504
-86.2,0.024605180560058997
-86.1,0.024795822385117513
-86.0,0.024986464210176
-85.9,0.025177106035234494
-85.8,0.025367747860293013
-85.7,0.0255583896853515
-85.6,0.02574903151041002
-85.5,0.02592529264535741
-85.4,0.0261015537803048
-85.3,0.02627781491525221
-85.2,0.02645407605019961
-85.1,0.026630337185147016
-85.0,0.02680659832009441
-84.9,0.0269828594550418
-84.8,0.027159120589989216
-84.7,0.027335381724936606
-84.6,0.02751164285988402
-84.5,0.02768790399483141
-84.4,0.02786416512977881
-84.3,0.02804042626472622
-84.2,0.02821668739967361
-84.1,0.02839294853462103
-84.0,0.02856920966956842
-83.9,0.02874547080451581
-83.8,0.028921731939463225
