metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.9140743938881628,2.0001456602684575,0.08607126638029472
normalization_position_mm_after_alignment,-15.409458249598263,-15.409458249598263,0.0
fwhm_mm,74.59491192342841,73.41232676564886,-1.182585157779556
left_80_20_penumbra_mm,12.761259493456954,12.121786034812558,-0.639473458644396
right_80_20_penumbra_mm,10.750188617505696,9.987041141944289,-0.7631474755614072
