metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.6732599110831397,1.7528083774070384,0.07954846632389878
normalization_position_mm_after_alignment,-14.438010555371195,-14.438010555371195,0.0
fwhm_mm,32.79357303123213,31.589862230826,-1.203710800406128
left_80_20_penumbra_mm,11.830384086584008,10.929652212913773,-0.9007318736702352
right_80_20_penumbra_mm,9.593930128391404,8.477801464973993,-1.1161286634174115
