scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
1,-130.0,-130.0,0.0028831
1,-130.0,-120.0,0.0033696
1,-130.0,-110.0,0.0042419
1,-130.0,-100.0,0.0046772
1,-130.0,-90.0,0.0054307
1,-130.0,-80.0,0.0059081
1,-130.0,-70.0,0.0067419
1,-130.0,-60.0,0.0071146
1,-130.0,-50.0,0.0075821
1,-130.0,-40.0,0.008085
1,-130.0,-30.0,0.0086844
1,-130.0,-20.0,0.0084227
1,-130.0,-10.0,0.0085821
1,-130.0,0.0,0.0087596
1,-130.0,10.0,0.0086499
1,-130.0,20.0,0.0082755
1,-130.0,30.0,0.0082635
1,-130.0,40.0,0.0082528
1,-130.0,50.0,0.0076242
1,-130.0,60.0,0.0071184
1,-130.0,70.0,0.0067949
1,-130.0,80.0,0.0061518
1,-130.0,90.0,0.005458
1,-130.0,100.0,0.0049112
1,-130.0,110.0,0.004262
1,-130.0,120.0,0.0035494
1,-130.0,130.0,0.0031873
2,-125.0,-125.0,0.0029464
2,-125.0,-115.0,0.0034885
2,-125.0,-105.0,0.0039076
2,-125.0,-95.0,0.0043153
2,-125.0,-85.0,0.0047586
2,-125.0,-75.0,0.0051907
2,-125.0,-65.0,0.0052434
2,-125.0,-55.0,0.0059919
2,-125.0,-45.0,0.0062835
2,-125.0,-35.0,0.0067268
2,-125.0,-25.0,0.0067144
2,-125.0,-15.0,0.0071634
2,-125.0,-5.0,0.0068441
2,-125.0,5.0,0.0071071
2,-125.0,15.0,0.0067905
2,-125.0,25.0,0.0064816
2,-125.0,35.0,0.0065328
2,-125.0,45.0,0.0061033
2,-125.0,55.0,0.0056664
2,-125.0,65.0,0.0051687
2,-125.0,75.0,0.0048306
2,-125.0,85.0,0.0046901
2,-125.0,95.0,0.0042305
2,-125.0,105.0,0.0037744
2,-125.0,115.0,0.0031537
2,-125.0,125.0,0.0030438
3,-120.0,-130.0,0.0031483
3,-120.0,-120.0,0.0031457
3,-120.0,-110.0,0.00356
3,-120.0,-100.0,0.0041176
3,-120.0,-90.0,0.0043611
3,-120.0,-80.0,0.0043967
3,-120.0,-70.0,0.0048364
3,-120.0,-60.0,0.0055115
3,-120.0,-50.0,0.0057316
3,-120.0,-40.0,0.0061064
3,-120.0,-30.0,0.0066747
3,-120.0,-20.0,0.0068942
3,-120.0,-10.0,0.0068331
3,-120.0,0.0,0.0066226
3,-120.0,10.0,0.0066466
3,-120.0,20.0,0.0066299
3,-120.0,30.0,0.0060519
3,-120.0,40.0,0.0056615
3,-120.0,50.0,0.0053589
3,-120.0,60.0,0.0050284
3,-120.0,70.0,0.0045732
3,-120.0,80.0,0.004382
3,-120.0,90.0,0.0041905
3,-120.0,100.0,0.0039221
3,-120.0,110.0,0.0035784
3,-120.0,120.0,0.0032485
3,-120.0,130.0,0.002816
4,-115.0,-125.0,0.0030108
4,-115.0,-115.0,0.0035125
4,-115.0,-105.0,0.0038634
4,-115.0,-95.0,0.0044624
4,-115.0,-85.0,0.0043921
4,-115.0,-75.0,0.0049364
4,-115.0,-65.0,0.0051975
4,-115.0,-55.0,0.0058834
4,-115.0,-45.0,0.0063005
4,-115.0,-35.0,0.0069291
4,-115.0,-25.0,0.0071366
4,-115.0,-15.0,0.0071633
4,-115.0,-5.0,0.0073865
4,-115.0,5.0,0.0071401
4,-115.0,15.0,0.0071561
4,-115.0,25.0,0.0068347
4,-115.0,35.0,0.0065511
4,-115.0,45.0,0.0057821
4,-115.0,55.0,0.0052336
4,-115.0,65.0,0.0047527
4,-115.0,75.0,0.0046219
4,-115.0,85.0,0.0042139
4,-115.0,95.0,0.0040535
4,-115.0,105.0,0.0036274
4,-115.0,115.0,0.0033445
4,-115.0,125.0,0.0030062
5,-110.0,-130.0,0.0030413
5,-110.0,-120.0,0.0035866
5,-110.0,-110.0,0.0039201
5,-110.0,-100.0,0.0043613
5,-110.0,-90.0,0.004613
5,-110.0,-80.0,0.0052661
5,-110.0,-70.0,0.0055494
5,-110.0,-60.0,0.0059684
5,-110.0,-50.0,0.0067332
5,-110.0,-40.0,0.00748
5,-110.0,-30.0,0.007791
5,-110.0,-20.0,0.0080053
5,-110.0,-10.0,0.0081446
5,-110.0,0.0,0.0082252
5,-110.0,10.0,0.0080744
5,-110.0,20.0,0.007863
5,-110.0,30.0,0.0072921
5,-110.0,40.0,0.0070528
5,-110.0,50.0,0.005954
5,-110.0,60.0,0.0054306
5,-110.0,70.0,0.0051119
5,-110.0,80.0,0.004764
5,-110.0,90.0,0.0042939
5,-110.0,100.0,0.0041777
5,-110.0,110.0,0.0035908
5,-110.0,120.0,0.0034921
5,-110.0,130.0,0.003225
6,-105.0,-125.0,0.0035289
6,-105.0,-115.0,0.0040054
6,-105.0,-105.0,0.0050941
6,-105.0,-95.0,0.0053537
6,-105.0,-85.0,0.0059676
6,-105.0,-75.0,0.0061592
6,-105.0,-65.0,0.0072712
6,-105.0,-55.0,0.0077484
6,-105.0,-45.0,0.0086043
6,-105.0,-35.0,0.009297
6,-105.0,-25.0,0.0096342
6,-105.0,-15.0,0.0097812
6,-105.0,-5.0,0.0097668
6,-105.0,5.0,0.009802
6,-105.0,15.0,0.0094228
6,-105.0,25.0,0.0091577
6,-105.0,35.0,0.0083844
6,-105.0,45.0,0.0079298
6,-105.0,55.0,0.0070452
6,-105.0,65.0,0.0064173
6,-105.0,75.0,0.0057056
6,-105.0,85.0,0.0053222
6,-105.0,95.0,0.0050691
6,-105.0,105.0,0.0045856
6,-105.0,115.0,0.0041145
6,-105.0,125.0,0.0035706
7,-100.0,-130.0,0.0036166
7,-100.0,-120.0,0.0040442
7,-100.0,-110.0,0.0053893
7,-100.0,-100.0,0.0063725
7,-100.0,-90.0,0.0066971
7,-100.0,-80.0,0.0071987
7,-100.0,-70.0,0.0080751
7,-100.0,-60.0,0.0088392
7,-100.0,-50.0,0.0099211
7,-100.0,-40.0,0.010949
7,-100.0,-30.0,0.011509
7,-100.0,-20.0,0.011518
7,-100.0,-10.0,0.011823
7,-100.0,0.0,0.011765
7,-100.0,10.0,0.011902
7,-100.0,20.0,0.011554
7,-100.0,30.0,0.01078
7,-100.0,40.0,0.010487
7,-100.0,50.0,0.0093648
7,-100.0,60.0,0.0083496
7,-100.0,70.0,0.0072088
7,-100.0,80.0,0.0067325
7,-100.0,90.0,0.0062409
7,-100.0,100.0,0.0059402
7,-100.0,110.0,0.0056056
7,-100.0,120.0,0.003936
7,-100.0,130.0,0.0035173
8,-95.0,-125.0,0.0039147
8,-95.0,-115.0,0.0047428
8,-95.0,-105.0,0.0060709
8,-95.0,-95.0,0.0070546
8,-95.0,-85.0,0.0079098
8,-95.0,-75.0,0.0082916
8,-95.0,-65.0,0.009062
8,-95.0,-55.0,0.010962
8,-95.0,-45.0,0.011825
8,-95.0,-35.0,0.012457
8,-95.0,-25.0,0.012453
8,-95.0,-15.0,0.013078
8,-95.0,-5.0,0.013162
8,-95.0,5.0,0.013338
8,-95.0,15.0,0.013023
8,-95.0,25.0,0.012448
8,-95.0,35.0,0.01176
8,-95.0,45.0,0.010924
8,-95.0,55.0,0.010162
8,-95.0,65.0,0.0085132
8,-95.0,75.0,0.0076067
8,-95.0,85.0,0.0073448
8,-95.0,95.0,0.0067269
8,-95.0,105.0,0.0058514
8,-95.0,115.0,0.0049227
8,-95.0,125.0,0.0038969
9,-90.0,-130.0,0.0041377
9,-90.0,-120.0,0.0044807
9,-90.0,-110.0,0.0057633
9,-90.0,-100.0,0.0071844
9,-90.0,-90.0,0.0081768
9,-90.0,-80.0,0.0094537
9,-90.0,-70.0,0.0099207
9,-90.0,-60.0,0.011823
9,-90.0,-50.0,0.013909
9,-90.0,-40.0,0.014043
9,-90.0,-30.0,0.014412
9,-90.0,-20.0,0.01522
9,-90.0,-10.0,0.015743
9,-90.0,0.0,0.015692
9,-90.0,10.0,0.01537
9,-90.0,20.0,0.014792
9,-90.0,30.0,0.01363
9,-90.0,40.0,0.013133
9,-90.0,50.0,0.01251
9,-90.0,60.0,0.010637
9,-90.0,70.0,0.0090941
9,-90.0,80.0,0.0087125
9,-90.0,90.0,0.0077476
9,-90.0,100.0,0.0069201
9,-90.0,110.0,0.005927
9,-90.0,120.0,0.0046327
9,-90.0,130.0,0.0039749
10,-85.0,-125.0,0.0044818
10,-85.0,-115.0,0.005431
10,-85.0,-105.0,0.0068849
10,-85.0,-95.0,0.0083139
10,-85.0,-85.0,0.0093839
10,-85.0,-75.0,0.010512
10,-85.0,-65.0,0.01205
10,-85.0,-55.0,0.01545
10,-85.0,-45.0,0.016051
10,-85.0,-35.0,0.016632
10,-85.0,-25.0,0.017467
10,-85.0,-15.0,0.018273
10,-85.0,-5.0,0.018817
10,-85.0,5.0,0.018372
10,-85.0,15.0,0.017748
10,-85.0,25.0,0.01635
10,-85.0,35.0,0.015564
10,-85.0,45.0,0.014517
10,-85.0,55.0,0.013693
10,-85.0,65.0,0.010634
10,-85.0,75.0,0.009519
10,-85.0,85.0,0.0089045
10,-85.0,95.0,0.0077096
10,-85.0,105.0,0.0070629
10,-85.0,115.0,0.0055125
10,-85.0,125.0,0.0044899
11,-80.0,-130.0,0.0046069
11,-80.0,-120.0,0.005158
11,-80.0,-110.0,0.0068276
11,-80.0,-100.0,0.0085888
11,-80.0,-90.0,0.0094612
11,-80.0,-80.0,0.010884
11,-80.0,-70.0,0.012013
11,-80.0,-60.0,0.013852
11,-80.0,-50.0,0.018708
11,-80.0,-40.0,0.020685
11,-80.0,-30.0,0.02219
11,-80.0,-20.0,0.023932
11,-80.0,-10.0,0.024869
11,-80.0,0.0,0.024027
11,-80.0,10.0,0.024224
11,-80.0,20.0,0.022828
11,-80.0,30.0,0.021336
11,-80.0,40.0,0.018786
11,-80.0,50.0,0.016833
11,-80.0,60.0,0.012224
11,-80.0,70.0,0.010423
11,-80.0,80.0,0.0097917
11,-80.0,90.0,0.0084566
11,-80.0,100.0,0.0080205
11,-80.0,110.0,0.0066462
11,-80.0,120.0,0.0052772
11,-80.0,130.0,0.0047897
12,-75.0,-125.0,0.0052096
12,-75.0,-115.0,0.0061629
12,-75.0,-105.0,0.0085475
12,-75.0,-95.0,0.0093319
12,-75.0,-85.0,0.011483
12,-75.0,-75.0,0.01237
12,-75.0,-65.0,0.014346
12,-75.0,-55.0,0.019337
12,-75.0,-45.0,0.025883
12,-75.0,-35.0,0.030796
12,-75.0,-25.0,0.033488
12,-75.0,-15.0,0.034881
12,-75.0,-5.0,0.034895
12,-75.0,5.0,0.034211
12,-75.0,15.0,0.033212
12,-75.0,25.0,0.030805
12,-75.0,35.0,0.027524
12,-75.0,45.0,0.022688
12,-75.0,55.0,0.017359
12,-75.0,65.0,0.011675
12,-75.0,75.0,0.010742
12,-75.0,85.0,0.009355
12,-75.0,95.0,0.0084334
12,-75.0,105.0,0.0082582
12,-75.0,115.0,0.0067727
12,-75.0,125.0,0.0051188
13,-70.0,-130.0,0.0050041
13,-70.0,-120.0,0.0060088
13,-70.0,-110.0,0.0085322
13,-70.0,-100.0,0.0094855
13,-70.0,-90.0,0.010829
13,-70.0,-80.0,0.013614
13,-70.0,-70.0,0.015404
13,-70.0,-60.0,0.022476
13,-70.0,-50.0,0.037169
13,-70.0,-40.0,0.049522
13,-70.0,-30.0,0.055493
13,-70.0,-20.0,0.05785
13,-70.0,-10.0,0.058613
13,-70.0,0.0,0.056218
13,-70.0,10.0,0.053971
13,-70.0,20.0,0.051142
13,-70.0,30.0,0.047215
13,-70.0,40.0,0.041442
13,-70.0,50.0,0.030845
13,-70.0,60.0,0.01838
13,-70.0,70.0,0.012528
13,-70.0,80.0,0.010731
13,-70.0,90.0,0.0093138
13,-70.0,100.0,0.0090808
13,-70.0,110.0,0.008694
13,-70.0,120.0,0.0058126
13,-70.0,130.0,0.0051279
14,-65.0,-125.0,0.0058003
14,-65.0,-115.0,0.0072694
14,-65.0,-105.0,0.0095613
14,-65.0,-95.0,0.010417
14,-65.0,-85.0,0.014141
14,-65.0,-75.0,0.015775
14,-65.0,-65.0,0.024738
14,-65.0,-55.0,0.055857
14,-65.0,-45.0,0.096391
14,-65.0,-35.0,0.11609
14,-65.0,-25.0,0.12147
14,-65.0,-15.0,0.12292
14,-65.0,-5.0,0.11813
14,-65.0,5.0,0.10688
14,-65.0,15.0,0.099227
14,-65.0,25.0,0.093953
14,-65.0,35.0,0.087859
14,-65.0,45.0,0.072154
14,-65.0,55.0,0.042633
14,-65.0,65.0,0.018314
14,-65.0,75.0,0.012103
14,-65.0,85.0,0.010347
14,-65.0,95.0,0.0092132
14,-65.0,105.0,0.0091468
14,-65.0,115.0,0.0073807
14,-65.0,125.0,0.0055851
15,-60.0,-130.0,0.005746
15,-60.0,-120.0,0.0065353
15,-60.0,-110.0,0.0092097
15,-60.0,-100.0,0.01045
15,-60.0,-90.0,0.012376
15,-60.0,-80.0,0.016186
15,-60.0,-70.0,0.023476
15,-60.0,-60.0,0.067682
15,-60.0,-50.0,0.1898
15,-60.0,-40.0,0.27281
15,-60.0,-30.0,0.29306
15,-60.0,-20.0,0.29749
15,-60.0,-10.0,0.2923
15,-60.0,0.0,0.26002
15,-60.0,10.0,0.2199
15,-60.0,20.0,0.2057
15,-60.0,30.0,0.1978
15,-60.0,40.0,0.18277
15,-60.0,50.0,0.13033
15,-60.0,60.0,0.043718
15,-60.0,70.0,0.014848
15,-60.0,80.0,0.010984
15,-60.0,90.0,0.0095887
15,-60.0,100.0,0.009415
15,-60.0,110.0,0.0090266
15,-60.0,120.0,0.0063891
15,-60.0,130.0,0.005522
16,-55.0,-125.0,0.0062787
16,-55.0,-115.0,0.0081713
16,-55.0,-105.0,0.010416
16,-55.0,-95.0,0.011177
16,-55.0,-85.0,0.015078
16,-55.0,-75.0,0.021104
16,-55.0,-65.0,0.055294
16,-55.0,-55.0,0.25956
16,-55.0,-45.0,0.59501
16,-55.0,-35.0,0.68129
16,-55.0,-25.0,0.69902
16,-55.0,-15.0,0.70026
16,-55.0,-5.0,0.65756
16,-55.0,5.0,0.46217
16,-55.0,15.0,0.38955
16,-55.0,25.0,0.37626
16,-55.0,35.0,0.36565
16,-55.0,45.0,0.32518
16,-55.0,55.0,0.14117
16,-55.0,65.0,0.025274
16,-55.0,75.0,0.011425
16,-55.0,85.0,0.0096448
16,-55.0,95.0,0.0086374
16,-55.0,105.0,0.0088186
16,-55.0,115.0,0.0073937
16,-55.0,125.0,0.0058353
17,-50.0,-130.0,0.0062013
17,-50.0,-120.0,0.0074232
17,-50.0,-110.0,0.010055
17,-50.0,-100.0,0.011348
17,-50.0,-90.0,0.013188
17,-50.0,-80.0,0.018817
17,-50.0,-70.0,0.037545
17,-50.0,-60.0,0.18452
17,-50.0,-50.0,0.8274
17,-50.0,-40.0,1.1878
17,-50.0,-30.0,1.2466
17,-50.0,-20.0,1.2612
17,-50.0,-10.0,1.243
17,-50.0,0.0,0.88182
17,-50.0,10.0,0.30548
17,-50.0,20.0,0.26295
17,-50.0,30.0,0.25751
17,-50.0,40.0,0.24908
17,-50.0,50.0,0.18316
17,-50.0,60.0,0.041909
17,-50.0,70.0,0.010914
17,-50.0,80.0,0.0083374
17,-50.0,90.0,0.0069215
17,-50.0,100.0,0.006754
17,-50.0,110.0,0.0071258
17,-50.0,120.0,0.0064653
17,-50.0,130.0,0.0060712
18,-45.0,-125.0,0.0071785
18,-45.0,-115.0,0.008979
18,-45.0,-105.0,0.011655
18,-45.0,-95.0,0.012256
18,-45.0,-85.0,0.01661
18,-45.0,-75.0,0.027257
18,-45.0,-65.0,0.093269
18,-45.0,-55.0,0.5757
18,-45.0,-45.0,1.4037
18,-45.0,-35.0,1.5834
18,-45.0,-25.0,1.6222
