x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
8.509,35882.39524,0.2319279065,215.2112555,2.152112555,71.73708516,71.73708516
8.636,35919.68571,0.231476804,214.624906,2.14624906,71.54163534,71.54163534
8.763,35918.22381,0.2314944799,214.6478813,2.146478813,71.54929377,71.54929377
8.89,35942.11429,0.2312057113,214.2725358,2.142725358,71.42417861,71.42417861
9.017,35927.81429,0.2313785349,214.4971745,2.144971745,71.49905815,71.49905815
9.144,35973.62381,0.2308251433,213.7778682,2.137778682,71.25928939,71.25928939
9.271,35907.07619,0.2316292889,214.823108,2.14823108,71.60770267,71.60770267
9.398,35994.43333,0.2305739913,213.4514172,2.134514172,71.15047239,71.15047239
9.525,35975.16667,0.2308065175,213.753658,2.13753658,71.25121933,71.25121933
9.652,36002.07143,0.2304818429,213.3316413,2.133316413,71.11054711,71.11054711
9.779,35985.00952,0.2306877101,213.5992305,2.135992305,71.19974351,71.19974351
9.906,35981.77143,0.2307267917,213.6500293,2.136500293,71.21667643,71.21667643
10.033,35998.43333,0.2305257316,213.3886885,2.133886885,71.12956284,71.12956284
10.16,36018.57619,0.2302827909,213.0729107,2.130729107,71.02430357,71.02430357
10.287,35996.43333,0.2305498608,213.420052,2.13420052,71.14001732,71.14001732
10.414,36016.71429,0.2303052414,213.1020922,2.131020922,71.03403074,71.03403074
10.541,36020.12857,0.2302640734,213.0485815,2.130485815,71.01619383,71.01619383
10.668,36012.00952,0.2303619758,213.1758364,2.131758364,71.05861212,71.05861212
10.795,36045.49524,0.2299583353,212.6511787,2.126511787,70.88372625,70.88372625
10.922,36078.07619,0.2295659607,212.1411646,2.121411646,70.71372155,70.71372155
11.049,36047.08571,0.2299391729,212.6262711,2.126262711,70.87542371,70.87542371
11.176,35992.27619,0.2306000193,213.4852488,2.134852488,71.16174959,71.16174959
11.303,36061.66667,0.2297635374,212.3979776,2.123979776,70.79932588,70.79932588
11.43,36055.0381,0.2298433733,212.5017495,2.125017495,70.8339165,70.8339165
11.557,36052.59048,0.2298728567,212.5400724,2.125400724,70.8466908,70.8466908
11.684,36029.20476,0.2301546556,212.9063587,2.129063587,70.96878623,70.96878623
11.811,36107.62857,0.2292103657,211.6789572,2.116789572,70.55965241,70.55965241
11.938,36094.69524,0.2293659529,211.8811916,2.118811916,70.62706386,70.62706386
12.065,36091.63333,0.2294027955,211.9290802,2.119290802,70.64302673,70.64302673
12.192,36110.90952,0.229170905,211.6276656,2.116276656,70.54255519,70.54255519
12.319,36100.08095,0.2293011563,211.7969681,2.117969681,70.59898937,70.59898937
12.446,36141,0.228809167,211.1574734,2.111574734,70.38582447,70.38582447
12.573,36120.42857,0.2290564375,211.4788791,2.114788791,70.4929597,70.4929597
12.7,36157.86667,0.2286065331,210.894087,2.10894087,70.298029,70.298029
12.827,36144.4619,0.2287675685,211.103403,2.11103403,70.367801,70.367801
12.954,36119.29048,0.2290701216,211.4966659,2.114966659,70.49888863,70.49888863
13.081,36189.4619,0.2282272064,210.4010327,2.104010327,70.13367756,70.13367756
13.208,36188.51905,0.2282385214,210.4157401,2.104157401,70.13858002,70.13858002
13.335,36175.85714,0.2283905021,210.6132868,2.106132868,70.20442893,70.20442893
13.462,36214.59524,0.2279256965,210.0091259,2.100091259,70.00304196,70.00304196
13.589,36230.8,0.2277314085,209.7565874,2.097565874,69.91886248,69.91886248
13.716,36258.18571,0.227403263,209.3300593,2.093300593,69.77668644,69.77668644
13.843,36241.01905,0.2276089312,209.5973897,2.095973897,69.86579657,69.86579657
13.97,36255.7381,0.2274325812,209.3681675,2.093681675,69.78938916,69.78938916
14.097,36265.74286,0.2273127542,209.2124147,2.092124147,69.73747158,69.73747158
14.224,36269.41429,0.2272687899,209.1552692,2.091552692,69.71842308,69.71842308
14.351,36253.55714,0.2274587068,209.402126,2.09402126,69.80070865,69.80070865
14.478,36270.56667,0.2272549913,209.1373337,2.091373337,69.71244457,69.71244457
14.605,36297.30952,0.2269348972,208.7212708,2.087212708,69.57375693,69.57375693
14.732,36327.29524,0.2265762686,208.2551202,2.082551202,69.4183734,69.4183734
14.859,36315.04286,0.2267227711,208.4455462,2.084455462,69.48184873,69.48184873
14.986,36323.34762,0.2266234651,208.3164669,2.083164669,69.4388223,69.4388223
15.113,36296.25714,0.226947489,208.7376378,2.087376378,69.57921261,69.57921261
15.24,36336.11905,0.2264707923,208.1180207,2.081180207,69.37267356,69.37267356
15.367,36357.08571,0.226220268,207.7923856,2.077923856,69.26412853,69.26412853
15.494,36355.04286,0.2262446712,207.8241051,2.078241051,69.2747017,69.2747017
