x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
36.195,37065.04,0.2176503007,196.9051376,1.969051376,65.63504588,65.63504588
36.322,37029.23,0.2180700926,197.4187977,1.974187977,65.80626589,65.80626589
36.449,37062.48,0.2176802975,196.9418419,1.969418419,65.64728063,65.64728063
36.576,37048.12,0.2178485992,197.1477769,1.971477769,65.71592564,65.71592564
36.703,37030.03,0.21806071,197.407317,1.97407317,65.80243901,65.80243901
36.83,37008.43,0.2183141124,197.7173818,1.977173818,65.90579394,65.90579394
36.957,36987.86,0.2185555687,198.0128294,1.980128294,66.00427646,66.00427646
37.084,37061.44,0.2176924843,196.9567537,1.969567537,65.65225124,65.65225124
37.211,37085.4,0.2174118062,196.6133142,1.966133142,65.53777141,65.53777141
37.338,37060.41,0.2177045543,196.9715226,1.969715226,65.6571742,65.6571742
37.465,37034.19,0.2180119235,197.3476216,1.973476216,65.78254054,65.78254054
37.592,37080.59,0.2174681382,196.6822423,1.966822423,65.56074745,65.56074745
37.719,37014.81,0.2182392494,197.625779,1.97625779,65.87525968,65.87525968
37.846,37079.18,0.2174846526,196.7024496,1.967024496,65.56748319,65.56748319
37.973,37009.53,0.218301204,197.7015871,1.977015871,65.90052903,65.90052903
38.1,37037.82,0.2179693571,197.2955371,1.972955371,65.76517904,65.76517904
38.227,36959.1,0.2188933868,198.4261857,1.984261857,66.14206191,66.14206191
38.354,36973.8,0.2187206862,198.2148681,1.982148681,66.07162272,66.07162272
38.481,36994.93,0.218472564,197.9112642,1.979112642,65.9704214,65.9704214
38.608,36980.92,0.2186370627,198.1125459,1.981125459,66.03751529,66.03751529
38.735,36998.5,0.2184306567,197.8599862,1.978599862,65.95332874,65.95332874
38.862,37073.23,0.2175543484,196.7877297,1.967877297,65.59590989,65.59590989
38.989,37017.7,0.2182053424,197.5842902,1.975842902,65.86143006,65.86143006
39.116,37061.29,0.2176942421,196.9589045,1.969589045,65.65296817,65.65296817
39.243,37047.18,0.2178596184,197.1612601,1.971612601,65.72042004,65.72042004
39.37,37025.3,0.2181161878,197.4752,1.974752,65.82506667,65.82506667
