x_aligned_mm,mcc_dose_gy,csv_dose_gy,dose_difference_gy,dose_difference_percent_of_mcc,dose_ratio_csv_to_mcc,mcc_relative,csv_relative,region
-99.0,0.0203564,0.007726789710241161,-0.012629610289758838,-62.04245490243283,0.3795754509756716,0.010638977875946911,0.0038717604565748328,tail
-98.0,0.0210718,0.009551709301387165,-0.011520090698612836,-54.67065318868268,0.4532934681131733,0.01101287133316196,0.004786196046825585,tail
-97.0,0.0217872,0.011390403695111188,-0.010396796304888812,-47.71974510211873,0.5228025489788127,0.011386764790377011,0.005707533951998665,tail
-96.0,0.0225026,0.013386521875900679,-0.009116078124099323,-40.51122147707075,0.5948877852292925,0.01176065824759206,0.006707754189491013,tail
-95.0,0.023218000000000003,0.015278871108770405,-0.007939128891229597,-34.19385343797742,0.6580614656202258,0.012134551704807109,0.007655977604985783,tail
-94.0,0.024240800000000003,0.015985308553154918,-0.008255491446845085,-34.05618398256281,0.659438160174372,0.012669103323537262,0.008009961169283715,tail
-93.0,0.0252636,0.016683255975684538,-0.008580344024315463,-33.96326740573577,0.6603673259426422,0.013203654942267416,0.008359690530720441,tail
-92.0,0.0262864,0.017284176135202785,-0.009002223864797217,-34.24669739788337,0.6575330260211663,0.013738206560997569,0.008660801211666975,tail
-91.0,0.0273092,0.017947278248902142,-0.009361921751097856,-34.28120102785089,0.6571879897214911,0.014272758179727722,0.008993070192546518,tail
-90.0,0.028332,0.019321019855173382,-0.009010980144826618,-31.804956038495757,0.6819504396150424,0.014807309798457876,0.009681428311269873,tail
-89.0,0.029571300000000002,0.020702309125833308,-0.008868990874166694,-29.991886978816265,0.7000811302118374,0.015455012009146455,0.010373568433854528,tail
-88.0,0.0308106,0.02216985603284306,-0.00864074396715694,-28.044711778274166,0.7195528822172583,0.016102714219835036,0.01110893076359389,tail
-87.0,0.0320499,0.023608932384636586,-0.008440967615363414,-26.33695460941661,0.7366304539058339,0.016750416430523617,0.011830026991368963,tail
-86.0,0.033289200000000005,0.024722636187777557,-0.008566563812222448,-25.73376293879831,0.7426623706120169,0.017398118641212195,0.012388084672118714,tail
-85.0,0.034528500000000004,0.025939733187070376,-0.008588766812929628,-24.874427828980775,0.7512557217101923,0.018045820851900776,0.012997950892165065,tail
-84.0,0.0363298,0.028338447737891643,-0.00799135226210836,-21.996686637714383,0.7800331336228562,0.018987244229705456,0.014199905195667209,tail
-83.0,0.0381311,0.03068999279593099,-0.007441107204069011,-19.514535914434703,0.804854640855653,0.019928667607510133,0.015378223683551427,tail
-82.0,0.0399324,0.032502466593556226,-0.007429933406443774,-18.606278126142616,0.8139372187385738,0.020870090985314813,0.016286422902293252,tail
-81.0,0.0417337,0.034412790018693754,-0.007320909981306245,-17.541962445951942,0.8245803755404806,0.02181151436311949,0.017243652874129156,tail
-80.0,0.043535,0.03744137694261351,-0.006093623057386484,-13.997066859736956,0.8600293314026304,0.02275293774092417,0.018761225311203562,tail
-79.0,0.0467109,0.04044863889628118,-0.006262261103718816,-13.406423562206713,0.8659357643779328,0.024412775916447336,0.0202681121751414,tail
-78.0,0.0498868,0.043212190818017186,-0.006674609181982816,-13.379509573640354,0.8662049042635964,0.026072614091970505,0.02165288016437336,tail
-77.0,0.0530627,0.045984785642396865,-0.007077914357603132,-13.338775368767765,0.8666122463123224,0.02773245226749367,0.02304217939545108,tail
-76.0,0.0562386,0.04886072626590284,-0.007377873734097158,-13.118878731151128,0.8688112126884887,0.02939229044301684,0.024483263415997054,tail
-75.0,0.0594145,0.05198477017959042,-0.0074297298204095835,-12.504910115223696,0.874950898847763,0.031052128618540006,0.026048667696844417,tail
-74.0,0.06563480000000001,0.05794423473198218,-0.007690565268017827,-11.717206829331126,0.8828279317066887,0.034303078397565405,0.029034852135865433,tail
-73.0,0.0718551,0.06402496973624473,-0.007830130263755272,-10.897111358491287,0.8910288864150872,0.0375540281765908,0.03208180309729897,tail
-72.0,0.0780754,0.07149163050492471,-0.0065837694950752895,-8.432578629216486,0.9156742137078351,0.040804977955616197,0.03582321744801145,tail
-71.0,0.0842957,0.07894836635130453,-0.005347333648695468,-6.343542610946309,0.9365645738905369,0.04405592773464159,0.039559658592109366,tail
-70.0,0.090516,0.086291676335791,-0.004224323664208995,-4.666935861294131,0.9533306413870587,0.04730687751366699,0.04323926400192432,tail
-69.0,0.1051588,0.09412062221703202,-0.011038177782967978,-10.49667529770973,0.8950332470229027,0.0549597250329688,0.04716221314592364,tail
-68.0,0.1198016,0.1074996035030657,-0.012301996496934295,-10.268641234285933,0.8973135876571406,0.06261257255227061,0.053866188876473604,tail
-67.0,0.1344444,0.1210118080833907,-0.013432591916609296,-9.991187373077121,0.9000881262692287,0.07026542007157242,0.06063692049168911,tail
