crossplane_x_mm,dose_gy_at_y_-130_mm,dose_gy_at_y_-125_mm,dose_gy_at_y_-120_mm,dose_gy_at_y_-115_mm,dose_gy_at_y_-110_mm,dose_gy_at_y_-105_mm,dose_gy_at_y_-100_mm,dose_gy_at_y_-95_mm,dose_gy_at_y_-90_mm,dose_gy_at_y_-85_mm,dose_gy_at_y_-80_mm,dose_gy_at_y_-75_mm,dose_gy_at_y_-70_mm,dose_gy_at_y_-65_mm,dose_gy_at_y_-60_mm,dose_gy_at_y_-55_mm,dose_gy_at_y_-50_mm,dose_gy_at_y_-45_mm,dose_gy_at_y_-40_mm,dose_gy_at_y_-35_mm,dose_gy_at_y_-30_mm,dose_gy_at_y_-25_mm,dose_gy_at_y_-20_mm,dose_gy_at_y_-15_mm,dose_gy_at_y_-10_mm,dose_gy_at_y_-5_mm,dose_gy_at_y_0_mm,dose_gy_at_y_5_mm,dose_gy_at_y_10_mm,dose_gy_at_y_15_mm,dose_gy_at_y_20_mm,dose_gy_at_y_25_mm,dose_gy_at_y_30_mm,dose_gy_at_y_35_mm,dose_gy_at_y_40_mm,dose_gy_at_y_45_mm,dose_gy_at_y_50_mm,dose_gy_at_y_55_mm,dose_gy_at_y_60_mm,dose_gy_at_y_65_mm,dose_gy_at_y_70_mm,dose_gy_at_y_75_mm,dose_gy_at_y_80_mm,dose_gy_at_y_85_mm,dose_gy_at_y_90_mm,dose_gy_at_y_95_mm,dose_gy_at_y_100_mm,dose_gy_at_y_105_mm,dose_gy_at_y_110_mm,dose_gy_at_y_115_mm,dose_gy_at_y_120_mm,dose_gy_at_y_125_mm,dose_gy_at_y_130_mm
80,0.0062163,0.0053136,0.0044109,0.00446145,0.004512,0.0056363,0.0067606,0.00777035,0.0087801,0.0091874,0.0095947,0.01024135,0.010888,0.011252,0.011616,0.0103539,0.0090918,0.00809455,0.0070973,0.00704425,0.0069912,0.00701025,0.0070293,0.0070839,0.0071385,0.0069675,0.0067965,0.00696275,0.007129,0.00704285,0.0069567,0.00663195,0.0063072,0.00642865,0.0065501,0.00659165,0.0066332,0.00778235,0.0089315,0.00888035,0.0088292,0.00828715,0.0077451,0.00724285,0.0067406,0.00617625,0.0056119,0.0047813,0.0039507,0.0037334,0.0035161,0.00442655,0.005337
85,0.00582155,0.0046511,0.0044109,0.0041707,0.0048013,0.0054319,0.0063232,0.0072145,0.00807685,0.0089392,0.00925375,0.0095683,0.01011565,0.010663,0.010602,0.010541,0.0085642,0.0065874,0.00653225,0.0064771,0.0067456,0.0070141,0.00691875,0.0068234,0.0067173,0.0066112,0.0067506,0.00689,0.0068375,0.006785,0.0065636,0.0063422,0.0062766,0.006211,0.00608115,0.0059513,0.0066335,0.0073157,0.0078751,0.0084345,0.0082091,0.0079837,0.0075755,0.0071673,0.0064598,0.0057523,0.00501685,0.0042814,0.00395955,0.0036377,0.0036611,0.0036845,0.005078
90,0.0054268,0.00485525,0.0042837,0.0043273,0.0043709,0.00533935,0.0063078,0.00705535,0.0078029,0.0081234,0.0084439,0.0090378,0.0096317,0.009792,0.0099523,0.00879455,0.0076368,0.00683715,0.0060375,0.0060858,0.0061341,0.0061828,0.0062315,0.0061356,0.0060397,0.0061263,0.0062129,0.00604285,0.0058728,0.0058691,0.0058654,0.00583785,0.0058103,0.005673,0.0055357,0.0055534,0.0055711,0.0065586,0.0075461,0.0076359,0.0077257,0.0072965,0.0068673,0.0065336,0.0061999,0.00569055,0.0051812,0.0043568,0.0035324,0.0034014,0.0032704,0.0040447,0.004819
95,0.005186,0.0042693,0.0042032,0.0041371,0.0046095,0.0050819,0.00588755,0.0066932,0.0072087,0.0077242,0.00815615,0.0085881,0.0089715,0.0093549,0.0093237,0.0092925,0.00735375,0.005415,0.0050959,0.0047768,0.00485545,0.0049341,0.0050242,0.0051143,0.00514625,0.0051782,0.0050368,0.0048954,0.00490355,0.0049117,0.00494175,0.0049718,0.00478805,0.0046043,0.00451625,0.0044282,0.00518685,0.0059455,0.00638235,0.0068192,0.0065927,0.0063662,0.0061629,0.0059596,0.00561635,0.0052731,0.0046324,0.0039917,0.00373045,0.0034692,0.00331485,0.0031605,0.0045049
100,0.0049452,0.0044548,0.0039644,0.0040221,0.0040798,0.0051022,0.0061246,0.00661315,0.0071017,0.0075543,0.0080069,0.00859985,0.0091928,0.00957605,0.0099593,0.0086386,0.0073179,0.00602195,0.004726,0.00451085,0.0042957,0.0045531,0.0048105,0.00490015,0.0049898,0.00478305,0.0045763,0.004719,0.0048617,0.0047632,0.0046647,0.00452355,0.0043824,0.004473,0.0045636,0.0044571,0.0043506,0.00545155,0.0065525,0.0065959,0.0066393,0.00637275,0.0061062,0.0057506,0.005395,0.00514075,0.0048865,0.00394815,0.0030098,0.00310445,0.0031991,0.00369495,0.0041908
105,0.0045514,0.0037583,0.0037211,0.0036839,0.00419795,0.004712,0.0052577,0.0058034,0.0064542,0.007105,0.007711,0.008317,0.0088162,0.0093154,0.00930805,0.0093007,0.0072949,0.0052891,0.00522985,0.0051706,0.00510995,0.0050493,0.00512655,0.0052038,0.00532625,0.0054487,0.0054348,0.0054209,0.00533005,0.0052392,0.00519995,0.0051607,0.0050285,0.0048963,0.0047889,0.0046815,0.00539165,0.0061018,0.006363,0.0066242,0.0065029,0.0063816,0.0058473,0.005313,0.00500875,0.0047045,0.00434375,0.003983,0.00333945,0.0026959,0.0028577,0.0030195,0.0039449
110,0.0041576,0.0039536,0.0037496,0.0036685,0.0035874,0.0045646,0.0055418,0.0057238,0.0059058,0.00636965,0.0068335,0.0079651,0.0090967,0.0092425,0.0093883,0.0087185,0.0080487,0.00748855,0.0069284,0.00699325,0.0070581,0.00725105,0.007444,0.00737775,0.0073115,0.00738215,0.0074528,0.00742045,0.0073881,0.0072111,0.0070341,0.0069447,0.0068553,0.00677475,0.0066942,0.00637415,0.0060541,0.00642925,0.0068044,0.0067363,0.0066682,0.0059668,0.0052654,0.0050171,0.0047688,0.0046107,0.0044526,0.00358525,0.0027179,0.0027863,0.0028547,0.00327685,0.003699
115,0.0038923,0.0031679,0.00330345,0.003439,0.00377185,0.0041047,0.0045556,0.0050065,0.0052707,0.0055349,0.0061664,0.0067979,0.00716435,0.0075308,0.0077173,0.0079038,0.0076708,0.0074378,0.007741,0.0080442,0.0081564,0.0082686,0.00823045,0.0081923,0.0083503,0.0085083,0.00830985,0.0081114,0.0080325,0.0079536,0.00773375,0.0075139,0.0071327,0.0067515,0.0065133,0.0062751,0.0063304,0.0063857,0.0061209,0.0058561,0.00557485,0.0052936,0.00487565,0.0044577,0.004102,0.0037463,0.0035132,0.0032801,0.0030835,0.0028869,0.00277275,0.0026586,0.0034106
120,0.003627,0.0033509,0.0030748,0.0033136,0.0035524,0.00382375,0.0040951,0.00442065,0.0047462,0.0051248,0.0055034,0.00571785,0.0059323,0.0063257,0.0067191,0.00682005,0.006921,0.00714335,0.0073657,0.00768595,0.0080062,0.00808585,0.0081655,0.0082678,0.0083701,0.00824825,0.0081264,0.00803095,0.0079355,0.0077067,0.0074779,0.0071893,0.0069007,0.00665065,0.0064006,0.0061115,0.0058224,0.005478,0.0051336,0.0050864,0.0050392,0.0046734,0.0043076,0.00388675,0.0034659,0.00345595,0.003446,0.00313095,0.0028159,0.00265585,0.0024958,0.002809,0.0031222
125,0.0034425,0.0030882,0.00306785,0.0030475,0.00328155,0.0035156,0.00370015,0.0038847,0.0042173,0.0045499,0.0048865,0.0052231,0.005477,0.0057309,0.00588615,0.0060414,0.0064383,0.0068352,0.007053,0.0072708,0.00750185,0.0077329,0.0079131,0.0080933,0.00798075,0.0078682,0.00790895,0.0079497,0.00775,0.0075503,0.0073323,0.0071143,0.0068118,0.0065093,0.0061222,0.0057351,0.0054474,0.0051597,0.0050521,0.0049445,0.00472755,0.0045106,0.00410405,0.0036975,0.0036124,0.0035273,0.0032077,0.0028881,0.0027368,0.0025855,0.00264465,0.0027038,0.00276895
