metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.8310930713734554,1.9849943803033685,0.15390130892991305
normalization_position_mm_after_alignment,-0.17686207396956988,-0.17686207396956988,0.0
fwhm_mm,105.01018124357304,105.478006593932,0.46782535035895023
left_80_20_penumbra_mm,11.075730270753006,11.483780962459882,0.408050691706876
right_80_20_penumbra_mm,11.016534354525618,11.434224346360352,0.41768999183473454
