crossplane_x_mm_at_y0,dose_gy,relative_to_80_percent_midpoint,percent_of_80_percent_midpoint,directly_measured,interpolation_method
-125.0,0.0122985,0.006452880374329817,0.6452880374329817,0,vertical_offset_rows
-120.0,0.013164,0.006906998190647454,0.6906998190647453,1,direct
-115.0,0.01425,0.007476809800723657,0.7476809800723657,0,vertical_offset_rows
-110.0,0.015435,0.008098565563099624,0.8098565563099624,1,direct
-105.0,0.0168655,0.008849132329410864,0.8849132329410864,0,vertical_offset_rows
-100.0,0.019475,0.010218306727655663,1.0218306727655664,1,direct
-95.0,0.0231325,0.01213735457650807,1.213735457650807,0,vertical_offset_rows
-90.0,0.028217,0.014805132782246976,1.4805132782246977,1,direct
-85.0,0.034512,0.018108046304742095,1.8108046304742096,0,vertical_offset_rows
-80.0,0.043639,0.02289687739605471,2.289687739605471,1,direct
-75.0,0.059281,0.03110405345941748,3.110405345941748,0,vertical_offset_rows
-70.0,0.090402,0.047432881375790874,4.743288137579087,1,direct
-65.0,0.16382000000000002,0.08595445484593331,8.59544548459333,0,vertical_offset_rows
-60.0,0.35384,0.18565574595705675,18.565574595705677,1,direct
-55.0,0.774705,0.4064787323978681,40.64787323978681,0,vertical_offset_rows
-50.0,1.3186,0.6918541335602957,69.18541335602957,1,direct
-45.0,1.6571,0.8694611593529243,86.94611593529244,0,vertical_offset_rows
-40.0,1.7917,0.9400842189443211,94.00842189443212,1,direct
-35.0,1.84665,0.9689158469127256,96.89158469127256,0,vertical_offset_rows
-30.0,1.8739,0.9832136060053375,98.32136060053375,1,direct
-25.0,1.8908,0.9920808400847922,99.20808400847922,0,vertical_offset_rows
-20.0,1.903,0.9984820386510259,99.84820386510259,1,direct
-15.0,1.90995,1.0021286230801507,100.21286230801508,0,vertical_offset_rows
-10.0,1.9141,1.0043060799694843,100.43060799694842,1,direct
-5.0,1.9067500000000002,1.0004496201775321,100.04496201775322,0,vertical_offset_rows
0.0,1.8896,0.9914512139963103,99.14512139963104,1,direct
5.0,1.8286,0.9594452211651423,95.94452211651424,0,vertical_offset_rows
10.0,1.6404,0.8606988629548833,86.06988629548833,1,direct
15.0,1.1231,0.5892775499784378,58.927754997843785,0,vertical_offset_rows
20.0,0.50135,0.2630525328837056,26.30525328837056,1,direct
25.0,0.20847500000000002,0.10938441566356943,10.938441566356943,0,vertical_offset_rows
30.0,0.11292,0.05924781492615546,5.924781492615546,1,direct
35.0,0.0743365,0.039003499772034676,3.9003499772034678,0,vertical_offset_rows
40.0,0.055123,0.028922399062827377,2.8922399062827377,1,direct
45.0,0.0441025,0.023140070472730884,2.3140070472730883,0,vertical_offset_rows
50.0,0.036683,0.019247144836487432,1.9247144836487433,1,direct
55.0,0.028402499999999997,0.01490246248175815,1.490246248175815,0,vertical_offset_rows
60.0,0.022339,0.011721014325499353,1.1721014325499353,1,direct
65.0,0.01899,0.009963832850227526,0.9963832850227526,0,vertical_offset_rows
70.0,0.016882,0.008857789688127494,0.8857789688127494,1,direct
75.0,0.016191,0.008495229998843279,0.8495229998843279,0,vertical_offset_rows
80.0,0.015203,0.007976837852659771,0.7976837852659772,1,direct
85.0,0.0142955,0.007500683123245265,0.7500683123245265,0,vertical_offset_rows
90.0,0.013121,0.006884436589143516,0.6884436589143516,1,direct
95.0,0.0108915,0.005714643785584682,0.5714643785584682,0,vertical_offset_rows
100.0,0.0088194,0.004627436937298401,0.4627436937298401,1,direct
105.0,0.0069733,0.0036588096690095633,0.36588096690095634,0,vertical_offset_rows
110.0,0.0058867,0.0030886832458891194,0.30886832458891195,1,direct
115.0,0.005175849999999999,0.002715708491724599,0.2715708491724599,0,vertical_offset_rows
120.0,0.0048576,0.0025487264061751043,0.2548726406175104,1,direct
125.0,0.0051321000000000006,0.00269275337391536,0.26927533739153603,0,vertical_offset_rows
