crossplane_x_mm,dose_gy_at_y_-130_mm,dose_gy_at_y_-125_mm,dose_gy_at_y_-120_mm,dose_gy_at_y_-115_mm,dose_gy_at_y_-110_mm,dose_gy_at_y_-105_mm,dose_gy_at_y_-100_mm,dose_gy_at_y_-95_mm,dose_gy_at_y_-90_mm,dose_gy_at_y_-85_mm,dose_gy_at_y_-80_mm,dose_gy_at_y_-75_mm,dose_gy_at_y_-70_mm,dose_gy_at_y_-65_mm,dose_gy_at_y_-60_mm,dose_gy_at_y_-55_mm,dose_gy_at_y_-50_mm,dose_gy_at_y_-45_mm,dose_gy_at_y_-40_mm,dose_gy_at_y_-35_mm,dose_gy_at_y_-30_mm,dose_gy_at_y_-25_mm,dose_gy_at_y_-20_mm,dose_gy_at_y_-15_mm,dose_gy_at_y_-10_mm,dose_gy_at_y_-5_mm,dose_gy_at_y_0_mm,dose_gy_at_y_5_mm,dose_gy_at_y_10_mm,dose_gy_at_y_15_mm,dose_gy_at_y_20_mm,dose_gy_at_y_25_mm,dose_gy_at_y_30_mm,dose_gy_at_y_35_mm,dose_gy_at_y_40_mm,dose_gy_at_y_45_mm,dose_gy_at_y_50_mm,dose_gy_at_y_55_mm,dose_gy_at_y_60_mm,dose_gy_at_y_65_mm,dose_gy_at_y_70_mm,dose_gy_at_y_75_mm,dose_gy_at_y_80_mm,dose_gy_at_y_85_mm,dose_gy_at_y_90_mm,dose_gy_at_y_95_mm,dose_gy_at_y_100_mm,dose_gy_at_y_105_mm,dose_gy_at_y_110_mm,dose_gy_at_y_115_mm,dose_gy_at_y_120_mm,dose_gy_at_y_125_mm,dose_gy_at_y_130_mm
-75,0.00732335,0.0075087,0.00809185,0.008675,0.0093735,0.010072,0.011615,0.013158,0.0158925,0.018627,0.0198385,0.02105,0.023426,0.025802,0.0301255,0.034449,0.039271,0.044093,0.047782,0.051471,0.053733,0.055995,0.0570365,0.058078,0.058696,0.059314,0.059281,0.059248,0.058757,0.058266,0.0572885,0.056311,0.054314,0.052317,0.0485805,0.044844,0.039803,0.034762,0.0303665,0.025971,0.0232225,0.020474,0.018976,0.017478,0.0147625,0.012047,0.0107625,0.009478,0.0087259,0.0079738,0.00743025,0.0068867,0.00657415
-70,0.0076086,0.00784135,0.0080741,0.00868855,0.009303,0.0103555,0.011408,0.0143435,0.017279,0.0188,0.020321,0.0229695,0.025618,0.031828,0.038038,0.0476515,0.057265,0.065462,0.073659,0.0783635,0.083068,0.0852295,0.087391,0.088358,0.089325,0.0898635,0.090402,0.0903365,0.090271,0.0893295,0.088388,0.0865875,0.084787,0.0803155,0.075844,0.0673005,0.058757,0.0487145,0.038672,0.0321615,0.025651,0.022308,0.018965,0.0173635,0.015762,0.0133735,0.010985,0.00960385,0.0082227,0.0077966,0.0073705,0.0070491,0.0067277
-65,0.00775145,0.0074478,0.00805565,0.0086635,0.00962125,0.010579,0.0119315,0.013284,0.016505,0.019726,0.0218295,0.023933,0.0320595,0.040186,0.059271,0.078356,0.100608,0.12286,0.134725,0.14659,0.15144,0.15629,0.15852,0.16075,0.16221,0.16367,0.16382,0.16397,0.163815,0.16366,0.162485,0.16131,0.156965,0.15262,0.141005,0.12939,0.1055945,0.081799,0.0612065,0.040614,0.031776,0.022938,0.020731,0.018524,0.015296,0.012068,0.01095085,0.0098337,0.00889245,0.0079512,0.00689575,0.0058403,0.00627795
-60,0.0078943,0.00822865,0.008563,0.00910005,0.0096371,0.01067955,0.011722,0.0151385,0.018555,0.020267,0.021979,0.0294675,0.036956,0.064973,0.09299,0.158785,0.22458,0.265995,0.30741,0.32069,0.33397,0.338935,0.3439,0.346935,0.34997,0.351905,0.35384,0.35447,0.3551,0.355025,0.35495,0.352125,0.3493,0.337815,0.32633,0.28319,0.24005,0.1681235,0.096197,0.066411,0.036625,0.0290015,0.021378,0.0194075,0.017437,0.0140175,0.010598,0.0095573,0.0085166,0.0079223,0.007328,0.0065781,0.0058282
-55,0.00805755,0.0082625,0.0088189,0.0093753,0.01017765,0.01098,0.012817,0.014654,0.0185745,0.022495,0.0273455,0.032196,0.0561275,0.080059,0.1950945,0.31013,0.47549,0.64085,0.6837,0.72655,0.73983,0.75311,0.75832,0.76353,0.76787,0.77221,0.774705,0.7772,0.777985,0.77877,0.777395,0.77602,0.768185,0.76035,0.718725,0.6771,0.500585,0.32407,0.202605,0.08114,0.0563425,0.031545,0.026454,0.021363,0.0174675,0.013572,0.0111808,0.0087896,0.0077892,0.0067888,0.00658005,0.0063713,0.0060428
-50,0.0082208,0.0084725,0.0087242,0.0095096,0.010295,0.011454,0.012613,0.0164435,0.020274,0.024571,0.028868,0.0432245,0.057581,0.1445005,0.23142,0.56562,0.89982,1.06206,1.2243,1.25335,1.2824,1.29325,1.3041,1.3087,1.3133,1.31595,1.3186,1.32,1.3214,1.3192,1.317,1.31045,1.3039,1.279,1.2541,1.085985,0.91787,0.575705,0.23354,0.1453385,0.057137,0.042002,0.026867,0.0227085,0.01855,0.014948,0.011346,0.00926845,0.0071909,0.00709095,0.006991,0.0066242,0.0062574
-45,0.0085407,0.0086475,0.0092631,0.0098787,0.01077085,0.011663,0.01366,0.015657,0.0201475,0.024638,0.0334395,0.042241,0.0848755,0.12751,0.394255,0.661,1.05335,1.4457,1.52565,1.6056,1.62135,1.6371,1.6431,1.6491,1.65325,1.6574,1.6571,1.6568,1.65455,1.6523,1.64755,1.6428,1.62595,1.6091,1.52955,1.45,1.05592,0.66184,0.39478,0.12772,0.0844945,0.041269,0.031803,0.022337,0.018201,0.014065,0.0122225,0.01038,0.00815845,0.0059369,0.0057474,0.0055579,0.0063204
-40,0.0088606,0.0091482,0.0094358,0.0102379,0.01104,0.0122775,0.013515,0.0176505,0.021786,0.0276655,0.033545,0.053847,0.074149,0.1968345,0.31952,0.78201,1.2445,1.46745,1.6904,1.727,1.7636,1.77265,1.7817,1.7852,1.7887,1.7902,1.7917,1.7902,1.7887,1.78395,1.7792,1.76945,1.7597,1.7228,1.6859,1.4627,1.2395,0.779275,0.31905,0.1965115,0.073973,0.0532455,0.032518,0.0255085,0.018499,0.0155355,0.012572,0.01061585,0.0086597,0.0070252,0.0053907,0.00588705,0.0063834
-35,0.00916675,0.0092224,0.0099002,0.010578,0.0115995,0.012621,0.0148125,0.017004,0.0220215,0.027039,0.0385335,0.050028,0.100859,0.15169,0.449855,0.74802,1.18076,1.6135,1.70365,1.7938,1.81345,1.8331,1.83785,1.8426,1.8444,1.8462,1.84665,1.8471,1.84335,1.8396,1.83295,1.8263,1.80695,1.7876,1.6964,1.6052,1.177075,0.74895,0.450265,0.15158,0.1004665,0.049353,0.037534,0.025715,0.0198675,0.01402,0.0126195,0.011219,0.0091394,0.0070598,0.0056663,0.0042728,0.00557795
-30,0.0094729,0.00979445,0.010116,0.010978,0.01184,0.0131895,0.014539,0.0187805,0.023022,0.030025,0.037028,0.0601715,0.083315,0.2133675,0.34342,0.82291,1.3024,1.5354,1.7684,1.8072,1.846,1.85755,1.8691,1.8722,1.8753,1.8746,1.8739,1.8734,1.8729,1.8684,1.8639,1.85195,1.84,1.7999,1.7598,1.5302,1.3006,0.824585,0.34857,0.2155385,0.082507,0.0595185,0.03653,0.0290725,0.021615,0.016703,0.011791,0.01047275,0.0091545,0.008269,0.0073835,0.006078,0.0047725
-25,0.0095245,0.0095738,0.0103724,0.011171,0.0122745,0.013378,0.0154,0.017422,0.023218,0.029014,0.041576,0.054138,0.106724,0.15931,0.463235,0.76716,1.20868,1.6502,1.7431,1.836,1.8556,1.8752,1.8828,1.8904,1.8911,1.8918,1.8908,1.8898,1.8884,1.887,1.87915,1.8713,1.84935,1.8274,1.7355,1.6436,1.210895,0.77819,0.470525,0.16286,0.107834,0.052808,0.040314,0.02782,0.0220045,0.016189,0.01299615,0.0098033,0.008327,0.0068507,0.00676455,0.0066784,0.0057994
-20,0.0095761,0.01011355,0.010651,0.011397,0.012143,0.013523,0.014903,0.019672,0.024441,0.031942,0.039443,0.06313,0.086817,0.2182285,0.34964,0.83282,1.316,1.55395,1.7919,1.832,1.8721,1.8829,1.8937,1.899,1.9043,1.90365,1.903,1.90105,1.8991,1.8956,1.8921,1.87835,1.8646,1.82365,1.7827,1.5537,1.3247,0.84252,0.36034,0.224706,0.089072,0.0633705,0.037669,0.0300575,0.022446,0.0182295,0.014013,0.01086235,0.0077117,0.00763055,0.0075494,0.00718785,0.0068263
-15,0.0097617,0.010194,0.010792,0.01139,0.0124915,0.013593,0.0159405,0.018288,0.0242585,0.030229,0.043274,0.056319,0.1092395,0.16216,0.466825,0.77149,1.215745,1.66,1.7555,1.851,1.871,1.891,1.89965,1.9083,1.9097,1.9111,1.90995,1.9088,1.90675,1.9047,1.89625,1.8878,1.86495,1.8421,1.74955,1.657,1.22506,0.79312,0.48066,0.1682,0.112221,0.056242,0.0421045,0.027967,0.022521,0.017075,0.0129837,0.0088924,0.00797215,0.0070519,0.00739955,0.0077472,0.00698715
-10,0.0099473,0.01039515,0.010843,0.0116515,0.01246,0.0139225,0.015385,0.02025,0.025115,0.0328615,0.040608,0.064552,0.088496,0.219558,0.35062,0.83436,1.3181,1.55695,1.7958,1.83755,1.8793,1.89105,1.9028,1.9077,1.9126,1.91335,1.9141,1.9118,1.9095,1.90415,1.8988,1.8853,1.8718,1.8309,1.79,1.56235,1.3347,0.8504,0.3661,0.2285335,0.090967,0.065498,0.040029,0.031075,0.022121,0.018127,0.014133,0.0119908,0.0098486,0.0080427,0.0062368,0.0066924,0.007148
-5,0.00998565,0.0099341,0.01079255,0.011651,0.0127765,0.013902,0.0161525,0.018403,0.024608,0.030813,0.0437065,0.0566,0.109025,0.16145,0.46408,0.76671,1.211655,1.6566,1.7508,1.845,1.86695,1.8889,1.89565,1.9024,1.90435,1.9063,1.90675,1.9072,1.9027,1.8982,1.88915,1.8801,1.8591,1.8381,1.74725,1.6564,1.22686,0.79732,0.48217,0.16702,0.111851,0.056682,0.0432505,0.029819,0.022837,0.015855,0.014162,0.012469,0.01035445,0.0082399,0.00656785,0.0048958,0.006457
0,0.010024,0.010369,0.010714,0.0116965,0.012679,0.0140745,0.01547,0.020361,0.025252,0.0324625,0.039673,0.0632305,0.086788,0.215459,0.34413,0.823415,1.3027,1.54005,1.7774,1.8174,1.8574,1.86675,1.8761,1.88145,1.8868,1.8882,1.8896,1.8849,1.8802,1.87515,1.8701,1.85735,1.8446,1.8047,1.7648,1.54325,1.3217,0.84131,0.36092,0.223489,0.086058,0.062319,0.03858,0.031013,0.023446,0.0181645,0.012883,0.0115465,0.01021,0.00917625,0.0081425,0.00695425,0.005766
5,0.0099891,0.010345,0.0109825,0.01162,0.012827,0.014034,0.016412,0.01879,0.024669,0.030548,0.043183,0.055818,0.105979,0.15614,0.449045,0.74195,1.173825,1.6057,1.6924,1.7791,1.7976,1.8161,1.8213,1.8265,1.828,1.8295,1.8286,1.8277,1.82325,1.8188,1.8091,1.7994,1.7801,1.7608,1.67485,1.5889,1.1756,0.7623,0.459075,0.15585,0.104113,0.052376,0.0407305,0.029085,0.0232655,0.017446,0.0141925,0.010939,0.00963635,0.0083337,0.0078332,0.0073327,0.0068638
10,0.0099542,0.0104046,0.010855,0.0117215,0.012588,0.014168,0.015748,0.020458,0.025168,0.032782,0.040396,0.062469,0.084542,0.203296,0.32205,0.760825,1.1996,1.38815,1.5767,1.6031,1.6295,1.6372,1.6449,1.64465,1.6444,1.6424,1.6404,1.6373,1.6342,1.62555,1.6169,1.60305,1.5892,1.5553,1.5214,1.3298,1.1382,0.721465,0.30473,0.190739,0.076748,0.056733,0.036718,0.0301005,0.023483,0.0189245,0.014366,0.01204895,0.0097319,0.0092806,0.0088293,0.00839545,0.0079616
15,0.00978825,0.010133,0.0108205,0.011508,0.012519,0.01353,0.0159505,0.018371,0.024265,0.030159,0.042462,0.054765,0.0995025,0.14424,0.392185,0.64013,0.872865,1.1056,1.11795,1.1303,1.1345,1.1387,1.13825,1.1378,1.13315,1.1285,1.1231,1.1177,1.11005,1.1024,1.09035,1.0783,1.06045,1.0426,0.988025,0.93345,0.696855,0.46026,0.287175,0.11409,0.0805,0.04691,0.0369775,0.027045,0.0221495,0.017254,0.014894,0.012534,0.0107793,0.0090246,0.0086645,0.0083044,0.0083085
20,0.0096223,0.01009315,0.010564,0.011489,0.012414,0.01386,0.015306,0.019928,0.02455,0.0319175,0.039285,0.0590035,0.078722,0.178946,0.27917,0.507305,0.73544,0.632245,0.52905,0.52108,0.51311,0.512455,0.5118,0.51015,0.5085,0.504925,0.50135,0.496995,0.49264,0.48688,0.48112,0.47191,0.4627,0.446325,0.42995,0.376535,0.32312,0.23125,0.13938,0.098336,0.057292,0.045466,0.03364,0.027769,0.021898,0.018123,0.014348,0.012554,0.01076,0.00982305,0.0088861,0.00877075,0.0086554
25,0.00952705,0.0095361,0.01042755,0.011319,0.0123075,0.013296,0.0155125,0.017729,0.0233075,0.028886,0.04016,0.051434,0.090202,0.12897,0.31775,0.50653,0.440225,0.37392,0.29474,0.21556,0.213025,0.21049,0.21052,0.21055,0.210255,0.20996,0.208475,0.20699,0.20487,0.20275,0.19947,0.19619,0.189625,0.18306,0.169855,0.15665,0.13351,0.11037,0.0889405,0.067511,0.052795,0.038079,0.0317835,0.025488,0.0207965,0.016105,0.014253,0.012401,0.011195,0.009989,0.00912265,0.0082563,0.008473
30,0.0094318,0.0097664,0.010101,0.0108825,0.011664,0.0130355,0.014407,0.018852,0.023297,0.0302695,0.037242,0.054417,0.071592,0.159476,0.24736,0.39684,0.54632,0.35047,0.15462,0.134655,0.11469,0.11381,0.11293,0.11322,0.11351,0.113215,0.11292,0.112065,0.11121,0.109745,0.10828,0.105485,0.10269,0.097343,0.091996,0.0836365,0.075277,0.071811,0.068345,0.055301,0.042257,0.0355405,0.028824,0.02468,0.020536,0.01691,0.013284,0.0120785,0.010873,0.0101251,0.0093772,0.0088339,0.0082906
35,0.00930685,0.0094605,0.01011925,0.010778,0.011546,0.012314,0.0145485,0.016783,0.0221625,0.027542,0.037014,0.046486,0.081403,0.11632,0.28757,0.45882,0.364495,0.27017,0.1777745,0.085379,0.080138,0.074897,0.074593,0.074289,0.0744305,0.074572,0.0743365,0.074101,0.0731975,0.072294,0.0709055,0.069517,0.0669645,0.064412,0.060272,0.056132,0.0543625,0.052593,0.050719,0.048845,0.03988,0.030915,0.026871,0.022827,0.018988,0.015149,0.0134015,0.011654,0.0106394,0.0096248,0.00906195,0.0084991,0.0083616
40,0.0091819,0.0093026,0.0094233,0.01023715,0.011051,0.0123265,0.013602,0.0177225,0.021843,0.027366,0.032889,0.04758,0.062271,0.1417105,0.22115,0.359555,0.49796,0.30071,0.10346,0.08099,0.05852,0.056841,0.055162,0.05508,0.054998,0.0550605,0.055123,0.054764,0.054405,0.0534765,0.052548,0.0512345,0.049921,0.0476305,0.04534,0.042916,0.040492,0.044697,0.048902,0.0409895,0.033077,0.028724,0.024371,0.0216855,0.019,0.015717,0.012434,0.0113205,0.010207,0.00945105,0.0086951,0.00856385,0.0084326
45,0.00882825,0.0087367,0.00930745,0.0098782,0.0108136,0.011749,0.0134805,0.015212,0.019852,0.024492,0.0315645,0.038637,0.0673135,0.09599,0.249355,0.40272,0.31637,0.23002,0.1429045,0.055789,0.0504585,0.045128,0.04468,0.044232,0.0442125,0.044193,0.0441025,0.044012,0.043542,0.043072,0.0422015,0.041331,0.039891,0.038451,0.036482,0.034513,0.03573,0.036947,0.0373345,0.037722,0.0312995,0.024877,0.0225915,0.020306,0.017017,0.013728,0.0122865,0.010845,0.0100223,0.0091996,0.00874725,0.0082949,0.008007
50,0.0084746,0.0087413,0.009008,0.0095995,0.010191,0.011371,0.012551,0.016267,0.019983,0.0240355,0.028088,0.038313,0.048538,0.105614,0.16269,0.266915,0.37114,0.222656,0.074172,0.056853,0.039534,0.0382815,0.037029,0.036819,0.036609,0.036646,0.036683,0.03649,0.036297,0.0357155,0.035134,0.0343045,0.033475,0.032148,0.030821,0.0297375,0.028654,0.0324445,0.036235,0.030928,0.025621,0.0234635,0.021306,0.019404,0.017502,0.014436,0.01137,0.0105139,0.0096578,0.00898695,0.0083161,0.00794875,0.0075814
55,0.0083583,0.0083668,0.0087643,0.0091618,0.0100894,0.011017,0.012632,0.014247,0.018299,0.022351,0.026624,0.030897,0.046246,0.061595,0.1268125,0.19203,0.15365,0.11527,0.0754385,0.035607,0.0324195,0.029232,0.0289295,0.028627,0.028578,0.028529,0.0284025,0.028276,0.027891,0.027506,0.026996,0.026486,0.0257565,0.025027,0.0238675,0.022708,0.023536,0.024364,0.0254365,0.026509,0.023368,0.020227,0.019381,0.018535,0.0156485,0.012762,0.0113112,0.0098604,0.00928875,0.0087171,0.0080891,0.0074611,0.00741815
60,0.008242,0.0084207,0.0085994,0.0091241,0.0096488,0.0106759,0.011703,0.0148585,0.018014,0.019909,0.021804,0.026829,0.031854,0.0481755,0.064497,0.078102,0.091707,0.0636355,0.035564,0.0299105,0.024257,0.0233245,0.022392,0.0224785,0.022565,0.022452,0.022339,0.022101,0.021863,0.021673,0.021483,0.020891,0.020299,0.01947,0.018641,0.0182725,0.017904,0.0197795,0.021655,0.02019,0.018725,0.0175825,0.01644,0.0161325,0.015825,0.0130125,0.0102,0.009489,0.008778,0.0082696,0.0077612,0.00750805,0.0072549
65,0.00805205,0.0079404,0.00836585,0.0087913,0.00958715,0.010383,0.011799,0.013215,0.016157,0.019099,0.020391,0.021683,0.026938,0.032193,0.0386345,0.045076,0.0389805,0.032885,0.027234,0.021583,0.0204525,0.019322,0.0191585,0.018995,0.018977,0.018959,0.01899,0.019021,0.0187605,0.0185,0.017986,0.017472,0.017127,0.016782,0.016127,0.015472,0.015984,0.016496,0.017076,0.017656,0.0169435,0.016231,0.0160765,0.015922,0.0135545,0.011187,0.0100993,0.0090116,0.0083848,0.007758,0.0073756,0.0069932,0.00703925
70,0.0078621,0.0079381,0.0080141,0.0087262,0.0094383,0.01024465,0.011051,0.0138,0.016549,0.017995,0.019441,0.021358,0.023275,0.025411,0.027547,0.0272025,0.026858,0.0230745,0.019291,0.018207,0.017123,0.016851,0.016579,0.0166645,0.01675,0.016816,0.016882,0.0168145,0.016747,0.016324,0.015901,0.015681,0.015461,0.014936,0.014411,0.0138805,0.01335,0.0146015,0.015853,0.016159,0.016465,0.0161375,0.01581,0.0148675,0.013925,0.0116005,0.009276,0.00849,0.007704,0.0073831,0.0070622,0.0069429,0.0068236
75,0.0075529,0.0075145,0.0080947,0.0086749,0.00937045,0.010066,0.0112265,0.012387,0.0153165,0.018246,0.019236,0.020226,0.021432,0.022638,0.023211,0.023784,0.0214225,0.019061,0.01779,0.016519,0.0163155,0.016112,0.016183,0.016254,0.016233,0.016212,0.016191,0.01617,0.0159725,0.015775,0.0156025,0.01543,0.014885,0.01434,0.013888,0.013436,0.014006,0.014576,0.0153715,0.016167,0.0161225,0.016078,0.0155755,0.015073,0.0124638,0.0098546,0.0088149,0.0077752,0.0074497,0.0071242,0.00676225,0.0064003,0.00653515
80,0.0072437,0.00755695,0.0078702,0.00847155,0.0090729,0.00985295,0.010633,0.0133305,0.016028,0.017303,0.018578,0.0193195,0.020061,0.02061,0.021159,0.0204135,0.019668,0.017518,0.015368,0.0152105,0.015053,0.015128,0.015203,0.015237,0.015271,0.015237,0.015203,0.015263,0.015323,0.015115,0.014907,0.0144105,0.013914,0.013777,0.01364,0.0132715,0.012903,0.014169,0.015435,0.0156855,0.015936,0.0155375,0.015139,0.0139325,0.012726,0.0105767,0.0084274,0.0078619,0.0072964,0.0067922,0.006288,0.00626735,0.0062467
85,0.0069993,0.0073314,0.00773785,0.0081443,0.00886105,0.0095778,0.0108169,0.012056,0.0145495,0.017043,0.0176035,0.018164,0.018809,0.019454,0.0194515,0.019449,0.0171595,0.01487,0.01432,0.01377,0.0139265,0.014083,0.0141465,0.01421,0.014245,0.01428,0.0142955,0.014311,0.0141945,0.014078,0.0137275,0.013377,0.0131945,0.013012,0.01269,0.012368,0.0127155,0.013063,0.01429,0.015517,0.015316,0.015115,0.014442,0.013769,0.011615,0.009461,0.00832005,0.0071791,0.00681335,0.0064476,0.006138,0.0058284,0.00604485
