x_aligned_mm,mcc_dose_gy,csv_dose_gy,dose_difference_gy,dose_difference_percent_of_mcc,dose_ratio_csv_to_mcc,mcc_relative,csv_relative,region
-99.0,0.0201802,0.007453227891686175,-0.012726972108313823,-63.06663020343616,0.36933369796563836,0.010565971486422103,0.003727608366280446,tail
-98.0,0.0209244,0.00964114895544344,-0.01128325104455656,-53.923892893256486,0.4607610710674352,0.010955620547392526,0.004821860813749577,tail
-97.0,0.0216686,0.011644129030889943,-0.010024470969110057,-46.26266103536942,0.5373733896463059,0.011345269608362948,0.005823618091969375,tail
-96.0,0.0224128,0.01313795429044619,-0.00927484570955381,-41.38191439513943,0.5861808560486057,0.011734918669333372,0.006570730030072634,tail
-95.0,0.023157,0.014458267075493794,-0.008698732924506207,-37.56416169843333,0.6243583830156667,0.012124567730303796,0.007231062580636448,tail
-94.0,0.024182000000000002,0.015300888501692042,-0.00888111149830796,-36.726124796575796,0.632738752034242,0.012661238366550347,0.0076524857175040845,tail
-93.0,0.025207,0.015985230891516662,-0.009221769108483338,-36.58415959250739,0.6341584040749261,0.013197909002796899,0.007994748218367114,tail
-92.0,0.026232000000000002,0.016233820588765168,-0.009998179411234834,-38.114438133710095,0.6188556186628991,0.01373457963904345,0.008119076234188057,tail
-91.0,0.027257000000000003,0.01681823456292274,-0.010438765437077262,-38.29755819450879,0.617024418054912,0.014271250275290002,0.008411361194623924,tail
-90.0,0.028282,0.018327195061043997,-0.009954804938956004,-35.19837684377344,0.6480162315622656,0.014807920911536553,0.009166042771375092,tail
-89.0,0.029511500000000003,0.019833276381518532,-0.00967822361848147,-32.794753294415635,0.6720524670558436,0.015451663884478148,0.009919284375158856,tail
-88.0,0.030741,0.021331431134832272,-0.00940956886516773,-30.609182736956274,0.6939081726304372,0.016095406857419742,0.010668561637788175,tail
-87.0,0.0319705,0.022988888135044037,-0.008981611864955961,-28.093435714036257,0.7190656428596375,0.01673914983036134,0.011497511278202525,tail
-86.0,0.0332,0.025084914794319055,-0.008115085205680946,-24.443027727954654,0.7555697227204534,0.017382892803302935,0.012545804262746273,tail
-85.0,0.0344295,0.02710804425457924,-0.007321455745420761,-21.26506555547063,0.7873493444452937,0.01802663577624453,0.013557638921732958,tail
-84.0,0.036262,0.028930482887552733,-0.0073315171124472694,-20.21818187757782,0.7978181812242218,0.018986098157631658,0.014469101390616058,tail
-83.0,0.0380945,0.030766038555381077,-0.007328461444618926,-19.237584020315076,0.8076241597968493,0.019945560539018782,0.015387124127020337,tail
-82.0,0.039927,0.032637706290780576,-0.0072892937092194215,-18.256552481326977,0.8174344751867302,0.02090502292040591,0.01632320771533444,tail
-81.0,0.0417595,0.034668155400762415,-0.007091344599237583,-16.9813924956898,0.8301860750431019,0.021864485301793034,0.017338703175780196,tail
-80.0,0.043592,0.03713574017375066,-0.006456259826249339,-14.810652932302576,0.8518934706769743,0.022823947683180162,0.018572824791001096,tail
-79.0,0.046737,0.04009874929447128,-0.006638250705528724,-14.203416362900324,0.8579658363709968,0.02447061026951714,0.020054724680320688,tail
-78.0,0.049881999999999996,0.0444256945272525,-0.0054563054727474955,-10.938425629981749,0.8906157437001825,0.02611727285585412,0.02221877460399793,tail
-77.0,0.053027,0.04869642709190574,-0.004330572908094257,-8.166731868848432,0.9183326813115157,0.0277639354421911,0.024354710693635758,tail
-76.0,0.056172,0.05281240245020449,-0.0033595975497955066,-5.980911396773315,0.9401908860322669,0.02941059802852808,0.026413247532166204,tail
-75.0,0.059316999999999995,0.05665771082364106,-0.0026592891763589366,-4.483182184464718,0.9551681781553528,0.031057260614865058,0.028336414765485242,tail
-74.0,0.06552799999999999,0.059757855022797825,-0.005770144977202164,-8.80561741118631,0.9119438258881369,0.03430922287996489,0.029886900490783273,tail
-73.0,0.071739,0.06435035177178085,-0.00738864822821915,-10.299346559359833,0.8970065344064017,0.03756118514506473,0.03218376160282851,tail
-72.0,0.07794999999999999,0.07305139414221029,-0.004898605857789701,-6.284292312751381,0.9371570768724862,0.04081314741016456,0.03653544369369179,tail
-71.0,0.08416099999999999,0.08176872575576309,-0.0023922742442368944,-2.8424974088198747,0.9715750259118012,0.0440651096752644,0.040895272579451115,tail
-70.0,0.090372,0.0905309027367988,0.00015890273679880496,0.17583182490019583,1.001758318249002,0.04731707194036423,0.04527753013228563,tail
-69.0,0.1050276,0.10014670635928194,-0.004880893640718059,-4.647248571535538,0.9535275142846447,0.05499046723458371,0.050086714897944105,tail
-68.0,0.1196832,0.11211260078335016,-0.007570599216649848,-6.325532085246591,0.9367446791475341,0.06266386252880318,0.05607125861690642,tail
-67.0,0.1343388,0.12553522680147813,-0.008803573198521875,-6.553261752019427,0.9344673824798058,0.07033725782302265,0.06278436249213327,tail
-66.0,0.14899440000000003,0.14296833158556088,-0.006026068414439145,-4.044493225543473,0.9595550677445652,0.07801065311724212,0.07150324083421078,tail
