metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.9099237610032118,1.9994664565911195,0.08954269558790773
normalization_position_mm_after_alignment,-15.52626687693509,-15.52626687693509,0.0
fwhm_mm,74.3421313475555,73.5567834418916,-0.7853479056638974
left_80_20_penumbra_mm,12.75233406916184,12.052747195323583,-0.6995868738382569
right_80_20_penumbra_mm,10.701247084370282,9.95353113693502,-0.7477159474352622
