X [mm],Dose [Gy]
-100.0,0.007600399753705197
-99.9,0.007580335284350772
-99.8,0.007560270814996345
-99.7,0.007540206345641921
-99.6,0.007520141876287493
-99.5,0.0076142318222666375
-99.4,0.007708321768245785
-99.3,0.007802411714224944
-99.2,0.00789650166020409
-99.1,0.00799059160618325
-99.0,0.008084681552162394
-98.9,0.008178771498141542
-98.8,0.0082728614441207
-98.7,0.008366951390099846
-98.6,0.008461041336079002
-98.5,0.00855513128205815
-98.4,0.008649221228037296
-98.3,0.008743311174016454
-98.2,0.0088374011199956
-98.1,0.00893149106597476
-98.0,0.009025581011953906
-97.9,0.00911967095793305
-97.8,0.00921376090391221
-97.7,0.009307850849891356
-97.6,0.009401940795870513
-97.5,0.00942467571576609
-97.4,0.009447410635661662
-97.3,0.009470145555557238
-97.2,0.009492880475452811
-97.1,0.009515615395348388
-97.0,0.009538350315243959
-96.9,0.009561085235139533
-96.8,0.009583820155035111
-96.7,0.009606555074930684
-96.6,0.00962928999482626
-96.5,0.009652024914721835
-96.4,0.009674759834617406
-96.3,0.009697494754512983
-96.2,0.009720229674408557
-96.1,0.009742964594304133
-96.0,0.009765699514199706
-95.9,0.00978843443409528
-95.8,0.009811169353990856
-95.7,0.009833904273886427
-95.6,0.009856639193782003
-95.5,0.00987730308593398
-95.4,0.009897966978085952
-95.3,0.00991863087023793
-95.2,0.009939294762389903
-95.1,0.009959958654541879
-95.0,0.009980622546693851
-94.9,0.010001286438845828
-94.8,0.010021950330997806
-94.7,0.010042614223149778
-94.6,0.010063278115301756
-94.5,0.010083942007453729
-94.4,0.010104605899605703
-94.3,0.01012526979175768
-94.2,0.010145933683909657
-94.1,0.01016659757606163
-94.0,0.010187261468213606
-93.9,0.010207925360365579
-93.8,0.010228589252517559
-93.7,0.01024925314466953
-93.6,0.010269917036821506
-93.5,0.010337438163020476
-93.4,0.01040495928921945
-93.3,0.010472480415418432
-93.2,0.010540001541617402
-93.1,0.010607522667816385
-93.0,0.010675043794015357
-92.9,0.01074256492021433
-92.8,0.010810086046413309
-92.7,0.01087760717261228
-92.6,0.010945128298811264
-92.5,0.011012649425010235
-92.4,0.011080170551209205
-92.3,0.011147691677408188
-92.2,0.01121521280360716
-92.1,0.011282733929806141
-92.0,0.011350255056005112
-91.9,0.011417776182204084
-91.8,0.011485297308403065
-91.7,0.011552818434602038
-91.6,0.01162033956080102
-91.5,0.011657863751814915
-91.4,0.011695387942828815
-91.3,0.011732912133842718
-91.2,0.011770436324856613
-91.1,0.011807960515870516
-91.0,0.011845484706884412
-90.9,0.011883008897898308
-90.8,0.011920533088912213
-90.7,0.01195805727992611
-90.6,0.011995581470940013
-90.5,0.012033105661953909
-90.4,0.012070629852967807
-90.3,0.012108154043981708
-90.2,0.012145678234995606
-90.1,0.01218320242600951
-90.0,0.012220726617023408
-89.9,0.012258250808037304
-89.8,0.012295774999051204
-89.7,0.012333299190065102
-89.6,0.012370823381079005
-89.5,0.012479133481973475
-89.4,0.012587443582867945
-89.3,0.012695753683762433
-89.2,0.012804063784656903
-89.1,0.012912373885551389
-89.0,0.013020683986445857
-88.9,0.013128994087340326
-88.8,0.013237304188234813
-88.7,0.013345614289129285
-88.6,0.01345392439002377
-88.5,0.013562234490918238
-88.4,0.01367054459181271
-88.3,0.013778854692707194
-88.2,0.01388716479360167
-88.1,0.013995474894496153
-88.0,0.014103784995390624
-87.9,0.014212095096285094
-87.8,0.014320405197179578
-87.7,0.01442871529807405
-87.6,0.014537025398968537
-87.5,0.014612001369056679
-87.4,0.014686977339144824
-87.3,0.01476195330923298
-87.2,0.014836929279321126
-87.1,0.014911905249409283
-87.0,0.014986881219497428
-86.9,0.015061857189585573
-86.8,0.015136833159673728
-86.7,0.015211809129761873
-86.6,0.015286785099850028
-86.5,0.015361761069938175
-86.4,0.015436737040026318
-86.3,0.015511713010114473
-86.2,0.01558668898020262
-86.1,0.015661664950290775
-86.0,0.015736640920378922
-85.9,0.015811616890467065
-85.8,0.015886592860555222
-85.7,0.01596156883064337
-85.6,0.016036544800731523
-85.5,0.016140100005154343
-85.4,0.016243655209577157
-85.3,0.01634721041399999
-85.2,0.016450765618422812
-85.1,0.016554320822845643
-85.0,0.01665787602726846
-84.9,0.016761431231691274
-84.8,0.016864986436114112
-84.7,0.01696854164053693
-84.6,0.017072096844959764
-84.5,0.01717565204938258
-84.4,0.017279207253805398
-84.3,0.017382762458228233
-84.2,0.01748631766265105
-84.1,0.017589872867073884
-84.0,0.0176934280714967
-83.9,0.017796983275919522
-83.8,0.01790053848034235
-83.7,0.01800409368476517
-83.6,0.018107648889188005
-83.5,0.018337276982110264
-83.4,0.018566905075032527
-83.3,0.018796533167954824
-83.2,0.019026161260877084
-83.1,0.019255789353799384
-83.0,0.01948541744672164
-82.9,0.019715045539643903
-82.8,0.0199446736325662
-82.7,0.02017430172548846
-82.6,0.020403929818410754
-82.5,0.020633557911333016
-82.4,0.02086318600425528
-82.3,0.02109281409717757
-82.2,0.021322442190099836
-82.1,0.021552070283022133
-82.0,0.021781698375944392
-81.9,0.022011326468866655
-81.8,0.022240954561788946
-81.7,0.022470582654711215
-81.6,0.022700210747633506
-81.5,0.023040577748953163
-81.4,0.023380944750272817
-81.3,0.023721311751592526
-81.2,0.024061678752912184
-81.1,0.024402045754231893
-81.0,0.024742412755551547
-80.9,0.025082779756871204
-80.8,0.025423146758190913
-80.7,0.025763513759510574
-80.6,0.026103880760830277
-80.5,0.026444247762149937
-80.4,0.026784614763469595
-80.3,0.0271249817647893
-80.2,0.02746534876610896
-80.1,0.027805715767428667
-80.0,0.02814608276874832
-79.9,0.02848644977006798
-79.8,0.028826816771387688
-79.7,0.02916718377270735
-79.6,0.02950755077402705
-79.5,0.02970302136843304
-79.4,0.02989849196283903
-79.3,0.03009396255724504
-79.2,0.030289433151651026
-79.1,0.030484903746057047
-79.0,0.030680374340463036
-78.9,0.03087584493486902
-78.8,0.031071315529275043
-78.7,0.03126678612368103
-78.6,0.03146225671808704
-78.5,0.03165772731249303
