x_aligned_mm,mcc_dose_gy,csv_dose_gy,mcc_relative,csv_relative,difference_percent_points,abs_difference_percent_points,region
-99.0,0.00785357,0.0009219343411295061,0.004702807929571754,0.0005315049825238256,-0.4171302947047928,0.4171302947047928,tail
-98.0,0.00795444,0.0009487599110437079,0.004763210044260475,0.0005469702097448569,-0.4216239834515618,0.4216239834515618,tail
-97.0,0.00805531,0.0009798989792444582,0.004823612158949196,0.0005649222147429255,-0.4258689944206271,0.4258689944206271,tail
-96.0,0.00815618,0.0009033201013743758,0.004884014273637918,0.0005207736747350044,-0.4363240598902913,0.4363240598902913,tail
-95.0,0.00825705,0.0007799697994616237,0.004944416388326639,0.00044966090982582053,-0.4494755478500818,0.4494755478500818,tail
-94.0,0.00843768,0.0008178957251601847,0.005052579707214552,0.0004715256105711223,-0.45810540966434304,0.45810540966434304,tail
-93.0,0.00861831,0.0009258482258609349,0.005160743026102465,0.0005337613788234034,-0.46269816472790626,0.46269816472790626,tail
-92.0,0.00879894,0.001105746331273322,0.005268906344990378,0.0006374745556816768,-0.4631431789308701,0.4631431789308701,tail
-91.0,0.008979570000000001,0.0013168834131860744,0.005377069663878291,0.0007591973357385324,-0.4617872328139759,0.4617872328139759,tail
-90.0,0.0091602,0.0015044655628773215,0.005485232982766204,0.0008673404460941784,-0.4617892536672026,0.4617892536672026,tail
-89.0,0.00940236,0.0016818200971765714,0.0056302411724461965,0.0009695872270718299,-0.4660653945374366,0.4660653945374366,tail
-88.0,0.00964452,0.0018260863251401123,0.005775249362126188,0.0010527582464728406,-0.4722491115653348,0.4722491115653348,tail
-87.0,0.00988668,0.0019559855208408626,0.0059202575518061806,0.0011276465185120397,-0.4792611033294141,0.4792611033294141,tail
-86.0,0.01012884,0.002065815663330088,0.006065265741486172,0.0011909647672853814,-0.4874300974200791,0.4874300974200791,tail
-85.0,0.010371,0.0021669317685383393,0.006210273931166165,0.0012492592806080383,-0.4961014650558126,0.4961014650558126,tail
-84.0,0.0107486,0.0024140607562371714,0.0064363851486387656,0.0013917317782992243,-0.5044653370339541,0.5044653370339541,tail
-83.0,0.011126200000000001,0.00272458893313117,0.0066624963661113664,0.001570754584881082,-0.5091741781230283,0.5091741781230283,tail
-82.0,0.0115038,0.004081486021599852,0.006888607583583967,0.0023530202312714776,-0.45355873523124896,0.45355873523124896,tail
-81.0,0.0118814,0.005892719326581098,0.007114718801056568,0.0033972155531760764,-0.3717503247880492,0.3717503247880492,tail
-80.0,0.012259,0.0073409445458189745,0.007340830018529169,0.004232132841210435,-0.3108697177318734,0.3108697177318734,tail
-79.0,0.0127341,0.008631550670666985,0.007625325355979467,0.00497618103990545,-0.2649144316074017,0.2649144316074017,tail
-78.0,0.0132092,0.009008536675448217,0.007909820693429765,0.00519351749321241,-0.2716303200217355,0.2716303200217355,tail
-77.0,0.0136843,0.008988826348668703,0.008194316030880064,0.005182154279561371,-0.3012161751318693,0.3012161751318693,tail
-76.0,0.0141594,0.009654843358646291,0.008478811368330362,0.005566120190642432,-0.291269117768793,0.291269117768793,tail
-75.0,0.0146345,0.010618605036202556,0.00876330670578066,0.006121739078815206,-0.26415676269654537,0.26415676269654537,tail
-74.0,0.015106,0.0114280178673056,0.009045646321877935,0.006588374210469936,-0.2457272111407999,0.2457272111407999,tail
-73.0,0.0155775,0.012170412011074844,0.009327985937975212,0.007016372353945572,-0.23116135840296395,0.23116135840296395,tail
-72.0,0.016049,0.012671136651285601,0.009610325554072487,0.007305045450576738,-0.2305280103495749,0.2305280103495749,tail
-71.0,0.0165205,0.013066927738254613,0.009892665170169764,0.007533223234370779,-0.23594419357989846,0.23594419357989846,tail
-70.0,0.016992,0.013881490263470339,0.010175004786267039,0.008002827219616546,-0.2172177566650493,0.2172177566650493,tail
-69.0,0.0176295,0.014877884481822099,0.010556747109198138,0.008577259115670087,-0.19794879935280518,0.19794879935280518,tail
-68.0,0.018267000000000002,0.015140723052882802,0.010938489432129238,0.008728788355753555,-0.22097010763756833,0.22097010763756833,tail
-67.0,0.0189045,0.015085049774341545,0.011320231755060339,0.008696692116772086,-0.2623539638288253,0.2623539638288253,tail
-66.0,0.019542000000000004,0.015458884074140943,0.011701974077991438,0.008912211578535768,-0.2789762499455671,0.2789762499455671,tail
-65.0,0.020179500000000003,0.016019211728194434,0.012083716400922538,0.0092352464484707,-0.2848469952451837,0.2848469952451837,tail
-64.0,0.0215596,0.01718863246930367,0.01291013613406326,0.009909429980678395,-0.30007061533848645,0.30007061533848645,tail
-63.0,0.0229397,0.018622523079132938,0.01373655586720398,0.010736083213472254,-0.30004726537317256,0.30004726537317256,tail
-62.0,0.024319800000000003,0.019761581470028294,0.014562975600344702,0.011392762526887059,-0.3170213073457643,0.3170213073457643,tail
-61.0,0.0256999,0.020772622912623048,0.015389395333485423,0.011975638703967983,-0.34137566295174404,0.34137566295174404,tail
-60.0,0.02708,0.0219144972904832,0.016215815066626144,0.012633941463907923,-0.358187360271822,0.358187360271822,tail
-59.0,0.0291292,0.023113179683323704,0.017442899565685607,0.013324994650491428,-0.41179049151941793,0.41179049151941793,tail
-58.0,0.0311784,0.025539732352696506,0.01866998406474507,0.014723928149972561,-0.394605591477251,0.394605591477251,tail
-57.0,0.033227599999999996,0.028499429623019247,0.019897068563804535,0.016430225199295434,-0.34668433645091007,0.34668433645091007,tail
-56.0,0.0352768,0.03167227967245341,0.021124153062864,0.018259407099612924,-0.28647459632510747,0.28647459632510747,tail
-55.0,0.037326,0.034937681236109144,0.022351237561923462,0.020141945935185288,-0.2209291626738174,0.2209291626738174,tail
-54.0,0.0412384,0.038987273211542633,0.024694027623469554,0.02247657890860769,-0.22174487148618643,0.22174487148618643,tail
-53.0,0.0451508,0.043377362788511654,0.027036817685015643,0.025007512381620797,-0.2029305303394846,0.2029305303394846,tail
-52.0,0.0490632,0.0481535754404186,0.029379607746561735,0.027761049926357157,-0.16185578202045775,0.16185578202045775,tail
-51.0,0.0529756,0.05309744377765312,0.03172239780810782,0.030611242762175177,-0.11111550459326457,0.11111550459326457,tail
-50.0,0.056888,0.05870463219688476,0.034065187869653915,0.03384384670132367,-0.022134116833024547,0.022134116833024547,tail
-49.0,0.065097,0.06459983599296647,0.03898083136603257,0.03724249457767027,-0.1738336788362306,0.1738336788362306,tail
-48.0,0.073306,0.07075550289359925,0.043896474862411224,0.04079130221231692,-0.3105172650094301,0.3105172650094301,tail
-47.0,0.08151499999999999,0.07702426357994546,0.04881211835878988,0.04440530962087103,-0.4406808737918849,0.4406808737918849,tail
-46.0,0.089724,0.08758225837141886,0.05372776185516853,0.05049210624703168,-0.32356556081368504,0.32356556081368504,tail
-45.0,0.09793299999999999,0.10000265023289634,0.05864340535154719,0.057652594651429155,-0.09908107001180347,0.09908107001180347,tail
