X [mm],Dose [Gy]
-100,0.02454810466
-99.9,0.02473000104
-99.8,0.02491189741
-99.7,0.02509379379
-99.6,0.02527569016
-99.5,0.02549578241
-99.4,0.02571587466
-99.3,0.02593596692
-99.2,0.02615605917
-99.1,0.02637615142
-99,0.02659624367
-98.9,0.02681633592
-98.8,0.02703642817
-98.7,0.02725652043
-98.6,0.02747661268
-98.5,0.02769670493
-98.4,0.02791679718
-98.3,0.02813688943
-98.2,0.02835698168
-98.1,0.02857707394
-98,0.02879716619
-97.9,0.02901725844
-97.8,0.02923735069
-97.7,0.02945744294
-97.6,0.0296775352
-97.5,0.02974742602
-97.4,0.02981731684
-97.3,0.02988720766
-97.2,0.02995709849
-97.1,0.03002698931
-97,0.03009688013
-96.9,0.03016677095
-96.8,0.03023666178
-96.7,0.0303065526
-96.6,0.03037644342
-96.5,0.03044633425
-96.4,0.03051622507
-96.3,0.03058611589
-96.2,0.03065600671
-96.1,0.03072589754
-96,0.03079578836
-95.9,0.03086567918
-95.8,0.03093557
-95.7,0.03100546083
-95.6,0.03107535165
-95.5,0.03110909561
-95.4,0.03114283958
-95.3,0.03117658354
-95.2,0.03121032751
-95.1,0.03124407147
-95,0.03127781544
-94.9,0.0313115594
-94.8,0.03134530337
-94.7,0.03137904733
-94.6,0.0314127913
-94.5,0.03144653526
-94.4,0.03148027923
-94.3,0.03151402319
-94.2,0.03154776716
-94.1,0.03158151112
-94,0.03161525509
-93.9,0.03164899905
-93.8,0.03168274302
-93.7,0.03171648698
-93.6,0.03175023095
-93.5,0.03170702011
-93.4,0.03166380927
-93.3,0.03162059843
-93.2,0.03157738759
-93.1,0.03153417675
-93,0.03149096592
-92.9,0.03144775508
-92.8,0.03140454424
-92.7,0.0313613334
-92.6,0.03131812256
-92.5,0.03127491172
-92.4,0.03123170089
-92.3,0.03118849005
-92.2,0.03114527921
-92.1,0.03110206837
-92,0.03105885753
-91.9,0.03101564669
-91.8,0.03097243586
-91.7,0.03092922502
-91.6,0.03088601418
-91.5,0.03099428306
-91.4,0.03110255195
-91.3,0.03121082083
-91.2,0.03131908972
-91.1,0.0314273586
-91,0.03153562749
-90.9,0.03164389637
-90.8,0.03175216526
-90.7,0.03186043414
-90.6,0.03196870303
-90.5,0.03207697191
-90.4,0.0321852408
-90.3,0.03229350968
-90.2,0.03240177857
-90.1,0.03251004745
-90,0.03261831634
-89.9,0.03272658522
-89.8,0.0328348541
-89.7,0.03294312299
-89.6,0.03305139187
-89.5,0.03308669828
-89.4,0.03312200469
-89.3,0.0331573111
-89.2,0.0331926175
-89.1,0.03322792391
-89,0.03326323032
-88.9,0.03329853673
-88.8,0.03333384314
-88.7,0.03336914954
-88.6,0.03340445595
-88.5,0.03343976236
-88.4,0.03347506877
-88.3,0.03351037517
-88.2,0.03354568158
-88.1,0.03358098799
-88,0.0336162944
-87.9,0.0336516008
-87.8,0.03368690721
-87.7,0.03372221362
-87.6,0.03375752003
-87.5,0.03395620216
-87.4,0.0341548843
-87.3,0.03435356644
-87.2,0.03455224858
-87.1,0.03475093072
-87,0.03494961285
-86.9,0.03514829499
-86.8,0.03534697713
-86.7,0.03554565927
-86.6,0.03574434141
-86.5,0.03594302354
-86.4,0.03614170568
-86.3,0.03634038782
-86.2,0.03653906996
-86.1,0.0367377521
-86,0.03693643423
-85.9,0.03713511637
-85.8,0.03733379851
-85.7,0.03753248065
-85.6,0.03773116278
-85.5,0.03773620249
-85.4,0.03774124219
-85.3,0.03774628189
-85.2,0.03775132159
-85.1,0.0377563613
-85,0.037761401
-84.9,0.0377664407
-84.8,0.03777148041
-84.7,0.03777652011
-84.6,0.03778155981
-84.5,0.03778659951
-84.4,0.03779163922
-84.3,0.03779667892
-84.2,0.03780171862
-84.1,0.03780675832
-84,0.03781179803
-83.9,0.03781683773
-83.8,0.03782187743
-83.7,0.03782691713
-83.6,0.03783195684
-83.5,0.03799511889
-83.4,0.03815828095
-83.3,0.03832144301
-83.2,0.03848460506
-83.1,0.03864776712
-83,0.03881092917
-82.9,0.03897409123
-82.8,0.03913725329
-82.7,0.03930041534
-82.6,0.0394635774
-82.5,0.03962673946
-82.4,0.03978990151
-82.3,0.03995306357
-82.2,0.04011622563
-82.1,0.04027938768
-82,0.04044254974
-81.9,0.0406057118
-81.8,0.04076887385
-81.7,0.04093203591
-81.6,0.04109519797
-81.5,0.04131611642
-81.4,0.04153703488
-81.3,0.04175795334
-81.2,0.04197887179
