x_aligned_mm,mcc_dose_gy,csv_dose_gy,dose_difference_gy,dose_difference_percent_of_mcc,dose_ratio_csv_to_mcc,mcc_relative,csv_relative,region
-99.0,0.0202065,0.007897646031037157,-0.012308853968962842,-60.91531917433917,0.3908468082566084,0.010602116297426144,0.003928050423288347,tail
-98.0,0.020938,0.010131978828645145,-0.010806021171354853,-51.60961491715949,0.4839038508284051,0.010985925867196626,0.005039340022356198,tail
-97.0,0.0216695,0.012319933086833806,-0.009349566913166196,-43.146205095485335,0.5685379490451467,0.011369735436967107,0.00612756233774463,tail
-96.0,0.022401,0.014068570343204813,-0.008332429656795188,-37.19668611577692,0.6280331388422308,0.011753545006737589,0.006997281655130126,tail
-95.0,0.0231325,0.0157243801681115,-0.0074081198318885,-32.02472638879715,0.6797527361120286,0.01213735457650807,0.007820831413887237,tail
-94.0,0.0241494,0.01650088957976849,-0.00764851042023151,-31.67163747435344,0.6832836252564656,0.01267091021765585,0.008207043724639037,tail
-93.0,0.0251663,0.017234491034970042,-0.007931808965029957,-31.517580911893912,0.6848241908810608,0.013204465858803633,0.008571914914776558,tail
-92.0,0.0261832,0.017561650307642056,-0.008621549692357944,-32.9277922192778,0.670722077807222,0.013738021499951413,0.00873463404835784,tail
-91.0,0.027200099999999998,0.017976188750552003,-0.009223911249447995,-33.91131374314063,0.6608868625685936,0.014271577141099195,0.00894081294011147,tail
-90.0,0.028217,0.019218419388405,-0.008998580611595,-31.890635473632916,0.6810936452636709,0.014805132782246976,0.009558660911983593,tail
-89.0,0.029476,0.020451484728026003,-0.009024515271973996,-30.616485520335175,0.6938351447966482,0.015465715486745999,0.010171950341543452,tail
-88.0,0.030735,0.021597732513872002,-0.009137267486127996,-29.729193057192116,0.7027080694280788,0.016126298191245024,0.010742059343984324,tail
-87.0,0.031994,0.022843307324458197,-0.009150692675541805,-28.601277350571372,0.7139872264942863,0.01678688089574405,0.011361570606293694,tail
-86.0,0.033253,0.02502974942527517,-0.008223250574724828,-24.729349456364325,0.7527065054363568,0.01744746360024307,0.012449040820311591,tail
-85.0,0.034512,0.02707008912915358,-0.007441910870846422,-21.5632558844646,0.7843674411553541,0.018108046304742095,0.013463844118151857,tail
-84.0,0.0363374,0.0277264855742526,-0.0086109144257474,-23.69711213721235,0.7630288786278765,0.019065812523004617,0.013790315869846402,tail
-83.0,0.0381628,0.028578699099202853,-0.009584100900797143,-25.113725672113013,0.7488627432788699,0.02002357874126714,0.014214181118334031,tail
-82.0,0.0399882,0.03128577423691584,-0.008702425763084158,-21.76248434059087,0.7823751565940913,0.020981344959529663,0.015560598468361863,tail
-81.0,0.0418136,0.03402623840098245,-0.00778736159901755,-18.62399219157774,0.8137600780842226,0.021939111177792188,0.016923622510888456,tail
-80.0,0.043639,0.03708297744422643,-0.006556022555773568,-15.023310698626384,0.8497668930137362,0.02289687739605471,0.018443952118661434,tail
-79.0,0.0467674,0.04028350351354339,-0.006483896486456614,-13.864137169174711,0.8613586283082529,0.024538312608727263,0.0200357970471274,tail
-78.0,0.0498958,0.04484604067647237,-0.005049759323527629,-10.1206099982917,0.898793900017083,0.026179747821399816,0.022305065125701747,tail
-77.0,0.0530242,0.0492260558668335,-0.003798144133166502,-7.163039014575425,0.9283696098542458,0.027821183034072373,0.02448355229199071,tail
-76.0,0.0561526,0.05187714628383452,-0.00427545371616548,-7.613990654333868,0.9238600934566613,0.029462618246744926,0.02580212453411853,tail
-75.0,0.059281,0.054613338974300034,-0.0046676610256999665,-7.873789284424969,0.9212621071557503,0.03110405345941748,0.027163024074784586,tail
-74.0,0.0655052,0.058155656137299006,-0.007349543862700994,-11.219786921803145,0.8878021307819686,0.03436981904269216,0.028924865562343933,tail
-73.0,0.0717294,0.06190539735419504,-0.009824002645804956,-13.695921959203558,0.8630407804079644,0.037635584625966834,0.03078987350475686,tail
-72.0,0.0779536,0.06761994631630704,-0.010333653683692962,-13.256159668947891,0.8674384033105211,0.040901350209241516,0.033632117431784084,tail
-71.0,0.0841778,0.07386290483571507,-0.010314895164284923,-12.253700101790404,0.8774629989820959,0.0441671157925162,0.03673717630101678,tail
-70.0,0.090402,0.08511118058480506,-0.005290819415194936,-5.852546863116896,0.9414745313688311,0.047432881375790874,0.04233172867065173,tail
-69.0,0.1050856,0.09633523744251646,-0.008750362557483543,-8.326890228046034,0.9167310977195396,0.05513719606981936,0.04791423529574996,tail
-68.0,0.1197692,0.1073298827904864,-0.012439317209513606,-10.386073556067508,0.8961392644393249,0.06284151076384785,0.05338263957004573,tail
-67.0,0.1344528,0.11890025863057743,-0.015552541369422579,-11.56728708470376,0.8843271291529624,0.07054582545787634,0.05913739478921655,tail
-66.0,0.1491364,0.1359241954672054,-0.013212204532794591,-8.859141385198107,0.9114085861480189,0.07825014015190482,0.06760458640990366,tail
-65.0,0.16382000000000002,0.15363306557051973,-0.010186934429480293,-6.218370424539306,0.9378162957546069,0.08595445484593331,0.07641244313479503,tail
-64.0,0.201824,0.17782991121021663,-0.023994088789783374,-11.88862017886048,0.8811137982113952,0.105894713068158,0.08844722278733058,low_dose
-63.0,0.239828,0.20324981064468062,-0.036578189355319396,-15.251842718664792,0.8474815728133521,0.12583497129038268,0.10109031242962246,low_dose
-62.0,0.277832,0.2402549892385555,-0.03757701076144451,-13.525083777766604,0.864749162222334,0.14577522951260738,0.11949556975165034,low_dose
-61.0,0.315836,0.2787366495927822,-0.03709935040721779,-11.746396993128645,0.8825360300687135,0.16571548773483208,0.13863518447345724,low_dose
-60.0,0.35384,0.3312041652222572,-0.02263583477774278,-6.39719499710117,0.9360280500289883,0.18565574595705675,0.16473094087572054,low_dose
-59.0,0.438013,0.3860833911738463,-0.05192960882615366,-11.855723192269101,0.8814427680773089,0.22982034324521902,0.19202620909636614,penumbra_or_shoulder
-58.0,0.522186,0.46380735008229435,-0.058378649917705694,-11.179665850426034,0.8882033414957397,0.2739849405333813,0.2306837569897707,penumbra_or_shoulder
