Depth [mm],Signal,Net OD,Dose [cGy],Dose [Gy],PDD [%]
3.81,24903.5,0.1670365894,145.6552988,1.456552988,58.75237148
3.937,24858.07,0.167829571,146.2081376,1.462081376,58.97536777
4.064,24799.32,0.1688572051,146.9245679,1.469245679,59.26435125
4.191,24750.09,0.1697201951,147.5262141,1.475262141,59.5070348
4.318,24702.86,0.1705497406,148.104544,1.48104544,59.74031331
4.445,24677.25,0.1710002168,148.4186001,1.484186001,59.86699283
4.572,24613.17,0.1721294263,149.2058452,1.492058452,60.1845406
4.699,24584.82,0.1726299447,149.554789,1.49554789,60.32529261
4.826,24583.55,0.1726523801,149.5704301,1.495704301,60.3316017
4.953,24493.11,0.1742530447,153.9410328,1.539410328,62.09455352
5.08,24458.28,0.1748710651,156.4150241,1.564150241,63.09247709
5.207,24399.65,0.175913381,160.5875082,1.605875082,64.77551463
5.334,24365.08,0.176529136,163.0524308,1.630524308,65.76978017
5.461,24292.63,0.1778224422,168.2296517,1.682296517,67.85809421
5.588,24245.42,0.1786672659,171.6115571,1.716115571,69.22223933
5.715,24175.7,0.1799179199,176.6180373,1.766180373,71.24168238
5.842,24179.94,0.1798417588,176.3131577,1.763131577,71.11870437
5.969,24143.95,0.1804886546,178.9027398,1.789027398,72.16325333
6.096,24092.8,0.1814097022,182.5897761,1.825897761,73.65047781
6.223,24087.74,0.1815009229,182.9549405,1.829549405,73.79777268
6.35,24108.47,0.1811273281,181.4594072,1.814594072,73.19452563
6.477,23991.98,0.1832308869,189.8801423,1.898801423,76.59116248
6.604,23893.97,0.1850086636,196.996742,1.96996742,79.46175567
6.731,23904.5,0.1848173135,196.2307504,1.962307504,79.15278081
6.858,23887.54,0.1851255504,197.4646503,1.974646503,79.6504939
6.985,23807.41,0.1865848264,202.397868,2.02397868,81.64038538
7.112,23773.02,0.1872126219,204.2205098,2.042205098,82.37557682
7.239,23687.77,0.1887728001,208.7500836,2.087500836,84.20265214
7.366,23674.17,0.1890222158,209.4741975,2.094741975,84.49473494
7.493,23672.11,0.1890600074,209.5839157,2.095839157,84.53899153
7.62,23641.9,0.1896146016,211.1940366,2.111940366,85.18845927
7.747,23637.54,0.1896947009,211.426584,2.11426584,85.28226097
7.874,23593.78,0.1904994521,213.7629711,2.137629711,86.22467971
8.001,23506.96,0.1921005093,218.4112266,2.184112266,88.09962716
8.128,23457.01,0.1930243247,221.0932854,2.210932854,89.18147806
8.255,23467.6,0.1928283005,220.52418,2.2052418,88.95192037
8.382,23420.88,0.1936937687,223.0368431,2.230368431,89.96544284
8.509,23371.6,0.1946085328,225.692624,2.25692624,91.03669412
8.636,23390.89,0.1942502311,224.6523875,2.246523875,90.61709827
8.763,23338.03,0.1952327839,227.5049755,2.275049755,91.7677348
8.89,23248.18,0.1969080182,232.3685848,2.323685848,93.72954865
9.017,23270.9,0.1964837977,231.1369706,2.311369706,93.23275756
9.144,23311.68,0.1957234048,228.9293663,2.289293663,92.34228539
9.271,23215.45,0.1975198714,234.1449424,2.341449424,94.4460706
9.398,23261.23,0.1966643022,231.6610185,2.316610185,93.44414058
9.525,23232.3,0.1972047705,233.2301286,2.332301286,94.07706598
9.652,23195.07,0.1979012902,235.2522932,2.352522932,94.89273808
9.779,23234.06,0.1971718711,233.1346136,2.331346136,94.03853851
9.906,23172.23,0.1983291471,236.4944653,2.364944653,95.39378787
10.033,23181.47,0.1981560054,235.9917929,2.359917929,95.19102701
10.16,23149.59,0.198753674,237.7269691,2.377269691,95.89093782
10.287,23157.11,0.198612619,237.3174526,2.373174526,95.72575283
10.414,23133.81,0.1990498133,238.586733,2.38586733,96.2377372
10.541,23146.28,0.1988157752,237.9072639,2.379072639,95.96366258
10.668,23078.47,0.200089964,241.6065416,2.416065416,97.45582481
10.795,23110.24,0.199492522,239.8720232,2.398720232,96.75617937
10.922,23074.87,0.2001577147,241.8032382,2.418032382,97.53516549
11.049,23091.05,0.199853296,240.9194372,2.409194372,97.17867036
11.176,23029.49,0.2010126573,244.2853428,2.442853428,98.53636168
11.303,23051.99,0.2005885551,243.054072,2.43054072,98.03970911
11.43,23050.31,0.2006202071,243.1459653,2.431459653,98.07677575
11.557,22995.84,0.2016476994,246.1290233,2.461290233,99.28003944
11.684,23016.73,0.2012533545,244.9841448,2.449841448,98.81823454
11.811,23013.4,0.2013161916,245.1665761,2.451665761,98.89182112
11.938,23019.21,0.2012065627,244.8482971,2.448482971,98.76343824
12.065,23005.13,0.2014722859,245.6197556,2.456197556,99.07461823
12.192,23021.66,0.201160342,244.7141072,2.447141072,98.7093106
12.319,22980.45,0.2019384489,246.9731394,2.469731394,99.62052702
12.446,23026.4,0.201070933,244.4545312,2.444545312,98.60460653
12.573,23046.88,0.2006848371,243.3336017,2.433336017,98.15246187
12.7,23026.58,0.2010675381,244.444675,2.44444675,98.60063085
12.827,23033.35,0.2009398708,244.0740259,2.440740259,98.4511237
12.954,23037.36,0.2008642687,243.8545348,2.438545348,98.36258849
13.081,23020.7,0.2011784524,244.766686,2.44766686,98.73051911
13.208,23034.99,0.2009089496,243.9842544,2.439842544,98.41491293
13.335,23017.87,0.2012318447,244.9216969,2.449216969,98.79304519
13.462,23016.17,0.201263921,245.0148221,2.450148221,98.83060872
13.589,23035.5,0.2008993343,243.9563389,2.439563389,98.40365278
13.716,23082.68,0.2000107468,241.3765548,2.413765548,97.36305599
13.843,23010,0.201380359,245.3528696,2.453528696,98.96696554
13.97,23035.02,0.200908384,243.9826123,2.439826123,98.41425056
14.097,23010.78,0.2013656374,245.3101292,2.453101292,98.94972555
14.224,23048.24,0.2006592101,243.2592003,2.432592003,98.12245087
14.351,23027.21,0.2010556561,244.4101786,2.444101786,98.58671622
14.478,23031.19,0.2009805995,244.1922714,2.441922714,98.49881988
14.605,23029.3,0.2010162403,244.2957453,2.442957453,98.54055771
14.732,22984.7,0.201858138,246.7399774,2.467399774,99.52647745
14.859,23038.48,0.2008431552,243.7932374,2.437932374,98.33786321
14.986,22963.31,0.2022624889,247.9139057,2.479139057,100
15.113,23022.86,0.2011377051,244.6483867,2.446483867,98.6828012
15.24,23065.17,0.2003403178,242.3333789,2.423333789,97.74900617
15.367,23074.12,0.2001718308,241.8442205,2.418442205,97.55169635
15.494,23064.69,0.2003493558,242.3596185,2.423596185,97.75959031
15.621,23108.59,0.1995235304,239.9620481,2.399620481,96.79249232
15.748,23128.55,0.1991485713,238.8734513,2.388734513,96.35338957
15.875,23105.29,0.1995855538,240.1421171,2.401421171,96.865126
16.002,23082.24,0.2000190253,241.4005894,2.414005894,97.37275075
16.129,23084.9,0.1999689801,241.255296,2.41255296,97.31414432
16.256,23093.65,0.1998043982,240.777475,2.40777475,97.12140767
16.383,23125.9,0.1991983343,239.0179254,2.390179254,96.41166546
16.51,23097.14,0.1997387709,240.5869432,2.405869432,97.04455364
16.637,23077.44,0.2001093472,241.6628155,2.416628155,97.47852379
16.764,23100.36,0.1996782296,240.4111772,2.404111772,96.97365565
16.891,23122.65,0.1992593722,239.1951331,2.391951331,96.483145
17.018,23138.09,0.1989694716,238.3534818,2.383534818,96.14365164
17.145,23111.24,0.1994737301,239.8174658,2.398174658,96.73417278
17.272,23032.32,0.2009592919,244.1304101,2.441304101,98.47386716
17.399,23108.08,0.1995331153,239.9898753,2.399898753,96.80371685
17.526,23102.2,0.1996436384,240.3107505,2.403107505,96.93314695
17.653,23097.53,0.1997314378,240.5656534,2.405656534,97.03596609
17.78,23122.42,0.1992636921,239.2076749,2.392076749,96.48820394
17.907,23136.64,0.1989966885,238.432499,2.38432499,96.17552447
18.034,23138.96,0.1989531423,238.3060739,2.383060739,96.1245289
18.161,23111.82,0.1994628312,239.7858236,2.397858236,96.72140939
18.288,23163.56,0.1984916709,236.9663109,2.369663109,95.58411429
18.415,23142.39,0.1988887695,238.1191841,2.381191841,96.04914395
18.542,23108.93,0.1995171406,239.943497,2.39943497,96.78500944
18.669,23170.12,0.1983686946,236.6092811,2.366092811,95.44010066
18.796,23076.25,0.2001317424,241.7278342,2.417278342,97.5047501
18.923,23145.32,0.1988337881,237.9595597,2.379595597,95.9847569
19.05,23177.23,0.1982354471,236.2224315,2.362224315,95.28405875
19.177,23131.48,0.1990935569,238.7137314,2.387137314,96.288964
19.304,23084.45,0.199977446,241.2798745,2.412798745,97.32405847
19.431,23097.86,0.199725233,240.5476393,2.405476393,97.02869982
19.558,23101.71,0.1996528499,240.3374938,2.403374938,96.94393427
19.685,23052.37,0.2005813961,243.0332875,2.430332875,98.03132536
19.812,23075.92,0.200137953,241.7458652,2.417458652,97.51202318
19.939,23103.68,0.199615817,240.2299783,2.402299783,96.9005662
20.066,23090.76,0.1998587503,240.9352724,2.409352724,97.18505775
20.193,23084.73,0.1999721783,241.2645811,2.412645811,97.31788965
20.32,23003.83,0.2014968282,245.6910078,2.456910078,99.10335894
20.447,23023.27,0.201129971,244.625933,2.44625933,98.67374414
20.574,23003.61,0.2015009816,245.7030663,2.457030663,99.10822291
20.701,23063.11,0.2003791073,242.4459942,2.424459942,97.79443133
20.828,23084.73,0.1999721783,241.2645811,2.412645811,97.31788965
20.955,23079.99,0.2000613613,241.5235011,2.415235011,97.42232912
21.082,23063.5,0.2003717634,242.4246731,2.424246731,97.78583111
21.209,23120.24,0.1993046397,239.3265555,2.393265555,96.53615633
21.336,23151.62,0.1987155921,237.6164083,2.376164083,95.84634137
21.463,23129.97,0.1991219082,238.7960419,2.387960419,96.32216523
21.59,23119.46,0.1993192916,239.3690935,2.393690935,96.5533147
21.717,23145.46,0.1988311612,237.9519331,2.379519331,95.98168059
21.844,23166.39,0.1984386144,236.812275,2.36812275,95.52198146
21.971,23149.97,0.1987465451,237.7062723,2.377062723,95.88258942
22.098,23119.81,0.199312717,239.3500058,2.393500058,96.54561536
22.225,23137.85,0.1989739764,238.3665602,2.383665602,96.148927
22.352,23106.87,0.1995558567,240.055899,2.40055899,96.83034858
22.479,23110.09,0.1994953409,239.8802071,2.398802071,96.75948044
22.606,23102.1,0.1996455182,240.3162082,2.403162082,96.93534842
22.733,23128.92,0.1991416237,238.8532808,2.388532808,96.34525347
22.86,23088.48,0.199901635,241.059777,2.41059777,97.23527867
22.987,23137.65,0.1989777304,238.3774589,2.383774589,96.15332318
23.114,23157.58,0.1986038046,237.2918622,2.372918622,95.71543055
23.241,23139.58,0.1989415057,238.27229,2.3827229,96.11090163
23.368,23169.61,0.198378254,236.6370344,2.366370344,95.45129538
23.495,23146.29,0.1988155876,237.9067192,2.379067192,95.96344285
23.622,23112.7,0.1994462954,239.7378163,2.397378163,96.70204487
23.749,23129.27,0.1991350518,238.8342009,2.388342009,96.33755727
23.876,23157.41,0.1986069928,237.3011182,2.373011182,95.71916412
24.003,23121.07,0.1992890491,239.2812923,2.392812923,96.51789869
24.13,23118.76,0.1993324411,239.4072699,2.394072699,96.56871374
24.257,23175.62,0.1982656163,236.31002,2.3631002,95.31938894
24.384,23135.4,0.199019965,238.5000763,2.385000763,96.20278282
24.511,23173.62,0.1983030965,236.418834,2.36418834,95.3632808
24.638,23167.04,0.1984264291,236.7768984,2.367768984,95.50771174
24.765,23203.46,0.1977442278,234.7963033,2.347963033,94.70880734
24.892,23208.87,0.1976429817,234.5023615,2.345023615,94.59024127
25.019,23259.01,0.1967057523,231.7813581,2.317813581,93.49268146
25.146,23229.46,0.1972578635,233.3842703,2.333842703,94.13924148
25.273,23232.06,0.197209257,233.2431539,2.332431539,94.08231996
25.4,23259.78,0.196691375,231.7396174,2.317396174,93.47584468
25.527,23268.04,0.1965371759,231.2919404,2.312919404,93.29526707
25.654,23193.74,0.1979261932,235.3245928,2.353245928,94.92190126
25.781,23233.63,0.1971799088,233.157949,2.33157949,94.0479512
25.908,23248.85,0.1968955022,232.332248,2.32332248,93.71489162
26.035,23265.86,0.1965778672,231.410077,2.31410077,93.34291934
26.162,23227.69,0.1972909564,233.480347,2.33480347,94.17799554
26.289,23277.25,0.1963653067,230.7929625,2.307929625,93.09399642
26.416,23316.43,0.1956349217,228.6724786,2.286724786,92.23866568
26.543,23311.96,0.1957181884,228.914222,2.28914222,92.33617669
26.67,23309.7,0.1957602936,229.0364633,2.290364633,92.38548468
26.797,23297.35,0.1959904535,229.7046731,2.297046731,92.65501766
26.924,23338.85,0.1952175249,227.4606749,2.274606749,91.74986546
27.051,23324.66,0.1954816558,228.2275108,2.282275108,92.05918087
27.178,23349.57,0.1950180905,226.8816689,2.268816689,91.51631422
27.305,23305.95,0.1958301673,229.2393236,2.292393236,92.46731158
27.432,23346.85,0.1950686846,227.0285557,2.270285557,91.57556333
27.559,23357.96,0.1948620673,226.4286957,2.264286957,91.3336003
27.686,23361.89,0.1947890029,226.2165723,2.262165723,91.24803698
27.813,23311.28,0.1957308568,228.9510013,2.289510013,92.35101222
27.94,23349.96,0.1950108367,226.8606093,2.268606093,91.50781951
28.067,23391.15,0.1942454037,224.6383726,2.246383726,90.61144512
28.194,23396.25,0.1941507243,224.3634954,2.243634954,90.50056905
28.321,23385.92,0.194342518,224.9203187,2.249203187,90.72517255
28.448,23451.19,0.1931320923,221.406161,2.21406161,89.30768138
28.575,23415.29,0.1937974367,223.3378163,2.233378163,90.08684516
28.702,23401.75,0.1940486422,224.0671263,2.240671263,90.3810239
28.829,23423.83,0.1936390702,222.87804,2.2287804,89.9013871
28.956,23451.42,0.193127833,221.393795,2.21393795,89.30269337
29.083,23402.33,0.1940378786,224.0358769,2.240358769,90.36841896
29.21,23388.75,0.1942899659,224.7677473,2.247677473,90.66363046
29.337,23441.44,0.1933126909,221.9304822,2.219304822,89.51917467
29.464,23422.16,0.1936700343,222.9679362,2.229679362,89.93764817
29.591,23510.17,0.1920412082,218.239061,2.18239061,88.03018144
29.718,23486.9,0.192471279,219.4876603,2.194876603,88.53382374
29.845,23511.13,0.1920234748,218.1875768,2.181875768,88.00941447
29.972,23603.31,0.1903240673,213.2537867,2.132537867,86.0192921
30.099,23595.19,0.1904734988,213.6876224,2.136876224,86.1942866
30.226,23599.93,0.1903862629,213.4343553,2.134343553,86.09212732
30.353,23613.2,0.1901421321,212.7255849,2.127255849,85.80623355
30.48,23595.72,0.1904637437,213.6593009,2.136593009,86.18286271
30.607,23616.21,0.1900867757,212.5648717,2.125648717,85.74140735
30.734,23686.63,0.1887937015,208.8107654,2.088107654,84.22712911
30.861,23640.59,0.1896386666,211.263903,2.11263903,85.21664099
30.988,23665.94,0.1891732185,209.9125949,2.099125949,84.6715695
31.115,23684.13,0.1888395414,208.9438498,2.089438498,84.2808108
31.242,23602.24,0.1903437555,213.3109461,2.133109461,86.04234827
31.369,23658.15,0.1893161966,210.3276948,2.103276948,84.83900662
31.496,23687.43,0.1887790338,208.7681814,2.087681814,84.20995216
31.623,23672.58,0.1890513848,209.5588821,2.095588821,84.52889381
31.75,23683.07,0.188858979,209.0002818,2.090002818,84.30357355
31.877,23692.5,0.1886860884,208.4983385,2.084983385,84.10110676
32.004,23705.6,0.1884460257,207.8013785,2.078013785,83.81997692
32.131,23719.12,0.1881984054,207.0824771,2.070824771,83.52999663
32.258,23689.46,0.1887418165,208.6601308,2.086601308,84.16636827
32.385,23717.59,0.1882264204,207.1638115,2.071638115,83.56280415
32.512,23714.77,0.1882780607,207.3137357,2.073137357,83.62327846
32.639,23739.1,0.1878327278,206.0208267,2.060208267,83.10176315
32.766,23744.9,0.1877266327,205.7128072,2.057128072,82.97751862
32.893,23819.62,0.1863621489,201.7513813,2.017513813,81.37961471
33.02,23830.39,0.1861658277,201.1814137,2.011814137,81.14970926
33.147,23848.59,0.1858342703,200.2188224,2.002188224,80.76143285
33.274,23895.02,0.1849895793,196.9203459,1.969203459,79.4309401
33.401,23883.73,0.1851948247,197.7419618,1.977419618,79.76235187
33.528,23936.53,0.1842357853,193.9028406,1.939028406,78.21378156
33.655,23935.64,0.1842519334,193.9674829,1.939674829,78.23985604
33.782,23949.15,0.1840068736,192.9864865,1.929864865,77.8441556
33.909,23964.07,0.1837363981,191.9037491,1.919037491,77.40741634
34.036,23980.6,0.1834369326,190.7049617,1.907049617,76.92386643
34.163,24032.5,0.1824980267,186.9464368,1.869464368,75.4078059
34.29,24057.15,0.1820528016,185.1641606,1.851641606,74.68889659
34.417,24070.81,0.1818062728,184.1772839,1.841772839,74.29082423
34.544,24081.14,0.1816199351,183.4313573,1.834313573,73.98994292
34.671,24111.57,0.1810714877,181.2358731,1.812358731,73.10435961
34.798,24136.6,0.1806208844,179.4320677,1.794320677,72.37676612
34.925,24146.89,0.180435774,178.6910537,1.786910537,72.07786641
35.052,24176.77,0.1798986987,176.5410933,1.765410933,71.2106458
35.179,24156.43,0.1802642259,178.0043316,1.780043316,71.80086616
35.306,24188.93,0.1796803199,175.6669034,1.756669034,70.85802749
35.433,24223.2,0.1790654627,173.2055746,1.732055746,69.86521153
35.56,24272.29,0.1781862253,169.6859084,1.696859084,68.44549842
35.687,24271.57,0.1781991082,169.7374797,1.697374797,68.46630051
35.814,24315.54,0.1774130588,166.5908534,1.665908534,67.19705897
35.941,24378,0.176298905,162.1307953,1.621307953,65.39802389
36.068,24388.86,0.1761054769,161.3564856,1.613564856,65.08569382
36.195,24400.91,0.1758909546,160.4977332,1.604977332,64.73930246
36.322,24397.1,0.1759587714,160.7692099,1.607692099,64.84880687
36.449,24396.46,0.1759701642,160.8148164,1.608148164,64.86720299
36.576,24441.31,0.1751724982,157.621688,1.57621688,63.57920405
36.703,24497.14,0.1741815935,153.6550071,1.536550071,61.97918052
36.83,24551.04,0.1732270838,149.9710933,1.499710933,60.49321554
36.957,24557.42,0.1731142397,149.8924224,1.498924224,60.46148238
37.084,24622.27,0.1719688883,149.0939238,1.490939238,60.13939531
37.211,24664.51,0.1712244857,148.5749525,1.485749525,59.93006004
37.338,24655.73,0.1713791121,148.6827526,1.486827526,59.97354291
37.465,24687.79,0.1708147631,148.2893084,1.482893084,59.81484095
37.592,24733.11,0.1700182486,147.7340065,1.477340065,59.59085116
37.719,24758.11,0.1695794895,147.4281191,1.474281191,59.46746662
37.846,24817.11,0.168545772,146.7074477,1.467074477,59.17677239
37.973,24834.86,0.1682352615,146.4909708,1.464909708,59.08945299
38.1,24876.64,0.1675052563,145.9820368,1.459820368,58.88416643
38.227,24907.63,0.166964572,145.6050908,1.456050908,58.73211927
38.354,24933.75,0.166509377,145.2877449,1.452877449,58.60411277
38.481,24975.09,0.1657899157,144.7861618,1.447861618,58.40179132
38.608,25006.13,0.165250493,144.4100953,1.444100953,58.25009894
38.735,25037.29,0.164709658,144.0330442,1.440330442,58.09800939
38.862,25085.07,0.1638816604,143.4557935,1.434557935,57.86516616
38.989,25141.23,0.1629104565,142.7787043,1.427787043,57.59205155
39.116,25170.97,0.1623970256,142.4207584,1.424207584,57.44766839
39.243,25198.01,0.1619307337,142.0956761,1.420956761,57.3165413
39.37,25267.8,0.160729547,141.258251,1.41258251,56.97875263
39.497,25282.73,0.1604730109,141.0794032,1.410794032,56.9066115
39.624,25347.64,0.1593594472,140.3030658,1.403030658,56.59346354
39.751,25374.78,0.1588946921,139.9790549,1.399790549,56.4627686
39.878,25419.26,0.1581340743,139.448779,1.39448779,56.24887343
40.005,25480.13,0.1570953382,138.7246088,1.387246088,55.9567679
40.132,25532.89,0.1561970034,138.0983214,1.380983214,55.70414498
40.259,25537.4,0.1561202986,138.0448456,1.380448456,55.68257464
40.386,25556.4,0.1557973007,137.8196628,1.378196628,55.5917436
40.513,25641.99,0.1543452512,136.807345,1.36807345,55.1834092
40.64,25656.36,0.1541019368,136.6377148,1.366377148,55.11498618
40.767,25737.57,0.1527294369,135.6808562,1.356808562,54.7290221
40.894,25839.75,0.1510086701,134.4811983,1.344811983,54.24512107
41.021,25828.99,0.1511895535,134.6073038,1.346073038,54.29598774
41.148,25896.25,0.1500600986,133.8198877,1.338198877,53.97837096
41.275,25955.44,0.1490685822,133.1286373,1.331286373,53.69954419
41.402,26045.65,0.1475617774,132.0781462,1.320781462,53.27581195
41.529,26020.97,0.1479734957,132.3651816,1.323651816,53.39159224
41.656,26054.14,0.1474202352,131.9794679,1.319794679,53.23600851
41.783,26095.07,0.1467385115,131.5041942,1.315041942,53.04429931
41.91,26214.97,0.1447476126,130.1162096,1.301162096,52.48443377
42.037,26188.2,0.1451913287,130.4255528,1.304255528,52.60921226
42.164,26258.5,0.144027064,129.6138685,1.296138685,52.28180653
42.291,26305.85,0.1432446383,129.0683889,1.290683889,52.06177869
42.418,26363.86,0.1422879809,128.4014411,1.284014411,51.79275473
42.545,26439.16,0.1410493246,127.5378936,1.275378936,51.44442916
42.672,26488.5,0.140239612,126.9733905,1.269733905,51.21672791
42.799,26528.42,0.139585593,126.5174314,1.265174314,51.0328096
42.926,26572.68,0.1388616201,126.0127031,1.260127031,50.82921941
43.053,26683.82,0.1370489753,124.748991,1.24748991,50.31948113
43.18,26713.56,0.1365652092,124.4117264,1.244117264,50.18344011
43.307,26784.13,0.1354194334,123.6129319,1.236129319,49.86123369
43.434,26832.74,0.1346319552,123.0639297,1.230639297,49.63978499
43.561,26860.25,0.1341869271,122.7536719,1.227536719,49.51463758
43.688,26980.17,0.1322522959,121.4049151,1.214049151,48.97059518
43.815,26962.65,0.1325344035,121.6015906,1.216015906,49.04992735
43.942,27017.04,0.1316592119,120.9914379,1.209914379,48.80381258
44.069,27117.09,0.1300538951,119.8722676,1.198722676,48.35237754
44.196,27146.17,0.1295884132,119.54775,1.1954775,48.22147821
44.323,27221.43,0.1283860418,118.709499,1.18709499,47.88335641
44.45,27253.98,0.1278670448,118.3476726,1.183476726,47.737408
44.577,27323.71,0.1267573104,117.5740049,1.175740049,47.42533686
44.704,27361.68,0.1261542182,117.1535503,1.171535503,47.25573985
44.831,27440.86,0.1248992596,116.2786374,1.162786374,46.90282986
44.958,27500.09,0.1239628625,115.6258143,1.156258143,46.63950335
45.085,27577.81,0.1227372025,114.7713274,1.147713274,46.2948325
45.212,27632.39,0.1218785278,114.1726896,1.141726896,46.05336249
45.339,27709.94,0.1206613923,113.3241456,1.133241456,45.71108882
45.466,27786.63,0.1194610995,112.4873438,1.124873438,45.37355156
45.593,27869.19,0.1181726313,111.5890692,1.115890692,45.01121825
45.72,27908.73,0.1175569035,111.1598055,1.111598055,44.83806794
45.847,27984.28,0.1163828401,110.3412899,1.103412899,44.50790671
45.974,27995.45,0.1162095249,110.2204606,1.102204606,44.45916831
46.101,28101.47,0.114567939,109.0760048,1.090760048,43.99753393
46.228,28153.26,0.1137682865,108.5185152,1.085185152,43.7726617
46.355,28230.39,0.1125800997,107.6901533,1.076901533,43.43852878
46.482,28280.17,0.1118149619,107.1567261,1.071567261,43.22336249
46.609,28369.27,0.110448817,106.2042981,1.062042981,42.83918555
46.736,28439.72,0.1093716614,105.4533431,1.054533431,42.53627598
46.863,28490.61,0.1085952298,104.9120424,1.049120424,42.31793377
46.99,28552.29,0.1076560316,104.2572665,1.042572665,42.05381955
47.117,28621.52,0.1066042836,103.5240248,1.035240248,41.7580549
47.244,28659.95,0.1060215493,103.117763,1.03117763,41.59418276
47.371,28692.97,0.1055214734,102.7691277,1.027691277,41.4535552
47.498,28781.04,0.1041904946,101.8412162,1.018412162,41.07926739
47.625,28865.22,0.1029221058,100.9569402,1.009569402,40.72258067
47.752,28956.16,0.10155601,100.0045464,1.000045464,40.33841753
47.879,29059.3,0.1000118292,98.50004968,0.9850004968,39.73155496
48.006,29111.77,0.09922836625,97.73580027,0.9773580027,39.42328285
48.133,28982.35,0.1011633808,99.62336094,0.9962336094,40.18466034
48.26,28700.96,0.1054005542,102.6848272,1.026848272,41.41955123
48.387,29039.66,0.1003054504,98.7864702,0.987864702,39.84708721
48.514,29468.53,0.0939385055,92.57566701,0.9257566701,37.34186138
48.641,29525.8,0.09309530403,91.75314405,0.9175314405,37.01008372
48.768,29587.31,0.09219149561,90.87150045,0.9087150045,36.65445881
48.895,29604.95,0.09193264573,90.61899854,0.9061899854,36.55260817
49.022,29705.79,0.09045587111,89.17844005,0.8917844005,35.97153609
49.149,29818.72,0.08880798069,87.57096218,0.8757096218,35.32313443
49.276,29868.65,0.08808138381,86.86218421,0.8686218421,35.03723762
49.403,29967.64,0.08664443476,85.46047461,0.8546047461,34.47183585
49.53,30081.29,0.08500052114,83.85687601,0.8385687601,33.82499896
49.657,30168.08,0.0837493066,82.636346,0.82636346,33.33267885
49.784,30226.52,0.08290882823,81.81647935,0.8181647935,33.00197265
49.911,30257.74,0.08246049093,81.37913699,0.8137913699,32.82556369
50.038,30336.88,0.08132606398,80.2725305,0.802725305,32.37919643
50.165,30430.31,0.07999060103,78.96981818,0.7896981818,31.85372679
50.292,30511.57,0.07883242243,77.84004253,0.7784004253,31.39801389
50.419,30581.27,0.07784146053,76.87338278,0.7687338278,31.00809637
50.546,30637.77,0.0770398261,76.09140747,0.7609140747,30.69267424
50.673,30746.62,0.07549959726,74.58895089,0.7458895089,30.08663459
50.8,30838.63,0.0742019013,73.32307937,0.7332307937,29.57602526
50.927,30923,0.07301535722,72.16563387,0.7216563387,29.10915129
51.054,31003.87,0.07188107045,71.05916412,0.7105916412,28.66283919
51.181,31115.49,0.07032033311,69.53670199,0.6953670199,28.04872998
51.308,31128.25,0.07014227191,69.36300753,0.6936300753,27.97866757
51.435,31254.43,0.06838539476,67.64921568,0.6764921568,27.28738249
51.562,31320.35,0.06747037108,66.75663186,0.6675663186,26.92734467
51.689,31417.43,0.06612632154,65.44554353,0.6544554353,26.39849643
51.816,31509.75,0.06485202019,64.20249289,0.6420249289,25.89709227
51.943,31592.07,0.06371889465,63.09715589,0.6309715589,25.45123708
52.07,31594.87,0.0636804049,63.05961007,0.6305961007,25.43609238
52.197,31790.49,0.06099975573,60.44470061,0.6044470061,24.38132724
