x_aligned_mm,mcc_dose_gy,csv_dose_gy,dose_difference_gy,dose_difference_percent_of_mcc,dose_ratio_csv_to_mcc,mcc_relative,csv_relative,region
-99.0,0.00785357,0.0009219343411295061,-0.006931635658870495,-88.26095213858785,0.11739047861412147,0.004702807929571754,0.0005315049825238256,tail
-98.0,0.00795444,0.0009487599110437079,-0.007005680088956292,-88.07257442329431,0.11927425576705687,0.004763210044260475,0.0005469702097448569,tail
-97.0,0.00805531,0.0009798989792444582,-0.007075411020755542,-87.83536599777715,0.1216463400222286,0.004823612158949196,0.0005649222147429255,tail
-96.0,0.00815618,0.0009033201013743758,-0.007252859898625625,-88.92471596538604,0.11075284034613946,0.004884014273637918,0.0005207736747350044,tail
-95.0,0.00825705,0.0007799697994616237,-0.007477080200538376,-90.55389274060803,0.09446107259391957,0.004944416388326639,0.00044966090982582053,tail
-94.0,0.00843768,0.0008178957251601847,-0.007619784274839815,-90.30662782707824,0.0969337217292176,0.005052579707214552,0.0004715256105711223,tail
-93.0,0.00861831,0.0009258482258609349,-0.007692461774139066,-89.25719513615854,0.1074280486384146,0.005160743026102465,0.0005337613788234034,tail
-92.0,0.00879894,0.001105746331273322,-0.007693193668726677,-87.43318705124342,0.12566812948756578,0.005268906344990378,0.0006374745556816768,tail
-91.0,0.008979570000000001,0.0013168834131860744,-0.007662686586813927,-85.33467178065237,0.14665328219347631,0.005377069663878291,0.0007591973357385324,tail
-90.0,0.0091602,0.0015044655628773215,-0.007655734437122679,-83.57606206330297,0.1642393793669703,0.005485232982766204,0.0008673404460941784,tail
-89.0,0.00940236,0.0016818200971765714,-0.007720539902823429,-82.11278767057875,0.17887212329421245,0.0056302411724461965,0.0009695872270718299,tail
-88.0,0.00964452,0.0018260863251401123,-0.007818433674859888,-81.06607353045966,0.18933926469540344,0.005775249362126188,0.0010527582464728406,tail
-87.0,0.00988668,0.0019559855208408626,-0.007930694479159138,-80.21595195919295,0.1978404804080705,0.0059202575518061806,0.0011276465185120397,tail
-86.0,0.01012884,0.002065815663330088,-0.008063024336669913,-79.6046174751493,0.20395382524850703,0.006065265741486172,0.0011909647672853814,tail
-85.0,0.010371,0.0021669317685383393,-0.00820406823146166,-79.10585509074978,0.2089414490925021,0.006210273931166165,0.0012492592806080383,tail
-84.0,0.0107486,0.0024140607562371714,-0.00833453924376283,-77.54069593959055,0.2245930406040946,0.0064363851486387656,0.0013917317782992243,tail
-83.0,0.011126200000000001,0.00272458893313117,-0.008401611066868831,-75.51195436778802,0.24488045632211983,0.0066624963661113664,0.001570754584881082,tail
-82.0,0.0115038,0.004081486021599852,-0.007422313978400148,-64.52054085085057,0.3547945914914943,0.006888607583583967,0.0023530202312714776,tail
-81.0,0.0118814,0.005892719326581098,-0.005988680673418902,-50.40383013297172,0.49596169867028284,0.007114718801056568,0.0033972155531760764,tail
-80.0,0.012259,0.0073409445458189745,-0.004918055454181026,-40.11791707464741,0.5988208292535259,0.007340830018529169,0.004232132841210435,tail
-79.0,0.0127341,0.008631550670666985,-0.0041025493293330145,-32.21703402150929,0.6778296597849071,0.007625325355979467,0.00497618103990545,tail
-78.0,0.0132092,0.009008536675448217,-0.004200663324551783,-31.801042641127268,0.6819895735887274,0.007909820693429765,0.00519351749321241,tail
-77.0,0.0136843,0.008988826348668703,-0.0046954736513312965,-34.3128523295404,0.656871476704596,0.008194316030880064,0.005182154279561371,tail
-76.0,0.0141594,0.009654843358646291,-0.0045045566413537096,-31.813188703996705,0.6818681129600329,0.008478811368330362,0.005566120190642432,tail
-75.0,0.0146345,0.010618605036202556,-0.004015894963797444,-27.44128575487679,0.7255871424512321,0.00876330670578066,0.006121739078815206,tail
-74.0,0.015106,0.0114280178673056,-0.0036779821326944004,-24.347822935882437,0.7565217706411757,0.009045646321877935,0.006588374210469936,tail
-73.0,0.0155775,0.012170412011074844,-0.003407087988925155,-21.871853563955415,0.7812814643604459,0.009327985937975212,0.007016372353945572,tail
-72.0,0.016049,0.012671136651285601,-0.0033778633487143994,-21.047188913417653,0.7895281108658234,0.009610325554072487,0.007305045450576738,tail
-71.0,0.0165205,0.013066927738254613,-0.0034535722617453878,-20.904768389246016,0.7909523161075399,0.009892665170169764,0.007533223234370779,tail
-70.0,0.016992,0.013881490263470339,-0.003110509736529661,-18.305730558672675,0.8169426944132733,0.010175004786267039,0.008002827219616546,tail
-69.0,0.0176295,0.014877884481822099,-0.0027516155181779006,-15.608017914166032,0.8439198208583397,0.010556747109198138,0.008577259115670087,tail
-68.0,0.018267000000000002,0.015140723052882802,-0.0031262769471171997,-17.11434251446433,0.8288565748553567,0.010938489432129238,0.008728788355753555,tail
-67.0,0.0189045,0.015085049774341545,-0.0038194502256584557,-20.203920895334207,0.797960791046658,0.011320231755060339,0.008696692116772086,tail
-66.0,0.019542000000000004,0.015458884074140943,-0.004083115925859061,-20.894053453377648,0.7910594654662235,0.011701974077991438,0.008912211578535768,tail
-65.0,0.020179500000000003,0.016019211728194434,-0.004160288271805569,-20.61640908746782,0.7938359091253218,0.012083716400922538,0.0092352464484707,tail
-64.0,0.0215596,0.01718863246930367,-0.0043709675306963305,-20.273880455557293,0.7972611954444271,0.01291013613406326,0.009909429980678395,tail
-63.0,0.0229397,0.018622523079132938,-0.004317176920867062,-18.8196747161779,0.811803252838221,0.01373655586720398,0.010736083213472254,tail
-62.0,0.024319800000000003,0.019761581470028294,-0.004558218529971708,-18.742829011635408,0.8125717098836459,0.014562975600344702,0.011392762526887059,tail
-61.0,0.0256999,0.020772622912623048,-0.004927277087376954,-19.17235898729938,0.8082764101270062,0.015389395333485423,0.011975638703967983,tail
-60.0,0.02708,0.0219144972904832,-0.005165502709516798,-19.074973077979315,0.8092502692202068,0.016215815066626144,0.012633941463907923,tail
-59.0,0.0291292,0.023113179683323704,-0.006016020316676297,-20.65288547806427,0.7934711452193574,0.017442899565685607,0.013324994650491428,tail
-58.0,0.0311784,0.025539732352696506,-0.005638667647303492,-18.08517322025342,0.8191482677974657,0.01866998406474507,0.014723928149972561,tail
-57.0,0.033227599999999996,0.028499429623019247,-0.004728170376980749,-14.229647573043945,0.8577035242695605,0.019897068563804535,0.016430225199295434,tail
-56.0,0.0352768,0.03167227967245341,-0.003604520327546587,-10.217821138954177,0.8978217886104582,0.021124153062864,0.018259407099612924,tail
-55.0,0.037326,0.034937681236109144,-0.0023883187638908537,-6.398539259204988,0.9360146074079502,0.022351237561923462,0.020141945935185288,tail
-54.0,0.0412384,0.038987273211542633,-0.002251126788457368,-5.4588121470701285,0.9454118785292988,0.024694027623469554,0.02247657890860769,tail
-53.0,0.0451508,0.043377362788511654,-0.0017734372114883434,-3.927809056513602,0.960721909434864,0.027036817685015643,0.025007512381620797,tail
-52.0,0.0490632,0.0481535754404186,-0.0009096245595813998,-1.853985389418953,0.9814601461058104,0.029379607746561735,0.027761049926357157,tail
-51.0,0.0529756,0.05309744377765312,0.00012184377765311893,0.22999980680373405,1.0022999980680374,0.03172239780810782,0.030611242762175177,tail
-50.0,0.056888,0.05870463219688476,0.001816632196884757,3.1933486796596067,1.0319334867965961,0.034065187869653915,0.03384384670132367,tail
