x_aligned_mm,mcc_dose_gy,csv_dose_gy,dose_difference_gy,dose_difference_percent_of_mcc,dose_ratio_csv_to_mcc,mcc_relative,csv_relative,region
-99.0,0.0202285,0.0071415962240180125,-0.013086903775981987,-64.69537422933973,0.3530462577066027,0.010568293512828807,0.0035705380692421544,tail
-98.0,0.020973,0.00942645368805301,-0.011546546311946989,-55.05433801529104,0.4494566198470896,0.010957254361151768,0.004712883604081015,tail
-97.0,0.0217175,0.011621208064448602,-0.010096291935551399,-46.489199657195336,0.5351080034280465,0.01134621520947473,0.00581018087597121,tail
-96.0,0.022462,0.0130646996757936,-0.009397300324206399,-41.836436311131685,0.5816356368886831,0.011735176057797692,0.006531874120627829,tail
-95.0,0.023206499999999998,0.014524831653084234,-0.008681668346915764,-37.4105028630589,0.625894971369411,0.012124136906120655,0.007261886942341352,tail
-94.0,0.0242192,0.01612370790273323,-0.00809549209726677,-33.425926939233214,0.6657407306076679,0.012653217700071849,0.008061266848220006,tail
-93.0,0.025231899999999998,0.017665717248702195,-0.007566182751297803,-29.98657553056965,0.7001342446943035,0.013182298494023043,0.00883221537291995,tail
-92.0,0.0262446,0.0187335809419772,-0.007511019058022799,-28.619293332810553,0.7138070666718944,0.01371137928797424,0.009366108336061283,tail
-91.0,0.027257299999999998,0.019728263397743494,-0.0075290366022565045,-27.622092438563268,0.7237790756143674,0.014240460081925433,0.009863413345153865,tail
-90.0,0.02827,0.020112774323532482,-0.008157225676467518,-28.854707026768722,0.7114529297323128,0.014769540875876628,0.010055654807076882,tail
-89.0,0.0295323,0.020535359779268833,-0.008996940220731168,-30.46474612790459,0.695352538720954,0.015429024124819644,0.01026693214758799,tail
-88.0,0.030794600000000002,0.021275403575175846,-0.009519196424824156,-30.911901517877013,0.6908809848212298,0.01608850737376266,0.01063692709875954,tail
-87.0,0.0320569,0.02214035610059002,-0.00991654389940998,-30.934194820491005,0.69065805179509,0.016747990622705676,0.011069371866456148,tail
-86.0,0.0333192,0.024046774351175026,-0.009272425648824974,-27.829076474900276,0.7217092352509972,0.01740747387164869,0.012022511574455778,tail
-85.0,0.0345815,0.0259377921124574,-0.008643707887542602,-24.995179178296492,0.7500482082170351,0.01806695712059171,0.012967951598573103,tail
-84.0,0.0364154,0.0277004034619314,-0.0087149965380686,-23.93217303137848,0.7606782696862152,0.019025070350597726,0.013849193092373821,tail
-83.0,0.0382493,0.029500594173955907,-0.008748705826044093,-22.872852120284797,0.771271478797152,0.019983183580603744,0.014749222899094442,tail
-82.0,0.0400832,0.031614114612609885,-0.008469085387390114,-21.128765635952504,0.7887123436404749,0.020941296810609765,0.0158059061600377,tail
-81.0,0.0419171,0.03376610684106546,-0.008150993158934541,-19.4455082983664,0.805544917016336,0.021899410040615783,0.016881823915030972,tail
-80.0,0.043751,0.03623886968837546,-0.0075121303116245375,-17.170191107916477,0.8282980889208352,0.0228575232706218,0.0181181152994185,tail
-79.0,0.0468624,0.038731149914771314,-0.008131250085228685,-17.35133088623008,0.8264866911376992,0.024483060924714566,0.019364164662674047,tail
-78.0,0.0499738,0.04138616241330932,-0.008587637586690677,-17.184279735963,0.82815720264037,0.026108598578807336,0.02069157423652561,tail
-77.0,0.0530852,0.04423143190829939,-0.00885376809170061,-16.678411481355653,0.8332158851864435,0.0277341362329001,0.022114105380886456,tail
-76.0,0.0561966,0.0486630288085924,-0.007533571191407601,-13.405741969100623,0.8659425803089937,0.02935967388699287,0.024329742465886657,tail
-75.0,0.059308,0.0531069906972132,-0.006201009302786803,-10.455603464603094,0.8954439653539691,0.030985211541085637,0.026551561594811663,tail
-74.0,0.0655568,0.05765404955580816,-0.007902750444191836,-12.054814213310955,0.8794518578668904,0.034249870438332816,0.028824925454714077,tail
-73.0,0.0718056,0.06250753442356936,-0.009298065576430634,-12.948942110964374,0.8705105788903563,0.03751452933558,0.031251491161488544,tail
-72.0,0.0780544,0.06991594229076133,-0.00813845770923867,-10.426648221290112,0.8957335177870989,0.04077918823282718,0.03495542533706134,tail
-71.0,0.0843032,0.07751075571644712,-0.00679244428355287,-8.057160681389165,0.9194283931861084,0.044043847130074365,0.03875255550440447,tail
-70.0,0.090552,0.0866597839749841,-0.003892216025015896,-4.298321434110672,0.9570167856588933,0.04730850602732155,0.04332673649545739,tail
-69.0,0.1051746,0.0960421317820643,-0.009132468217935688,-8.683149941084338,0.9131685005891567,0.05494802100473908,0.04801756876505365,tail
-68.0,0.11979719999999999,0.1073698545343453,-0.012427345465654688,-10.373652694432499,0.896263473055675,0.0625875359821566,0.0536810176714501,tail
-67.0,0.1344198,0.11945386152960967,-0.014965938470390336,-11.133730648602613,0.8886626935139739,0.07022705095957414,0.059722581161202375,tail
-66.0,0.14904240000000002,0.1378436257018276,-0.011198774298172426,-7.5138177445964525,0.9248618225540355,0.07786656593699168,0.06891679363158298,tail
-65.0,0.163665,0.15697815872140225,-0.006686841278597755,-4.085688008186084,0.9591431199181392,0.0855060809144092,0.07848336340680949,tail
-64.0,0.201686,0.1823224356936812,-0.019363564306318803,-9.60084701284115,0.9039915298715885,0.105369990134137,0.09115457904661307,low_dose
-63.0,0.239707,0.2086083975688969,-0.0310986024311031,-12.973589603600686,0.8702641039639931,0.1252338993538648,0.10429660284886336,low_dose
-62.0,0.277728,0.24274595279702485,-0.034982047202975125,-12.595794159384408,0.8740420584061559,0.14509780857359264,0.12136413743209269,low_dose
-61.0,0.31574899999999995,0.27896843103259356,-0.03678056896740639,-11.64867314462006,0.8835132685537994,0.16496171779332044,0.1394740576019602,low_dose
-60.0,0.35377,0.33257460903387753,-0.02119539096612244,-5.991291224841689,0.9400870877515831,0.18482562701304825,0.16627519467219187,low_dose
-59.0,0.438046,0.3884677172903988,-0.049578282709601185,-11.318053973692532,0.8868194602630747,0.2288552636191812,0.19421971359738824,penumbra_or_shoulder
-58.0,0.522322,0.4634288241254267,-0.05889317587457327,-11.275262362024435,0.8872473763797556,0.27288490022531414,0.23169753749995675,penumbra_or_shoulder
