crossplane_x_mm_at_y0,dose_gy,relative_to_80_percent_midpoint,percent_of_80_percent_midpoint,directly_measured,interpolation_method
-125.0,0.00518125,0.0029501543679477577,0.29501543679477576,0,vertical_offset_rows
-120.0,0.0054687,0.003113825658286302,0.3113825658286302,1,direct
-115.0,0.0061619,0.0035085271314561715,0.35085271314561717,0,vertical_offset_rows
-110.0,0.0067752,0.0038577343061461326,0.3857734306146133,1,direct
-105.0,0.00713225,0.004061035173133007,0.40610351731330074,0,vertical_offset_rows
-100.0,0.0076488,0.004355153819938974,0.4355153819938974,1,direct
-95.0,0.008252200000000001,0.004698724028984992,0.4698724028984992,0,vertical_offset_rows
-90.0,0.0092637,0.005274662488464684,0.5274662488464684,1,direct
-85.0,0.010442,0.00594557527818779,0.594557527818779,0,vertical_offset_rows
-80.0,0.01219,0.006940869818148741,0.6940869818148742,1,direct
-75.0,0.0146915,0.008365200076565401,0.8365200076565401,0,vertical_offset_rows
-70.0,0.016921,0.009634656127390881,0.9634656127390882,1,direct
-65.0,0.0202325,0.011520192665766564,1.1520192665766564,0,vertical_offset_rows
-60.0,0.02712,0.015441869521590965,1.5441869521590965,1,direct
-55.0,0.037399,0.02129463415331787,2.129463415331787,0,vertical_offset_rows
-50.0,0.056994,0.032451840395042605,3.2451840395042604,1,direct
-45.0,0.09816,0.05589136844540447,5.589136844540446,0,vertical_offset_rows
-40.0,0.20333,0.11577416407909628,11.57741640790963,1,direct
-35.0,0.469345,0.26724056971279914,26.724056971279914,0,vertical_offset_rows
-30.0,0.96087,0.5471102200299083,54.71102200299083,1,direct
-25.0,1.40285,0.7987694195561904,79.87694195561905,0,vertical_offset_rows
-20.0,1.6164,0.9203627542293377,92.03627542293377,1,direct
-15.0,1.69645,0.9659424612796089,96.59424612796089,0,vertical_offset_rows
-10.0,1.7417,0.9917073800057148,99.17073800057148,1,direct
-5.0,1.75535,0.9994795599087279,99.9479559908728,0,vertical_offset_rows
0.0,1.7669,1.0060560198266622,100.60560198266622,1,direct
5.0,1.7456999999999998,0.9939849418820556,99.39849418820556,0,vertical_offset_rows
10.0,1.6932,0.964091942255082,96.4091942255082,1,direct
15.0,1.4891,0.8478793475147901,84.78793475147901,0,vertical_offset_rows
20.0,0.92152,0.5247047050714051,52.47047050714051,1,direct
25.0,0.34296000000000004,0.19527815527746453,19.527815527746455,0,vertical_offset_rows
30.0,0.12902,0.07346275832137412,7.346275832137413,1,direct
35.0,0.0570015,0.032456110823560744,3.245611082356074,0,vertical_offset_rows
40.0,0.028656,0.016316453282105854,1.6316453282105854,1,direct
45.0,0.0166235,0.009465262462838032,0.9465262462838032,0,vertical_offset_rows
50.0,0.012243,0.006971047513010258,0.6971047513010258,1,direct
55.0,0.010494,0.005975183582580221,0.5975183582580221,0,vertical_offset_rows
60.0,0.0093067,0.005299146278635348,0.5299146278635347,1,direct
65.0,0.00763115,0.00434510407815962,0.434510407815962,0,vertical_offset_rows
70.0,0.0066199,0.003769307966297199,0.3769307966297199,1,direct
75.0,0.0057719,0.0032864648485129385,0.32864648485129383,0,vertical_offset_rows
80.0,0.0044962,0.0025600934271009326,0.25600934271009324,1,direct
85.0,0.0034103500000000004,0.001941820786244755,0.1941820786244755,0,vertical_offset_rows
90.0,0.0026493,0.0015084861697474536,0.15084861697474536,1,direct
95.0,0.00233075,0.0013271068358203593,0.13271068358203594,0,vertical_offset_rows
100.0,0.0018058,0.0010282053090740768,0.10282053090740768,1,direct
105.0,0.0019459999999999998,0.0011080338528398235,0.11080338528398236,0,vertical_offset_rows
110.0,0.0017503,0.0009966041380398477,0.09966041380398477,1,direct
115.0,0.0015379,0.0008756656024061485,0.08756656024061485,0,vertical_offset_rows
120.0,0.0014312,0.0008149116393547563,0.08149116393547563,1,direct
125.0,0.0013341,0.0007596238248065822,0.07596238248065822,0,vertical_offset_rows
