crossplane_x_mm,dose_gy_at_y_-130_mm,dose_gy_at_y_-125_mm,dose_gy_at_y_-120_mm,dose_gy_at_y_-115_mm,dose_gy_at_y_-110_mm,dose_gy_at_y_-105_mm,dose_gy_at_y_-100_mm,dose_gy_at_y_-95_mm,dose_gy_at_y_-90_mm,dose_gy_at_y_-85_mm,dose_gy_at_y_-80_mm,dose_gy_at_y_-75_mm,dose_gy_at_y_-70_mm,dose_gy_at_y_-65_mm,dose_gy_at_y_-60_mm,dose_gy_at_y_-55_mm,dose_gy_at_y_-50_mm,dose_gy_at_y_-45_mm,dose_gy_at_y_-40_mm,dose_gy_at_y_-35_mm,dose_gy_at_y_-30_mm,dose_gy_at_y_-25_mm,dose_gy_at_y_-20_mm,dose_gy_at_y_-15_mm,dose_gy_at_y_-10_mm,dose_gy_at_y_-5_mm,dose_gy_at_y_0_mm,dose_gy_at_y_5_mm,dose_gy_at_y_10_mm,dose_gy_at_y_15_mm,dose_gy_at_y_20_mm,dose_gy_at_y_25_mm,dose_gy_at_y_30_mm,dose_gy_at_y_35_mm,dose_gy_at_y_40_mm,dose_gy_at_y_45_mm,dose_gy_at_y_50_mm,dose_gy_at_y_55_mm,dose_gy_at_y_60_mm,dose_gy_at_y_65_mm,dose_gy_at_y_70_mm,dose_gy_at_y_75_mm,dose_gy_at_y_80_mm,dose_gy_at_y_85_mm,dose_gy_at_y_90_mm,dose_gy_at_y_95_mm,dose_gy_at_y_100_mm,dose_gy_at_y_105_mm,dose_gy_at_y_110_mm,dose_gy_at_y_115_mm,dose_gy_at_y_120_mm,dose_gy_at_y_125_mm,dose_gy_at_y_130_mm
20,0.0023213,0.0027258,0.0031303,0.0035217,0.0039131,0.00427575,0.0046384,0.0051128,0.0055872,0.00628715,0.0069871,0.00949555,0.012004,0.0153315,0.018659,0.026212,0.033765,0.0745575,0.11535,0.3108,0.50625,0.667155,0.82806,0.864295,0.90053,0.911025,0.92152,0.921765,0.92201,0.895965,0.86992,0.707335,0.54475,0.33319,0.12163,0.0778175,0.034005,0.0254135,0.016822,0.0138535,0.010885,0.00869625,0.0065075,0.00551295,0.0045184,0.00433075,0.0041431,0.00345,0.0027569,0.00224585,0.0017348,0.00178855,0.0018423
25,0.00240215,0.0025287,0.0029755,0.0034223,0.0037645,0.0041067,0.00456985,0.005033,0.00534255,0.0056521,0.00680595,0.0079598,0.0104329,0.012906,0.0160405,0.019175,0.0275995,0.036024,0.074967,0.11391,0.185055,0.2562,0.28779,0.31938,0.32988,0.34038,0.34296,0.34554,0.34094,0.33634,0.30837,0.2804,0.20234,0.12428,0.080715,0.03715,0.0272545,0.017359,0.0142855,0.011212,0.00919755,0.0071831,0.006264,0.0053449,0.0047945,0.0042441,0.00395955,0.003675,0.00314265,0.0026103,0.00212495,0.0016396,0.00183685
30,0.002483,0.00276835,0.0030537,0.00332655,0.0035994,0.00407045,0.0045415,0.0049062,0.0052709,0.00585545,0.00644,0.0083535,0.010267,0.012134,0.014001,0.015954,0.017907,0.0261555,0.034404,0.0542455,0.074087,0.0915535,0.10902,0.116715,0.12441,0.126715,0.12902,0.128235,0.12745,0.1211,0.11475,0.0970915,0.079433,0.0578425,0.036252,0.0262395,0.016227,0.014143,0.012059,0.0104159,0.0087728,0.00722165,0.0056705,0.00522395,0.0047774,0.0043576,0.0039378,0.0035639,0.00319,0.0029227,0.0026554,0.0022434,0.0018314
35,0.00247585,0.0026944,0.0030344,0.0033744,0.0034948,0.0036152,0.00424025,0.0048653,0.0053178,0.0057703,0.0062206,0.0066709,0.00894545,0.01122,0.0114975,0.011775,0.0133005,0.014826,0.0209745,0.027123,0.034732,0.042341,0.047406,0.052471,0.0545845,0.056698,0.0570015,0.057305,0.055614,0.053923,0.049005,0.044087,0.0362025,0.028318,0.021619,0.01492,0.0121968,0.0094736,0.0093014,0.0091292,0.00755235,0.0059755,0.00537245,0.0047694,0.00447825,0.0041871,0.00390315,0.0036192,0.00319835,0.0027775,0.0025035,0.0022295,0.0020289
40,0.0024687,0.00259135,0.002714,0.00310185,0.0034897,0.00393105,0.0043724,0.00471745,0.0050625,0.00547045,0.0058784,0.00744155,0.0090047,0.00962785,0.010251,0.0099163,0.0095816,0.0113108,0.01304,0.0160445,0.019049,0.0217725,0.024496,0.026114,0.027732,0.028194,0.028656,0.028443,0.02823,0.026736,0.025242,0.022476,0.01971,0.0163695,0.013029,0.01060185,0.0081747,0.0084033,0.0086319,0.0079856,0.0073393,0.0059839,0.0046285,0.00452425,0.00442,0.00408185,0.0037437,0.00340815,0.0030726,0.00269355,0.0023145,0.00227045,0.0022264
45,0.00234285,0.0025898,0.0027622,0.0029346,0.0033521,0.0037696,0.004153,0.0045364,0.00501375,0.0054911,0.00602595,0.0065608,0.00817405,0.0097873,0.00966185,0.0095364,0.00910825,0.0086801,0.00969805,0.010716,0.0121355,0.013555,0.0146225,0.01569,0.0160955,0.016501,0.0166235,0.016746,0.016268,0.01579,0.014765,0.01374,0.012439,0.011138,0.0095423,0.0079466,0.0076275,0.0073084,0.0075245,0.0077406,0.00639355,0.0050465,0.00463425,0.004222,0.00395175,0.0036815,0.0034957,0.0033099,0.00303805,0.0027662,0.0024707,0.0021752,0.0020187
50,0.002217,0.00251135,0.0028057,0.00300235,0.003199,0.00360585,0.0040127,0.00446855,0.0049244,0.00541235,0.0059003,0.00733255,0.0087648,0.0097009,0.010637,0.0103535,0.01007,0.00924265,0.0084153,0.00911885,0.0098224,0.0106167,0.011411,0.0116745,0.011938,0.0120905,0.012243,0.0122065,0.01217,0.01169,0.01121,0.01052255,0.0098351,0.00909725,0.0083594,0.00796275,0.0075661,0.0080805,0.0085949,0.00753605,0.0064772,0.00531185,0.0041465,0.0039895,0.0038325,0.0035421,0.0032517,0.00312175,0.0029918,0.00264335,0.0022949,0.00205295,0.001811
55,0.0021491,0.0024714,0.00262525,0.0027791,0.00313365,0.0034882,0.00399385,0.0044995,0.00489455,0.0052896,0.00615155,0.0070135,0.00836775,0.009722,0.010166,0.01061,0.0094281,0.0082462,0.00832285,0.0083995,0.00896735,0.0095352,0.0099171,0.010299,0.010348,0.010397,0.010494,0.010591,0.01025345,0.0099159,0.00957895,0.009242,0.0088307,0.0084194,0.0079298,0.0074402,0.00746725,0.0074943,0.0073128,0.0071313,0.0059171,0.0047029,0.00426535,0.0038278,0.0036194,0.003411,0.0032119,0.0030128,0.002833,0.0026532,0.00223855,0.0018239,0.00183425
60,0.0020812,0.00232455,0.0025679,0.002738,0.0029081,0.0033258,0.0037435,0.00409875,0.004454,0.0051217,0.0057894,0.0072888,0.0087882,0.0095196,0.010251,0.0097085,0.009166,0.00834885,0.0075317,0.00789855,0.0082654,0.0086054,0.0089454,0.00911505,0.0092847,0.0092957,0.0093067,0.0091955,0.0090843,0.0089864,0.0088885,0.0084919,0.0080953,0.0077002,0.0073051,0.0069847,0.0066643,0.0071097,0.0075551,0.00681645,0.0060778,0.0049914,0.003905,0.0036986,0.0034922,0.0032446,0.002997,0.0027483,0.0024996,0.00230375,0.0021079,0.0019827,0.0018575
65,0.00203605,0.0022101,0.00236315,0.0025162,0.002914,0.0033118,0.00365655,0.0040013,0.004456,0.0049107,0.00566895,0.0064272,0.00785645,0.0092857,0.00917365,0.0090616,0.00803065,0.0069997,0.0068561,0.0067125,0.00687095,0.0070294,0.0072816,0.0075338,0.00765645,0.0077791,0.00763115,0.0074832,0.0075097,0.0075362,0.0073662,0.0071962,0.0067869,0.0063776,0.00614855,0.0059195,0.00597555,0.0060316,0.00620265,0.0063737,0.00532515,0.0042766,0.0038611,0.0034456,0.00323495,0.0030243,0.00284905,0.0026738,0.00245435,0.0022349,0.00205755,0.0018802,0.00181905
