Depth [mm],Signal,Net OD,Dose [cGy],Dose [Gy],PDD [%]
5.334,24950.31,0.1701289306,147.1901432,1.471901432,89.94388799
5.461,24878.05,0.1713885402,148.6499002,1.486499002,90.83590573
5.588,24899.8,0.1710090177,148.210073,1.48210073,90.56713933
5.715,24862.58,0.171658683,148.9629676,1.489629676,91.02721274
5.842,24823.52,0.1723415116,149.7542952,1.497542952,91.51077149
5.969,24766.63,0.1733379604,150.9432127,1.509432127,92.23728656
6.096,24733.07,0.1739268499,151.6513015,1.516513015,92.66998033
6.223,24674.99,0.1749478912,152.8790156,1.528790156,93.42020303
6.35,24700.87,0.1744926265,152.3315991,1.523315991,93.0856917
6.477,24704.04,0.1744368947,152.2645864,1.522645864,93.04474204
6.604,24613.43,0.1760327376,154.1834499,1.541834499,94.2173073
6.731,24595.24,0.1763538118,154.569514,1.54569514,94.45322052
6.858,24589.79,0.1764500567,154.6852402,1.546852402,94.52393768
6.985,24560.12,0.1769743921,155.3157083,1.553157083,94.90919958
7.112,24531.25,0.1774851981,155.9299085,1.559299085,95.28452059
7.239,24475.64,0.1784708198,157.1150336,1.571150336,96.00871827
7.366,24503.98,0.1779682472,156.5107334,1.565107334,95.63944687
7.493,24531.89,0.1774738679,155.9162849,1.559162849,95.27619556
7.62,24474.25,0.1784954846,157.1446909,1.571446909,96.02684103
7.747,24500.36,0.1780324107,156.5878846,1.565878846,95.68659182
7.874,24458.89,0.1787681326,157.4725267,1.574725267,96.22717258
8.001,24451.29,0.1789031,157.6348133,1.576348133,96.32634148
8.128,24422.29,0.1794184926,158.2545285,1.582545285,96.70503258
8.255,24415.6,0.1795374752,158.3975949,1.583975949,96.79245652
8.382,24396.11,0.1798842936,158.8146141,1.588146141,97.04728563
8.509,24417.52,0.1795033244,158.3565315,1.583565315,96.76736379
8.636,24408.86,0.1796573801,158.5417701,1.585417701,96.88055809
8.763,24431.07,0.1792623885,158.0668268,1.580668268,96.59033314
8.89,24397.19,0.1798650681,158.7914971,1.587914971,97.03315945
9.017,24413.57,0.1795735855,158.4410144,1.584410144,96.81898901
9.144,24433.21,0.1792243488,158.0210874,1.580210874,96.56238303
9.271,24382.86,0.1801202315,159.098309,1.59098309,97.22064386
9.398,24375.07,0.1802590049,159.2651722,1.592651722,97.32260939
9.525,24391.52,0.1799660115,158.9128729,1.589128729,97.10732888
9.652,24362.39,0.1804849853,159.5368941,1.595368941,97.48865124
9.779,24370.46,0.1803411498,159.3639443,1.593639443,97.38296635
9.906,24340.34,0.1808782361,160.0097443,1.600097443,97.77759713
10.033,24368.87,0.1803694854,159.3980154,1.593980154,97.40378625
10.16,24340.52,0.1808750245,160.0058826,1.600058826,97.77523733
10.287,24324.49,0.1811611331,160.3499036,1.603499036,97.98545921
10.414,24357.95,0.1805641419,159.6320731,1.596320731,97.54681251
10.541,24326.97,0.181116857,160.2966653,1.602966653,97.95292674
10.668,24303.16,0.1815421304,160.80802,1.6080802,98.26540168
10.795,24289.62,0.181784156,161.0990349,1.610990349,98.44323295
10.922,24289.52,0.181785944,161.1011848,1.611011848,98.44454669
11.049,24251.86,0.182459824,161.9114675,1.619114675,98.93968836
11.176,24244.63,0.1825893158,162.0671702,1.620671702,99.03483407
11.303,24268.14,0.1821683848,161.561037,1.61561037,98.72554983
11.43,24197.99,0.1834255836,163.0727101,1.630727101,99.64929213
11.557,24181.05,0.1837297215,163.4384097,1.634384097,99.87276117
11.684,24234.75,0.1827663325,162.2800175,1.622800175,99.16489926
11.811,24199.2,0.1834038676,163.0465985,1.630465985,99.63333604
11.938,24176.4,0.183813244,163.5388384,1.635388384,99.93413041
12.065,24193.98,0.1834975592,163.1592546,1.631592546,99.7021771
12.192,24198.58,0.1834149947,163.0599779,1.630599779,99.64151179
12.319,24211.7,0.1831795925,162.776927,1.62776927,99.4685471
12.446,24192.28,0.1835280762,163.1959486,1.631959486,99.72459981
12.573,24208.6,0.1832352019,162.8437925,1.628437925,99.50940682
12.7,24201.65,0.1833599006,162.9937319,1.629937319,99.6010307
12.827,24255.41,0.1823962564,161.8350329,1.618350329,98.89298128
12.954,24212.73,0.1831611174,162.7547123,1.627547123,99.45497229
13.081,24198.11,0.1834234299,163.0701205,1.630701205,99.64770967
13.208,24218.24,0.1830622978,162.6358903,1.626358903,99.38236342
13.335,24197.35,0.1834370702,163.0865218,1.630865218,99.65773203
13.462,24214.93,0.1831216586,162.7072665,1.627072665,99.42597947
13.589,24210.42,0.1832025529,162.8045349,1.628045349,99.48541758
13.716,24183.2,0.1836911089,163.3919814,1.633919814,99.84439014
13.843,24179.02,0.183766182,163.4822504,1.634822504,99.89955102
13.97,24200.33,0.1833835884,163.0222145,1.630222145,99.61843562
14.097,24206.06,0.1832807711,162.8985855,1.628985855,99.54288933
14.224,24232.39,0.1828086265,162.3308724,1.623308724,99.19597531
14.351,24171.41,0.1839028915,163.6466318,1.636466318,100
14.478,24213.26,0.183151611,162.7432817,1.627432817,99.44798741
14.605,24277.48,0.1820012715,161.3600976,1.613600976,98.60276124
14.732,24282.37,0.1819138042,161.2549257,1.612549257,98.53849354
14.859,24274.74,0.1820502895,161.4190375,1.614190375,98.63877783
14.986,24294.44,0.1816979837,160.9954202,1.609954202,98.37991681
15.113,24273.24,0.1820771265,161.4513067,1.614513067,98.65849667
15.24,24307.48,0.1814649394,160.7152045,1.607152045,98.20868463
15.367,24313.28,0.1813613249,160.590617,1.60590617,98.1325526
15.494,24328.53,0.1810890081,160.2631795,1.602631795,97.93246447
15.621,24313.85,0.1813511435,160.5783746,1.605783746,98.12507163
15.748,24326.55,0.181124355,160.3056811,1.603056811,97.95843604
15.875,24413.88,0.1795680709,158.4343836,1.584343836,96.81493711
16.002,24401.84,0.1797823013,158.6919772,1.586919772,96.97234554
16.129,24473.34,0.1785116328,157.1641078,1.571641078,96.03870613
16.256,24471.26,0.1785485452,157.2084918,1.572084918,96.065828
16.383,24462.16,0.1787100741,157.4027163,1.574027163,96.18451333
16.51,24473.24,0.1785134073,157.1662415,1.571662415,96.04001001
16.637,24505.32,0.1779444984,156.4821776,1.564821776,95.62199719
16.764,24535.75,0.1774055386,155.8341249,1.558341249,95.22598982
16.891,24557.28,0.1770246145,155.3760964,1.553760964,94.94610109
17.018,24618.7,0.1759397604,154.0716529,1.540716529,94.14899118
17.145,24602.05,0.1762335797,154.4249453,1.544249453,94.36487854
17.272,24636.65,0.1756232228,153.6910437,1.536910437,93.91641124
17.399,24685.55,0.1747620687,152.6555801,1.526555801,93.28366765
17.526,24721,0.1741388419,151.9062036,1.519062036,92.8257441
17.653,24722.88,0.1741058156,151.8664924,1.518664924,92.80147763
17.78,24766.13,0.1733467283,150.9537552,1.509537552,92.24372883
17.907,24834.48,0.1721498056,149.5321279,1.495321279,91.37501107
18.034,24885.42,0.1712599016,148.5008214,1.485008214,90.74480777
18.161,24924.96,0.1705704065,147.701768,1.47701768,90.25652801
18.288,24954.92,0.1700486946,147.097158,1.47097158,89.88706728
18.415,24998.81,0.1692855408,146.2127418,1.462127418,89.34662465
18.542,25041.16,0.1685504334,145.3608286,1.453608286,88.82604366
18.669,25104.92,0.1674460347,144.080945,1.44080945,88.0439417
18.796,25092.4,0.1676626745,144.332008,1.44332008,88.19735945
18.923,25120.99,0.1671681259,143.7588775,1.437588775,87.84713499
19.05,25215.61,0.1655353977,141.8667148,1.418667148,86.6908859
19.177,25264.11,0.1647008729,140.8995871,1.408995871,86.09990049
19.304,25328.69,0.1635921479,139.6146897,1.396146897,85.31473467
19.431,25373.35,0.1628270664,138.7280395,1.387280395,84.77292691
19.558,25448.29,0.1615462713,137.2437309,1.372437309,83.8659063
19.685,25535.87,0.1600542178,135.5145955,1.355145955,82.80927877
19.812,25593.14,0.1590813042,134.3870894,1.343870894,82.12029053
19.939,25655.87,0.1580181302,133.154981,1.33154981,81.36738264
20.066,25688.31,0.157469343,132.5189935,1.325189935,80.978748
20.193,25700.33,0.1572661767,132.2835449,1.322835449,80.83487173
20.32,25754.33,0.1563546203,131.2271456,1.312271456,80.18933489
20.447,25811.63,0.1553894455,130.108608,1.30108608,79.50582702
20.574,25916.51,0.1536283589,128.0676911,1.280676911,78.25867833
20.701,25976.05,0.1526317649,126.9127421,1.269127421,77.55292043
20.828,26042.51,0.1515220369,125.6266824,1.256266824,76.76704434
20.955,26117.94,0.1502659567,124.1710156,1.241710156,75.877526
21.082,26191.77,0.1490400281,122.7502915,1.227502915,75.00936021
21.209,26320.87,0.1469046363,120.2755938,1.202755938,73.49713982
21.336,26341.06,0.1465716289,119.8896727,1.198896727,73.26131398
21.463,26403.18,0.1455486401,118.7041346,1.187041346,72.53686395
21.59,26495.9,0.1440262005,116.939785,1.16939785,71.45871796
21.717,26592.87,0.142439666,115.101156,1.15101156,70.33518184
21.844,26614.22,0.142091134,114.6972435,1.146972435,70.08836191
21.971,26725.61,0.14027725,112.59514,1.1259514,68.80382368
22.098,26796.71,0.1391234003,111.2579478,1.112579478,67.98670197
22.225,26875.49,0.1378484854,109.7804536,1.097804536,67.0838455
22.352,26944.52,0.1367344252,108.4893734,1.084893734,66.29490152
22.479,27087.11,0.1344422051,105.8329279,1.058329279,64.67162005
22.606,27146.76,0.1334868731,104.7257971,1.047257971,63.99508258
22.733,27145.38,0.1335089509,104.7513831,1.047513831,64.01071744
22.86,27282.35,0.1313231004,102.2182089,1.022182089,62.46276371
22.987,27378,0.1298031574,100.4567525,1.004567525,61.38638565
23.114,27516.17,0.1276168926,98.40715018,0.9840715018,60.13392951
23.241,27622.67,0.1259392215,96.91603808,0.9691603808,59.22275151
23.368,27712.18,0.1245341853,95.6672436,0.956672436,58.45964721
23.495,27832.03,0.1226599927,94.00146342,0.9400146342,57.44173431
23.622,27894.78,0.1216819359,93.13216778,0.9313216778,56.91053142
23.749,27946.58,0.1208762084,92.4160381,0.924160381,56.47292408
23.876,28071.11,0.1189452905,90.69984055,0.9069984055,55.42420249
24.003,28158.37,0.1175973653,89.50180622,0.8950180622,54.69211634
24.13,28268.04,0.1159091793,88.00134857,0.8800134857,53.77522753
24.257,28416.4,0.1136358191,85.98078868,0.8598078868,52.54051841
24.384,28496.54,0.1124127446,84.89372152,0.8489372152,51.87624127
24.511,28615.09,0.1106097603,83.29123126,0.8329123126,50.89700311
24.638,28746.65,0.1086176352,81.5206328,0.815206328,49.81503862
24.765,28911.6,0.1061327498,79.31206966,0.7931206966,48.46544583
24.892,28979.54,0.105113389,78.40606296,0.7840606296,47.9118098
25.019,29082.73,0.1035697051,77.03403857,0.7703403857,47.07340307
25.146,29214.99,0.1015991345,75.28259776,0.7528259776,46.00314528
25.273,29314.84,0.1001173484,73.96558798,0.7396558798,45.19835647
25.4,29418.39,0.0985859754,72.60450551,0.7260450551,44.36663605
25.527,29560.9,0.09648722423,70.73913796,0.7073913796,43.22676074
25.654,29621.29,0.0956009085,69.9513816,0.699513816,42.74538428
25.781,29761.44,0.09355093591,68.12936839,0.6812936839,41.63200163
25.908,29851.7,0.09223580807,66.96048433,0.6696048433,40.91772841
26.035,29947.64,0.09084227268,65.72191173,0.6572191173,40.16087043
26.162,30045.09,0.08943136724,64.46790066,0.6446790066,39.39457841
26.289,30147.69,0.08795083562,63.15200592,0.6315200592,38.59047097
26.416,30286.29,0.08595879999,61.38148702,0.6138148702,37.50855509
26.543,30402.82,0.08429100825,59.8991557,0.598991557,36.60274279
26.67,30537.04,0.08237793856,58.19882163,0.5819882163,35.56371495
26.797,30615.2,0.08126777562,57.21211014,0.5721211014,34.96076242
26.924,30808.01,0.07854122994,54.78875957,0.5478875957,33.47991889
27.051,30895.01,0.0773165364,53.70025341,0.5370025341,32.81476242
27.178,31051.99,0.07511543889,51.74392056,0.5174392056,31.61930069
27.305,31115.39,0.07422962772,50.95661265,0.5095661265,31.13819827
27.432,31292,0.07177155495,49.05556283,0.4905556283,29.97651849
27.559,31394.48,0.07035158247,48.08501747,0.4808501747,29.38344466
27.686,31493.5,0.0689839483,47.15024514,0.4715024514,28.81223074
27.813,31621.4,0.06722378263,45.94717914,0.4594717914,28.07706987
27.94,31698.39,0.06616767209,45.22533193,0.4522533193,27.6359687
28.067,31861.47,0.06393906745,43.70208981,0.4370208981,26.70515693
28.194,32014.67,0.06185584695,42.27821716,0.4227821716,25.83506713
28.321,32112.9,0.06052534962,41.3688277,0.413688277,25.27936399
28.448,32272.42,0.05837334362,39.89794045,0.3989794045,24.38054485
28.575,32381.15,0.05691260808,38.89953371,0.3889953371,23.77044568
28.702,32417.31,0.05642790242,38.56823939,0.3856823939,23.56800074
28.829,32572.27,0.0543568504,37.15268385,0.3715268385,22.7029933
28.956,32698.66,0.052674921,36.00309201,0.3600309201,22.00050904
29.083,32799.02,0.05134400887,35.09341904,0.3509341904,21.44463266
29.21,32979.88,0.04895580542,33.4610918,0.334610918,20.44716194
29.337,33057.79,0.04793106004,32.76068254,0.3276068254,20.01916091
29.464,33181.75,0.04630558961,31.64968018,0.3164968018,19.34025763
29.591,33278.41,0.04504230844,30.7862327,0.307862327,18.81262839
29.718,33391.2,0.04357284968,29.78186367,0.2978186367,18.19888583
29.845,33566.65,0.04129687632,28.22624524,0.2822624524,17.24828977
29.972,33649.14,0.04023090746,27.4976599,0.274976599,16.80307111
30.099,33757.61,0.03883318503,26.54232236,0.2654232236,16.21929036
30.226,33847.54,0.03767776637,25.75259846,0.2575259846,15.73671159
30.353,33971.28,0.03609296561,24.66939365,0.2466939365,15.07479463
30.48,34000.7,0.03571701821,24.41243515,0.2441243515,14.91777429
30.607,34132.44,0.03403754105,23.26451941,0.2326451941,14.21631424
30.734,34239.95,0.03267175471,22.33101006,0.2233101006,13.6458721
30.861,34316.93,0.03169644768,21.66439172,0.2166439172,13.23851978
30.988,34434.82,0.03020705937,20.64640093,0.2064640093,12.61645333
31.115,34553.11,0.02871773378,19.62845301,0.1962845301,11.99441308
31.242,34611.09,0.02798959986,19.13077647,0.1913077647,11.6902965
31.369,34644.2,0.02757433941,18.84694766,0.1884694766,11.51685645
31.496,34760.18,0.02612285981,17.85486732,0.1785486732,10.91062317
31.623,34813.86,0.025452698,17.39681447,0.1739681447,10.63071955
31.75,34908.49,0.02427381312,16.5910515,0.165910515,10.13833974
31.877,34951.84,0.0237348329,16.22266073,0.1622266073,9.913226176
32.004,35003.82,0.02308943462,15.78153366,0.1578153366,9.643665436
32.131,35051.78,0.02249479931,15.37510287,0.1537510287,9.395306649
32.258,35130.6,0.02151930929,14.70835946,0.1470835946,8.987877906
32.385,35200.43,0.02065690777,14.11891156,0.1411891156,8.627682349
32.512,35217.02,0.02045227254,13.97904422,0.1397904422,8.542213227
32.639,35242.02,0.0201440832,13.76839808,0.1376839808,8.413493103
32.766,35324.66,0.01912688607,13.07314801,0.1307314801,7.988644725
32.893,35427.41,0.0178654731,12.21097743,0.1221097743,7.461795763
33.02,35501.7,0.01695572676,11.58916955,0.1158916955,7.081825902
33.147,35541.86,0.01646472467,11.25357164,0.1125357164,6.876751158
33.274,35609.75,0.01563595182,10.68710881,0.1068710881,6.530601145
33.401,35655.25,0.01508139063,10.30806851,0.1030806851,6.298979943
33.528,35697.95,0.0145615996,9.95279348,0.0995279348,6.081881047
33.655,35735.56,0.01410428435,9.640220382,0.09640220382,5.890876139
33.782,35818.97,0.01309178327,8.948180061,0.08948180061,5.467989146
33.909,35845.09,0.01277520137,8.731797629,0.08731797629,5.335763734
34.036,35849.71,0.01271922965,8.693541191,0.08693541191,5.312386267
34.163,35942.01,0.01160251584,7.930271888,0.07930271888,4.845973182
34.29,35903.64,0.01206639586,8.247331977,0.08247331977,5.039719968
34.417,35945.52,0.01156010588,7.901284855,0.07901284855,4.828259996
34.544,36005.17,0.01084001072,7.409102773,0.07409102773,4.527500929
34.671,35976.99,0.01118005106,7.641518949,0.07641518949,4.669524125
34.798,36013.65,0.01073773697,7.339199089,0.07339199089,4.484784691
34.925,36000.84,0.01089224233,7.444802868,0.07444802868,4.549316285
35.052,36100.61,0.009690336183,6.623304954,0.06623304954,4.047321282
35.179,36091.05,0.00980535931,6.701922789,0.06701922789,4.0953625
35.306,36125.05,0.009396419656,6.422414216,0.06422414216,3.924562423
35.433,36150.85,0.009086363383,6.210492027,0.06210492027,3.795062545
35.56,36213.26,0.008337253767,5.698478683,0.05698478683,3.482185134
35.687,36225.86,0.008186172127,5.595215003,0.05595215003,3.419083512
35.814,36207.19,0.00841005551,5.748238376,0.05748238376,3.512591927
35.941,36271.37,0.007640916964,5.222535341,0.05222535341,3.191349119
36.068,36197.85,0.008522100486,5.824820657,0.05824820657,3.559389273
36.195,36213.68,0.008332216865,5.695035982,0.05695035982,3.480081393
36.322,36250.54,0.007890396171,5.393053354,0.05393053354,3.295548033
36.449,36299.18,0.007308062104,4.995030412,0.04995030412,3.052327053
36.576,36274.59,0.007602364073,5.196184598,0.05196184598,3.175246898
36.703,36265.33,0.007713242798,5.271969751,0.05271969751,3.221557141
36.83,36299.31,0.007306506747,4.993967332,0.04993967332,3.051677434
36.957,36311.03,0.00716630822,4.898142215,0.04898142215,2.993121314
37.084,36317.89,0.007084267618,4.8420678,0.048420678,2.958855767
37.211,36366.3,0.006505759445,4.446659842,0.04446659842,2.717232731
37.338,36368.48,0.006479726178,4.428866211,0.04428866211,2.706359528
37.465,36374.01,0.006413694661,4.38373394,0.0438373394,2.678780427
37.592,36335.31,0.006876006728,4.699722339,0.04699722339,2.871872331
37.719,36303.57,0.007255541978,4.959133122,0.04959133122,3.030391196
37.846,36360.57,0.006574193777,4.493434427,0.04493434427,2.745815406
37.973,36342.53,0.006789718909,4.640744969,0.04640744969,2.835832867
38.1,36336.12,0.006866325385,4.69310518,0.0469310518,2.867828766
38.227,36333.66,0.006895728651,4.713202191,0.04713202191,2.880109502
38.354,36317.98,0.007083191386,4.841332201,0.04841332201,2.958406262
38.481,36346.1,0.006747059382,4.611587357,0.04611587357,2.818015444
38.608,36382.2,0.006315919589,4.316905081,0.04316905081,2.637943131
38.735,36363.04,0.006544692838,4.473270656,0.04473270656,2.733493876
38.862,36372.57,0.006430888158,4.395485625,0.04395485625,2.685961561
38.989,36389.04,0.006234278153,4.261103495,0.04261103495,2.603844301
39.116,36445.12,0.005565491986,3.803990898,0.03803990898,2.324515242
39.243,36452.08,0.005482561788,3.747308449,0.03747308449,2.289878141
39.37,36442.7,0.005594330622,3.823701987,0.03823701987,2.336560152
39.497,36475.97,0.005198026673,3.552829867,0.03552829867,2.171037576
39.624,36454.74,0.005450871383,3.725648187,0.03725648187,2.276642145
39.751,36425.39,0.005800666142,3.964731467,0.03964731467,2.422739426
39.878,36452.92,0.005472554042,3.740468196,0.03740468196,2.285698248
40.005,36466.83,0.005306864052,3.627219769,0.03627219769,2.216495219
40.132,36515.4,0.004728814132,3.232125024,0.03232125024,1.97506358
40.259,36489.73,0.005034226637,3.440873216,0.03440873216,2.102623915
40.386,36493.89,0.004984717856,3.407034167,0.03407034167,2.081945794
40.513,36566.04,0.004126946515,2.820750981,0.02820750981,1.723684106
40.64,36534.48,0.004501946165,3.077061701,0.03077061701,1.880308606
40.767,36548.55,0.004334724761,2.962766558,0.02962766558,1.810465958
40.894,36560.89,0.00418811732,2.862560975,0.02862560975,1.749233054
41.021,36573.25,0.00404132186,2.762226882,0.02762226882,1.687921622
41.148,36570.7,0.004071603269,2.7829241,0.027829241,1.700569129
41.275,36549.23,0.004326644618,2.957243814,0.02957243814,1.807091159
41.402,36635.18,0.003306546817,2.260011159,0.02260011159,1.381031271
41.529,36647.39,0.003161826573,2.161095468,0.02161095468,1.320586586
41.656,36595.83,0.003773275037,2.57901798,0.0257901798,1.575967652
41.783,36608.38,0.003624365684,2.477239049,0.02477239049,1.513773319
41.91,36659.88,0.003013837482,2.059945532,0.02059945532,1.258776615
42.037,36674.31,0.002842924857,1.943127456,0.01943127456,1.18739227
42.164,36617.09,0.003521049038,2.406622546,0.02406622546,1.470621497
42.291,36592.36,0.003814456596,2.607165406,0.02607165406,1.593167777
42.418,36630.54,0.003361555527,2.297609387,0.02297609387,1.404006525
42.545,36649.59,0.003135755981,2.143276325,0.02143276325,1.309697793
42.672,36612.46,0.003575966308,2.444158274,0.02444158274,1.493558558
42.799,36634.8,0.003311051578,2.263090145,0.02263090145,1.382912756
42.926,36646.49,0.003172492267,2.168385426,0.02168385426,1.325041281
43.053,36666.97,0.002929853297,2.002542687,0.02002542687,1.2236993
43.18,36627.69,0.00339534666,2.320705487,0.02320705487,1.418119922
43.307,36644.76,0.003192994836,2.182398847,0.02182398847,1.333604501
43.434,36650.53,0.003124617204,2.135663017,0.02135663017,1.305045508
43.561,36718.27,0.002322665515,1.587532333,0.01587532333,0.9700977749
43.688,36718.63,0.002318407546,1.584622029,0.01584622029,0.9683193672
43.815,36720.72,0.002293688496,1.56772666,0.0156772666,0.9579950675
43.942,36647,0.003166448342,2.164254428,0.02164254428,1.322516941
44.069,36727.49,0.002213627358,1.513005201,0.01513005201,0.9245562741
44.196,36737.26,0.002098114623,1.434052721,0.01434052721,0.8763105638
44.323,36689.01,0.002668883416,1.824170846,0.01824170846,1.114701125
44.45,36693.52,0.002615501007,1.787684189,0.01787684189,1.092405123
44.577,36729.58,0.002188914271,1.496113908,0.01496113908,0.9142344649
44.704,36649.53,0.003136466976,2.143762287,0.02143762287,1.309994752
44.831,36744.64,0.002010879718,1.374428022,0.01374428022,0.839875534
44.958,36711.19,0.002406414052,1.644774114,0.01644774114,1.005076668
45.085,36734.45,0.002131334688,1.456758499,0.01456758499,0.8901854464
45.212,36760.45,0.001824057394,1.246735732,0.01246735732,0.7618462528
45.339,36807.07,0.001273629394,0.8705204559,0.008705204559,0.5319513433
45.466,36776.98,0.001628812934,1.113286946,0.01113286946,0.6802993339
45.593,36781.3,0.001577801622,1.078420924,0.01078420924,0.6589936576
45.72,36723.79,0.002257381247,1.542910805,0.01542910805,0.942830774
45.847,36775.24,0.001649360849,1.127331362,0.01127331362,0.6888814939
45.974,36755.72,0.001879942049,1.284932664,0.01284932664,0.7851873577
46.101,36777.9,0.001617948912,1.105861431,0.01105861431,0.6757618042
46.228,36813.15,0.001201896099,0.821491044,0.00821491044,0.501990805
46.355,36825.62,0.001054809117,0.7209576959,0.007209576959,0.4405576138
46.482,36820.73,0.001112482036,0.7603768996,0.007603768996,0.4646456157
46.609,36841.46,0.0008680438831,0.5933044264,0.005933044264,0.3625521773
46.736,36831.36,0.0009871210216,0.6746931612,0.006746931612,0.4122866166
46.863,36837.85,0.0009106013685,0.6223922928,0.006223922928,0.3803269802
46.99,36850.8,0.0007579560534,0.5180598473,0.005180598473,0.3165722641
47.117,36836.69,0.0009242772353,0.6317396916,0.006317396916,0.3860389211
47.244,36846.43,0.0008094604828,0.5532629131,0.005532629131,0.3380838989
47.371,36820.06,0.001120384649,0.7657783026,0.007657783026,0.4679462659
47.498,36827.56,0.001031930775,0.7053204437,0.007053204437,0.4310021148
47.625,36883.99,0.000366980916,0.2508299478,0.002508299478,0.1532753501
47.752,36845.55,0.000819832823,0.560352365,0.00560352365,0.3424160699
47.879,36886.05,0.0003427259031,0.2342517462,0.002342517462,0.1431448626
48.006,36850.46,0.0007619630439,0.5207986088,0.005207986088,0.3182458467
48.133,36832.86,0.0009694342335,0.6626043142,0.006626043142,0.4048994514
48.26,36860.05,0.0006489565241,0.443559117,0.00443559117,0.2710468968
48.387,36825.91,0.001051389082,0.7186201162,0.007186201162,0.4391291825
48.514,36863.78,0.0006050109391,0.4135224903,0.004135224903,0.2526923322
48.641,36853.17,0.0007300259997,0.4989697704,0.004989697704,0.304906838
48.768,36831.72,0.0009828761267,0.671791793,0.00671791793,0.4105136695
48.895,36844.98,0.0008265514028,0.5649444867,0.005649444867,0.3452221904
49.022,36858.14,0.0006714612128,0.4589409793,0.004589409793,0.2804463339
49.149,36850.23,0.0007646736761,0.5226513148,0.005226513148,0.3193779849
49.276,36851.51,0.0007495886337,0.5123407503,0.005123407503,0.3130774797
49.403,36879.82,0.0004160838024,0.2843915688,0.002843915688,0.1737839427
49.53,36854.99,0.0007085788232,0.4843107134,0.004843107134,0.2959490875
49.657,36856.03,0.0006963237693,0.4759344344,0.004759344344,0.2908305715
49.784,36891.63,0.000277032235,0.189350394,0.00189350394,0.1157068691
49.911,36844.66,0.0008303232827,0.5675225511,0.005675225511,0.3467975754
50.038,36846.5,0.0008086354209,0.5526989867,0.005526989867,0.3377392989
50.165,36911.09,4.800623666e-05,0.03281206545,0.0003281206545,0.02005055961
50.292,36898.21,0.0001995782739,0.1364109299,0.001364109299,0.08335700434
50.419,36918.65,-4.093532794e-05,0,0,0
50.546,36905.73,0.0001110763724,0.07592024398,0.0007592024398,0.04639279353
50.673,36915.82,-7.643198006e-06,0,0,0
50.8,36919.4,-4.975790279e-05,0,0,0
50.927,36928.98,-0.0001624358291,0,0,0
51.054,36966.82,-0.0006072163073,0,0,0
51.181,36976.05,-0.0007156388798,0,0,0
51.308,36963.81,-0.0005718527133,0,0,0
51.435,36903.23,0.0001404965459,0.09602881166,0.0009602881166,0.05868059161
