Depth [mm],Signal,Net OD,Dose [cGy],Dose [Gy],PDD [%]
8.89,24625.42,0.1758212302,153.9291305,1.539291305,95.17497419
9.017,24639.17,0.1755788025,153.6376321,1.536376321,94.99473964
9.144,24594.76,0.1763622875,154.5797053,1.545797053,95.57722713
9.271,24595.27,0.176353282,154.568877,1.54568877,95.57053193
9.398,24610.86,0.1760780866,154.2379782,1.542379782,95.36593593
9.525,24592.35,0.1764048454,154.6308775,1.546308775,95.60886709
9.652,24577.18,0.1766728263,154.9531015,1.549531015,95.80809939
9.779,24551.06,0.1771346289,155.5083792,1.555083792,96.15142976
9.906,24524.12,0.177611444,156.0817083,1.560817083,96.50592137
10.033,24502,0.178003341,156.5529307,1.565529307,96.79727997
10.16,24495.61,0.1781166176,156.6891361,1.566891361,96.88149627
10.287,24526.35,0.177571955,156.0342262,1.560342262,96.476563
10.414,24486.94,0.1782703594,156.8739974,1.568739974,96.99579672
10.541,24526.85,0.1775631015,156.0235806,1.560235806,96.46998077
10.668,24468.36,0.1786000149,157.2703797,1.572703797,97.24088144
10.795,24452.54,0.1788808985,157.608118,1.57608118,97.44970633
10.922,24426.19,0.1793491456,158.1711447,1.581711447,97.79782793
11.049,24442.39,0.1790612071,157.8249236,1.578249236,97.58375807
11.176,24413.26,0.1795791002,158.4476453,1.584476453,97.9687893
11.303,24381.51,0.1801442776,159.1272225,1.591272225,98.38897448
11.43,24352.11,0.1806682797,159.7572898,1.597572898,98.77854755
11.557,24362.12,0.1804897985,159.5426815,1.595426815,98.64585441
11.684,24346.88,0.1807615613,159.8694529,1.598694529,98.84789842
11.811,24287.5,0.1818220629,161.1446147,1.611446147,99.63633587
11.938,24323.16,0.1811848799,160.378457,1.60378457,99.16261762
12.065,24301.84,0.1815657193,160.8363836,1.608363836,99.4457554
12.192,24279.13,0.181971756,161.3246078,1.613246078,99.74762627
12.319,24292.54,0.18173195,161.0362617,1.610362617,99.56934079
12.446,24272.95,0.1820823152,161.4575457,1.614575457,99.8298223
12.573,24260.16,0.1823112157,161.7327788,1.617327788,100
12.7,24263.52,0.1822510707,161.6604596,1.616604596,99.95528474
12.827,24308.3,0.181450289,160.6975886,1.606975886,99.3599379
12.954,24306.62,0.1814803051,160.7336803,1.607336803,99.38225357
13.081,24289.05,0.1817943476,161.1112895,1.611112895,99.61573074
13.208,24278.36,0.1819855297,161.3411694,1.613411694,99.75786638
13.335,24335.05,0.1809726336,160.1232492,1.601232492,99.00482163
13.462,24319.34,0.181253092,160.4604762,1.604604762,99.21333043
13.589,24360.42,0.1805201048,159.5791223,1.595791223,98.66838586
13.716,24314.71,0.1813357824,160.5599043,1.605599043,99.27480716
13.843,24325.85,0.1811368521,160.3207077,1.603207077,99.12691102
13.97,24328.81,0.1810840098,160.2571694,1.602571694,99.08762505
14.097,24341.25,0.1808619997,159.9902214,1.599902214,98.92257003
14.224,24364,0.1804562857,159.5023853,1.595023853,98.6209391
14.351,24361.72,0.1804969292,159.5512556,1.595512556,98.65115579
14.478,24339.19,0.1808987556,160.0344172,1.600344172,98.94989647
14.605,24317.73,0.1812818443,160.4950484,1.604950484,99.23470654
14.732,24297.47,0.1816438219,160.9302953,1.609302953,99.50382135
14.859,24337.1,0.1809360499,160.0792604,1.600792604,98.97762322
14.986,24397.18,0.1798652461,158.7917112,1.587917112,98.18152655
15.113,24391.57,0.1799651213,158.9118024,1.589118024,98.25577945
15.24,24420.6,0.1794485464,158.2906657,1.582906657,97.87172819
15.367,24316.39,0.1813057763,160.5238245,1.605238245,99.25249892
15.494,24375.24,0.180255976,159.2615302,1.592615302,98.47201747
15.621,24342.57,0.180838449,159.9619037,1.599619037,98.90506111
15.748,24396.74,0.1798730786,158.8011291,1.588011291,98.18734969
15.875,24481.31,0.1783702232,156.994075,1.56994075,97.07004118
16.002,24507.3,0.1779094094,156.4399861,1.564399861,96.72744586
16.129,24482.68,0.1783459203,156.9648528,1.569648528,97.05197301
16.256,24487.9,0.1782533334,156.8535251,1.568535251,96.98313862
16.383,24514.04,0.1777899861,156.2963898,1.562963898,96.63865977
16.51,24569.14,0.1768149215,155.1239587,1.551239587,95.91374106
16.637,24625.38,0.1758219356,153.9299787,1.539299787,95.17549866
16.764,24595.95,0.176341275,154.5544396,1.545544396,95.56160522
16.891,24607.7,0.176133853,154.3050325,1.543050325,95.40739585
17.018,24655.01,0.1752996935,153.3020276,1.533020276,94.78723407
17.145,24683.51,0.17479796,152.6987363,1.526987363,94.41421674
17.272,24685.71,0.1747592538,152.6521954,1.526521954,94.38544033
17.399,24699.43,0.1745179456,152.3620431,1.523620431,94.20603801
17.526,24699.15,0.1745228689,152.3679629,1.523679629,94.20969828
17.653,24788,0.172963389,150.4928228,1.504928228,93.05029194
17.78,24857.09,0.1717545918,149.074116,1.49074116,92.17310002
17.907,24847,0.1719309165,149.2784581,1.492784581,92.29944555
18.034,24913.15,0.1707762336,147.9403003,1.479403003,91.47205745
18.161,24939.53,0.1703166118,147.4076463,1.474076463,91.14271541
18.288,24976.06,0.1696809475,146.6709772,1.466709772,90.68723009
18.415,25058.03,0.1682579517,145.0218726,1.450218726,89.66758234
18.542,25078.04,0.1679112858,144.6201228,1.446201228,89.41917886
18.669,25135.55,0.1669164839,143.4672505,1.434672505,88.70635351
18.796,25185.81,0.1660489538,142.461873,1.42461873,88.08472474
18.923,25247.74,0.1649823673,141.2258099,1.412258099,87.32046215
19.05,25286.77,0.1643115181,140.4483653,1.404483653,86.83976513
19.177,25357.31,0.1631016965,139.0463074,1.390463074,85.97286734
19.304,25443.4,0.1616297309,137.3404519,1.373404519,84.91813032
19.431,25510.95,0.160478245,136.005999,1.36005999,84.09303297
19.558,25583.85,0.1592389764,134.5698152,1.345698152,83.20503502
19.685,25613.71,0.1587323884,133.9827323,1.339827323,82.84203935
19.812,25648.38,0.1581449371,133.3019371,1.333019371,82.42110105
19.939,25741.03,0.1565789558,131.4871271,1.314871271,81.29899705
20.066,25831.59,0.1550537376,129.7195573,1.297195573,80.20610187
20.193,25862.03,0.1545422654,129.126814,1.29126814,79.83960641
20.32,25944,0.1531679409,127.5341144,1.275341144,78.85483409
20.447,26006.56,0.1521219665,126.3219386,1.263219386,78.10534112
20.574,26042.48,0.1515225372,125.6272621,1.256272621,77.67582
20.701,26066.82,0.1511168235,125.157082,1.25157082,77.38510582
20.828,26183.19,0.1491823193,122.9151922,1.229151922,75.9989367
20.955,26239.42,0.1482506454,121.8354787,1.218354787,75.33134572
21.082,26313.1,0.1470328603,120.424192,1.20424192,74.45874171
21.209,26383.4,0.1458741146,119.0813259,1.190813259,73.62844244
21.336,26436.04,0.1450084762,118.0781407,1.180781407,73.00816915
21.463,26563.53,0.142919089,115.6567576,1.156567576,71.51101865
21.59,26633.76,0.1417723946,114.3278576,1.143278576,70.68935465
21.717,26722.68,0.1403248654,112.6503214,1.126503214,69.65212754
21.844,26809.24,0.1389203739,111.0226613,1.110226613,68.64573907
21.971,26912.22,0.1372553521,109.0930737,1.090930737,67.4526676
22.098,26961.97,0.1364532554,108.1635267,1.081635267,66.87792512
22.225,27028.18,0.135388074,106.9290919,1.069290919,66.11466931
22.352,27131.39,0.1337328323,105.0108384,1.050108384,64.9286058
22.479,27256.98,0.131727141,102.6864501,1.026864501,63.49142755
22.606,27298.34,0.1310686379,101.9233133,1.019233133,63.01957712
22.733,27406.75,0.1293473383,99.94516825,0.9994516825,61.79648244
22.86,27490.83,0.1280170243,98.76278678,0.9876278678,61.06541142
22.987,27569.6,0.1267744114,97.65835393,0.9765835393,60.38253634
23.114,27644.53,0.1255956659,96.61068628,0.9661068628,59.73475939
23.241,27775.42,0.1235442418,94.78738298,0.9478738298,58.60740394
23.368,27950.69,0.120812343,92.35927463,0.9235927463,57.1060952
23.495,28017.61,0.1197737908,91.43621066,0.9143621066,56.53536119
23.622,28147.04,0.1177721462,89.65715132,0.8965715132,55.43536195
23.749,28259.07,0.1160470113,88.12385346,0.8812385346,54.48731798
23.876,28389.72,0.1140437673,86.34337257,0.8634337257,53.38643978
24.003,28488.35,0.1125375802,85.00467526,0.8500467526,52.55871808
24.13,28556.25,0.1115037011,84.08576477,0.8408576477,51.99055219
24.257,28678.94,0.1096417812,82.43089251,0.8243089251,50.9673383
24.384,28768.54,0.1082870545,81.22681304,0.8122681304,50.22285133
24.511,28908.81,0.1061746617,79.34932091,0.7934932091,49.06199071
24.638,29017.96,0.1045379988,77.89465683,0.7789465683,48.16256631
24.765,29139.13,0.1027282955,76.2861947,0.762861947,47.16804798
24.892,29238.76,0.101245926,74.96866647,0.7496866647,46.3534152
25.019,29354.71,0.09952708225,73.44096016,0.7344096016,45.4088285
25.146,29482.97,0.09763364599,71.75807626,0.7175807626,44.3682949
25.273,29643.92,0.09526924395,69.65659854,0.6965659854,43.06894314
25.4,29731.87,0.0939826513,68.51307652,0.6851307652,42.36189907
25.527,29864.85,0.09204453873,66.79048437,0.6679048437,41.29681371
25.654,29971.46,0.09049697727,65.41501358,0.6541501358,40.44635483
25.781,30099.73,0.08864227661,63.76655784,0.6376655784,39.42710829
25.908,30211.78,0.08702856298,62.33229109,0.6233229109,38.54029564
26.035,30301.87,0.08573544585,61.18297012,0.6118297012,37.82966605
26.162,30435.21,0.08382857383,59.48814454,0.5948814454,36.78174887
26.289,30527.38,0.08251534377,58.32094722,0.5832094722,36.06006627
26.416,30651.34,0.08075541098,56.75672105,0.5675672105,35.09289921
26.543,30817.45,0.07840817649,54.67050183,0.5467050183,33.80298183
26.67,30940.6,0.07667614524,53.13107451,0.5313107451,32.85114799
26.797,31039.87,0.07528498283,51.89461101,0.5189461101,32.08663784
26.924,31172.88,0.07342794879,50.24408137,0.5024408137,31.06610901
27.051,31280.37,0.07193299505,49.16590647,0.4916590647,30.39946932
27.178,31386.32,0.07046447823,48.16218126,0.4816218126,29.77886215
27.305,31498.13,0.06892010542,47.1066088,0.471066088,29.12619763
27.432,31651.2,0.06681469634,45.66757034,0.4566757034,28.23643462
27.559,31791.47,0.06489426688,44.3549647,0.443549647,27.42484549
27.686,31881,0.06367294122,43.52019363,0.4352019363,26.90870333
27.813,32012.09,0.0618908473,42.30213976,0.4230213976,26.15557593
27.94,32090.79,0.06082446798,41.57327388,0.4157327388,25.70491535
28.067,32214.72,0.05915051557,40.42913428,0.4042913428,24.99748943
28.194,32329.05,0.05761193361,39.37751984,0.3937751984,24.34727217
28.321,32506.65,0.0552326613,37.75129699,0.3775129699,23.34177232
28.448,32649.25,0.05333166716,36.45197531,0.3645197531,22.53839672
28.575,32724.63,0.05233013161,35.76742988,0.3576742988,22.11513964
28.702,32877.66,0.05030397657,34.38256124,0.3438256124,21.25887003
28.829,32977.55,0.04898648904,33.48206392,0.3348206392,20.70208907
28.956,33085.82,0.04756297384,32.50909714,0.3250909714,20.10049996
29.083,33202.38,0.04603566077,31.46518493,0.3146518493,19.45504502
29.21,33331.55,0.04434936662,30.31260981,0.3031260981,18.74240338
29.337,33409.25,0.04333815019,29.62144754,0.2962144754,18.31505509
29.464,33549.14,0.04152348459,28.38113106,0.2838113106,17.54816264
29.591,33634.69,0.04041744723,27.62515907,0.2762515907,17.08074224
29.718,33770.4,0.03866867177,26.42987823,0.2642987823,16.34169549
29.845,33868.09,0.03741417134,25.57243234,0.2557243234,15.8115334
29.972,33960.68,0.03622849892,24.76203011,0.2476203011,15.31045858
30.099,34096.37,0.03449673134,23.57837409,0.2357837409,14.5785995
30.226,34130.2,0.03406604331,23.28400059,0.2328400059,14.39658724
30.353,34211.64,0.0330309831,22.57654119,0.2257654119,13.95916237
30.48,34326.34,0.03157737669,21.58300719,0.2158300719,13.34485646
30.607,34427.84,0.03029510056,20.70657672,0.2070657672,12.80295613
30.734,34484.84,0.0295766612,20.21552637,0.2021552637,12.49933781
30.861,34559.1,0.02864245261,19.57699864,0.1957699864,12.10453365
30.988,34753.51,0.02620620294,17.911832,0.17911832,11.07495471
31.115,34845.91,0.02505306593,17.12366759,0.1712366759,10.58762962
31.242,34877.76,0.02465629163,16.85247399,0.1685247399,10.41994957
31.369,34928.11,0.02402979042,16.42426299,0.1642426299,10.15518506
31.496,35067.08,0.02230527239,15.24556201,0.1524556201,9.426389702
31.623,35078.94,0.02215841495,15.14518555,0.1514518555,9.36432655
31.75,35161.58,0.02113649448,14.44670711,0.1444670711,8.932454641
31.877,35224.94,0.02035461449,13.91229535,0.1391229535,8.602025791
32.004,35270.11,0.01979806238,13.53189427,0.1353189427,8.366822338
32.131,35335.6,0.01899240647,12.98123176,0.1298123176,8.026345592
32.258,35386.59,0.0183661623,12.55319645,0.1255319645,7.761689709
32.385,35456.31,0.01751134069,11.96892939,0.1196892939,7.400435136
32.512,35529.65,0.01661394721,11.35556464,0.1135556464,7.021189348
32.639,35560.23,0.01624031524,11.10018872,0.1110018872,6.863289434
32.766,35606.65,0.01567376089,10.71295115,0.1071295115,6.623858953
32.893,35656.54,0.01506567823,10.29732915,0.1029732915,6.366878269
33.02,35698.51,0.0145547868,9.948136959,0.09948136959,6.150971394
33.147,35749.37,0.01393648375,9.525529366,0.09525529366,5.889671491
33.274,35822.29,0.01305153112,8.920667876,0.08920667876,5.515683303
33.401,35892.29,0.01220370845,8.341184565,0.08341184565,5.15738654
33.528,35917.15,0.01190300811,8.135657124,0.08135657124,5.030308131
33.655,35920.66,0.0118605688,8.106650028,0.08106650028,5.012372933
33.782,35998.2,0.01092409102,7.466571314,0.07466571314,4.616609799
33.909,36048.87,0.01031322079,7.049044024,0.07049044024,4.358451067
34.036,36096.94,0.009734488948,6.653483187,0.06653483187,4.113874279
34.163,36150.31,0.009092850665,6.214926058,0.06214926058,3.842712717
34.29,36137.18,0.009250617565,6.322759086,0.06322759086,3.909386293
34.417,36196.6,0.008537097992,5.83507139,0.0583507139,3.607847113
34.544,36148.05,0.009120002195,6.233484017,0.06233484017,3.854187174
34.671,36249.22,0.007906210533,5.403862405,0.05403862405,3.341228936
34.798,36310.92,0.007167623866,4.899041453,0.04899041453,3.029096198
34.925,36350.06,0.006699744471,4.57924781,0.0457924781,2.831366557
35.052,36352.99,0.006664739534,4.55532208,0.0455532208,2.816573185
35.179,36377.45,0.006372624062,4.355662355,0.04355662355,2.693122808
35.306,36343.77,0.006774901119,4.63061707,0.0463061707,2.863128368
35.433,36404.48,0.006050044532,4.135180572,0.04135180572,2.556798073
35.56,36433.66,0.005702075359,3.897345072,0.03897345072,2.409743468
35.687,36446.93,0.005543923845,3.789249162,0.03789249162,2.34290735
35.814,36434.24,0.00569516173,3.892619636,0.03892619636,2.406821712
35.941,36509.11,0.004803630445,3.283261667,0.03283261667,2.030053333
36.068,36456.1,0.005434669664,3.714574379,0.03714574379,2.296735644
36.195,36484.54,0.005096001517,3.483096092,0.03483096092,2.153611728
36.322,36501.82,0.004890357372,3.342539164,0.03342539164,2.066704838
36.449,36537.37,0.004467593372,3.053581708,0.03053581708,1.88804133
36.576,36488.97,0.005043272121,3.447055767,0.03447055767,2.131327856
36.703,36447.35,0.005538919236,3.785828533,0.03785828533,2.340792362
36.83,36457.43,0.005418825919,3.703745244,0.03703745244,2.290039949
36.957,36502.77,0.004879054528,3.334813717,0.03334813717,2.061928164
37.084,36547.8,0.004343636857,2.96885794,0.0296885794,1.835656298
37.211,36550.09,0.00431642583,2.950259314,0.02950259314,1.824156696
37.338,36595.27,0.003779920788,2.583560323,0.02583560323,1.597425298
37.465,36629.48,0.00337412315,2.306199305,0.02306199305,1.425931912
37.592,36640.2,0.003247040928,2.219339129,0.02219339129,1.37222593
37.719,36603.64,0.003680601145,2.515675755,0.02515675755,1.555452008
37.846,36606.37,0.003648211477,2.493537551,0.02493537551,1.541763871
37.973,36690.9,0.002646511719,1.808879883,0.01808879883,1.118437398
38.1,36649.43,0.003137651971,2.144572226,0.02144572226,1.325997267
38.227,36667.21,0.002927010675,2.000599766,0.02000599766,1.23697854
38.354,36655.93,0.003060634025,2.091930777,0.02091930777,1.293448856
38.481,36586.19,0.003887691087,2.65722088,0.0265722088,1.642969904
38.608,36645.75,0.003181262034,2.174379525,0.02174379525,1.344427234
38.735,36635.65,0.003300975202,2.256202984,0.02256202984,1.395018994
38.862,36672.04,0.002869806862,1.961501196,0.01961501196,1.212803743
38.989,36762.45,0.001800429681,1.230586288,0.01230586288,0.7608762408
39.116,36677.97,0.002799585569,1.91350523,0.0191350523,1.183127653
39.243,36734.69,0.002128497288,1.454819148,0.01454819148,0.899520282
39.37,36683.48,0.002734347965,1.868915596,0.01868915596,1.155557711
39.497,36693.02,0.002621418911,1.791729052,0.01791729052,1.107832973
39.624,36710.9,0.002409844775,1.647118999,0.01647118999,1.01842002
39.751,36759.99,0.001829491949,1.250450228,0.01250450228,0.7731581918
39.878,36735.34,0.002120812755,1.449566802,0.01449566802,0.896272736
40.005,36751.32,0.001931934231,1.320469107,0.01320469107,0.8164511342
40.132,36754.35,0.001896129857,1.295996964,0.01295996964,0.8013199139
40.259,36720.27,0.002299010661,1.571364338,0.01571364338,0.9715806217
40.386,36745.45,0.002001306222,1.367884577,0.01367884577,0.8457683022
40.513,36753.69,0.001903928578,1.301327358,0.01301327358,0.804615717
40.64,36767.42,0.001741720382,1.190458723,0.01190458723,0.7360652129
40.767,36850.43,0.0007623166037,0.5210402655,0.005210402655,0.3221612028
40.894,36852.59,0.0007368610367,0.5036414901,0.005036414901,0.3114034729
41.021,36840.2,0.0008828972685,0.6034566543,0.006034566543,0.3731195734
41.148,36906.9,9.730841574e-05,0.06650990222,0.0006650990222,0.04112332868
41.275,36881.67,0.000394298863,0.2695016523,0.002695016523,0.1666339095
41.402,36851.43,0.0007505314335,0.5129851501,0.005129851501,0.3171806939
41.529,36882.75,0.0003815816739,0.2608095058,0.002608095058,0.1612595219
41.656,36902.21,0.0001525005491,0.1042334986,0.001042334986,0.06444797359
41.783,36891.26,0.0002813879591,0.1923275136,0.001923275136,0.1189168423
41.91,36832.47,0.0009740327291,0.6657473671,0.006657473671,0.411634161
42.037,36876.55,0.0004545928276,0.3107123293,0.003107123293,0.1921146298
42.164,36960.52,-0.0005331961886,0,0,0
42.291,36950.88,-0.0004199092307,0,0,0
42.418,36913.28,2.223954429e-05,0.01520063711,0.0001520063711,0.009398612469
42.545,36877.43,0.0004442292067,0.303628837,0.00303628837,0.1877348793
42.672,36915.04,1.533173389e-06,0.00104791771,1.04791771e-05,0.0006479315558
42.799,36914.24,1.094503777e-05,0.007480888335,7.480888335e-05,0.004625462068
42.926,36905.34,0.0001156657882,0.07905709086,0.0007905709086,0.04888130375
43.053,36870.5,0.0005258494167,0.3594159151,0.003594159151,0.2222282445
43.18,36959.99,-0.0005269685239,0,0,0
43.307,36977.55,-0.0007332564595,0,0,0
43.434,36968.81,-0.0006305946438,0,0,0
43.561,36992.91,-0.0009136193594,0,0,0
43.688,36970.42,-0.0006495078545,0,0,0
43.815,36984.98,-0.0008205116686,0,0,0
43.942,37000.69,-0.001004946476,0,0,0
44.069,36967.34,-0.0006133253408,0,0,0
44.196,36943.14,-0.0003289292217,0,0,0
44.323,36989.2,-0.0008700620041,0,0,0
44.45,37000.11,-0.0009981386906,0,0,0
44.577,36958.58,-0.0005104001509,0,0,0
44.704,36963.11,-0.000563628209,0,0,0
44.831,36969.99,-0.0006444565807,0,0,0
44.958,36988.8,-0.0008653655323,0,0,0
45.085,36965.46,-0.0005912384288,0,0,0
45.212,37001.21,-0.001011049918,0,0,0
45.339,37032.44,-0.001377451344,0,0,0
45.466,37041.31,-0.001481460985,0,0,0
45.593,37060.93,-0.001711436703,0,0,0
45.72,37077.78,-0.001908846724,0,0,0
45.847,37087.23,-0.002019521094,0,0,0
45.974,37054.42,-0.001635143275,0,0,0
46.101,37060.44,-0.001705694654,0,0,0
46.228,37054.7,-0.001638424988,0,0,0
46.355,37058.03,-0.001677452039,0,0,0
46.482,37088.61,-0.002035680706,0,0,0
46.609,37034.68,-0.00140371994,0,0,0
46.736,37060.65,-0.001708155541,0,0,0
46.863,37042.39,-0.001494123367,0,0,0
46.99,37089.36,-0.002044462851,0,0,0
47.117,37110.25,-0.002289003543,0,0,0
47.244,37099.6,-0.002164350649,0,0,0
47.371,37105.44,-0.002232709342,0,0,0
47.498,37089.57,-0.00204692182,0,0,0
47.625,37128.41,-0.002501474726,0,0,0
47.752,37095.28,-0.00211377702,0,0,0
47.879,37129.64,-0.002515861912,0,0,0
48.006,37110.79,-0.002295323018,0,0,0
48.133,37109.66,-0.002282098826,0,0,0
48.26,37108.36,-0.002266884654,0,0,0
48.387,37110.25,-0.002289003543,0,0,0
48.514,37111.8,-0.002307142531,0,0,0
48.641,37080.2,-0.001937191419,0,0,0
48.768,37098.8,-0.002154985607,0,0,0
48.895,37128.18,-0.002498784386,0,0,0
49.022,37174.38,-0.003038857504,0,0,0
49.149,37178,-0.003081146562,0,0,0
49.276,37127.69,-0.002493052737,0,0,0
49.403,37217.92,-0.003547221512,0,0,0
49.53,37144.1,-0.002684963355,0,0,0
49.657,37156.16,-0.002825947828,0,0,0
49.784,37143.31,-0.002675726456,0,0,0
49.911,37049.3,-0.001575130424,0,0,0
50.038,37123.64,-0.002445676005,0,0,0
50.165,37135.61,-0.002585685634,0,0,0
50.292,37166.36,-0.002945152713,0,0,0
50.419,37158.31,-0.002851077069,0,0,0
50.546,37238.92,-0.0037922006,0,0,0
50.673,37238.28,-0.003784736612,0,0,0
50.8,37209.25,-0.003446039829,0,0,0
50.927,37233.11,-0.003724436879,0,0,0
51.054,37252.49,-0.003950430285,0,0,0
51.181,37256.91,-0.004001956176,0,0,0
51.308,37267.85,-0.004129462301,0,0,0
51.435,37262.41,-0.004066063569,0,0,0
51.562,37242.38,-0.003832550565,0,0,0
51.689,37265.23,-0.004098929508,0,0,0
51.816,37231.35,-0.003703907399,0,0,0
51.943,37264.95,-0.004095666335,0,0,0
52.07,37302.75,-0.004535973138,0,0,0
52.197,37289.53,-0.004382032996,0,0,0
52.324,37335.06,-0.004911977086,0,0,0
52.451,37318.33,-0.004717324256,0,0,0
52.578,37290.72,-0.004395892172,0,0,0
52.705,37312.52,-0.004649704741,0,0,0
52.832,37292.28,-0.004414059835,0,0,0
52.959,37280.85,-0.004280929149,0,0,0
53.086,37329.33,-0.004845318605,0,0,0
53.213,37304.04,-0.004550991607,0,0,0
53.34,37245.31,-0.003866716823,0,0,0
53.467,37316.13,-0.004691720859,0,0,0
53.594,37361.74,-0.005222217344,0,0,0
53.721,37322.1,-0.004761195659,0,0,0
53.848,37298.31,-0.004484277693,0,0,0
53.975,37269.47,-0.004148340282,0,0,0
54.102,37347.42,-0.005055729137,0,0,0
54.229,37306.16,-0.004575671994,0,0,0
54.356,37323.39,-0.004776206342,0,0,0
54.483,37345.8,-0.005036890558,0,0,0
54.61,37302.95,-0.004538301617,0,0,0
54.737,37315.59,-0.004685436158,0,0,0
54.864,37307.96,-0.004596625939,0,0,0
54.991,37319.66,-0.004732801941,0,0,0
55.118,37334.96,-0.004910813849,0,0,0
55.245,37310.16,-0.004622234943,0,0,0
55.372,37359.48,-0.005195946212,0,0,0
55.499,37352.59,-0.005115844322,0,0,0
55.626,37375.01,-0.005376441011,0,0,0
55.753,37375.69,-0.005384342483,0,0,0
55.88,37385.88,-0.005502731136,0,0,0
