Depth [mm],Signal,Net OD,Dose [cGy],Dose [Gy],PDD [%]
4.572,23784.56,0.1909097549,172.0717811,1.720717811,85.33731856
4.699,23699.88,0.1924587295,173.9342895,1.739342895,86.26101144
4.826,23608.18,0.1941423687,175.9587207,1.759587207,87.26500827
4.953,23504.86,0.1960472077,178.2491254,1.782491254,88.40091211
5.08,23495.91,0.1962126065,178.4480032,1.784480032,88.49954362
5.207,23421.2,0.1975957339,180.1110946,1.801110946,89.32433755
5.334,23407.27,0.1978541118,180.4217718,1.804217718,89.47841488
5.461,23356.26,0.1988015754,181.5610151,1.815610151,90.04341146
5.588,23281.45,0.2001948513,183.2363092,1.832363092,90.87425722
5.715,23214.39,0.2014476002,184.7426319,1.847426319,91.62130324
5.842,23205.35,0.2016167534,184.946024,1.84946024,91.72217355
5.969,23173.26,0.2022177422,185.6686612,1.856686612,92.08055841
6.096,23105.64,0.203486874,187.1946829,1.871946829,92.83737397
6.223,23101.49,0.2035648846,187.2884839,1.872884839,92.88389365
6.35,23068.81,0.2041796844,188.0277277,1.880277277,93.25051439
6.477,23052.87,0.2044798753,188.3886814,1.883886814,93.42952584
6.604,23034.14,0.2048328744,188.8131323,1.888131323,93.64002815
6.731,22937.96,0.2066500855,190.998172,1.90998172,94.72367723
6.858,22924.78,0.2068996999,191.2983119,1.912983119,94.87252867
6.985,22893.7,0.207488889,192.006761,1.92006761,95.22387709
7.112,22935.34,0.2066996939,191.0578219,1.910578219,94.75326001
7.239,22926.31,0.2068707161,191.2634613,1.912634613,94.85524487
7.366,22884.83,0.2076571859,192.2091235,1.922091235,95.3242368
7.493,22882.29,0.2077053912,192.2670862,1.922670862,95.35298282
7.62,22838.36,0.2085399621,193.2705858,1.932705858,95.85065864
7.747,22832.93,0.2086432313,193.3947581,1.933947581,95.91224069
7.874,22756.06,0.2101078063,195.1557834,1.951557834,96.78560397
8.001,22783.07,0.209592632,194.5363307,1.945363307,96.47839244
8.128,22784.41,0.2095670895,194.505618,1.94505618,96.46316077
8.255,22805.52,0.2091648973,194.0220165,1.940220165,96.22332335
8.382,22708.85,0.2110097349,196.2402747,1.962402747,97.32344685
8.509,22736.85,0.2104745799,195.5967969,1.955967969,97.00432033
8.636,22712.26,0.2109445254,196.1618659,1.961618659,97.28456076
8.763,22656.47,0.2120126311,197.446171,1.97446171,97.92149935
8.89,22657.66,0.211989821,197.4187438,1.974187438,97.90789709
9.017,22667.7,0.2117974203,197.1873985,1.971873985,97.79316364
9.144,22667.31,0.2118048924,197.1963831,1.971963831,97.79761947
9.271,22648.53,0.2121648571,197.6292096,1.976292096,98.01227554
9.398,22678.55,0.2115895929,196.9375041,1.969375041,97.66923092
9.525,22714.45,0.2109026511,196.1115157,1.961115157,97.25959008
9.652,22638.62,0.2123549268,197.8577521,1.978577521,98.12561895
9.779,22614.61,0.212815774,198.4118811,1.984118811,98.40043382
9.906,22662.27,0.2119014671,197.3125058,1.973125058,97.85520939
10.033,22657.58,0.2119913544,197.4205876,1.974205876,97.90881151
10.16,22610.29,0.2128987439,198.5116452,1.985116452,98.44991086
10.287,22579.63,0.2134880554,199.2202416,1.992202416,98.8013323
10.414,22557.91,0.2139060169,199.7228043,1.997228043,99.05057335
10.541,22535.74,0.2143330531,200.2805684,2.002805684,99.32719105
10.668,22567.35,0.213724312,199.5043198,1.995043198,98.94221811
10.795,22639.69,0.2123344007,197.8330712,1.978330712,98.11337868
10.922,22583.9,0.2134059344,199.1214981,1.991214981,98.75236145
11.049,22570.1,0.2136713932,199.4406895,1.994406895,98.91066129
11.176,22592.54,0.2132398167,198.9217559,1.989217559,98.65330122
11.303,22562.46,0.2138184272,199.6174852,1.996174852,98.99834138
11.43,22560.43,0.2138575035,199.6644711,1.996644711,99.02164357
11.557,22551.1,0.2140371457,199.8804754,1.998804754,99.12876879
11.684,22490.29,0.2152098211,201.5324216,2.015324216,99.9480354
11.811,22504.15,0.2149422626,201.1504005,2.011504005,99.75857574
11.938,22538.41,0.2142816016,200.2071058,2.002071058,99.29075795
12.065,22536.75,0.2143135894,200.2527782,2.002527782,99.31340873
12.192,22506.13,0.2149040534,201.0958452,2.010958452,99.7315196
12.319,22527.62,0.2144895648,200.5040365,2.005040365,99.43801785
12.446,22535.73,0.2143332458,200.2808436,2.002808436,99.32732751
12.573,22531.62,0.2144124584,200.3939437,2.003939437,99.38341838
12.7,22549.77,0.2140627599,199.9112742,1.999112742,99.14404319
12.827,22544.67,0.2141609939,200.0349016,2.000349016,99.20535495
12.954,22549.62,0.2140656489,199.9147479,1.999147479,99.14576592
13.081,22543,0.2141931655,200.0808363,2.000808363,99.22813586
13.208,22527.97,0.2144828174,200.4944026,2.004944026,99.43324001
13.335,22557.17,0.2139202639,199.7399351,1.997399351,99.05906921
13.462,22539.5,0.2142605988,200.1771179,2.001771179,99.27588576
13.589,22548.3,0.2140910721,199.9453172,1.999453172,99.16092648
13.716,22551.92,0.2140213543,199.8614875,1.998614875,99.11935193
13.843,22545.81,0.2141390338,200.0035468,2.000035468,99.18980488
13.97,22544.42,0.2141658098,200.0417778,2.000417778,99.20876516
14.097,22486.49,0.2152832064,201.6372016,2.016372016,100
14.224,22582.02,0.2134420888,199.1649707,1.991649707,98.77392124
14.351,22524.68,0.2145462467,200.5849672,2.005849672,99.47815465
14.478,22525.81,0.2145244599,200.55386,2.0055386,99.4627273
14.605,22552.78,0.2140047931,199.8415741,1.998415741,99.10947609
14.732,22570.76,0.2136586937,199.4254194,1.994254194,98.90308823
14.859,22600.38,0.2130891351,198.7405743,1.987405743,98.56344601
14.986,22612.54,0.2128555284,198.4596824,1.984596824,98.42414039
15.113,22641.09,0.2123075455,197.8007801,1.978007801,98.09736424
15.24,22695.56,0.2112639733,196.5459746,1.965459746,97.4750557
15.367,22700.35,0.2111723232,196.4357732,1.964357732,97.4204024
15.494,22688.62,0.2113967951,196.7056813,1.967056813,97.5542607
15.621,22718.41,0.2108269435,196.0204839,1.960204839,97.21444372
15.748,22719.24,0.2108110772,196.001406,1.96001406,97.20498222
15.875,22733.98,0.2105294029,195.662717,1.95662717,97.03701272
16.002,22740.77,0.2103997108,195.5067733,1.955067733,96.95967398
16.129,22714.28,0.2109059015,196.115424,1.96115424,97.26152835
16.256,22798.94,0.2092902209,194.1727073,1.941727073,96.298057
16.383,22851.11,0.2082975756,192.9791369,1.929791369,95.70611743
16.51,22817.82,0.2089307267,193.7404465,1.937404465,96.08368149
16.637,22850.31,0.2083127802,192.9974192,1.929974192,95.71518431
16.764,22849.44,0.2083293158,193.0173018,1.930173018,95.72504491
16.891,22858.77,0.2081520186,192.8041172,1.928041172,95.61931812
17.018,22902.59,0.2073202781,191.8040209,1.918040209,95.1233301
17.145,22922.95,0.2069343694,191.339999,1.91339999,94.89320297
17.272,22953.79,0.2063504725,190.6379132,1.906379132,94.54501041
17.399,22969.1,0.206060898,190.2897249,1.902897249,94.37232979
17.526,23019.17,0.2051152163,189.1526241,1.891526241,93.80839577
17.653,23088.74,0.2038046433,187.5767731,1.875767731,93.02686785
17.78,23121.94,0.2031806066,186.8264228,1.868264228,92.65473895
17.907,23176.25,0.2021617096,185.6012869,1.856012869,92.04714479
18.034,23209.77,0.2015340397,184.846568,1.84846568,91.67284931
18.161,23257.01,0.2006509969,183.7847851,1.837847851,91.14626846
18.288,23305.97,0.1997376934,182.6866164,1.826866164,90.60164241
18.415,23368.77,0.1985690223,181.2813901,1.812813901,89.90473417
18.542,23426.75,0.1974928335,179.9873658,1.799873658,89.26297548
18.669,23429.86,0.1974351829,179.9180459,1.799180459,89.22859696
18.796,23521.16,0.1957461404,177.8871178,1.778871178,88.22137799
18.923,23504.28,0.1960579244,178.2620112,1.782620112,88.40730274
19.05,23592.41,0.1944325695,176.3076621,1.763076621,87.43806237
19.177,23620.78,0.1939106418,175.680089,1.75680089,87.12682363
19.304,23671.26,0.1929835009,174.5652819,1.745652819,86.57394594
19.431,23714.51,0.192190721,173.6120325,1.736120325,86.1011912
19.558,23771.03,0.1911568764,172.3689234,1.723689234,85.48468339
19.685,23790.96,0.1907929097,171.9312848,1.719312848,85.26764083
19.812,23870.05,0.1893515478,170.1981714,1.701981714,84.40812014
19.939,23943.96,0.1880088982,168.5837509,1.685837509,83.6074641
20.066,24025.11,0.1865394917,166.8169163,1.668169163,82.73121972
20.193,24045.07,0.1861788308,166.3832526,1.663832526,82.51614844
20.32,24080.62,0.1855372121,165.6117614,1.656117614,82.13353492
20.447,24160.03,0.1841074073,163.8925444,1.638925444,81.28090604
20.574,24269.08,0.1821515632,161.5408105,1.615408105,80.11458658
20.701,24336.83,0.1809408681,160.0850539,1.600850539,79.39261832
20.828,24380.29,0.1801660093,159.153353,1.59153353,78.93055038
20.955,24440.48,0.1790951455,157.8657315,1.578657315,78.29196711
21.082,24530.04,0.1775066201,155.9556667,1.559556667,77.34468909
21.209,24570.53,0.176790352,155.0944159,1.550944159,76.91756021
21.336,24627.58,0.175783138,153.883328,1.53883328,76.31693296
21.463,24764.76,0.173370753,150.9826429,1.509826429,74.87836655
21.59,24783.93,0.1730347027,150.5785714,1.505785714,74.67797124
21.717,24834.21,0.1721545273,149.5375998,1.495375998,74.16171154
21.844,24925.87,0.1705545509,147.683393,1.47683393,73.24213579
21.971,24995.42,0.1693444379,146.2809975,1.462809975,72.54663144
22.098,25123.51,0.167124562,143.7083915,1.437083915,71.27077264
22.225,25264.39,0.1646960597,140.8940091,1.408940091,69.87500717
22.352,25283.38,0.1643697445,140.5158436,1.405158436,69.68745969
22.479,25384.54,0.1626355787,138.5061251,1.385061251,68.69075947
22.606,25502.4,0.1606238232,136.1747091,1.361747091,67.53451648
22.733,25631.2,0.1584359371,133.6391759,1.336391759,66.27704355
22.86,25723.79,0.156869921,131.8243256,1.318243256,65.37698629
22.987,25811.78,0.1553869217,130.1056831,1.301056831,64.52464232
23.114,25894.38,0.1539993595,128.4976425,1.284976425,63.72715027
23.241,25972.84,0.1526854364,126.9749417,1.269749417,62.97198171
23.368,26123.98,0.1501655339,124.054636,1.24054636,61.52368463
23.495,26186.68,0.1491244353,122.8481107,1.228481107,60.92532018
23.622,26305.11,0.1471647543,120.5770435,1.205770435,59.79900661
23.749,26458.55,0.1446388365,117.6497667,1.176497667,58.34725226
23.876,26520.05,0.143630538,116.4812532,1.164812532,57.76773941
24.003,26657.16,0.1413909978,113.8858583,1.138858583,56.48057869
24.13,26799.08,0.1390849914,111.2134359,1.112134359,55.15521689
24.257,26898.8,0.1374719707,109.3441121,1.093441121,54.22814404
24.384,27042.99,0.135150169,106.6533846,1.066533846,52.89370402
24.511,27169.22,0.1331277061,104.3095598,1.043095598,51.731307
24.638,27268.7,0.1315404425,102.4700859,1.024700859,50.81903788
24.765,27373.28,0.1298780367,100.5435299,1.005435299,49.86358126
24.892,27506.63,0.1277674909,98.54100175,0.9854100175,48.870447
25.019,27634.81,0.1257483935,96.74643045,0.9674643045,47.9804469
25.146,27721.59,0.1243867405,95.53619482,0.9553619482,47.38024237
25.273,27826.34,0.1227487892,94.08038569,0.9408038569,46.65824805
25.4,27960.79,0.1206554388,92.21981832,0.9221981832,45.73551785
25.527,28096.14,0.1185582182,90.3558112,0.903558112,44.81108173
25.654,28196.82,0.1170047446,88.97508567,0.8897508567,44.12632439
25.781,28333.02,0.1149120083,87.11506417,0.8711506417,43.2038649
25.908,28485.27,0.1125845362,85.04640971,0.8504640971,42.17793594
26.035,28587.65,0.1110264201,83.66155801,0.8366155801,41.49113226
26.162,28757.91,0.1084475563,81.36946688,0.8136946688,40.35439207
26.289,28827.61,0.1073962385,80.4350569,0.804350569,39.89098057
26.416,28999.15,0.1048196081,78.14495086,0.7814495086,38.75522485
26.543,29148.49,0.1025888149,76.1622245,0.761622245,37.77191109
26.67,29229.73,0.1013800728,75.08789595,0.7508789595,37.23910834
26.797,29343.06,0.09969947486,73.5941825,0.735941825,36.49831575
26.924,29470.35,0.09781958281,71.92333668,0.7192333668,35.66967609
27.051,29625.1,0.09554505153,69.90173599,0.6990173599,34.66708298
27.178,29761.26,0.09355356257,68.13170296,0.6813170296,33.78925239
27.305,29924.1,0.09118377913,66.02544226,0.6602544226,32.74467298
27.432,30022.76,0.08975426198,64.75488911,0.6475488911,32.11455456
27.559,30183.1,0.08744103393,62.69889478,0.6269889478,31.09490426
27.686,30331.07,0.08531714518,60.81118498,0.6081118498,30.15871303
27.813,30471.98,0.08330420191,59.0220834,0.590220834,29.27142558
27.94,30605.79,0.08140128248,57.33077087,0.5733077087,28.43263566
28.067,30765.6,0.07913948727,55.32048998,0.5532048998,27.43565649
28.194,30861.42,0.07778897151,54.12015318,0.5412015318,26.84036118
28.321,31024.07,0.07550610488,52.09114403,0.5209114403,25.83409392
28.448,31186.54,0.07323768202,50.07497249,0.5007497249,24.83419334
28.575,31285.08,0.07186760666,49.12121378,0.4912121378,24.36118602
28.702,31427.7,0.06989227768,47.77108454,0.4777108454,23.69160262
28.829,31530.53,0.06847360561,46.80142801,0.4680142801,23.21071094
28.956,31681.12,0.06640435003,45.38710032,0.4538710032,22.50928894
29.083,31828.99,0.06438201875,44.0048452,0.440048452,21.82377302
29.21,31936.39,0.06291905337,43.00491438,0.4300491438,21.3278671
29.337,32065.34,0.06116902727,41.80877873,0.4180877873,20.73465531
29.464,32211.18,0.05919824179,40.46175496,0.4046175496,20.06661203
29.591,32356.77,0.05723971467,39.12310972,0.3912310972,19.40272401
29.718,32481.53,0.0555683986,37.98077205,0.3798077205,18.8361928
29.845,32592.57,0.05408626957,36.96774296,0.3696774296,18.33379092
29.972,32707.88,0.05255248079,35.91940463,0.3591940463,17.81387777
30.099,32849.6,0.05067479087,34.63601129,0.3463601129,17.17739138
30.226,32948.55,0.0493685696,33.74321442,0.3374321442,16.7346175
30.353,33061.64,0.04788048387,32.72611394,0.3272611394,16.23019645
30.48,33180.46,0.04632247391,31.66122053,0.3166122053,15.70207297
30.607,33285.05,0.04495566285,30.72701079,0.3072701079,15.23876078
30.734,33358.47,0.04399875319,30.07296697,0.3007296697,14.91439414
30.861,33417.12,0.04323585831,29.55153146,0.2955153146,14.65579329
30.988,33566.7,0.04129622941,28.22580308,0.2822580308,13.99831125
31.115,33681.76,0.03981009956,27.21003943,0.2721003943,13.4945532
31.242,33747.35,0.03896520085,26.63255464,0.2663255464,13.20815525
31.369,33824.32,0.03797580217,25.9563047,0.259563047,12.87277571
31.496,33942.99,0.03645478034,24.91669253,0.2491669253,12.35719021
31.623,34035.35,0.03527465552,24.11008207,0.2411008207,11.95715963
31.75,34143.85,0.0338923867,23.16530702,0.2316530702,11.48860767
31.877,34215.67,0.03297982789,22.54157682,0.2254157682,11.17927478
32.004,34278.08,0.0321883885,22.00063124,0.2200063124,10.9109981
32.131,34341.73,0.03138270711,21.44995133,0.2144995133,10.63789378
32.258,34497.39,0.02941863801,20.10751817,0.2010751817,9.972127173
32.385,34572.44,0.02847484493,19.46243948,0.1946243948,9.6522067
32.512,34651.56,0.02748208536,18.78389239,0.1878389239,9.315687901
32.639,34722.68,0.02659163858,18.17527568,0.1817527568,9.013850387
32.766,34794.08,0.02569951884,17.5655155,0.175655155,8.711445786
32.893,34799.76,0.02562862772,17.51706171,0.1751706171,8.687415603
33.02,34921.41,0.0241131059,16.48120877,0.1648120877,8.173694459
33.147,34934.86,0.02394586934,16.36690328,0.1636690328,8.117005766
33.274,35052.04,0.0224915779,15.37290105,0.1537290105,7.624040074
33.401,35081.78,0.02212325578,15.1211544,0.151211544,7.49918878
33.528,35081.4,0.02212796001,15.12436972,0.1512436972,7.500783388
33.655,35127.63,0.02155602683,14.73345574,0.1473345574,7.306913421
33.782,35252.07,0.02002025269,13.68376043,0.1368376043,6.786327286
33.909,35315.56,0.01923877926,13.14962655,0.1314962655,6.521428807
34.036,35339.58,0.01894349277,12.94779945,0.1294779945,6.42133463
34.163,35378.62,0.01846398797,12.62005989,0.1262005989,6.258795397
34.29,35400.5,0.01819548043,12.43653609,0.1243653609,6.167778562
34.417,35443.7,0.01766582454,12.07451847,0.1207451847,5.988239459
34.544,35479.24,0.01723056827,11.7770226,0.117770226,5.840699288
34.671,35536.59,0.01652912484,11.29758889,0.1129758889,5.602928825
34.798,35585.43,0.01593265849,10.88990659,0.1088990659,5.400742773
34.925,35562.73,0.016209784,11.07932074,0.1107932074,5.494680868
35.052,35649.68,0.01514924065,10.35444372,0.1035444372,5.135185192
35.179,35684.71,0.01472270481,10.06290823,0.1006290823,4.990601013
35.306,35713.01,0.01437842114,9.827591753,0.09827591753,4.873898108
35.433,35770.43,0.01368071564,9.350712913,0.09350712913,4.637394707
35.56,35739.18,0.01406029269,9.610152267,0.09610152267,4.766061119
35.687,35759.27,0.01381623212,9.443337868,0.09443337868,4.683331148
35.814,35808.36,0.01322044546,9.036120138,0.09036120138,4.481375493
35.941,35789.49,0.01344936678,9.192586917,0.09192586917,4.558973664
36.068,35811.43,0.01318321318,9.010672027,0.09010672027,4.468754751
36.195,35864.27,0.01254288111,8.573007691,0.08573007691,4.2516994
36.322,35798.48,0.01334028959,9.118033104,0.09118033104,4.521999429
36.449,35812.93,0.01316502267,8.99823889,0.0899823889,4.462588659
36.576,35868.04,0.01249723111,8.541806099,0.08541806099,4.236225276
36.703,35935.64,0.01167949264,7.982885217,0.07982885217,3.959033925
36.83,35905.67,0.01204184144,8.230549135,0.08230549135,4.081860426
36.957,35918.72,0.01188402477,8.122682089,0.08122682089,4.028364818
37.084,35917.06,0.01190409635,8.136400932,0.08136400932,4.035168544
37.211,35950.73,0.01149716312,7.858263736,0.07858263736,3.897229119
37.338,35964.45,0.01133145345,7.745001858,0.07745001858,3.841057998
37.465,36008.01,0.01080575598,7.3856898,0.073856898,3.662860693
37.592,35974.9,0.01120528113,7.658763595,0.07658763595,3.798288974
37.719,35995.82,0.0109528051,7.486197267,0.07486197267,3.712706389
37.846,36002.31,0.01087450942,7.432682493,0.07432682493,3.68616626
37.973,36009.26,0.01079067993,7.37538538,0.0737538538,3.657750317
38.1,36015.78,0.01071205171,7.321643321,0.07321643321,3.631097467
38.227,36077.85,0.009964227943,6.810508846,0.06810508846,3.377605319
38.354,36067.03,0.01009449544,6.899546142,0.06899546142,3.421762496
38.481,36061.75,0.01015807824,6.943004724,0.06943004724,3.443315355
38.608,36095.43,0.009752656648,6.665900736,0.06665900736,3.30588834
38.735,36107.46,0.009607937714,6.566985939,0.06566985939,3.256832512
38.862,36086.35,0.00986191951,6.740581453,0.06740581453,3.342925511
38.989,36085.57,0.009871306809,6.746997633,0.06746997633,3.346107553
39.116,36090.95,0.009806562642,6.702745261,0.06702745261,3.324161022
39.243,36049.72,0.01030298064,7.042044922,0.07042044922,3.492433373
39.37,36103.09,0.009660502523,6.60291377,0.0660291377,3.274650569
39.497,36085.19,0.009875880182,6.750123515,0.06750123515,3.347657804
39.624,36054.37,0.01024696525,7.003758633,0.07003758633,3.473445663
39.751,36140.44,0.009211440846,6.295981959,0.06295981959,3.122430737
39.878,36125.86,0.009386681965,6.415758544,0.06415758544,3.181832764
40.005,36156.99,0.009012607394,6.160080112,0.06160080112,3.055031543
40.132,36166.58,0.008897433762,6.081359408,0.06081359408,3.015990779
40.259,36191.47,0.008598653182,5.87714411,0.0587714411,2.914712197
40.386,36163.06,0.008939704582,6.11025134,0.0611025134,3.030319451
40.513,36146.27,0.009141388223,6.248101279,0.06248101279,3.098684781
40.64,36168.54,0.008873898385,6.065273074,0.06065273074,3.008012919
40.767,36185.29,0.008672818975,5.927836124,0.05927836124,2.939852407
40.894,36247.07,0.007931970007,5.421468899,0.05421468899,2.688724529
41.021,36187.15,0.008650495899,5.912578394,0.05912578394,2.932285484
41.148,36187.05,0.008651696035,5.913398682,0.05913398682,2.932692298
41.275,36199.26,0.008505183921,5.813258254,0.05813258254,2.883028631
41.402,36087.43,0.009848922046,6.73169774,0.0673169774,3.338519721
41.529,36200.86,0.008485988616,5.800138342,0.05800138342,2.876521939
41.656,36205.33,0.00843236623,5.763487661,0.05763487661,2.858345393
41.783,36187.96,0.008640774918,5.905934143,0.05905934143,2.928990333
41.91,36208.54,0.008393862963,5.737170837,0.05737170837,2.84529382
42.037,36292.77,0.007384760075,5.04745316,0.0504745316,2.503235078
42.164,36260.22,0.007774441777,5.313799002,0.05313799002,2.635326696
42.291,36310.98,0.00716690624,4.898550959,0.04898550959,2.429388486
42.418,36307.35,0.007210324726,4.928227316,0.04928227316,2.444106185
42.545,36328.23,0.006960638029,4.757567485,0.04757567485,2.359469109
42.672,36339.49,0.006826048533,4.665576117,0.04665576117,2.313846889
42.799,36355.27,0.00663750215,4.536705439,0.04536705439,2.249934736
42.926,36342.4,0.006791272416,4.641806784,0.04641806784,2.302058721
43.053,36390.03,0.006222462901,4.253027818,0.04253027818,2.109247592
43.18,36357.4,0.006612058242,4.519314633,0.04519314633,2.241309935
43.307,36384.32,0.006290613877,4.299608731,0.04299608731,2.13234894
43.434,36390.91,0.006211960724,4.245849624,0.04245849624,2.105687636
43.561,36373.83,0.006415843811,4.385202875,0.04385202875,2.17479852
43.688,36376.95,0.006378593384,4.359742362,0.04359742362,2.162171627
43.815,36411.07,0.005971434931,4.081451233,0.04081451233,2.02415586
43.942,36391.82,0.006201100786,4.238426901,0.04238426901,2.102006409
44.069,36430.1,0.005744513146,3.926351125,0.03926351125,1.947235477
44.196,36343.74,0.006775259608,4.630862096,0.04630862096,2.29663081
44.323,36414.96,0.00592503928,4.049739996,0.04049739996,2.008428982
44.45,36402.06,0.006078915362,4.154913666,0.04154913666,2.060588836
44.577,36383.5,0.006300401761,4.306298709,0.04306298709,2.135666769
44.704,36380.74,0.006333347965,4.328817304,0.04328817304,2.146834647
44.831,36455.01,0.005447654817,3.723449678,0.03723449678,1.846608487
44.958,36449.85,0.00550913109,3.765468458,0.03765468458,1.86744729
45.085,36483.29,0.005110881173,3.493266276,0.03493266276,1.732451278
45.212,36436.53,0.005667865892,3.873963043,0.03873963043,1.92125412
45.339,36486.89,0.005068029144,3.46397709,0.0346397709,1.717925592
45.466,36457.48,0.005418230301,3.703338142,0.03703338142,1.836634367
45.593,36396.02,0.006150981512,4.204170583,0.04204170583,2.085017323
45.72,36452.46,0.005478034446,3.744214029,0.03744214029,1.856906364
45.847,36455.77,0.005438600908,3.717261368,0.03717261368,1.843539455
45.974,36452.68,0.005475413374,3.742422538,0.03742422538,1.856017892
46.101,36529.18,0.004564953158,3.120126721,0.03120126721,1.547396362
46.228,36528.01,0.004578863481,3.12963437,0.0312963437,1.552111587
46.355,36510.72,0.004784479097,3.270171798,0.03270171798,1.621809752
46.482,36516.25,0.004718704808,3.225215343,0.03225215343,1.599514037
46.609,36529.59,0.004560078706,3.116795053,0.03116795053,1.545744054
46.736,36506.74,0.004831823719,3.302531653,0.03302531653,1.637858305
46.863,36498.76,0.004926766428,3.367424605,0.03367424605,1.670041331
46.99,36527.16,0.00458896955,3.136541827,0.03136541827,1.555537273
47.117,36525.25,0.00461167934,3.152063875,0.03152063875,1.563235281
47.244,36559.19,0.004208311516,2.876363625,0.02876363625,1.426504436
47.371,36533.68,0.004511456069,3.083561681,0.03083561681,1.529262287
47.498,36554.43,0.004264860261,2.91501446,0.0291501446,1.44567294
47.625,36574.32,0.004028616172,2.753542596,0.02753542596,1.365592547
47.752,36558.24,0.004219596917,2.88407715,0.0288407715,1.430329883
47.879,36539.3,0.004444653401,3.037902332,0.03037902332,1.506617979
48.006,36547.48,0.004347439408,2.971456967,0.02971456967,1.47366505
48.133,36599.9,0.003724977724,2.546006965,0.02546006965,1.262667278
48.26,36577.93,0.003985752061,2.724245153,0.02724245153,1.351062766
48.387,36574.84,0.00402244158,2.749322288,0.02749322288,1.363499526
48.514,36586.37,0.003885554412,2.655760471,0.02655760471,1.317098457
48.641,36629.8,0.003370329112,2.303606096,0.02303606096,1.142450936
48.768,36589.36,0.003850063396,2.631502507,0.02631502507,1.305067957
48.895,36589.6,0.003847214745,2.629555466,0.02629555466,1.304102341
49.022,36663.76,0.002967875154,2.02853047,0.0202853047,1.006029867
49.149,36629.17,0.003377798656,2.308711498,0.02308711498,1.14498291
49.276,36617.17,0.003520100205,2.405974023,0.02405974023,1.193219308
49.403,36589.56,0.003847689518,2.629879972,0.02629879972,1.304263276
49.53,36603.45,0.003682855461,2.517216571,0.02517216571,1.248388963
49.657,36529.78,0.004557819832,3.115251122,0.03115251122,1.544978356
49.784,36584.04,0.003913213302,2.674665208,0.02674665208,1.326474077
49.911,36672.6,0.002863175024,1.956968361,0.01956968361,0.9705393378
50.038,36629.35,0.003375664487,2.307252803,0.02307252803,1.144259484
50.165,36648.42,0.003149620601,2.152752736,0.02152752736,1.067636686
50.292,36684.16,0.002726297543,1.863413166,0.01863413166,0.9241415526
50.419,36680.54,0.002769155921,1.892706691,0.01892706691,0.9386693903
50.546,36734.79,0.002127315043,1.454011089,0.01454011089,0.7211025928
50.673,36708.15,0.002442378833,1.669355894,0.01669355894,0.8279007449
50.8,36723.46,0.002261283835,1.545578208,0.01545578208,0.7665144107
50.927,36693.9,0.002611003454,1.78461013,0.0178461013,0.885059957
51.054,36702.22,0.002512542388,1.717312396,0.01717312396,0.8516843034
51.181,36716.78,0.002340289218,1.599578062,0.01599578062,0.793295111
51.308,36712.85,0.002386776646,1.631352028,0.01631352028,0.809053099
