Depth [mm],Signal,Net OD,Dose [cGy],Dose [Gy],PDD [%]
10.16,22742.91,0.2103588438,195.4576343,1.954576343,96.89634174
10.287,22698.54,0.2112069528,196.4774123,1.964774123,97.40188741
10.414,22662.97,0.2118880526,197.2963761,1.972963761,97.80788126
10.541,22634.16,0.2124404949,197.9606404,1.979606404,98.13718422
10.668,22644.46,0.212242908,197.7230591,1.977230591,98.01940544
10.795,22637.44,0.2123775643,197.8849717,1.978849717,98.09967215
10.922,22607.61,0.2129502239,198.5735455,1.985735455,98.44102635
11.049,22626.05,0.212596134,198.147783,1.98147783,98.22995844
11.176,22662.27,0.2119014671,197.3125058,1.973125058,97.81587741
11.303,22633.27,0.2124575722,197.9811743,1.979811743,98.14736374
11.43,22612.05,0.2128649394,198.4709983,1.984709983,98.3901895
11.557,22594.5,0.2132021414,198.8764546,1.988764546,98.59119076
11.684,22598.21,0.2131308364,198.7907165,1.987907165,98.54868689
11.811,22619.04,0.2127307079,198.3095965,1.983095965,98.31017602
11.938,22614.41,0.2128196148,198.4164994,1.984164994,98.36317217
12.065,22627.22,0.2125736771,198.1207804,1.981207804,98.21657219
12.192,22574.68,0.2135832737,199.3347333,1.993347333,98.81837829
12.319,22577.13,0.2135361428,199.2780626,1.992780626,98.79028426
12.446,22593.72,0.2132171342,198.8944822,1.988944822,98.60012777
12.573,22614.18,0.2128240319,198.4218105,1.984218105,98.36580509
12.7,22604.72,0.2130057446,198.6403044,1.986403044,98.47412147
12.827,22600.82,0.2130806801,198.7304078,1.987304078,98.51878942
12.954,22592.42,0.2132421234,198.9245295,1.989245295,98.61502348
13.081,22583.57,0.2134122804,199.1291287,1.991291287,98.71645165
13.208,22592.8,0.2132348187,198.9157463,1.989157463,98.61066926
13.335,22583.77,0.2134084343,199.1245041,1.991245041,98.71415905
13.462,22573.92,0.2135978949,199.3523141,1.993523141,98.82709379
13.589,22609.28,0.2129181442,198.5349725,1.985349725,98.42190411
13.716,22483.55,0.2153399921,201.7182804,2.017182804,100
13.843,22643.21,0.2122668822,197.751886,1.97751886,98.03369613
13.97,22658.28,0.2119779372,197.4044546,1.974044546,97.86146018
14.097,22676.36,0.2116315335,196.9879339,1.969879339,97.65497386
14.224,22712.61,0.2109378329,196.1538187,1.961538187,97.24146884
14.351,22704.48,0.2110933168,196.3407748,1.963407748,97.3341506
14.478,22694.58,0.2112827267,196.5685239,1.965685239,97.44705513
14.605,22693.81,0.211297462,196.5862418,1.965862418,97.45583865
14.732,22703.51,0.2111118715,196.3630852,1.963630852,97.34521079
14.859,22732,0.2105672291,195.7081997,1.957081997,97.02055727
14.986,22783.25,0.2095892008,194.532205,1.94532205,96.43756859
15.113,22782.59,0.2096017819,194.5473327,1.945473327,96.445068
15.24,22811.65,0.209048177,193.8816704,1.938816704,96.11507199
15.367,22805,0.2091747999,194.0339236,1.940339236,96.19055014
15.494,22780.73,0.2096372397,194.5899676,1.945899676,96.4662039
15.621,22812.67,0.2090287583,193.8583212,1.938583212,96.10349683
15.748,22866.7,0.2080013825,192.6229902,1.926229902,95.49109276
15.875,22840.63,0.2084967979,193.2186846,1.932186846,95.78640281
16.002,22891.87,0.2075236056,192.0485047,1.920485047,95.2062968
16.129,22896.33,0.2074390007,191.9467746,1.919467746,95.15586502
16.256,22923.09,0.206931717,191.3368097,1.913368097,94.85348048
16.383,22958.8,0.2062556917,190.5239475,1.905239475,94.45051148
16.51,22970.08,0.2060423688,190.2674451,1.902674451,94.32335272
16.637,22977.75,0.2058973766,190.0931044,1.900931044,94.23692494
16.764,23016.04,0.2051742729,189.2236346,1.892236346,93.80589318
16.891,23055.22,0.2044356058,188.3354511,1.883354511,93.36558429
17.018,23100.83,0.2035772924,187.3034032,1.873034032,92.85395595
17.145,23121.63,0.2031864293,186.8334241,1.868334241,92.62096808
17.272,23124.69,0.203128957,186.7643186,1.867643186,92.58670967
17.399,23149.48,0.2026636365,186.2048107,1.862048107,92.30933874
17.526,23239.65,0.2009752934,184.1747237,1.841747237,91.30294159
17.653,23258.26,0.2006276554,183.7567189,1.837567189,91.09571954
17.78,23350.68,0.1989053443,181.6857882,1.816857882,90.0690745
17.907,23380.12,0.1983581406,181.027823,1.81027823,89.74289425
18.034,23393.58,0.198108188,180.7272766,1.807272766,89.59390108
18.161,23452.88,0.1970086951,179.405231,1.79405231,88.93850906
18.288,23486.45,0.1963874988,178.6582961,1.786582961,88.56822285
18.415,23587.34,0.1945259093,176.4198951,1.764198951,87.45855596
18.542,23618.56,0.1939514609,175.7291705,1.757291705,87.11613551
18.669,23671.77,0.192974144,174.5540311,1.745540311,86.53357089
18.796,23670.65,0.1929946926,174.578739,1.74578739,86.54581961
18.923,23766.39,0.191241657,172.4708648,1.724708648,85.50086016
19.05,23795.08,0.1907177073,171.8408604,1.718408604,85.1885412
19.177,23858.72,0.1895577361,170.446095,1.70446095,84.49709898
19.304,23878.81,0.1891921966,170.0065652,1.700065652,84.2792061
19.431,23950.14,0.1878968201,168.4489867,1.684489867,83.50705071
19.558,23980.99,0.1873377685,167.7767753,1.677767753,83.17380807
19.685,24035.19,0.1863573169,166.5978668,1.665978668,82.58937488
19.812,24087.85,0.1854068384,165.4549983,1.654549983,82.02280827
19.939,24170.76,0.1839145704,163.6606746,1.636606746,81.13328863
20.066,24286.61,0.1818379776,161.1637508,1.611637508,79.89546139
20.193,24302.77,0.1815490997,160.8164,1.608164,79.72326541
20.32,24389.27,0.180006075,158.9610457,1.589610457,78.8034904
20.447,24458.33,0.1787780762,157.484483,1.57484483,78.07149789
20.574,24549.94,0.1771544415,155.5322022,1.555322022,77.10367247
20.701,24622.91,0.1758654988,153.9823598,1.539823598,76.3353522
20.828,24680.27,0.17485497,152.7672859,1.527672859,75.73299041
20.955,24759.71,0.1734593228,151.0891405,1.510891405,74.90106511
21.082,24823.39,0.172343786,149.756931,1.49756931,74.24063439
21.209,24912.18,0.1707931433,147.9598969,1.479598969,73.34977111
21.336,24962.16,0.169922714,146.9511595,1.469511595,72.84969873
21.463,25037.5,0.1686139142,145.4343963,1.454343963,72.09777718
21.59,25163.33,0.1664367634,142.9113042,1.429113042,70.84697725
21.717,25240.79,0.165101933,141.3643741,1.413643741,70.08010074
21.844,25339.13,0.1634131769,139.4072809,1.394072809,69.10988961
21.971,25445.62,0.1615918393,137.2965394,1.372965394,68.06350876
22.098,25534.18,0.160082961,135.5479058,1.355479058,67.19663959
22.225,25613.29,0.1587395098,133.9909852,1.339909852,66.42481038
22.352,25706.5,0.1571619261,132.1627292,1.321627292,65.51846911
22.479,25798.98,0.1556023407,130.3553314,1.303553314,64.62246813
22.606,25881.84,0.1542097284,128.7414382,1.287414382,63.82239526
22.733,26016.49,0.1519561729,126.129801,1.26129801,62.52769991
22.86,26113.15,0.1503456131,124.2633291,1.242633291,61.60241346
22.987,26237.43,0.1482835836,121.8736507,1.218736507,60.41775216
23.114,26332.81,0.146707671,120.0473313,1.200473313,59.51237096
23.241,26417.32,0.1453161196,118.4346675,1.184346675,58.71290757
23.368,26561.17,0.1429576751,115.7014748,1.157014748,57.35795218
23.495,26622.24,0.1419602822,114.5455999,1.145455999,56.78493774
23.622,26743.38,0.1399885812,112.2606028,1.122606028,55.65217125
23.749,26869.89,0.137938988,109.8853368,1.098853368,54.47465474
23.876,26962.03,0.1364522889,108.1624067,1.081624067,53.62052784
24.003,27112.41,0.1340367531,105.3630511,1.053630511,52.23277281
24.13,27219.69,0.1323217017,103.3754843,1.033754843,51.24745468
24.257,27376.67,0.1298242555,100.4812031,1.004812031,49.81264112
24.384,27520.37,0.127550608,98.34823653,0.9834823653,48.75524239
24.511,27608.41,0.1261634807,97.11535941,0.9711535941,48.14405479
24.638,27725.31,0.1243284658,95.48440034,0.9548440034,47.33552169
24.765,27858.79,0.1222426269,93.63050921,0.9363050921,46.41647205
24.892,27947.37,0.1208639319,92.40512671,0.9240512671,45.80899984
25.019,28050.28,0.1192676757,90.98637618,0.9098637618,45.10566718
25.146,28197.28,0.1169976596,88.96878855,0.8896878855,44.10546649
25.273,28328.64,0.1149791511,87.17474057,0.8717474057,43.21608355
25.4,28374.59,0.1142752816,86.54914223,0.8654914223,42.90594887
25.527,28541.72,0.1117247352,84.2822196,0.842822196,41.78214263
25.654,28700.03,0.1093225258,82.14713875,0.8214713875,40.72369575
25.781,28791.29,0.1079437525,80.92168671,0.8092168671,40.11618906
25.908,28899.29,0.1063177034,79.47645617,0.7947645617,39.39972918
26.035,29035.51,0.1042754178,77.66127517,0.7766127517,38.49986974
26.162,29145.63,0.1026314292,76.20010006,0.7620010006,37.77550549
26.289,29328.81,0.09991043444,73.78168312,0.7378168312,36.57659732
26.416,29430.47,0.09840767875,72.44603566,0.7244603566,35.91446225
26.543,29569.49,0.09636104243,70.62698772,0.7062698772,35.01268581
26.67,29680.53,0.09473322472,69.18018529,0.6918018529,34.29544668
26.797,29856.74,0.09216249032,66.89531961,0.6689531961,33.16274533
26.924,30021.71,0.08976945102,64.76838912,0.6476838912,32.10833892
27.051,30087.45,0.08881949496,63.9240693,0.639240693,31.68977506
27.178,30226.49,0.08681715813,62.14439471,0.6214439471,30.80751759
27.305,30358.33,0.08492699901,60.46442353,0.6046442353,29.97468719
27.432,30530.92,0.08246498526,58.27618864,0.5827618864,28.88988967
27.559,30616.39,0.08125089511,57.19710675,0.5719710675,28.35494465
27.686,30788.6,0.07881493514,55.03202843,0.5503202843,27.2816268
27.813,30920.98,0.07695162666,53.37592207,0.5337592207,26.46062716
27.94,31062.12,0.07497378337,51.61801731,0.5161801731,25.58916188
28.067,31212.53,0.07287590374,49.81038069,0.4981038069,24.69304249
28.194,31337.63,0.07113872794,48.62302817,0.4862302817,24.1044233
28.321,31469.74,0.06931172169,47.37427691,0.4737427691,23.48536624
28.448,31589.55,0.06766143719,46.24631423,0.4624631423,22.92618902
28.575,31741.02,0.06558399779,44.82639294,0.4482639294,22.22227597
28.702,31846.99,0.064136485,43.8370239,0.438370239,21.73180528
28.829,31952.89,0.0626947322,42.85159178,0.4285159178,21.24328629
28.956,32143.46,0.06011225307,41.08647791,0.4108647791,20.36824716
29.083,32236.64,0.05885510721,40.22722388,0.4022722388,19.9422798
29.21,32346.51,0.05737744683,39.21724909,0.3921724909,19.441594
29.337,32521.27,0.05503737947,37.61782267,0.3761782267,18.64869292
29.464,32651.3,0.05330439928,36.43333783,0.3643333783,18.06149535
29.591,32774.6,0.0516674765,35.31450784,0.3531450784,17.50684558
29.718,32871.94,0.05037954097,34.43420919,0.3443420919,17.07044554
29.845,32960.49,0.0492112171,33.63566463,0.3363566463,16.67457435
29.972,33114.62,0.04718510077,32.25082244,0.3225082244,15.98805145
30.099,33209.58,0.04594149339,31.40082191,0.3140082191,15.56667143
30.226,33325.31,0.0444306785,30.36818615,0.3036818615,15.05475165
30.353,33415.69,0.04325444323,29.56423417,0.2956423417,14.65619979
30.48,33611,0.04072344266,27.83430568,0.2783430568,13.7986035
30.607,33669.8,0.03996433985,27.31546204,0.2731546204,13.54139148
30.734,33741.58,0.0390394613,26.68331135,0.2668331135,13.22800854
30.861,33850.62,0.03763824899,25.72558849,0.2572558849,12.75322616
30.988,33961.33,0.03622018669,24.75634874,0.2475634874,12.27273438
31.115,33989.44,0.03586086719,24.51075533,0.2451075533,12.15098368
31.242,34079.42,0.03471268165,23.72597524,0.2372597524,11.7619361
31.369,34158.87,0.03370138104,23.03475543,0.2303475543,11.41927018
31.496,34209.34,0.03306018109,22.5964979,0.225964979,11.202008
31.623,34339.46,0.03141141507,21.4695731,0.214695731,10.6433453
31.75,34388.04,0.03079745328,21.04993274,0.2104993274,10.43531241
31.877,34438.81,0.03015674011,20.61200792,0.2061200792,10.21821517
32.004,34564.17,0.02857874402,19.53345408,0.1953345408,9.683531927
32.131,34593.34,0.02821238119,19.28304659,0.1928304659,9.559394694
32.258,34716.49,0.02666906701,18.22819769,0.1822819769,9.036462961
32.385,34737.48,0.02640656678,18.04877986,0.1804877986,8.947518208
32.512,34857.84,0.02490440439,17.02205805,0.1702205805,8.43853022
32.639,34922.12,0.02410427618,16.4751737,0.164751737,8.167417289
32.766,34946.31,0.02380355141,16.26962956,0.1626962956,8.06552065
32.893,35001.33,0.02312032929,15.80265005,0.1580265005,7.834019812
33.02,35058.56,0.02241080267,15.31769151,0.1531769151,7.593606037
33.147,35131.05,0.0215137463,14.70455718,0.1470455718,7.289650274
33.274,35209.2,0.02054871909,14.04496504,0.1404496504,6.962663482
33.401,35210.99,0.02052664056,14.02987446,0.1402987446,6.955182462
33.528,35262.45,0.01989239316,13.59636897,0.1359636897,6.740276064
33.655,35293.92,0.01950497957,13.33157337,0.1333157337,6.609006059
33.782,35324.56,0.0191281155,13.07398833,0.1307398833,6.481310622
33.909,35370.25,0.01856674706,12.69029531,0.1269029531,6.291098301
34.036,35391.14,0.0183103244,12.51503147,0.1251503147,6.204212851
34.163,35476.82,0.01726019203,11.79727032,0.1179727032,5.848389296
34.29,35510.15,0.01685236969,11.51852542,0.1151852542,5.710204054
34.417,35541.62,0.0164676573,11.25557608,0.1125557608,5.579849314
34.544,35585.47,0.01593217032,10.88957293,0.1088957293,5.398406585
34.671,35628.18,0.01541123874,10.53351834,0.1053351834,5.221895764
34.798,35596.41,0.01579867618,10.79833024,0.1079833024,5.353173852
34.925,35662.97,0.01498736828,10.24380462,0.1024380462,5.078272828
35.052,35675.02,0.01484065126,10.14352414,0.1014352414,5.028559694
35.179,35656.51,0.01506604362,10.2975789,0.102975789,5.104930935
35.306,35747.03,0.01396491173,9.544959773,0.09544959773,4.731826861
35.433,35770.1,0.01368472224,9.353451409,0.09353451409,4.636888334
35.56,35768.43,0.01370499864,9.367310242,0.09367310242,4.643758724
35.687,35780.78,0.01355507282,9.264836562,0.09264836562,4.592958331
35.814,35795.68,0.01337425952,9.141251416,0.09141251416,4.53169212
35.941,35798.5,0.01334004695,9.117867265,0.09117867265,4.520099641
36.068,35799.27,0.01333070569,9.111482551,0.09111482551,4.516934477
36.195,35793,0.01340677609,9.163476359,0.09163476359,4.542709933
36.322,35845.26,0.01277314168,8.730389838,0.08730389838,4.328011235
36.449,35871.7,0.01245291766,8.511518036,0.08511518036,4.219507534
36.576,35962.05,0.011360436,7.764811313,0.07764811313,3.849334478
36.703,35929.55,0.01175309861,8.033194593,0.08033194593,3.982383044
36.83,35921.15,0.01185464455,8.10260083,0.0810260083,4.016790553
36.957,35946.85,0.01154403709,7.890301904,0.07890301904,3.911545295
37.084,35883.9,0.01230523879,8.41058014,0.0841058014,4.169468491
37.211,35889.29,0.01224000978,8.365996376,0.08365996376,4.147366496
37.338,35963.69,0.01134063104,7.751274709,0.07751274709,3.842623829
37.465,35952.26,0.0114786807,7.84563108,0.0784563108,3.889400141
37.592,36015.56,0.01071470458,7.323456544,0.07323456544,3.630536871
37.719,35997.21,0.01093603488,7.474734893,0.07474734893,3.705531735
37.846,35994.79,0.01096523236,7.494691254,0.07494691254,3.715424919
37.973,35985.53,0.0110769731,7.571065587,0.07571065587,3.753286799
38.1,36037.99,0.01044431608,7.138647118,0.07138647118,3.538919282
38.227,36044.93,0.01036069007,7.08148908,0.0708148908,3.510583705
38.354,36072.32,0.01003080155,6.856011632,0.06856011632,3.398805314
38.481,36055.32,0.01023552213,6.995937311,0.06995937311,3.468172195
38.608,36093.74,0.009772990936,6.679799138,0.06679799138,3.311449575
38.735,36092.78,0.009784542198,6.687694378,0.06687694378,3.315363569
38.862,36144.04,0.009168182317,6.266414933,0.06266414933,3.106518121
38.989,36077.9,0.009963626058,6.81009746,0.0681009746,3.376043782
39.116,36029.8,0.01054302514,7.206114353,0.07206114353,3.572365549
39.243,36080.67,0.009930282944,6.787307579,0.06787307579,3.364745906
39.37,36098.33,0.00971776571,6.642052923,0.06642052923,3.292737233
39.497,36051.09,0.01028647643,7.030764362,0.07030764362,3.485437388
39.624,36097.12,0.009732323313,6.652002984,0.06652002984,3.297669885
39.751,36076.77,0.009977228858,6.819394918,0.06819394918,3.380652912
39.878,36095.57,0.009750972194,6.664749418,0.06664749418,3.303988814
40.005,36068.07,0.01008197265,6.890986869,0.06890986869,3.416143969
40.132,36100.56,0.009690937689,6.623716081,0.06623716081,3.28364691
40.259,36136.76,0.00925566513,6.326209076,0.06326209076,3.136160523
40.386,36168.06,0.008879662033,6.069212504,0.06069212504,3.008756813
40.513,36150.98,0.009084801644,6.209424585,0.06209424585,3.078265676
40.64,36178.05,0.008759721875,5.987233899,0.05987233899,2.968116667
40.767,36177.38,0.008767764874,5.992731256,0.05992731256,2.970841931
40.894,36108.75,0.009592422087,6.556381072,0.06556381072,3.250266193
41.021,36164.19,0.00892613424,6.100976066,0.06100976066,3.02450331
41.148,36215.9,0.008305594213,5.676839509,0.05676839509,2.814241475
41.275,36215.76,0.008307273071,5.677987001,0.05677987001,2.814810334
41.402,36252.75,0.007863920385,5.374957262,0.05374957262,2.664586102
41.529,36213.87,0.008329938286,5.693478583,0.05693478583,2.822490144
41.656,36210.39,0.008371674157,5.722004879,0.05722004879,2.836631796
41.783,36205.75,0.008427328226,5.760044206,0.05760044206,2.855489446
41.91,36274.54,0.007602962695,5.196593754,0.05196593754,2.576164017
42.037,36265.59,0.007710129187,5.26984161,0.0526984161,2.612475975
42.164,36312.28,0.007151357976,4.887923784,0.04887923784,2.423143691
42.291,36327.83,0.00696541995,4.760835908,0.04760835908,2.360141034
42.418,36348.81,0.006714679176,4.58945562,0.0458945562,2.275180817
42.545,36364.32,0.006529405691,4.462821954,0.04462821954,2.212403331
42.672,36353.87,0.006654226657,4.548136571,0.04548136571,2.254697276
42.799,36311.72,0.007158055621,4.892501598,0.04892501598,2.4254131
42.926,36399.45,0.006110055063,4.176197523,0.04176197523,2.07031188
43.053,36367.69,0.006489160071,4.435314238,0.04435314238,2.198766632
43.18,36376.35,0.00638575668,4.364638445,0.04364638445,2.163729751
43.307,36357.24,0.006613969469,4.520620949,0.04520620949,2.241056656
43.434,36382.63,0.006310786707,4.313396777,0.04313396777,2.138327161
43.561,36391.36,0.006206590391,4.242179023,0.04242179023,2.103021608
43.688,36364.02,0.006532988568,4.465270836,0.04465270836,2.213617342
43.815,36383.46,0.006300879224,4.306625053,0.04306625053,2.13497014
43.942,36333.67,0.006895609121,4.713120494,0.04713120494,2.336486552
44.069,36393.88,0.006176517753,4.221624499,0.04221624499,2.09283189
44.196,36363.52,0.006538960095,4.46935235,0.0446935235,2.215640715
44.323,36426.83,0.005783497576,3.952996823,0.03952996823,1.959662167
44.45,36388.27,0.006243468016,4.267384728,0.04267384728,2.115517107
44.577,36449.91,0.0055084162,3.764979833,0.03764979833,1.866454456
44.704,36442.89,0.005592066362,3.822154375,0.03822154375,1.894798215
44.831,36465.04,0.005328182226,3.641790652,0.03641790652,1.805384542
44.958,36462.69,0.00535617136,3.660921111,0.03660921111,1.814868293
45.085,36475.37,0.005205170522,3.557712659,0.03557712659,1.763703643
45.212,36455.05,0.005447178291,3.723123974,0.03723123974,1.845704796
45.339,36435.27,0.005682884351,3.884228097,0.03884228097,1.925570697
45.466,36442.93,0.005591589677,3.821828563,0.03821828563,1.894636696
45.593,36449.31,0.005515565156,3.769866116,0.03769866116,1.868876786
45.72,36423.83,0.005819266187,3.977444522,0.03977444522,1.97178189
45.847,36473.92,0.00522243531,3.56951307,0.0356951307,1.769553589
45.974,36457.21,0.005421446649,3.705536503,0.03705536503,1.836985967
46.101,36465.2,0.005326276648,3.640488198,0.03640488198,1.804738862
46.228,36440.6,0.005619357436,3.840807712,0.03840807712,1.904045437
46.355,36444.93,0.005567756107,3.805538416,0.03805538416,1.886561004
46.482,36481.48,0.005132427818,3.507993319,0.03507993319,1.739055733
46.609,36462.98,0.005352717284,3.658560264,0.03658560264,1.813697925
46.736,36414.47,0.00593088319,4.053734284,0.04053734284,2.009601845
46.863,36450.36,0.005503054559,3.761315174,0.03761315174,1.864637735
46.99,36516.76,0.004712639327,3.221069611,0.03221069611,1.596815918
47.117,36511.89,0.004770562187,3.260659648,0.03260659648,1.616442318
47.244,36524.99,0.004614770817,3.154176887,0.03154176887,1.56365446
47.371,36538.14,0.00445844101,3.047326107,0.03047326107,1.510684159
47.498,36527.26,0.004587780588,3.135729176,0.03135729176,1.554509175
47.625,36525.24,0.004611798243,3.152145145,0.03152145145,1.562647242
47.752,36550.03,0.00431713876,2.950746599,0.02950746599,1.462805748
47.879,36501.59,0.004893093894,3.344409566,0.03344409566,1.657960578
48.006,36507.73,0.004820046559,3.294482013,0.03294482013,1.633209448
48.133,36496.84,0.004949612885,3.383040064,0.03383040064,1.677111295
48.26,36531.86,0.004533091875,3.098349666,0.03098349666,1.535978624
48.387,36552.65,0.004286008533,2.929469217,0.02929469217,1.452257679
48.514,36573.38,0.004039778159,2.761171768,0.02761171768,1.368825752
48.641,36509.61,0.004797682731,3.279196428,0.03279196428,1.625631759
48.768,36528.22,0.004576366723,3.127927846,0.03127927846,1.550641737
48.895,36540.92,0.004425399024,3.024742044,0.03024742044,1.499488316
49.022,36559.68,0.00420249074,2.872385148,0.02872385148,1.423958772
49.149,36518.97,0.004686356552,3.203105443,0.03203105443,1.587910346
49.276,36539.64,0.004440612288,3.035140248,0.03035140248,1.50464313
49.403,36557.55,0.004227793866,2.889679731,0.02889679731,1.432532404
49.53,36564.64,0.004143574619,2.832116222,0.02832116222,1.403995819
49.657,36565.38,0.004134785399,2.826108826,0.02826108826,1.401017707
49.784,36601.53,0.003705636572,2.532787367,0.02532787367,1.255606266
49.911,36581.04,0.0039488282,2.699007845,0.02699007845,1.338008553
50.038,36589.59,0.003847333438,2.629636592,0.02629636592,1.303618387
50.165,36591.36,0.003826325205,2.615277551,0.02615277551,1.296500023
50.292,36595.96,0.003771732288,2.577963517,0.02577963517,1.278001931
50.419,36592.17,0.003816711606,2.608706696,0.02608706696,1.293242582
50.546,36615.93,0.003534807357,2.4160263,0.024160263,1.19772303
50.673,36595.63,0.003775648508,2.580640238,0.02580640238,1.27932889
50.8,36550.04,0.004317019939,2.950665385,0.02950665385,1.462765487
50.927,36602.72,0.003691516888,2.523136621,0.02523136621,1.250821996
51.054,36581.52,0.00394312962,2.695112889,0.02695112889,1.336077665
51.181,36564.28,0.00414785052,2.835038783,0.02835038783,1.405444652
51.308,36559.66,0.004202728321,2.872547534,0.02872547534,1.424039274
