crossplane_x_mm_at_y0,dose_gy,relative_to_80_percent_midpoint,percent_of_80_percent_midpoint,directly_measured,interpolation_method
-125.0,0.011857,0.006275988990321613,0.6275988990321613,0,vertical_offset_rows
-120.0,0.012781,0.006765068338137854,0.6765068338137854,1,direct
-115.0,0.014574,0.007714115167828893,0.7714115167828893,0,vertical_offset_rows
-110.0,0.016809,0.008897115538358438,0.8897115538358438,1,direct
-105.0,0.017319,0.009167061931633635,0.9167061931633635,0,vertical_offset_rows
-100.0,0.018203,0.009634969013310644,0.9634969013310645,1,direct
-95.0,0.0192235,0.010175126453187782,1.0175126453187782,0,vertical_offset_rows
-90.0,0.022408,0.011860703491197326,1.1860703491197326,1,direct
-85.0,0.027673,0.014647503021773634,1.4647503021773634,0,vertical_offset_rows
-80.0,0.035504,0.018792503425181625,1.8792503425181624,1,direct
-75.0,0.049996,0.026463215447425095,2.6463215447425097,0,vertical_offset_rows
-70.0,0.081409,0.04309032535321684,4.309032535321684,1,direct
-65.0,0.15497499999999997,0.08202929862318392,8.202929862318392,0,vertical_offset_rows
-60.0,0.34103,0.18050944803655053,18.050944803655053,1,direct
-55.0,0.7498199999999999,0.3968847149129587,39.68847149129587,0,vertical_offset_rows
-50.0,1.295,0.6854521162576105,68.54521162576106,1,direct
-45.0,1.6508,0.8737794235660722,87.37794235660722,0,vertical_offset_rows
-40.0,1.7958,0.9505288883207854,95.05288883207854,1,direct
-35.0,1.8522,0.9803817835771014,98.03817835771014,0,vertical_offset_rows
-30.0,1.8774,0.993720311244817,99.3720311244817,1,direct
-25.0,1.8901,1.000442505744023,100.0442505744023,0,vertical_offset_rows
-20.0,1.8936,1.0022950790312057,100.22950790312058,1,direct
-15.0,1.88,0.995096508543867,99.5096508543867,0,vertical_offset_rows
-10.0,1.8295,0.9683665225430876,96.83665225430876,1,direct
-5.0,1.6501000000000001,0.8734089089086358,87.34089089086358,0,vertical_offset_rows
0.0,1.1169,0.5911826012726836,59.118260127268364,1,direct
5.0,0.45465999999999995,0.24065456307157157,24.065456307157156,0,vertical_offset_rows
10.0,0.17649,0.09341733127282292,9.341733127282293,1,direct
15.0,0.090285,0.04778845120951226,4.7788451209512255,0,vertical_offset_rows
20.0,0.057782,0.03058439705142645,3.058439705142645,1,direct
25.0,0.04425,0.02342181941652453,2.342181941652453,0,vertical_offset_rows
30.0,0.038247,0.020244391575679407,2.0244391575679406,1,direct
35.0,0.034941,0.018494503779271945,1.8494503779271945,0,vertical_offset_rows
40.0,0.032327,0.017110896187073187,1.7110896187073188,1,direct
45.0,0.0295055,0.015617457464277165,1.5617457464277165,0,vertical_offset_rows
50.0,0.02615,0.013841368988522406,1.3841368988522407,1,direct
55.0,0.020361999999999998,0.010777742078175648,1.0777742078175647,0,vertical_offset_rows
60.0,0.016018,0.00847843397545514,0.8478433975455141,1,direct
65.0,0.013506,0.00714881566191142,0.714881566191142,0,vertical_offset_rows
70.0,0.012273,0.006496180558169617,0.6496180558169617,1,direct
75.0,0.011845000000000001,0.006269637310479844,0.6269637310479844,0,vertical_offset_rows
80.0,0.011199,0.0059277052123312595,0.5927705212331259,1,direct
85.0,0.0107555,0.005692957711512533,0.5692957711512533,0,vertical_offset_rows
90.0,0.0099873,0.005286344340308597,0.5286344340308597,1,direct
95.0,0.0085744,0.004538486969605603,0.4538486969605603,0,vertical_offset_rows
100.0,0.0078911,0.004176811733282186,0.4176811733282186,1,direct
105.0,0.00841045,0.0044517071437674294,0.44517071437674294,0,vertical_offset_rows
110.0,0.0102,0.00539892786550396,0.539892786550396,1,direct
115.0,0.0108325,0.0057337143238305535,0.5733714323830553,0,vertical_offset_rows
120.0,0.010714,0.00567099148539308,0.567099148539308,1,direct
125.0,0.010458499999999999,0.005535753635428741,0.5535753635428741,0,vertical_offset_rows
