x_aligned_mm,mcc_dose_gy,csv_dose_gy,mcc_relative,csv_relative,difference_percent_points,abs_difference_percent_points,region
-99.0,0.0201802,0.007453227891686175,0.010565971486422103,0.003727608366280446,-0.6838363120141657,0.6838363120141657,tail
-98.0,0.0209244,0.00964114895544344,0.010955620547392526,0.004821860813749577,-0.613375973364295,0.613375973364295,tail
-97.0,0.0216686,0.011644129030889943,0.011345269608362948,0.005823618091969375,-0.5521651516393573,0.5521651516393573,tail
-96.0,0.0224128,0.01313795429044619,0.011734918669333372,0.006570730030072634,-0.5164188639260738,0.5164188639260738,tail
-95.0,0.023157,0.014458267075493794,0.012124567730303796,0.007231062580636448,-0.4893505149667348,0.4893505149667348,tail
-94.0,0.024182000000000002,0.015300888501692042,0.012661238366550347,0.0076524857175040845,-0.5008752649046263,0.5008752649046263,tail
-93.0,0.025207,0.015985230891516662,0.013197909002796899,0.007994748218367114,-0.5203160784429786,0.5203160784429786,tail
-92.0,0.026232000000000002,0.016233820588765168,0.01373457963904345,0.008119076234188057,-0.5615503404855393,0.5615503404855393,tail
-91.0,0.027257000000000003,0.01681823456292274,0.014271250275290002,0.008411361194623924,-0.5859889080666079,0.5859889080666079,tail
-90.0,0.028282,0.018327195061043997,0.014807920911536553,0.009166042771375092,-0.5641878140161461,0.5641878140161461,tail
-89.0,0.029511500000000003,0.019833276381518532,0.015451663884478148,0.009919284375158856,-0.5532379509319292,0.5532379509319292,tail
-88.0,0.030741,0.021331431134832272,0.016095406857419742,0.010668561637788175,-0.5426845219631568,0.5426845219631568,tail
-87.0,0.0319705,0.022988888135044037,0.01673914983036134,0.011497511278202525,-0.5241638552158815,0.5241638552158815,tail
-86.0,0.0332,0.025084914794319055,0.017382892803302935,0.012545804262746273,-0.48370885405566616,0.48370885405566616,tail
-85.0,0.0344295,0.02710804425457924,0.01802663577624453,0.013557638921732958,-0.4468996854511572,0.4468996854511572,tail
-84.0,0.036262,0.028930482887552733,0.018986098157631658,0.014469101390616058,-0.4516996767015599,0.4516996767015599,tail
-83.0,0.0380945,0.030766038555381077,0.019945560539018782,0.015387124127020337,-0.4558436411998445,0.4558436411998445,tail
-82.0,0.039927,0.032637706290780576,0.02090502292040591,0.01632320771533444,-0.458181520507147,0.458181520507147,tail
