scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
21,-30.0,-100.0,0.021043
21,-30.0,-90.0,0.021916
21,-30.0,-80.0,0.030373
21,-30.0,-70.0,0.052473
21,-30.0,-60.0,0.20939
21,-30.0,-50.0,1.2294
21,-30.0,-40.0,1.6684
21,-30.0,-30.0,1.7247
21,-30.0,-20.0,1.7527
21,-30.0,-10.0,1.7656
21,-30.0,0.0,1.7716
21,-30.0,10.0,1.7657
21,-30.0,20.0,1.7534
21,-30.0,30.0,1.728
21,-30.0,40.0,1.6662
21,-30.0,50.0,1.1743
21,-30.0,60.0,0.18701
21,-30.0,70.0,0.049053
21,-30.0,80.0,0.028978
21,-30.0,90.0,0.022338
21,-30.0,100.0,0.02051
21,-30.0,110.0,0.019564
21,-30.0,120.0,0.015425
21,-30.0,130.0,0.013691
22,-25.0,-125.0,0.015011
22,-25.0,-115.0,0.017694
22,-25.0,-105.0,0.021086
22,-25.0,-95.0,0.021947
22,-25.0,-85.0,0.025947
22,-25.0,-75.0,0.039644
22,-25.0,-65.0,0.091343
22,-25.0,-55.0,0.60725
22,-25.0,-45.0,1.5833
22,-25.0,-35.0,1.7221
22,-25.0,-25.0,1.7573
22,-25.0,-15.0,1.7775
22,-25.0,-5.0,1.7877
22,-25.0,5.0,1.7883
22,-25.0,15.0,1.7801
22,-25.0,25.0,1.7596
22,-25.0,35.0,1.7214
22,-25.0,45.0,1.5697
22,-25.0,55.0,0.54776
22,-25.0,65.0,0.084206
22,-25.0,75.0,0.037461
22,-25.0,85.0,0.025861
22,-25.0,95.0,0.021585
22,-25.0,105.0,0.020276
22,-25.0,115.0,0.017392
22,-25.0,125.0,0.014282
23,-20.0,-130.0,0.014482
23,-20.0,-120.0,0.016419
23,-20.0,-110.0,0.020505
23,-20.0,-100.0,0.022342
23,-20.0,-90.0,0.023344
23,-20.0,-80.0,0.032807
23,-20.0,-70.0,0.056428
23,-20.0,-60.0,0.21601
23,-20.0,-50.0,1.2515
23,-20.0,-40.0,1.6941
23,-20.0,-30.0,1.7562
23,-20.0,-20.0,1.7829
23,-20.0,-10.0,1.7991
23,-20.0,0.0,1.8019
23,-20.0,10.0,1.8027
23,-20.0,20.0,1.7871
23,-20.0,30.0,1.7548
23,-20.0,40.0,1.6941
23,-20.0,50.0,1.1939
23,-20.0,60.0,0.19457
23,-20.0,70.0,0.052803
23,-20.0,80.0,0.031065
23,-20.0,90.0,0.023444
23,-20.0,100.0,0.020813
23,-20.0,110.0,0.019774
23,-20.0,120.0,0.01583
23,-20.0,130.0,0.013962
24,-15.0,-125.0,0.015689
24,-15.0,-115.0,0.018408
24,-15.0,-105.0,0.022258
24,-15.0,-95.0,0.023232
24,-15.0,-85.0,0.027852
24,-15.0,-75.0,0.042231
24,-15.0,-65.0,0.095734
24,-15.0,-55.0,0.61433
24,-15.0,-45.0,1.6013
24,-15.0,-35.0,1.7401
24,-15.0,-25.0,1.7821
24,-15.0,-15.0,1.8054
24,-15.0,-5.0,1.8132
24,-15.0,5.0,1.8128
24,-15.0,15.0,1.8092
24,-15.0,25.0,1.7832
24,-15.0,35.0,1.7395
24,-15.0,45.0,1.5866
24,-15.0,55.0,0.55911
24,-15.0,65.0,0.088605
24,-15.0,75.0,0.039904
24,-15.0,85.0,0.026615
24,-15.0,95.0,0.020914
24,-15.0,105.0,0.020374
24,-15.0,115.0,0.017807
24,-15.0,125.0,0.014836
25,-10.0,-130.0,0.015337
25,-10.0,-120.0,0.017285
25,-10.0,-110.0,0.021355
25,-10.0,-100.0,0.023851
25,-10.0,-90.0,0.024545
25,-10.0,-80.0,0.034841
25,-10.0,-70.0,0.05907
25,-10.0,-60.0,0.22061
25,-10.0,-50.0,1.2606
25,-10.0,-40.0,1.7087
25,-10.0,-30.0,1.7714
25,-10.0,-20.0,1.8028
25,-10.0,-10.0,1.8187
25,-10.0,0.0,1.8238
25,-10.0,10.0,1.8191
25,-10.0,20.0,1.8058
25,-10.0,30.0,1.7724
25,-10.0,40.0,1.706
25,-10.0,50.0,1.2069
25,-10.0,60.0,0.20046
25,-10.0,70.0,0.055461
25,-10.0,80.0,0.032423
25,-10.0,90.0,0.023175
25,-10.0,100.0,0.020532
25,-10.0,110.0,0.019892
25,-10.0,120.0,0.016103
25,-10.0,130.0,0.013681
26,-5.0,-125.0,0.016073
26,-5.0,-115.0,0.01921
26,-5.0,-105.0,0.023149
26,-5.0,-95.0,0.023802
26,-5.0,-85.0,0.029071
26,-5.0,-75.0,0.044288
26,-5.0,-65.0,0.098245
26,-5.0,-55.0,0.61909
26,-5.0,-45.0,1.613
26,-5.0,-35.0,1.7498
26,-5.0,-25.0,1.791
26,-5.0,-15.0,1.8149
26,-5.0,-5.0,1.8248
26,-5.0,5.0,1.8268
26,-5.0,15.0,1.8164
26,-5.0,25.0,1.7957
26,-5.0,35.0,1.7516
26,-5.0,45.0,1.5998
26,-5.0,55.0,0.56702
26,-5.0,65.0,0.091529
26,-5.0,75.0,0.041135
26,-5.0,85.0,0.02691
26,-5.0,95.0,0.020722
26,-5.0,105.0,0.020113
26,-5.0,115.0,0.017839
