metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.9011349050418662,1.97457918860559,0.07344428356372368
normalization_position_mm_after_alignment,-24.96387019495046,-24.96387019495046,0.0
fwhm_mm,54.03997257636676,52.27920446285515,-1.7607681135116096
left_80_20_penumbra_mm,12.35597522775312,11.534752028997971,-0.821223198755149
right_80_20_penumbra_mm,7.959974115479218,6.582349695592825,-1.3776244198863932
