x_aligned_mm,mcc_dose_gy,csv_dose_gy,dose_difference_gy,dose_difference_percent_of_mcc,dose_ratio_csv_to_mcc,mcc_relative,csv_relative,region
-99.0,0.0184071,0.008114816875496512,-0.010292283124503487,-55.91474553027629,0.4408525446972371,0.009743000501286072,0.004113990137183755,tail
-98.0,0.0186112,0.0088576739321727,-0.009753526067827301,-52.40675543665804,0.47593244563341963,0.009851031989261499,0.004490598340596379,tail
-97.0,0.0188153,0.00961569928842871,-0.00919960071157129,-48.894254737215405,0.511057452627846,0.009959063477236928,0.004874896456896339,tail
-96.0,0.019019400000000002,0.00993950139937343,-0.009079898600626572,-47.740194751814315,0.5225980524818569,0.010067094965212355,0.005039055268027163,tail
-95.0,0.0192235,0.010133674990138432,-0.00908982500986157,-47.28496376758431,0.5271503623241569,0.010175126453187782,0.005137495966020104,tail
-94.0,0.0198604,0.010346649584993236,-0.009513750415006765,-47.90311582348172,0.5209688417651828,0.010512241860789692,0.0052454682586973505,tail
-93.0,0.0204973,0.010565236837310222,-0.009932063162689778,-48.45547053850887,0.5154452946149113,0.0108493572683916,0.0053562860151474805,tail
-92.0,0.021134200000000002,0.010849507593858497,-0.010284692406141506,-48.663741263646145,0.5133625873635385,0.011186472675993509,0.005500403511164027,tail
-91.0,0.0217711,0.011153386824954497,-0.010617713175045505,-48.769759796452654,0.5123024020354734,0.011523588083595417,0.005654461967294922,tail
-90.0,0.022408,0.012311065272867808,-0.010096934727132193,-45.059508778704895,0.5494049122129511,0.011860703491197326,0.006241373266689358,tail
-89.0,0.023461,0.013723628115390813,-0.009737371884609186,-41.504504857462116,0.5849549514253789,0.012418063397312587,0.006957503980598577,tail
-88.0,0.024514,0.01456436708687655,-0.009949632913123452,-40.58755369635087,0.5941244630364914,0.012975423303427849,0.007383735636802982,tail
-87.0,0.025567,0.015234399669410542,-0.010332600330589458,-40.41381597602167,0.5958618402397834,0.013532783209543112,0.007723423824278925,tail
-86.0,0.026619999999999998,0.015894987717423127,-0.01072501228257687,-40.289302338756094,0.597106976612439,0.014090143115658373,0.008058323891151839,tail
-85.0,0.027673,0.016552756291704128,-0.011120243708295872,-40.184453106984684,0.5981554689301531,0.014647503021773634,0.008391794561982708,tail
-84.0,0.0292392,0.01834928413978465,-0.01088991586021535,-37.244233290293,0.6275576670970701,0.015476503102455233,0.009302585028554635,tail
-83.0,0.0308054,0.02048576541296965,-0.010319634587030349,-33.49943382338924,0.6650056617661076,0.01630550318313683,0.010385722580641799,tail
-82.0,0.0323716,0.021040492207016637,-0.011331107792983363,-35.00323676612637,0.6499676323387363,0.017134503263818428,0.010666953888082883,tail
-81.0,0.033937800000000004,0.021123018365486624,-0.01281478163451338,-37.759612097759366,0.6224038790224063,0.017963503344500028,0.010708792392538895,tail
-80.0,0.035504,0.022480459122194166,-0.013023540877805835,-36.68189747016064,0.6331810252983936,0.018792503425181625,0.011396977717061623,tail
-79.0,0.0384024,0.024218499707468165,-0.014183900292531838,-36.9349319118905,0.630650680881095,0.02032664582963032,0.012278116741582717,tail
-78.0,0.0413008,0.027217706397724462,-0.014083093602275536,-34.098839737427696,0.6590116026257231,0.021860788234079012,0.013798632476244318,tail
-77.0,0.0441992,0.03059340858345444,-0.013605791416545561,-30.782890677988654,0.6921710932201135,0.023394930638527708,0.01551002112631944,tail
-76.0,0.0470976,0.034986235938594915,-0.012111364061405089,-25.715459092193846,0.7428454090780615,0.024929073042976403,0.01773706440907906,tail
-75.0,0.049996,0.039682705330341926,-0.010313294669658073,-20.628239598484026,0.7937176040151598,0.026463215447425095,0.02011804589685298,tail
-74.0,0.0562786,0.045587721154254475,-0.010690878845745523,-18.99634824914892,0.8100365175085108,0.029788637428583446,0.02311172736030607,tail
-73.0,0.0625612,0.051853523940315456,-0.010707676059684541,-17.11552217618035,0.8288447782381965,0.0331140594097418,0.026288317942557028,tail
-72.0,0.0688438,0.058577962094696526,-0.010265837905303471,-14.911782768097448,0.8508821723190255,0.03643948139090014,0.029697424108435008,tail
-71.0,0.0751264,0.06543931651217352,-0.009687083487826473,-12.894379988694352,0.8710562001130565,0.03976490337205849,0.03317594307371917,tail
-70.0,0.081409,0.0727036958702784,-0.008705304129721592,-10.69329451254971,0.8930670548745029,0.04309032535321684,0.03685878465727322,tail
-69.0,0.09612219999999999,0.08008839012910136,-0.016033809870898627,-16.680652201987293,0.8331934779801271,0.05087812000721026,0.04060262260371564,tail
-68.0,0.11083539999999999,0.09144613647059302,-0.019389263529406967,-17.493746158183185,0.8250625384181681,0.058665914661203675,0.04636068925468644,tail
-67.0,0.12554859999999998,0.10398995672137998,-0.021558643278620004,-17.17155211497381,0.8282844788502619,0.06645370931519709,0.05272006292708196,tail
-66.0,0.1402618,0.12059292290700417,-0.01966887709299582,-14.02297496039251,0.8597702503960749,0.0742415039691905,0.06113731253155613,tail
-65.0,0.15497499999999997,0.13840766457081408,-0.016567335429185898,-10.690327749111727,0.8930967225088827,0.08202929862318392,0.07016889914969607,tail
-64.0,0.19218599999999997,0.1607541423793089,-0.03143185762069106,-16.35491535319486,0.8364508464680515,0.10172532850585725,0.08149795200639635,low_dose
-63.0,0.229397,0.1844534778632591,-0.04494352213674088,-19.5920269823672,0.8040797301763281,0.12142135838853056,0.09351286669081608,low_dose
-62.0,0.266608,0.21670150109026579,-0.049906498909734226,-18.719055283312663,0.8128094471668734,0.14111738827120388,0.10986173217170973,low_dose
-61.0,0.303819,0.2515015612097617,-0.05231743879023831,-17.21993647212265,0.8278006352787735,0.1608134181538772,0.12750441053421413,low_dose
-60.0,0.34103,0.30068091348246073,-0.04034908651753927,-11.831535793783324,0.8816846420621668,0.18050944803655053,0.15243699660573778,low_dose
-59.0,0.422788,0.35415291103193464,-0.06863508896806536,-16.23392550594278,0.8376607449405722,0.22378450141183215,0.17954583638723803,penumbra_or_shoulder
-58.0,0.5045459999999999,0.4236548375478925,-0.08089116245210742,-16.0324653157705,0.839675346842295,0.2670595547871138,0.21478141158121627,penumbra_or_shoulder
-57.0,0.5863039999999999,0.4979421733963735,-0.08836182660362646,-15.07099160224499,0.8492900839775501,0.31033460816239544,0.25244305837957465,penumbra_or_shoulder
-56.0,0.6680619999999999,0.5900503642215582,-0.07801163577844172,-11.677304767887073,0.8832269523211292,0.35360966153767703,0.299139391078452,penumbra_or_shoulder
-55.0,0.7498199999999999,0.6874786089220511,-0.06234139107794878,-8.31418088047115,0.9168581911952884,0.3968847149129587,0.3485328455372045,penumbra_or_shoulder
-54.0,0.858856,0.7990987962219971,-0.059757203778002865,-6.957767516091506,0.9304223248390849,0.45459819518188904,0.40512122660704647,penumbra_or_shoulder
-53.0,0.967892,0.9149556993991033,-0.05293630060089671,-5.4692362991838674,0.9453076370081613,0.5123116754508195,0.46385750671147025,penumbra_or_shoulder
-52.0,1.0769279999999999,1.0345875611808582,-0.042340438819141735,-3.93159420306109,0.960684057969389,0.5700251557197498,0.524507587546838,penumbra_or_shoulder
-51.0,1.1859639999999998,1.1553463600921752,-0.030617639907824623,-2.581666889368027,0.9741833311063197,0.6277386359886801,0.5857289946742684,penumbra_or_shoulder
-50.0,1.295,1.2726022727543174,-0.022397727245682564,-1.729554227465835,0.9827044577253417,0.6854521162576105,0.6451745343111708,penumbra_or_shoulder
-49.0,1.36616,1.3888124699561717,0.02265246995617165,1.6581125165552826,1.0165811251655528,0.7231175777193029,0.7040899248201348,penumbra_or_shoulder
-48.0,1.43732,1.4788677767176004,0.04154777671760046,2.8906420781454694,1.0289064207814547,0.7607830391809952,0.7497455014649136,penumbra_or_shoulder
-47.0,1.50848,1.561115072784382,0.052635072784382064,3.4892787961644878,1.034892787961645,0.7984485006426875,0.7914426303120842,penumbra_or_shoulder
-46.0,1.57964,1.6275291018755227,0.047889101875522755,3.0316465698211466,1.0303164656982116,0.8361139621043798,0.8251127259955274,high_dose
-45.0,1.6508,1.6892164310724844,0.03841643107248438,2.3271402394284215,1.0232714023942842,0.8737794235660722,0.8563865141535603,high_dose
-44.0,1.6798,1.7391586877124134,0.05935868771241348,3.5336758966789787,1.03533675896679,0.8891293165170149,0.8817058718664595,high_dose
-43.0,1.7088,1.7855946917704935,0.07679469177049336,4.49407138170022,1.0449407138170022,0.9044792094679575,0.9052476554502668,high_dose
-42.0,1.7378,1.8128169295771561,0.07501692957715611,4.31677578416136,1.0431677578416136,0.9198291024189001,0.919048585226865,high_dose
-41.0,1.7668000000000001,1.8343032881715837,0.06750328817158358,3.820652488769729,1.0382065248876973,0.9351789953698427,0.929941581174609,high_dose
-40.0,1.7958,1.8595173006767738,0.06371730067677372,3.548129005277521,1.0354812900527752,0.9505288883207854,0.9427243956677375,high_dose
-39.0,1.80708,1.8858441284570828,0.0787641284570828,4.358640926637603,1.043586409266376,0.9564994673720486,0.9560713770590951,high_dose
-38.0,1.81836,1.9030249213277937,0.08466492132779369,4.656114373820018,1.0465611437382,0.9624700464233118,0.964781568983762,high_dose
-37.0,1.8296400000000002,1.9174753514561935,0.08783535145619337,4.800690379320159,1.0480069037932016,0.968440625474575,0.9721075416998947,high_dose
-36.0,1.8409200000000001,1.9299761340374126,0.08905613403741253,4.8375884903967865,1.048375884903968,0.9744112045258382,0.9784450964513156,high_dose
-35.0,1.8522,1.9418948889885086,0.08969488898850853,4.842613594023783,1.0484261359402378,0.9803817835771014,0.9844875791183467,high_dose
-34.0,1.85724,1.946886004048993,0.08964600404899303,4.826840044851125,1.0482684004485112,0.9830494891106445,0.9870179378987629,high_dose
-33.0,1.86228,1.9498090130901549,0.08752901309015493,4.70009950652721,1.047000995065272,0.9857171946441876,0.9884998235100759,high_dose
-32.0,1.86732,1.9613591351685737,0.09403913516857365,5.0360481957336525,1.0503604819573364,0.9883849001777307,0.9943554193963327,high_dose
-31.0,1.87236,1.9754847064163266,0.10312470641632654,5.507739239052668,1.0550773923905268,0.9910526057112738,1.001516697548008,high_dose
-30.0,1.8774,1.9798626339349186,0.10246263393491861,5.457687969261672,1.0545768796926167,0.993720311244817,1.0037361870212922,high_dose
-29.0,1.87994,1.9813306006315277,0.10139060063152772,5.393289181118957,1.0539328918111897,0.9950647501446581,1.004480405973392,high_dose
-28.0,1.88248,1.9789301200054106,0.09645012000541064,5.123566784529485,1.0512356678452948,0.9964091890444994,1.003263427972303,high_dose
-27.0,1.88502,1.9753747930939944,0.09035479309399452,4.793306866452055,1.0479330686645205,0.9977536279443405,1.0014609745007779,high_dose
-26.0,1.88756,1.9734541425181955,0.0858941425181956,4.550538394445507,1.045505383944455,0.9990980668441818,1.0004872572072092,high_dose
-25.0,1.8901,1.9720214913220866,0.0819214913220867,4.334241115395307,1.043342411153953,1.000442505744023,0.9997609422476426,high_dose
-24.0,1.8907999999999998,1.9700750709167696,0.07927507091676977,4.19267352003225,1.0419267352003225,1.0008130204014596,0.9987741603555623,high_dose
-23.0,1.8915,1.967975275161279,0.07647527516127894,4.043102043948133,1.0404310204394813,1.001183535058896,0.9977096213572426,high_dose
-22.0,1.8921999999999999,1.9744857530426143,0.08228575304261443,4.348681589822135,1.0434868158982213,1.0015540497163327,1.0010102555185685,high_dose
-21.0,1.8929,1.9835666530327063,0.09066665303270627,4.7898279376991,1.047898279376991,1.001924564373769,1.0056140233631392,high_dose
-20.0,1.8936,1.9856022488577392,0.09200224885773922,4.858589398908916,1.048585893989089,1.0022950790312057,1.0066460147532055,high_dose
-19.0,1.89088,1.9855346123869562,0.09465461238695627,5.005849783537627,1.0500584978353762,1.000855364933738,1.00661172491303,high_dose
-18.0,1.8881599999999998,1.9774544431480312,0.08929444314803137,4.729177778791595,1.047291777787916,0.9994156508362703,1.00251530017964,high_dose
