crossplane_x_mm_at_y0,dose_gy,relative_to_80_percent_midpoint,percent_of_80_percent_midpoint,directly_measured,interpolation_method
-125.0,0.011895,0.006284611422378928,0.6284611422378927,0,vertical_offset_rows
-120.0,0.012914,0.006822990492526396,0.6822990492526395,1,direct
-115.0,0.0147095,0.007771626037619407,0.7771626037619407,0,vertical_offset_rows
-110.0,0.016692,0.008819061274682561,0.8819061274682561,1,direct
-105.0,0.0174145,0.00920078735729448,0.9200787357294481,0,vertical_offset_rows
-100.0,0.018298,0.009667576276308501,0.96675762763085,1,direct
-95.0,0.019320999999999998,0.010208068708851051,1.0208068708851052,0,vertical_offset_rows
-90.0,0.02257,0.011924647314257453,1.1924647314257453,1,direct
-85.0,0.027803,0.014689453667625165,1.4689453667625165,0,vertical_offset_rows
-80.0,0.035679,0.018850664223544162,1.8850664223544162,1,direct
-75.0,0.050001500000000004,0.02641782244943926,2.641782244943926,0,vertical_offset_rows
-70.0,0.081414,0.04301432150832771,4.30143215083277,1,direct
-65.0,0.154675,0.0817210821148769,8.17210821148769,0,vertical_offset_rows
-60.0,0.34069,0.18000035859523136,18.000035859523138,1,direct
-55.0,0.750795,0.3966754798541393,39.66754798541393,0,vertical_offset_rows
-50.0,1.2979,0.68573326314465,68.57332631446499,1,direct
-45.0,1.6542,0.8739810184866937,87.39810184866937,0,vertical_offset_rows
-40.0,1.799,0.9504847371887089,95.04847371887088,1,direct
-35.0,1.8554499999999998,0.9803095639893217,98.03095639893216,0,vertical_offset_rows
-30.0,1.881,0.9938086662879163,99.38086662879164,1,direct
-25.0,1.8937,1.0005185918923056,100.05185918923057,0,vertical_offset_rows
-20.0,1.896,1.0017337752694786,100.17337752694786,1,direct
-15.0,1.88045,0.9935180789585922,99.35180789585922,0,vertical_offset_rows
-10.0,1.8274,0.9654896101938002,96.54896101938002,1,direct
-5.0,1.6431499999999999,0.8681428548702762,86.81428548702762,0,vertical_offset_rows
0.0,1.1022,0.5823370079652,58.233700796520004,1,direct
5.0,0.441275,0.2331434977225945,23.314349772259447,0,vertical_offset_rows
10.0,0.16752,0.08850761710608811,8.850761710608811,1,direct
15.0,0.08261850000000001,0.043650707759547165,4.365070775954717,0,vertical_offset_rows
20.0,0.050476,0.026668520063556012,2.6668520063556014,1,direct
25.0,0.037316,0.019715557783731998,1.9715557783731998,0,vertical_offset_rows
30.0,0.031551,0.01666967423181821,1.666967423181821,1,direct
35.0,0.0283095,0.014957058180902587,1.4957058180902587,0,vertical_offset_rows
40.0,0.025907,0.013687719892355687,1.3687719892355688,1,direct
45.0,0.023781999999999998,0.012564996119967689,1.2564996119967689,0,vertical_offset_rows
50.0,0.021156,0.011177573707595511,1.1177573707595512,1,direct
55.0,0.016799,0.00887559371875104,0.887559371875104,0,vertical_offset_rows
60.0,0.013437,0.007099312625683535,0.7099312625683535,1,direct
65.0,0.011585999999999999,0.006121354177358744,0.6121354177358744,0,vertical_offset_rows
70.0,0.010448,0.005520102575957549,0.5520102575957548,1,direct
75.0,0.010156499999999999,0.005366091291415853,0.5366091291415853,0,vertical_offset_rows
80.0,0.0095466,0.00504385636022553,0.504385636022553,1,direct
85.0,0.009223450000000001,0.0048731230957327395,0.4873123095732739,0,vertical_offset_rows
90.0,0.0083389,0.004405779419090008,0.4405779419090008,1,direct
95.0,0.007255,0.003833111044082314,0.3833111044082314,0,vertical_offset_rows
100.0,0.0066874,0.003533224920219995,0.3533224920219995,1,direct
105.0,0.0071565,0.0037810694951033877,0.3781069495103388,0,vertical_offset_rows
110.0,0.0089957,0.004752793524362684,0.47527935243626845,1,direct
115.0,0.0096205,0.005082900730474694,0.5082900730474694,0,vertical_offset_rows
120.0,0.0095424,0.005041637329710692,0.5041637329710692,1,direct
125.0,0.009773899999999999,0.005163948178326137,0.5163948178326137,0,vertical_offset_rows
