metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.9296707606279218,1.9907461463710305,0.06107538574310878
normalization_position_mm_after_alignment,-14.680514952195143,-14.680514952195143,0.0
fwhm_mm,74.36360002331057,72.40093465723304,-1.9626653660775304
left_80_20_penumbra_mm,12.563736671242133,11.615634032782182,-0.9481026384599502
right_80_20_penumbra_mm,8.01275013478443,6.694014080406358,-1.3187360543780713
