X [mm],Dose [Gy]
-100,0.02666447331
-99.9,0.02679180239
-99.8,0.02691913146
-99.7,0.02704646054
-99.6,0.02717378962
-99.5,0.0272787837
-99.4,0.02738377779
-99.3,0.02748877187
-99.2,0.02759376596
-99.1,0.02769876004
-99,0.02780375413
-98.9,0.02790874822
-98.8,0.0280137423
-98.7,0.02811873639
-98.6,0.02822373047
-98.5,0.02832872456
-98.4,0.02843371864
-98.3,0.02853871273
-98.2,0.02864370682
-98.1,0.0287487009
-98,0.02885369499
-97.9,0.02895868907
-97.8,0.02906368316
-97.7,0.02916867724
-97.6,0.02927367133
-97.5,0.02940675937
-97.4,0.0295398474
-97.3,0.02967293544
-97.2,0.02980602348
-97.1,0.02993911151
-97,0.03007219955
-96.9,0.03020528759
-96.8,0.03033837562
-96.7,0.03047146366
-96.6,0.0306045517
-96.5,0.03073763974
-96.4,0.03087072777
-96.3,0.03100381581
-96.2,0.03113690385
-96.1,0.03126999188
-96,0.03140307992
-95.9,0.03153616796
-95.8,0.03166925599
-95.7,0.03180234403
-95.6,0.03193543207
-95.5,0.03191486334
-95.4,0.0318942946
-95.3,0.03187372587
-95.2,0.03185315714
-95.1,0.0318325884
-95,0.03181201967
-94.9,0.03179145094
-94.8,0.03177088221
-94.7,0.03175031347
-94.6,0.03172974474
-94.5,0.03170917601
-94.4,0.03168860728
-94.3,0.03166803854
-94.2,0.03164746981
-94.1,0.03162690108
-94,0.03160633234
-93.9,0.03158576361
-93.8,0.03156519488
-93.7,0.03154462615
-93.6,0.03152405741
-93.5,0.03156277446
-93.4,0.03160149151
-93.3,0.03164020856
-93.2,0.03167892561
-93.1,0.03171764266
-93,0.0317563597
-92.9,0.03179507675
-92.8,0.0318337938
-92.7,0.03187251085
-92.6,0.0319112279
-92.5,0.03194994494
-92.4,0.03198866199
-92.3,0.03202737904
-92.2,0.03206609609
-92.1,0.03210481314
-92,0.03214353019
-91.9,0.03218224723
-91.8,0.03222096428
-91.7,0.03225968133
-91.6,0.03229839838
-91.5,0.032484375
-91.4,0.03267035162
-91.3,0.03285632824
-91.2,0.03304230487
-91.1,0.03322828149
-91,0.03341425811
-90.9,0.03360023473
-90.8,0.03378621135
-90.7,0.03397218797
-90.6,0.0341581646
-90.5,0.03434414122
-90.4,0.03453011784
-90.3,0.03471609446
-90.2,0.03490207108
-90.1,0.03508804771
-90,0.03527402433
-89.9,0.03546000095
-89.8,0.03564597757
-89.7,0.03583195419
-89.6,0.03601793081
-89.5,0.03608723834
-89.4,0.03615654587
-89.3,0.0362258534
-89.2,0.03629516093
-89.1,0.03636446846
-89,0.03643377599
-88.9,0.03650308352
-88.8,0.03657239105
-88.7,0.03664169858
-88.6,0.03671100611
-88.5,0.03678031364
-88.4,0.03684962117
-88.3,0.0369189287
-88.2,0.03698823623
-88.1,0.03705754376
-88,0.03712685129
-87.9,0.03719615882
-87.8,0.03726546635
-87.7,0.03733477388
-87.6,0.03740408141
-87.5,0.03737561067
-87.4,0.03734713993
-87.3,0.03731866919
-87.2,0.03729019846
-87.1,0.03726172772
-87,0.03723325698
-86.9,0.03720478624
-86.8,0.0371763155
-86.7,0.03714784476
-86.6,0.03711937402
-86.5,0.03709090329
-86.4,0.03706243255
-86.3,0.03703396181
-86.2,0.03700549107
-86.1,0.03697702033
-86,0.03694854959
-85.9,0.03692007886
-85.8,0.03689160812
-85.7,0.03686313738
-85.6,0.03683466664
-85.5,0.03698313521
-85.4,0.03713160378
-85.3,0.03728007234
-85.2,0.03742854091
-85.1,0.03757700948
-85,0.03772547805
-84.9,0.03787394661
-84.8,0.03802241518
-84.7,0.03817088375
-84.6,0.03831935232
-84.5,0.03846782088
-84.4,0.03861628945
-84.3,0.03876475802
-84.2,0.03891322659
-84.1,0.03906169516
-84,0.03921016372
-83.9,0.03935863229
-83.8,0.03950710086
-83.7,0.03965556943
-83.6,0.03980403799
-83.5,0.03991368884
-83.4,0.04002333968
-83.3,0.04013299053
-83.2,0.04024264137
-83.1,0.04035229222
-83,0.04046194306
-82.9,0.04057159391
-82.8,0.04068124475
-82.7,0.0407908956
-82.6,0.04090054644
-82.5,0.04101019729
-82.4,0.04111984813
-82.3,0.04122949898
-82.2,0.04133914982
-82.1,0.04144880067
-82,0.04155845151
-81.9,0.04166810236
-81.8,0.0417777532
-81.7,0.04188740405
-81.6,0.04199705489
-81.5,0.04203792236
-81.4,0.04207878983
-81.3,0.0421196573
-81.2,0.04216052477
-81.1,0.04220139224
-81,0.04224225971
-80.9,0.04228312719
-80.8,0.04232399466
-80.7,0.04236486213
-80.6,0.0424057296
-80.5,0.04244659707
-80.4,0.04248746454
-80.3,0.04252833201
-80.2,0.04256919948
-80.1,0.04261006695
-80,0.04265093442
-79.9,0.04269180189
-79.8,0.04273266936
-79.7,0.04277353683
-79.6,0.0428144043
-79.5,0.04309741533
-79.4,0.04338042637
-79.3,0.0436634374
-79.2,0.04394644843
-79.1,0.04422945946
-79,0.04451247049
-78.9,0.04479548153
-78.8,0.04507849256
-78.7,0.04536150359
-78.6,0.04564451462
-78.5,0.04592752566
-78.4,0.04621053669
-78.3,0.04649354772
-78.2,0.04677655875
-78.1,0.04705956978
-78,0.04734258082
-77.9,0.04762559185
-77.8,0.04790860288
-77.7,0.04819161391
-77.6,0.04847462494
-77.5,0.04860864334
-77.4,0.04874266174
-77.3,0.04887668014
-77.2,0.04901069854
-77.1,0.04914471694
-77,0.04927873534
-76.9,0.04941275374
-76.8,0.04954677214
-76.7,0.04968079054
-76.6,0.04981480894
-76.5,0.04994882733
-76.4,0.05008284573
-76.3,0.05021686413
-76.2,0.05035088253
-76.1,0.05048490093
-76,0.05061891933
-75.9,0.05075293773
-75.8,0.05088695613
-75.7,0.05102097453
-75.6,0.05115499293
-75.5,0.05141612439
-75.4,0.05167725585
-75.3,0.05193838731
-75.2,0.05219951877
-75.1,0.05246065023
-75,0.05272178169
-74.9,0.05298291316
-74.8,0.05324404462
-74.7,0.05350517608
-74.6,0.05376630754
-74.5,0.054027439
-74.4,0.05428857046
-74.3,0.05454970192
-74.2,0.05481083338
-74.1,0.05507196485
-74,0.05533309631
-73.9,0.05559422777
-73.8,0.05585535923
-73.7,0.05611649069
-73.6,0.05637762215
-73.5,0.05673828455
-73.4,0.05709894696
-73.3,0.05745960936
-73.2,0.05782027176
-73.1,0.05818093416
-73,0.05854159656
-72.9,0.05890225897
-72.8,0.05926292137
-72.7,0.05962358377
-72.6,0.05998424617
-72.5,0.06034490857
-72.4,0.06070557098
-72.3,0.06106623338
-72.2,0.06142689578
-72.1,0.06178755818
-72,0.06214822058
-71.9,0.06250888298
-71.8,0.06286954539
-71.7,0.06323020779
-71.6,0.06359087019
-71.5,0.06411848578
-71.4,0.06464610136
-71.3,0.06517371695
-71.2,0.06570133254
-71.1,0.06622894812
-71,0.06675656371
-70.9,0.0672841793
-70.8,0.06781179488
-70.7,0.06833941047
-70.6,0.06886702606
-70.5,0.06939464164
-70.4,0.06992225723
-70.3,0.07044987282
-70.2,0.0709774884
-70.1,0.07150510399
-70,0.07203271958
-69.9,0.07256033516
-69.8,0.07308795075
-69.7,0.07361556634
-69.6,0.07414318192
-69.5,0.07502145418
-69.4,0.07589972643
-69.3,0.07677799868
-69.2,0.07765627094
-69.1,0.07853454319
-69,0.07941281545
-68.9,0.0802910877
-68.8,0.08116935995
-68.7,0.08204763221
-68.6,0.08292590446
-68.5,0.08380417672
-68.4,0.08468244897
-68.3,0.08556072122
-68.2,0.08643899348
-68.1,0.08731726573
-68,0.08819553799
-67.9,0.08907381024
-67.8,0.08995208249
-67.7,0.09083035475
