x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
8.382,35811.6875,0.01470490024,10.02514412,0.1002514412,6.794127492,6.794127492
8.509,35827.3125,0.01451545451,9.895988487,0.09895988487,6.706597592,6.706597592
8.636,35826.625,0.01452378839,9.90167015,0.0990167015,6.710448105,6.710448105
8.763,35810.8625,0.01471490528,10.03196511,0.1003196511,6.798750132,6.798750132
8.89,35781.8375,0.01506704727,10.27203979,0.1027203979,6.961450835,6.961450835
9.017,35836.9875,0.01439819113,9.81604355,0.0981604355,6.652418212,6.652418212
9.144,35872.95,0.01396259414,9.519072978,0.09519072978,6.451158668,6.451158668
9.271,35913.25,0.01347497759,9.186637798,0.09186637798,6.225864452,6.225864452
9.398,35912.025,0.01348979161,9.196737339,0.09196737339,6.232708999,6.232708999
9.525,35916.75,0.01343265458,9.157783865,0.09157783865,6.206309889,6.206309889
9.652,35885.1625,0.01381476914,9.418292498,0.09418292498,6.382858859,6.382858859
9.779,35865.05,0.01405824571,9.58428395,0.0958428395,6.495352712,6.495352712
9.906,35923.8375,0.01334696313,9.09936326,0.0909936326,6.166717737,6.166717737
10.033,35918.5875,0.01341043666,9.142636675,0.09142636675,6.196044507,6.196044507
10.16,35973.5375,0.01274653957,8.690021292,0.08690021292,5.88930312,5.88930312
10.287,35919.5375,0.01339895029,9.134805779,0.09134805779,6.190737441,6.190737441
10.414,36000.05,0.01242658239,8.471888781,0.08471888781,5.741472817,5.741472817
10.541,35945.25,0.01308817786,8.922935018,0.08922935018,6.04715078,6.04715078
10.668,35965.5625,0.0128428293,8.755667334,0.08755667334,5.933792014,5.933792014
10.795,36010.8,0.01229691677,8.383488554,0.08383488554,5.681563213,5.681563213
10.922,35941.85,0.01312925897,8.950942289,0.08950942289,6.066131552,6.066131552
11.049,35951.7125,0.01301010423,8.869707911,0.08869707911,6.011078306,6.011078306
11.176,35975.4125,0.01272390401,8.674589383,0.08674589383,5.878844781,5.878844781
11.303,35959.225,0.01291936318,8.80784471,0.0880784471,5.969153076,5.969153076
11.43,36070.6375,0.01157586838,7.891909974,0.07891909974,5.348416128,5.348416128
11.557,36018.2875,0.01220662602,8.321932358,0.08321932358,5.639846043,5.639846043
11.684,36031.475,0.01204764539,8.213546462,0.08213546462,5.566391977,5.566391977
11.811,36073.8375,0.01153734174,7.865644228,0.07865644228,5.330615603,5.330615603
11.938,36132.15,0.01083588183,7.3874202,0.073874202,5.006519014,5.006519014
12.065,36086.275,0.01138763195,7.76357878,0.0776357878,5.26144496,5.26144496
12.192,36086.1625,0.01138898587,7.764501827,0.07764501827,5.262070517,5.262070517
12.319,36124.3625,0.01092949466,7.451241246,0.07451241246,5.049771093,5.049771093
12.446,36037.3125,0.01197729055,8.165581674,0.08165581674,5.533885823,5.533885823
12.573,36137.3125,0.01077383501,7.345119448,0.07345119448,4.977851426,4.977851426
12.7,36144.975,0.01068175764,7.28234521,0.0728234521,4.935308778,4.935308778
12.827,36164.825,0.01044331843,7.11978801,0.0711978801,4.825142348,4.825142348
12.954,36144.4,0.01068866652,7.287055376,0.07287055376,4.938500899,4.938500899
13.081,36186.8875,0.01017845608,6.939216691,0.06939216691,4.702767592,4.702767592
13.208,36166.4375,0.01042395475,7.106586715,0.07106586715,4.816195715,4.816195715
13.335,36210.5625,0.009894415079,6.745570221,0.06745570221,4.571531693,4.571531693
13.462,36146.0625,0.01066869115,7.273437057,0.07273437057,4.929271645,4.929271645
13.589,36534.3875,0.006027855557,4.109522657,0.04109522657,2.785059299,2.785059299
13.716,36590.5375,0.005360897199,3.654820241,0.03654820241,2.476903511,2.476903511
13.843,36205.3875,0.009956486321,6.787887621,0.06787887621,4.600210563,4.600210563
13.97,36174.775,0.01032384777,7.038338246,0.07038338246,4.769943133,4.769943133
14.097,36247.55,0.009451028742,6.443289223,0.06443289223,4.366673227,4.366673227
14.224,36228.925,0.009674238685,6.595463791,0.06595463791,4.469803258,4.469803258
14.351,36240.725,0.009532809136,6.499043442,0.06499043442,4.404458348,4.404458348
14.478,36327.825,0.008490289545,5.788300154,0.05788300154,3.922781431,3.922781431
14.605,36283.3875,0.009021859334,6.150700691,0.06150700691,4.168383431,4.168383431
14.732,36313.6,0.008660380897,5.90426084,0.0590426084,4.001368997,4.001368997
14.859,36297.75,0.008849981218,6.033521869,0.06033521869,4.088970323,4.088970323
14.986,36323.35,0.008543790891,5.824774982,0.05824774982,3.947500739,3.947500739
15.113,36348.575,0.008242296779,5.619229764,0.05619229764,3.808200954,3.808200954
15.24,36299.55,0.008828445154,6.018839543,0.06018839543,4.079019982,4.079019982
15.367,36293.0125,0.008906668049,6.072168418,0.06072168418,4.115161426,4.115161426
15.494,36301.625,0.008803620182,6.001914986,0.06001914986,4.067550063,4.067550063
15.621,36334.8625,0.008406165285,5.730947991,0.05730947991,3.88391337,3.88391337
15.748,36263.8625,0.009255626981,6.31007303,0.0631007303,4.276391454,4.276391454
15.875,36322.2375,0.008557092528,5.833843443,0.05833843443,3.953646514,3.953646514
16.002,36394.8,0.007690349193,5.242936555,0.05242936555,3.553183769,3.553183769
16.129,36309.1,0.008714202228,5.940953819,0.05940953819,4.026236149,4.026236149
16.256,36361.1625,0.008091926773,5.51671421,0.0551671421,3.738725271,3.738725271
16.383,36370.975,0.007974742959,5.436823521,0.05436823521,3.684582655,3.684582655
16.51,36390.6,0.007740470146,5.277106782,0.05277106782,3.57634123,3.57634123
16.637,36381.0125,0.007854904834,5.35512324,0.0535512324,3.629213663,3.629213663
16.764,36339.1125,0.008355369892,5.696317961,0.05696317961,3.860444297,3.860444297
16.891,36356.15,0.008151799752,5.557532933,0.05557532933,3.766388475,3.766388475
17.018,36347.1625,0.008259173723,5.63073571,0.0563073571,3.815998635,3.815998635
17.145,36296.2,0.008868527019,6.046165568,0.06046165568,4.097539067,4.097539067
17.272,36418.8125,0.007403905593,5.047652104,0.05047652104,3.420837796,3.420837796
17.399,36348.7875,0.008239757826,5.617498819,0.05617498819,3.807027878,3.807027878
17.526,36387.45,0.007778064658,5.30273704,0.0530273704,3.593711079,3.593711079
17.653,36413.5125,0.007467112713,5.090743895,0.05090743895,3.450041478,3.450041478
17.78,36451.775,0.007011005431,4.779790324,0.04779790324,3.239305534,3.239305534
17.907,36335.4375,0.008399292619,5.726262515,0.05726262515,3.880737982,3.880737982
18.034,36513.1125,0.006280831097,4.28199008,0.0428199008,2.901941973,2.901941973
18.161,36330.3375,0.008460253969,5.76782324,0.0576782324,3.908904048,3.908904048
18.288,36362.4125,0.008076997141,5.506535854,0.05506535854,3.73182731,3.73182731
18.415,36439.875,0.007152807801,4.876464846,0.04876464846,3.3048227,3.3048227
18.542,36480.45,0.006669499466,4.546966812,0.04546966812,3.081519013,3.081519013
18.669,36451.5625,0.00701353721,4.781516378,0.04781516378,3.240475296,3.240475296
18.796,36486.6875,0.006595249278,4.496346351,0.04496346351,3.047213085,3.047213085
18.923,36497.8,0.006462999327,4.406184241,0.04406184241,2.986109438,2.986109438
19.05,36499.675,0.006440688907,4.390973994,0.04390973994,2.975801321,2.975801321
19.177,36488.6125,0.006572336954,4.480725751,0.04480725751,3.036626869,3.036626869
19.304,36477.725,0.006701941409,4.56908428,0.0456908428,3.096508213,3.096508213
19.431,36481.6375,0.006655362681,4.537328983,0.04537328983,3.074987372,3.074987372
19.558,36511.5375,0.006299564875,4.294761933,0.04294761933,2.910597569,2.910597569
19.685,36545.25,0.005898749174,4.021503692,0.04021503692,2.725408079,2.725408079
19.812,36550.95,0.005831017102,3.975326991,0.03975326991,2.694113727,2.694113727
19.939,36498.125,0.006459132105,4.403547742,0.04403547742,2.98432266,2.98432266
20.066,36552.2875,0.00581512536,3.964492711,0.03964492711,2.686771241,2.686771241
20.193,36544.95,0.005902314313,4.023934244,0.04023934244,2.727055286,2.727055286
20.32,36537.2875,0.005993383814,4.086021362,0.04086021362,2.769132267,2.769132267
20.447,36481.0375,0.00666250542,4.542198584,0.04542198584,3.078287543,3.078287543
20.574,36480.45,0.006669499466,4.546966812,0.04546966812,3.081519013,3.081519013
20.701,36477.5625,0.006703876097,4.570403263,0.04570403263,3.0974021,3.0974021
20.828,36493.675,0.006512086285,4.439649537,0.04439649537,3.00878916,3.00878916
20.955,36485.775,0.006606110738,4.503751209,0.04503751209,3.052231422,3.052231422
21.082,36481.35,0.006658785229,4.539662324,0.04539662324,3.076568697,3.076568697
21.209,36488.8875,0.006569063863,4.478494304,0.04478494304,3.035114598,3.035114598
21.336,36499.4625,0.006443217364,4.392697783,0.04392697783,2.976969548,2.976969548
21.463,36551.8125,0.00582076909,3.968340354,0.03968340354,2.689378822,2.689378822
21.59,36497.7625,0.006463445547,4.406488454,0.04406488454,2.986315606,2.986315606
21.717,36505.9,0.006366626532,4.340481574,0.04340481574,2.941582169,2.941582169
21.844,36523.2,0.006160864865,4.200202461,0.04200202461,2.846513792,2.846513792
21.971,36527.775,0.006106467308,4.163116637,0.04163116637,2.821380406,2.821380406
22.098,36541.0875,0.005948218086,4.055229386,0.04055229386,2.748264276,2.748264276
22.225,36585.0375,0.005426181815,3.699328376,0.03699328376,2.507067062,2.507067062
22.352,36525.2,0.006137083674,4.183989508,0.04183989508,2.835526132,2.835526132
22.479,36555.7375,0.005774136263,3.936548176,0.03936548176,2.667832986,2.667832986
22.606,36605.625,0.005181859997,3.532760674,0.03532760674,2.394182679,2.394182679
22.733,36559.4875,0.005729587284,3.906176672,0.03906176672,2.647249954,2.647249954
22.86,36562.6125,0.005692466626,3.880869465,0.03880869465,2.630099039,2.630099039
22.987,36523.4,0.006158486687,4.198581126,0.04198581126,2.845414999,2.845414999
23.114,36601.675,0.005228725902,3.564711755,0.03564711755,2.415836205,2.415836205
23.241,36572.9875,0.005569248787,3.796865047,0.03796865047,2.573168513,2.573168513
23.368,36556.575,0.005764186595,3.929764937,0.03929764937,2.663235926,2.663235926
23.495,36590.0625,0.005366535029,3.658663862,0.03658663862,2.479508366,2.479508366
23.622,36599.075,0.005259577107,3.585744728,0.03585744728,2.430090434,2.430090434
23.749,36623.3875,0.004971174215,3.389124519,0.03389124519,2.296839206,2.296839206
23.876,36562.2,0.005697366371,3.884209893,0.03884209893,2.632362876,2.632362876
24.003,36593.0375,0.005331225618,3.634591482,0.03634591482,2.463194305,2.463194305
24.13,36547.9125,0.005867109852,3.999933415,0.03999933415,2.710789715,2.710789715
24.257,36570.925,0.005593741116,3.813562822,0.03813562822,2.584484741,2.584484741
24.384,36566.475,0.005646589876,3.849592746,0.03849592746,2.608902534,2.608902534
24.511,36492.425,0.006526962216,4.449791282,0.04449791282,3.01566231,3.01566231
24.638,36444.5875,0.007096647333,4.838177147,0.04838177147,3.278874793,3.278874793
24.765,36568.3,0.005624915168,3.834815899,0.03834815899,2.598888136,2.598888136
24.892,36578.3625,0.005505426784,3.753354056,0.03753354056,2.543680736,2.543680736
25.019,36580.5125,0.005479900609,3.73595145,0.0373595145,2.531886838,2.531886838
25.146,36628.0625,0.00491573977,3.351331791,0.03351331791,2.271226745,2.271226745
25.273,36556.6625,0.005763147091,3.929056249,0.03929056249,2.662755642,2.662755642
25.4,36534.4875,0.006026666831,4.108712236,0.04108712236,2.78451007,2.78451007
25.527,36610.2375,0.00512714007,3.495455073,0.03495455073,2.368900348,2.368900348
25.654,36614.05,0.005081916067,3.464623367,0.03464623367,2.348005433,2.348005433
25.781,36595.725,0.005299330929,3.612847108,0.03612847108,2.448457953,2.448457953
25.908,36648.8625,0.004669186699,3.183242921,0.03183242921,2.157311453,2.157311453
26.035,36639.6625,0.004778221756,3.257578152,0.03257578152,2.207689087,2.207689087
26.162,36598.45,0.005266993588,3.590800954,0.03590800954,2.433517082,2.433517082
26.289,36539.0625,0.00597228608,4.07163787,0.0407163787,2.759384448,2.759384448
26.416,36541.05,0.005948663777,4.055533239,0.04055533239,2.7484702,2.7484702
26.543,36540.5,0.005955200638,4.059989778,0.04059989778,2.751490435,2.751490435
26.67,36522.85,0.006165026707,4.203039819,0.04203039819,2.848436694,2.848436694
26.797,36520.85,0.006188809428,4.219253816,0.04219253816,2.859425061,2.859425061
26.924,36481.8,0.006653428209,4.536010147,0.04536010147,3.074093585,3.074093585
27.051,36425.025,0.007329827824,4.99714919,0.0499714919,3.386611531,3.386611531
27.178,36462.3125,0.006885477476,4.694210971,0.04694210971,3.181307662,3.181307662
27.305,36507.3625,0.006349228167,4.328620147,0.04328620147,2.933543576,2.933543576
27.432,36476.5875,0.006715484405,4.578317289,0.04578317289,3.102765504,3.102765504
27.559,36435.25,0.007207932564,4.914046446,0.04914046446,3.330292078,3.330292078
27.686,36538.7375,0.005976148969,4.074271415,0.04074271415,2.761169225,2.761169225
27.813,36502,0.006413025578,4.372114372,0.04372114372,2.963019991,2.963019991
27.94,36536.475,0.00600304157,4.092605589,0.04092605589,2.773594454,2.773594454
28.067,36512.15,0.006292279421,4.289795036,0.04289795036,2.90723146,2.90723146
28.194,36491.2875,0.006540499757,4.459020572,0.04459020572,3.02191708,3.02191708
28.321,36454.1,0.006983305752,4.76090592,0.0476090592,3.226507409,3.226507409
28.448,36462.65,0.006881457607,4.691470405,0.04691470405,3.179450356,3.179450356
28.575,36466.475,0.006835901695,4.660412419,0.04660412419,3.158402089,3.158402089
28.702,36534.7125,0.006023992209,4.106888798,0.04106888798,2.78327431,2.78327431
28.829,36440.1,0.007150126234,4.874636673,0.04874636673,3.303583732,3.303583732
28.956,36494.4125,0.006503309725,4.43366607,0.0443366607,3.004734113,3.004734113
29.083,36588.5625,0.005384339182,3.670801938,0.03670801938,2.487734446,2.487734446
29.21,36576.0375,0.00553303236,3.772174305,0.03772174305,2.556435382,2.556435382
29.337,36538.375,0.005980457616,4.077208858,0.04077208858,2.763159956,2.763159956
29.464,36624.925,0.00495294232,3.376694828,0.03376694828,2.288415496,2.288415496
29.591,36565.3625,0.005659803071,3.858600912,0.03858600912,2.615007447,2.615007447
29.718,36576.4875,0.005527689208,3.768531582,0.03768531582,2.553966677,2.553966677
29.845,36515.325,0.006254515963,4.264049597,0.04264049597,2.889783552,2.889783552
29.972,36446.6625,0.007071921154,4.821319943,0.04821319943,3.267450519,3.267450519
30.099,36473.4125,0.006753287968,4.60409007,0.0460409007,3.120231942,3.120231942
30.226,36509.45,0.006324395811,4.311690556,0.04311690556,2.922070245,2.922070245
30.353,36504.775,0.006380010363,4.349606073,0.04349606073,2.947765921,2.947765921
30.48,36375.05,0.007926087379,5.40365232,0.0540365232,3.662102243,3.662102243
30.607,36428.4625,0.007288844549,4.969208623,0.04969208623,3.367675966,3.367675966
30.734,36441.9,0.007128674297,4.8600117,0.048600117,3.29367226,3.29367226
30.861,36522.9625,0.006163688967,4.202127808,0.04202127808,2.847818616,2.847818616
30.988,36513.8625,0.006271910534,4.275908438,0.04275908438,2.897820392,2.897820392
31.115,36479.9875,0.006675005497,4.550720578,0.04550720578,3.084062972,3.084062972
31.242,36486.325,0.006599564072,4.499287984,0.04499287984,3.049206656,3.049206656
31.369,36508.1875,0.006339414012,4.321929294,0.04321929294,2.929009127,2.929009127
31.496,36521.4,0.00618226905,4.214794878,0.04214794878,2.8564032,2.8564032
31.623,36510.6625,0.006309972879,4.301857645,0.04301857645,2.915406395,2.915406395
31.75,36572.6125,0.005573701835,3.799900936,0.03799900936,2.575225962,2.575225962
31.877,36529.4125,0.006086998801,4.149843878,0.04149843878,2.812385342,2.812385342
32.004,36487.0875,0.006590488176,4.493100444,0.04493100444,3.045013306,3.045013306
32.131,36532.1,0.006055048561,4.128061632,0.04128061632,2.797623324,2.797623324
32.258,36520.6,0.006191782359,4.221280628,0.04221280628,2.860798649,2.860798649
32.385,36589.8375,0.005369205605,3.660484541,0.03660484541,2.480742257,2.480742257
32.512,36549.8625,0.005843938853,3.984136463,0.03984136463,2.700083983,2.700083983
32.639,36543,0.005925488426,4.03973332,0.0403973332,2.737762457,2.737762457
32.766,36485.75,0.006606408316,4.503954084,0.04503954084,3.052368912,3.052368912
32.893,36597.3,0.005280640246,3.600104635,0.03600104635,2.439822268,2.439822268
33.02,36561.4125,0.005706720583,3.890587177,0.03890587177,2.636684817,2.636684817
33.147,36572.4375,0.00557577994,3.801317695,0.03801317695,2.576186111,2.576186111
33.274,36515.35,0.006254218626,4.263846886,0.04263846886,2.889646173,2.889646173
33.401,36603.15,0.005211224751,3.552780252,0.03552780252,2.407750121,2.407750121
33.528,36540.8875,0.005950595112,4.056849937,0.04056849937,2.749362537,2.749362537
33.655,36571.7875,0.005583498701,3.806580002,0.03806580002,2.579752423,2.579752423
33.782,36585.6,0.005419504529,3.694776101,0.03694776101,2.503981945,2.503981945
33.909,36608.95,0.005142413503,3.505867816,0.03505867816,2.375957155,2.375957155
34.036,36567.1375,0.005638721535,3.844228463,0.03844228463,2.605267113,2.605267113
34.163,36670.175,0.004416703804,3.011111361,0.03011111361,2.040656396,2.040656396
34.29,36621.2,0.004997115222,3.406809939,0.03406809939,2.308824769,2.308824769
34.417,36602.3,0.005221310074,3.559655975,0.03559655975,2.412409859,2.412409859
34.544,36642.6875,0.004742367534,3.233134345,0.03233134345,2.191123306,2.191123306
34.671,36667.325,0.004450458412,3.034123745,0.03034123745,2.056252089,2.056252089
34.798,36644.9625,0.004715404739,3.214752316,0.03214752316,2.178665645,2.178665645
34.925,36655.3,0.004592908064,3.131239554,0.03131239554,2.122068319,2.122068319
35.052,36675.55,0.004353050937,2.96771568,0.0296771568,2.011246765,2.011246765
35.179,36682.35,0.004272536024,2.912824208,0.02912824208,1.974046337,1.974046337
35.306,36695.5,0.004116876721,2.806702649,0.02806702649,1.902126832,1.902126832
35.433,36709.3625,0.003952843791,2.694872325,0.02694872325,1.826338447,1.826338447
35.56,36504.025,0.006388933147,4.355689228,0.04355689228,2.951888528,2.951888528
35.687,36675.325,0.004355715289,2.969532116,0.02969532116,2.01247778,2.01247778
35.814,36635.5125,0.004827415009,3.291115914,0.03291115914,2.230417921,2.230417921
35.941,36638.025,0.004797631681,3.270810972,0.03270810972,2.216657084,2.216657084
36.068,36632.2625,0.004865943736,3.31738308,0.0331738308,2.248219407,2.248219407
36.195,36672.925,0.004384136056,2.988908125,0.02988908125,2.02560907,2.02560907
