x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
8.382,34569.425,0.03003753044,20.47824649,0.2047824649,12.9268047,12.9268047
8.509,34565,0.03009312512,20.51614846,0.2051614846,12.95073016,12.95073016
8.636,34627.875,0.02930384521,19.97805267,0.1997805267,12.61105952,12.61105952
8.763,34627.4375,0.02930933227,19.9817935,0.199817935,12.6134209,12.6134209
8.89,34582.5625,0.02987251584,20.36574691,0.2036574691,12.85578983,12.85578983
9.017,34613.675,0.02948197472,20.09949342,0.2009949342,12.68771846,12.68771846
9.144,34663.1125,0.02886212967,19.67691075,0.1967691075,12.42096497,12.42096497
9.271,34601.7,0.0296322499,20.20194432,0.2020194432,12.75239015,12.75239015
9.398,34593.7875,0.029731573,20.26965838,0.2026965838,12.79513436,12.79513436
9.525,34647.5125,0.02905762622,19.81019156,0.1981019156,12.50509791,12.50509791
9.652,34650.675,0.02901798719,19.78316745,0.1978316745,12.48803906,12.48803906
9.779,34672.325,0.0287467215,19.59823061,0.1959823061,12.37129848,12.37129848
9.906,34738.9,0.02791362386,19.03026185,0.1903026185,12.01277065,12.01277065
10.033,34706.7125,0.0283162081,19.30472581,0.1930472581,12.18602484,12.18602484
10.16,34713.2625,0.02823425391,19.2488531,0.192488531,12.15075543,12.15075543
10.287,34723.1375,0.02811072625,19.16463746,0.1916463746,12.09759467,12.09759467
10.414,34712.875,0.02823910191,19.25215825,0.1925215825,12.1528418,12.1528418
10.541,34707.9375,0.02830087961,19.29427553,0.1929427553,12.17942814,12.17942814
10.668,34755.9125,0.02770099115,18.88529837,0.1888529837,11.92126308,11.92126308
10.795,34701.775,0.02837799677,19.34685056,0.1934685056,12.21261591,12.21261591
10.922,34773.1375,0.0274858085,18.73859645,0.1873859645,11.82865813,11.82865813
11.049,34720.775,0.02814027587,19.18478307,0.1918478307,12.1103115,12.1103115
11.176,34775.0875,0.02746145492,18.72199327,0.1872199327,11.81817744,11.81817744
11.303,34738.875,0.0279139364,19.03047493,0.1903047493,12.01290516,12.01290516
11.43,34809.575,0.02703096545,18.42850478,0.1842850478,11.6329141,11.6329141
11.557,34809.4875,0.02703205713,18.42924904,0.1842924904,11.6333839,11.6333839
11.684,34830.4375,0.02677075674,18.25110611,0.1825110611,11.52093195,11.52093195
11.811,34804.375,0.02709584702,18.47273814,0.1847273814,11.66083621,11.66083621
11.938,34820.1125,0.0268995164,18.33888869,0.1833888869,11.57634433,11.57634433
12.065,34836.65,0.0266933011,18.19830031,0.1819830031,11.48759852,11.48759852
12.192,34875.9625,0.02620348432,17.86436511,0.1786436511,11.27680336,11.27680336
12.319,34813.1625,0.02698620905,18.39799187,0.1839799187,11.61365295,11.61365295
12.446,34872.4375,0.02624738176,17.89429242,0.1789429242,11.29569485,11.29569485
12.573,34841.8875,0.0266280122,18.15378926,0.1815378926,11.45950111,11.45950111
12.7,34838.7,0.02666774533,18.18087752,0.1818087752,11.47660046,11.47660046
12.827,34886.6,0.02607104057,17.77407088,0.1777407088,11.21980552,11.21980552
12.954,34883.075,0.02611492463,17.80398907,0.1780398907,11.23869125,11.23869125
13.081,34914.9625,0.02571810641,17.53345613,0.1753345613,11.0679185,11.0679185
13.208,34927.3,0.02556467186,17.42885131,0.1742885131,11.00188716,11.00188716
13.335,34925.7125,0.02558441166,17.44230903,0.1744230903,11.01038228,11.01038228
13.462,34919.4,0.02566291348,17.49582806,0.1749582806,11.04416594,11.04416594
13.589,35175.8625,0.02248493135,15.3292218,0.153292218,9.676505094,9.676505094
13.716,35353.6625,0.02029527468,13.8364117,0.138364117,8.734175158,8.734175158
13.843,34908.5375,0.025798032,17.58794583,0.1758794583,11.10231489,11.10231489
13.97,34922.65,0.02562249493,17.4682725,0.174682725,11.02677161,11.02677161
14.097,34859.5125,0.026408377,18.00405179,0.1800405179,11.36497998,11.36497998
14.224,35020.975,0.02440145347,16.63582097,0.1663582097,10.50129018,10.50129018
14.351,34990.7375,0.02477659013,16.89157239,0.1689157239,10.66273216,10.66273216
14.478,35060.6125,0.0239101875,16.30089778,0.1630089778,10.28987136,10.28987136
14.605,35021.2625,0.0243978882,16.63339033,0.1663339033,10.49975585,10.49975585
14.732,35031,0.02427715141,16.55107738,0.1655107738,10.44779615,10.44779615
14.859,35064.1875,0.02386590637,16.27070888,0.1627070888,10.27081475,10.27081475
14.986,35012.075,0.02451183623,16.71107501,0.1671107501,10.54879397,10.54879397
15.113,35077.1,0.02370600547,16.16169559,0.1616169559,10.20200058,10.20200058
15.24,35026.3125,0.02433526827,16.59069886,0.1659069886,10.47280704,10.47280704
15.367,35047.3125,0.02407496536,16.41323596,0.1641323596,10.36078435,10.36078435
15.494,35113.05,0.02326113142,15.85840034,0.1585840034,10.01054676,10.01054676
15.621,35053.525,0.02399798897,16.3607569,0.163607569,10.32765717,10.32765717
15.748,35072.1375,0.02376745122,16.20358656,0.1620358656,10.22844407,10.22844407
15.875,35082.4375,0.02363992616,16.11664567,0.1611664567,10.17356301,10.17356301
16.002,35127.675,0.0230802803,15.73510412,0.1573510412,9.932716557,9.932716557
16.129,35138.5875,0.02294538659,15.64313961,0.1564313961,9.874664358,9.874664358
16.256,35133.2375,0.02301151481,15.68822288,0.1568822288,9.903122977,9.903122977
16.383,35091.3,0.02353022886,16.04185895,0.1604185895,10.12635422,10.12635422
16.51,35135.575,0.0229826211,15.66852444,0.1566852444,9.890688421,9.890688421
16.637,35092.3375,0.02351738881,16.03310518,0.1603310518,10.12082844,10.12082844
16.764,35069.2125,0.02380367269,16.22828074,0.1622828074,10.24403217,10.24403217
