x_aligned_mm,mcc_dose_gy,csv_dose_gy,mcc_relative,csv_relative,difference_percent_points,abs_difference_percent_points,region
-99.0,0.0202065,0.007897646031037157,0.010602116297426144,0.003928050423288347,-0.6674065874137798,0.6674065874137798,tail
-98.0,0.020938,0.010131978828645145,0.010985925867196626,0.005039340022356198,-0.5946585844840427,0.5946585844840427,tail
-97.0,0.0216695,0.012319933086833806,0.011369735436967107,0.00612756233774463,-0.5242173099222478,0.5242173099222478,tail
-96.0,0.022401,0.014068570343204813,0.011753545006737589,0.006997281655130126,-0.4756263351607463,0.4756263351607463,tail
-95.0,0.0231325,0.0157243801681115,0.01213735457650807,0.007820831413887237,-0.4316523162620833,0.4316523162620833,tail
-94.0,0.0241494,0.01650088957976849,0.01267091021765585,0.008207043724639037,-0.44638664930168137,0.44638664930168137,tail
-93.0,0.0251663,0.017234491034970042,0.013204465858803633,0.008571914914776558,-0.46325509440270746,0.46325509440270746,tail
-92.0,0.0261832,0.017561650307642056,0.013738021499951413,0.00873463404835784,-0.5003387451593573,0.5003387451593573,tail
-91.0,0.027200099999999998,0.017976188750552003,0.014271577141099195,0.00894081294011147,-0.5330764200987724,0.5330764200987724,tail
-90.0,0.028217,0.019218419388405,0.014805132782246976,0.009558660911983593,-0.5246471870263383,0.5246471870263383,tail
-89.0,0.029476,0.020451484728026003,0.015465715486745999,0.010171950341543452,-0.5293765145202547,0.5293765145202547,tail
-88.0,0.030735,0.021597732513872002,0.016126298191245024,0.010742059343984324,-0.5384238847260701,0.5384238847260701,tail
-87.0,0.031994,0.022843307324458197,0.01678688089574405,0.011361570606293694,-0.5425310289450356,0.5425310289450356,tail
-86.0,0.033253,0.02502974942527517,0.01744746360024307,0.012449040820311591,-0.49984227799314795,0.49984227799314795,tail
-85.0,0.034512,0.02707008912915358,0.018108046304742095,0.013463844118151857,-0.46442021865902383,0.46442021865902383,tail
-84.0,0.0363374,0.0277264855742526,0.019065812523004617,0.013790315869846402,-0.5275496653158215,0.5275496653158215,tail
-83.0,0.0381628,0.028578699099202853,0.02002357874126714,0.014214181118334031,-0.580939762293311,0.580939762293311,tail
-82.0,0.0399882,0.03128577423691584,0.020981344959529663,0.015560598468361863,-0.5420746491167799,0.5420746491167799,tail
-81.0,0.0418136,0.03402623840098245,0.021939111177792188,0.016923622510888456,-0.5015488666903732,0.5015488666903732,tail
-80.0,0.043639,0.03708297744422643,0.02289687739605471,0.018443952118661434,-0.4452925277393275,0.4452925277393275,tail
-79.0,0.0467674,0.04028350351354339,0.024538312608727263,0.0200357970471274,-0.45025155615998624,0.45025155615998624,tail
-78.0,0.0498958,0.04484604067647237,0.026179747821399816,0.022305065125701747,-0.38746826956980696,0.38746826956980696,tail
-77.0,0.0530242,0.0492260558668335,0.027821183034072373,0.02448355229199071,-0.3337630742081661,0.3337630742081661,tail
-76.0,0.0561526,0.05187714628383452,0.029462618246744926,0.02580212453411853,-0.3660493712626396,0.3660493712626396,tail
-75.0,0.059281,0.054613338974300034,0.03110405345941748,0.027163024074784586,-0.39410293846328937,0.39410293846328937,tail
-74.0,0.0655052,0.058155656137299006,0.03436981904269216,0.028924865562343933,-0.5444953480348226,0.5444953480348226,tail
-73.0,0.0717294,0.06190539735419504,0.037635584625966834,0.03078987350475686,-0.6845711121209973,0.6845711121209973,tail
-72.0,0.0779536,0.06761994631630704,0.040901350209241516,0.033632117431784084,-0.7269232777457433,0.7269232777457433,tail
-71.0,0.0841778,0.07386290483571507,0.0441671157925162,0.03673717630101678,-0.7429939491499421,0.7429939491499421,tail
-70.0,0.090402,0.08511118058480506,0.047432881375790874,0.04233172867065173,-0.5101152705139146,0.5101152705139146,tail
-69.0,0.1050856,0.09633523744251646,0.05513719606981936,0.04791423529574996,-0.7222960774069399,0.7222960774069399,tail
-68.0,0.1197692,0.1073298827904864,0.06284151076384785,0.05338263957004573,-0.9458871193802121,0.9458871193802121,tail
-67.0,0.1344528,0.11890025863057743,0.07054582545787634,0.05913739478921655,-1.1408430668659792,1.1408430668659792,tail
-66.0,0.1491364,0.1359241954672054,0.07825014015190482,0.06760458640990366,-1.0645553742001157,1.0645553742001157,tail
-65.0,0.16382000000000002,0.15363306557051973,0.08595445484593331,0.07641244313479503,-0.9542011711138276,0.9542011711138276,tail
-64.0,0.201824,0.17782991121021663,0.105894713068158,0.08844722278733058,-1.7447490280827413,1.7447490280827413,low_dose
-63.0,0.239828,0.20324981064468062,0.12583497129038268,0.10109031242962246,-2.474465886076022,2.474465886076022,low_dose
-62.0,0.277832,0.2402549892385555,0.14577522951260738,0.11949556975165034,-2.6279659760957044,2.6279659760957044,low_dose
-61.0,0.315836,0.2787366495927822,0.16571548773483208,0.13863518447345724,-2.708030326137484,2.708030326137484,low_dose
-60.0,0.35384,0.3312041652222572,0.18565574595705675,0.16473094087572054,-2.0924805081336206,2.0924805081336206,low_dose
-59.0,0.438013,0.3860833911738463,0.22982034324521902,0.19202620909636614,-3.7794134148852883,3.7794134148852883,penumbra_or_shoulder
-58.0,0.522186,0.46380735008229435,0.2739849405333813,0.2306837569897707,-4.330118354361059,4.330118354361059,penumbra_or_shoulder
-57.0,0.606359,0.5435014864541551,0.31814953782154354,0.2703212116033167,-4.782832621822686,4.782832621822686,penumbra_or_shoulder
-56.0,0.6905319999999999,0.641857971125718,0.3623141351097058,0.31924075417701053,-4.307338093269525,4.307338093269525,penumbra_or_shoulder
-55.0,0.774705,0.741830436371321,0.4064787323978681,0.3689640366439508,-3.7514695753917304,3.7514695753917304,penumbra_or_shoulder
-54.0,0.8834839999999999,0.857110148237259,0.4635538126303536,0.42630068090630313,-3.7253131724050483,3.7253131724050483,penumbra_or_shoulder
-53.0,0.992263,0.9725712380761163,0.5206288928628391,0.48372753709009403,-3.690135577274506,3.690135577274506,penumbra_or_shoulder
-52.0,1.101042,1.0897504162432456,0.5777039730953246,0.5420089184777992,-3.5695054617525424,3.5695054617525424,penumbra_or_shoulder
-51.0,1.209821,1.2059873590568762,0.6347790533278101,0.5998216604804771,-3.4957392847333013,3.4957392847333013,penumbra_or_shoulder
-50.0,1.3186,1.313299052915101,0.6918541335602957,0.6531952534253908,-3.8658880134904927,3.8658880134904927,penumbra_or_shoulder
-49.0,1.3863,1.4182882078545884,0.7273755387188214,0.7054136857126859,-2.196185300613551,2.196185300613551,penumbra_or_shoulder
-48.0,1.454,1.5012772988170853,0.7628969438773472,0.7466899511470259,-1.6206992730321335,1.6206992730321335,penumbra_or_shoulder
-47.0,1.5217,1.581943239452557,0.7984183490358728,0.7868107518277454,-1.160759720812743,1.160759720812743,penumbra_or_shoulder
-46.0,1.5894,1.640603324594984,0.8339397541943986,0.8159865051304774,-1.795324906392115,1.795324906392115,high_dose
-45.0,1.6571,1.6981189634595761,0.8694611593529243,0.8445930454464013,-2.4868113906522993,2.4868113906522993,high_dose
-44.0,1.68402,1.7447939265759698,0.8835857712712037,0.8678077613131038,-1.577800995809997,1.577800995809997,high_dose
-43.0,1.7109400000000001,1.7898674206664755,0.897710383189483,0.8902259548919879,-0.7484428297495183,0.7484428297495183,high_dose
-42.0,1.73786,1.819771127614786,0.9118349951077624,0.9050991548650659,-0.6735840242696578,0.6735840242696578,high_dose
-41.0,1.76478,1.8481697920551043,0.9259596070260417,0.9192237921857596,-0.6735814840282184,0.6735814840282184,high_dose
-40.0,1.7917,1.8623120618245774,0.9400842189443211,0.9262577297078926,-1.3826489236428596,1.3826489236428596,high_dose
-39.0,1.8026900000000001,1.8769884219060158,0.945850544538002,0.9335573076078982,-1.2293236930103757,1.2293236930103757,high_dose
-38.0,1.81368,1.8967239097109643,0.951616870131683,0.9433731427214719,-0.8243727410211066,0.8243727410211066,high_dose
-37.0,1.82467,1.9143567644160477,0.9573831957253638,0.9521431916849082,-0.5240004040455548,0.5240004040455548,high_dose
-36.0,1.8356599999999998,1.9120725954088589,0.9631495213190447,0.9510071150615333,-1.2142406257511396,1.2142406257511396,high_dose
-35.0,1.84665,1.9121457003903568,0.9689158469127256,0.951043475269675,-1.7872371643050555,1.7872371643050555,high_dose
-34.0,1.8520999999999999,1.9345478945182217,0.971775398731248,0.9621856495049758,-0.9589749226272204,0.9589749226272204,high_dose
-33.0,1.8575499999999998,1.9552266061821326,0.9746349505497703,0.9724706156563159,-0.2164334893454467,0.2164334893454467,high_dose
-32.0,1.863,1.9595797681795548,0.9774945023682927,0.9746357468560959,-0.2858755512196831,0.2858755512196831,high_dose
-31.0,1.86845,1.9640709071754308,0.9803540541868151,0.9768695036444436,-0.3484550542371512,0.3484550542371512,high_dose
-30.0,1.8739,1.9698690222434236,0.9832136060053375,0.9797533108266848,-0.34602951786526503,0.34602951786526503,high_dose
-29.0,1.8772799999999998,1.9750009601646539,0.9849870528212284,0.9823057816318536,-0.268127118937489,0.268127118937489,high_dose
-28.0,1.88066,1.9738225883939529,0.9867604996371194,0.9817196951303184,-0.5040804506801,0.5040804506801,high_dose
-27.0,1.88404,1.9729069669712909,0.9885339464530103,0.9812642927100623,-0.7269653742947968,0.7269653742947968,high_dose
-26.0,1.88742,1.9744802271859578,0.9903073932689013,0.982046784787813,-0.8260608481088227,0.8260608481088227,high_dose
-25.0,1.8908,1.9757644749670624,0.9920808400847922,0.9826855308167373,-0.9395309268054985,0.9395309268054985,high_dose
-24.0,1.89324,1.9743110756081244,0.993361079798039,0.9819626539057378,-1.1398425892301223,1.1398425892301223,high_dose
-23.0,1.89568,1.9742603062201745,0.9946413195112858,0.981937402746716,-1.2703916764569723,1.2703916764569723,high_dose
