metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.912342377524964,1.9935802463281984,0.08123786880323447
normalization_position_mm_after_alignment,-14.923654938046326,-14.923654938046326,0.0
fwhm_mm,75.20523006287749,73.07781581368721,-2.1274142491902808
left_80_20_penumbra_mm,12.738395146747486,11.756027382909252,-0.9823677638382335
right_80_20_penumbra_mm,10.469433889284566,8.904058344637866,-1.5653755446467006
