Depth [mm],Dose [Gy],PDD [%]
24.57142857,1.707622036,95.94869461
24.66666667,1.704580835,95.77781414
24.76190476,1.701539634,95.60693366
24.85714286,1.698498433,95.43605319
24.95238095,1.695457232,95.26517271
25.04761905,1.692416031,95.09429224
25.14285714,1.68937483,94.92341176
25.23809524,1.686333629,94.75253129
25.33333333,1.683292428,94.58165081
25.42857143,1.680251227,94.41077034
25.52380952,1.677210026,94.23988986
25.61904762,1.674168825,94.06900939
25.71428571,1.669339352,93.79764858
25.80952381,1.663878459,93.49080932
25.9047619,1.658417567,93.18397006
26,1.652956675,92.8771308
26.0952381,1.647495783,92.57029155
26.19047619,1.642034891,92.26345229
26.28571429,1.636573998,91.95661303
26.38095238,1.631113106,91.64977377
26.47619048,1.625652214,91.34293452
26.57142857,1.620191322,91.03609526
26.66666667,1.61473043,90.729256
26.76190476,1.609269537,90.42241674
26.85714286,1.603808645,90.11557749
26.95238095,1.598347753,89.80873823
27.04761905,1.592886861,89.50189897
27.14285714,1.587425969,89.19505971
27.23809524,1.581965076,88.88822046
27.33333333,1.576504184,88.5813812
27.42857143,1.571043292,88.27454194
27.52380952,1.5655824,87.96770269
27.61904762,1.560121508,87.66086343
27.71428571,1.553803443,87.30586098
27.80952381,1.547182722,86.93385266
27.9047619,1.540562,86.56184434
28,1.533941278,86.18983602
28.0952381,1.527320557,85.8178277
28.19047619,1.520699835,85.44581938
28.28571429,1.514079113,85.07381106
28.38095238,1.507458392,84.70180275
28.47619048,1.50083767,84.32979443
28.57142857,1.494216948,83.95778611
28.66666667,1.487596227,83.58577779
28.76190476,1.480975505,83.21376947
28.85714286,1.474354783,82.84176115
28.95238095,1.467734062,82.46975284
29.04761905,1.46111334,82.09774452
29.14285714,1.454492618,81.7257362
29.23809524,1.447871897,81.35372788
29.33333333,1.441251175,80.98171956
29.42857143,1.434630453,80.60971124
29.52380952,1.428009732,80.23770292
29.61904762,1.42138901,79.86569461
29.71428571,1.413689219,79.43305501
29.80952381,1.405608421,78.97900721
29.9047619,1.397527623,78.52495942
30,1.389446825,78.07091162
30.0952381,1.381366027,77.61686383
30.19047619,1.373285229,77.16281603
30.28571429,1.365204431,76.70876823
30.38095238,1.357123633,76.25472044
30.47619048,1.349042835,75.80067264
30.57142857,1.340962037,75.34662484
30.66666667,1.332881238,74.89257705
30.76190476,1.32480044,74.43852925
30.85714286,1.316719642,73.98448145
30.95238095,1.308638844,73.53043366
31.04761905,1.300558046,73.07638586
31.14285714,1.292477248,72.62233807
31.23809524,1.28439645,72.16829027
31.33333333,1.276315652,71.71424247
31.42857143,1.268234854,71.26019468
31.52380952,1.260154056,70.80614688
31.61904762,1.252073258,70.35209908
31.71428571,1.242817833,69.83205079
31.80952381,1.233147662,69.2886985
31.9047619,1.22347749,68.7453462
32,1.213807318,68.2019939
32.0952381,1.204137146,67.6586416
32.19047619,1.194466975,67.11528931
32.28571429,1.184796803,66.57193701
32.38095238,1.175126631,66.02858471
32.47619048,1.165456459,65.48523241
32.57142857,1.155786288,64.94188011
32.66666667,1.146116116,64.39852782
32.76190476,1.136445944,63.85517552
32.85714286,1.126775772,63.31182322
32.95238095,1.117105601,62.76847092
33.04761905,1.107435429,62.22511862
33.14285714,1.097765257,61.68176633
33.23809524,1.088095085,61.13841403
33.33333333,1.078424914,60.59506173
33.42857143,1.068754742,60.05170943
33.52380952,1.05908457,59.50835713
33.61904762,1.049414398,58.96500484
33.71428571,1.039354179,58.39973634
33.80952381,1.029156237,57.82672948
33.9047619,1.018958296,57.25372263
34,1.008760355,56.68071577
34.0952381,0.9985624143,56.10770892
34.19047619,0.9883644732,55.53470206
34.28571429,0.9781665322,54.96169521
34.38095238,0.9679685911,54.38868835
34.47619048,0.9577706501,53.8156815
34.57142857,0.947572709,53.24267464
34.66666667,0.9373747679,52.66966779
34.76190476,0.9271768269,52.09666093
34.85714286,0.9169788858,51.52365408
34.95238095,0.9067809447,50.95064722
35.04761905,0.8965830037,50.37764037
35.14285714,0.8863850626,49.80463351
35.23809524,0.8761871216,49.23162666
35.33333333,0.8659891805,48.6586198
35.42857143,0.8557912394,48.08561294
35.52380952,0.8455932984,47.51260609
35.61904762,0.8353953573,46.93959923
35.71428571,0.8253585279,46.375645
35.80952381,0.8153785851,45.81488714
35.9047619,0.8053986424,45.25412928
36,0.7954186996,44.69337142
36.0952381,0.7854387568,44.13261355
36.19047619,0.7754588141,43.57185569
36.28571429,0.7654788713,43.01109783
36.38095238,0.7554989286,42.45033997
36.47619048,0.7455189858,41.88958211
36.57142857,0.735539043,41.32882425
36.66666667,0.7255591003,40.76806639
36.76190476,0.7155791575,40.20730853
36.85714286,0.7055992148,39.64655067
36.95238095,0.695619272,39.08579281
37.04761905,0.6856393292,38.52503495
37.14285714,0.6756593865,37.96427708
37.23809524,0.6656794437,37.40351922
37.33333333,0.6556995009,36.84276136
37.42857143,0.6457195582,36.2820035
37.52380952,0.6357396154,35.72124564
37.61904762,0.6257596727,35.16048778
37.71428571,0.6165115643,34.64085058
37.80952381,0.6075218581,34.13573262
37.9047619,0.598532152,33.63061465
38,0.5895424458,33.12549669
38.0952381,0.5805527397,32.62037872
38.19047619,0.5715630335,32.11526075
38.28571429,0.5625733274,31.61014279
38.38095238,0.5535836213,31.10502482
38.47619048,0.5445939151,30.59990686
38.57142857,0.535604209,30.09478889
38.66666667,0.5266145028,29.58967092
38.76190476,0.5176247967,29.08455296
38.85714286,0.5086350905,28.57943499
38.95238095,0.4996453844,28.07431703
39.04761905,0.4906556783,27.56919906
39.14285714,0.4816659721,27.06408109
39.23809524,0.472676266,26.55896313
39.33333333,0.4636865598,26.05384516
39.42857143,0.4546968537,25.5487272
39.52380952,0.4457071475,25.04360923
39.61904762,0.4367174414,24.53849126
39.71428571,0.4286502542,24.08520824
39.80952381,0.4209087977,23.65022753
39.9047619,0.4131673412,23.21524682
40,0.4054258847,22.78026611
40.0952381,0.3976844282,22.3452854
40.19047619,0.3899429717,21.91030469
40.28571429,0.3822015152,21.47532398
40.38095238,0.3744600588,21.04034327
40.47619048,0.3667186023,20.60536256
40.57142857,0.3589771458,20.17038186
40.66666667,0.3512356893,19.73540115
40.76190476,0.3434942328,19.30042044
40.85714286,0.3357527763,18.86543973
40.95238095,0.3280113198,18.43045902
41.04761905,0.3202698634,17.99547831
41.14285714,0.3125284069,17.5604976
41.23809524,0.3047869504,17.12551689
41.33333333,0.2970454939,16.69053618
41.42857143,0.2893040374,16.25555547
41.52380952,0.2815625809,15.82057476
41.61904762,0.2738211244,15.38559406
41.71428571,0.2676141702,15.0368347
41.80952381,0.2619490308,14.7185191
41.9047619,0.2562838915,14.40020351
42,0.2506187522,14.08188792
42.0952381,0.2449536128,13.76357232
42.19047619,0.2392884735,13.44525673
42.28571429,0.2336233342,13.12694113
42.38095238,0.2279581948,12.80862554
42.47619048,0.2222930555,12.49030994
42.57142857,0.2166279162,12.17199435
42.66666667,0.2109627769,11.85367876
42.76190476,0.2052976375,11.53536316
42.85714286,0.1996324982,11.21704757
42.95238095,0.1939673589,10.89873197
43.04761905,0.1883022195,10.58041638
43.14285714,0.1826370802,10.26210078
43.23809524,0.1769719409,9.943785189
43.33333333,0.1713068016,9.625469594
43.42857143,0.1656416622,9.307154
43.52380952,0.1599765229,8.988838405
43.61904762,0.1543113836,8.670522811
43.71428571,0.1502769723,8.443835356
43.80952381,0.1468183522,8.249500735
43.9047619,0.1433597322,8.055166115
44,0.1399011121,7.860831495
44.0952381,0.1364424921,7.666496874
44.19047619,0.132983872,7.472162254
44.28571429,0.1295252519,7.277827634
44.38095238,0.1260666319,7.083493013
44.47619048,0.1226080118,6.889158393
44.57142857,0.1191493917,6.694823773
44.66666667,0.1156907717,6.500489152
44.76190476,0.1122321516,6.306154532
44.85714286,0.1087735316,6.111819912
44.95238095,0.1053149115,5.917485291
45.04761905,0.1018562914,5.723150671
45.14285714,0.09839767138,5.528816051
45.23809524,0.09493905132,5.33448143
45.33333333,0.09148043126,5.14014681
45.42857143,0.0880218112,4.94581219
45.52380952,0.08456319113,4.751477569
45.61904762,0.08110457107,4.557142949
45.71428571,0.07888704385,4.432543455
45.80952381,0.07710773214,4.332566626
45.9047619,0.07532842043,4.232589797
46,0.07354910873,4.132612969
46.0952381,0.07176979702,4.03263614
46.19047619,0.06999048531,3.932659311
46.28571429,0.0682111736,3.832682483
46.38095238,0.06643186189,3.732705654
46.47619048,0.06465255019,3.632728825
46.57142857,0.06287323848,3.532751997
46.66666667,0.06109392677,3.432775168
46.76190476,0.05931461506,3.33279834
46.85714286,0.05753530335,3.232821511
46.95238095,0.05575599164,3.132844682
47.04761905,0.05397667994,3.032867854
47.14285714,0.05219736823,2.932891025
47.23809524,0.05041805652,2.832914196
47.33333333,0.04863874481,2.732937368
47.42857143,0.0468594331,2.632960539
47.52380952,0.0450801214,2.53298371
47.61904762,0.04330080969,2.433006882
47.71428571,0.04235679589,2.379964177
47.80952381,0.04170771612,2.343493368
47.9047619,0.04105863635,2.30702256
48,0.04040955658,2.270551751
48.0952381,0.03976047681,2.234080942
48.19047619,0.03911139704,2.197610134
48.28571429,0.03846231727,2.161139325
48.38095238,0.0378132375,2.124668516
48.47619048,0.03716415773,2.088197707
48.57142857,0.03651507796,2.051726899
48.66666667,0.03586599819,2.01525609
48.76190476,0.03521691842,1.978785281
48.85714286,0.03456783865,1.942314472
48.95238095,0.03391875888,1.905843664
49.04761905,0.03326967911,1.869372855
49.14285714,0.03262059934,1.832902046
49.23809524,0.03197151957,1.796431238
49.33333333,0.0313224398,1.759960429
49.42857143,0.03067336003,1.72348962
49.52380952,0.03002428026,1.687018811
49.61904762,0.02937520049,1.650548003
49.71428571,0.02904736582,1.632127469
49.80952381,0.02883295907,1.620080279
49.9047619,0.02861855232,1.608033089
50,0.02840414557,1.595985898
50.0952381,0.02818973883,1.583938708
50.19047619,0.02797533208,1.571891518
50.28571429,0.02776092533,1.559844328
50.38095238,0.02754651858,1.547797137
50.47619048,0.02733211184,1.535749947
50.57142857,0.02711770509,1.523702757
50.66666667,0.02690329834,1.511655567
50.76190476,0.02668889159,1.499608376
50.85714286,0.02647448484,1.487561186
50.95238095,0.0262600781,1.475513996
51.04761905,0.02604567135,1.463466806
51.14285714,0.0258312646,1.451419615
51.23809524,0.02561685785,1.439372425
51.33333333,0.02540245111,1.427325235
51.42857143,0.02518804436,1.415278044
51.52380952,0.02497363761,1.403230854
51.61904762,0.02475923086,1.391183664
51.71428571,0.02465669302,1.385422218
51.80952381,0.02459365479,1.381880196
51.9047619,0.02453061657,1.378338173
52,0.02446757834,1.374796151
52.0952381,0.02440454012,1.371254128
52.19047619,0.02434150189,1.367712106
52.28571429,0.02427846367,1.364170084
52.38095238,0.02421542544,1.360628061
52.47619048,0.02415238721,1.357086039
52.57142857,0.02408934899,1.353544017
52.66666667,0.02402631076,1.350001994
52.76190476,0.02396327254,1.346459972
52.85714286,0.02390023431,1.342917949
52.95238095,0.02383719609,1.339375927
53.04761905,0.02377415786,1.335833905
53.14285714,0.02371111963,1.332291882
53.23809524,0.02364808141,1.32874986
53.33333333,0.02358504318,1.325207838
53.42857143,0.02352200496,1.321665815
53.52380952,0.02345896673,1.318123793
53.61904762,0.02339592851,1.31458177
53.71428571,0.02337702522,1.313519623
53.80952381,0.02337370547,1.313333092
53.9047619,0.02337038572,1.31314656
54,0.02336706598,1.312960029
54.0952381,0.02336374623,1.312773497
54.19047619,0.02336042648,1.312586965
54.28571429,0.02335710673,1.312400434
54.38095238,0.02335378698,1.312213902
54.47619048,0.02335046723,1.31202737
54.57142857,0.02334714748,1.311840839
54.66666667,0.02334382774,1.311654307
54.76190476,0.02334050799,1.311467775
54.85714286,0.02333718824,1.311281244
54.95238095,0.02333386849,1.311094712
55.04761905,0.02333054874,1.310908181
55.14285714,0.02332722899,1.310721649
55.23809524,0.02332390925,1.310535117
55.33333333,0.0233205895,1.310348586
55.42857143,0.02331726975,1.310162054
55.52380952,0.02331395,1.309975522
55.61904762,0.02331063025,1.309788991
55.71428571,0.02331423436,1.3099915
55.80952381,0.0233202832,1.310331375
55.9047619,0.02332633204,1.31067125
56,0.02333238088,1.311011125
56.0952381,0.02333842971,1.311351
56.19047619,0.02334447855,1.311690876
56.28571429,0.02335052739,1.312030751
56.38095238,0.02335657623,1.312370626
56.47619048,0.02336262507,1.312710501
56.57142857,0.02336867391,1.313050376
56.66666667,0.02337472275,1.313390251
56.76190476,0.02338077159,1.313730126
56.85714286,0.02338682043,1.314070001
56.95238095,0.02339286927,1.314409876
57.04761905,0.02339891811,1.314749752
57.14285714,0.02340496695,1.315089627
57.23809524,0.02341101579,1.315429502
57.33333333,0.02341706463,1.315769377
57.42857143,0.02342311346,1.316109252
57.52380952,0.0234291623,1.316449127
57.61904762,0.02343521114,1.316789002
57.71428571,0.0234251124,1.316221569
57.80952381,0.02340931212,1.315333775
57.9047619,0.02339351185,1.314445982
58,0.02337771157,1.313558189
58.0952381,0.0233619113,1.312670395
58.19047619,0.02334611102,1.311782602
58.28571429,0.02333031075,1.310894808
58.38095238,0.02331451048,1.310007015
58.47619048,0.0232987102,1.309119221
58.57142857,0.02328290993,1.308231428
58.66666667,0.02326710965,1.307343634
58.76190476,0.02325130938,1.306455841
58.85714286,0.02323550911,1.305568047
58.95238095,0.02321970883,1.304680254
59.04761905,0.02320390856,1.30379246
59.14285714,0.02318810828,1.302904667
59.23809524,0.02317230801,1.302016873
59.33333333,0.02315650773,1.30112908
59.42857143,0.02314070746,1.300241287
59.52380952,0.02312490719,1.299353493
59.61904762,0.02310910691,1.2984657
59.71428571,0.02314477031,1.300469572
59.80952381,0.02319860493,1.303494457
59.9047619,0.02325243955,1.306519343
60,0.02330627417,1.309544229
60.0952381,0.02336010879,1.312569115
60.19047619,0.02341394341,1.315594
60.28571429,0.02346777802,1.318618886
60.38095238,0.02352161264,1.321643772
60.47619048,0.02357544726,1.324668657
60.57142857,0.02362928188,1.327693543
60.66666667,0.0236831165,1.330718429
60.76190476,0.02373695112,1.333743315
60.85714286,0.02379078574,1.3367682
60.95238095,0.02384462036,1.339793086
61.04761905,0.02389845498,1.342817972
61.14285714,0.0239522896,1.345842857
61.23809524,0.02400612422,1.348867743
61.33333333,0.02405995884,1.351892629
61.42857143,0.02411379346,1.354917515
61.52380952,0.02416762808,1.3579424
61.61904762,0.0242214627,1.360967286
61.71428571,0.02422632698,1.361240602
61.80952381,0.02421390039,1.360542371
61.9047619,0.0242014738,1.35984414
62,0.02418904722,1.359145909
62.0952381,0.02417662063,1.358447678
62.19047619,0.02416419404,1.357749447
62.28571429,0.02415176745,1.357051216
62.38095238,0.02413934087,1.356352984
62.47619048,0.02412691428,1.355654753
62.57142857,0.02411448769,1.354956522
62.66666667,0.02410206111,1.354258291
62.76190476,0.02408963452,1.35356006
62.85714286,0.02407720793,1.352861829
62.95238095,0.02406478134,1.352163598
63.04761905,0.02405235476,1.351465367
63.14285714,0.02403992817,1.350767136
63.23809524,0.02402750158,1.350068905
63.33333333,0.024015075,1.349370673
63.42857143,0.02400264841,1.348672442
63.52380952,0.02399022182,1.347974211
63.61904762,0.02397779523,1.34727598
63.71428571,0.02391523098,1.343760589
63.80952381,0.02383496369,1.339250492
63.9047619,0.0237546964,1.334740395
64,0.02367442911,1.330230297
64.0952381,0.02359416182,1.3257202
64.19047619,0.02351389454,1.321210103
64.28571429,0.02343362725,1.316700006
64.38095238,0.02335335996,1.312189908
64.47619048,0.02327309267,1.307679811
64.57142857,0.02319282538,1.303169714
64.66666667,0.0231125581,1.298659616
64.76190476,0.02303229081,1.294149519
64.85714286,0.02295202352,1.289639422
64.95238095,0.02287175623,1.285129325
65.04761905,0.02279148894,1.280619227
65.14285714,0.02271122165,1.27610913
65.23809524,0.02263095437,1.271599033
65.33333333,0.02255068708,1.267088935
65.42857143,0.02247041979,1.262578838
65.52380952,0.0223901525,1.258068741
65.61904762,0.02230988521,1.253558643
65.71428571,0.02231631951,1.253920177
65.80952381,0.02235336713,1.256001826
65.9047619,0.02239041475,1.258083476
66,0.02242746237,1.260165126
66.0952381,0.02246450999,1.262246775
66.19047619,0.02250155761,1.264328425
66.28571429,0.02253860523,1.266410075
66.38095238,0.02257565285,1.268491724
66.47619048,0.02261270047,1.270573374
66.57142857,0.02264974809,1.272655023
66.66666667,0.02268679571,1.274736673
66.76190476,0.02272384333,1.276818323
66.85714286,0.02276089095,1.278899972
66.95238095,0.02279793857,1.280981622
67.04761905,0.02283498619,1.283063272
67.14285714,0.02287203381,1.285144921
67.23809524,0.02290908143,1.287226571
67.33333333,0.02294612905,1.28930822
67.42857143,0.02298317667,1.29138987
67.52380952,0.02302022429,1.29347152
67.61904762,0.02305727191,1.295553169
67.71428571,0.02303456302,1.294277192
67.80952381,0.02299075481,1.291815674
67.9047619,0.02294694659,1.289354157
68,0.02290313838,1.28689264
68.0952381,0.02285933016,1.284431123
68.19047619,0.02281552195,1.281969605
68.28571429,0.02277171373,1.279508088
68.38095238,0.02272790552,1.277046571
68.47619048,0.0226840973,1.274585054
68.57142857,0.02264028909,1.272123537
68.66666667,0.02259648087,1.269662019
68.76190476,0.02255267266,1.267200502
68.85714286,0.02250886444,1.264738985
68.95238095,0.02246505623,1.262277468
69.04761905,0.02242124801,1.259815951
69.14285714,0.0223774398,1.257354433
69.23809524,0.02233363158,1.254892916
69.33333333,0.02228982337,1.252431399
69.42857143,0.02224601515,1.249969882
69.52380952,0.02220220694,1.247508364
69.61904762,0.02215839872,1.245046847
69.71428571,0.02213418498,1.243686313
69.80952381,0.02211688981,1.242714524
69.9047619,0.02209959464,1.241742735
70,0.02208229948,1.240770946
70.0952381,0.02206500431,1.239799157
70.19047619,0.02204770915,1.238827368
70.28571429,0.02203041398,1.237855578
70.38095238,0.02201311881,1.236883789
70.47619048,0.02199582365,1.235912
70.57142857,0.02197852848,1.234940211
70.66666667,0.02196123331,1.233968422
70.76190476,0.02194393815,1.232996632
70.85714286,0.02192664298,1.232024843
70.95238095,0.02190934781,1.231053054
71.04761905,0.02189205265,1.230081265
71.14285714,0.02187475748,1.229109476
71.23809524,0.02185746231,1.228137686
71.33333333,0.02184016715,1.227165897
71.42857143,0.02182287198,1.226194108
71.52380952,0.02180557681,1.225222319
71.61904762,0.02178828165,1.22425053
71.71428571,0.02176785342,1.223102698
71.80952381,0.02174631894,1.221892708
71.9047619,0.02172478445,1.220682718
72,0.02170324997,1.219472729
72.0952381,0.02168171549,1.218262739
72.19047619,0.02166018101,1.217052749
72.28571429,0.02163864653,1.215842759
72.38095238,0.02161711205,1.214632769
