depth_mm,intensity,net_od,dose_cgy,dose_gy,smoothed_dose_cgy,pdd_percent
43.561,57942.71,0.02361597044,16.48738028,0.1648738028,16.48738028,8.663632647
43.688,57935.76,0.02366806547,16.52375019,0.1652375019,16.52375019,8.682743963
43.815,57901.16,0.02392750935,16.70487972,0.1670487972,16.70487972,8.777922198
43.942,58016.08,0.0230663926,16.10369506,0.1610369506,16.10369506,8.462017367
44.069,57974.37,0.02337873596,16.32175613,0.1632175613,16.32175613,8.576602037
44.196,57987.18,0.02328278498,16.2547684,0.162547684,16.2547684,8.541401956
44.323,57990.9,0.02325492497,16.23531806,0.1623531806,16.23531806,8.531181375
44.45,57978.29,0.02334937166,16.30125558,0.1630125558,16.30125558,8.565829601
44.577,58001.74,0.02317375167,16.1786473,0.161786473,16.1786473,8.501402562
44.704,58023.27,0.02301257332,16.06612138,0.1606612138,16.06612138,8.442273504
44.831,57947.04,0.02358351726,16.46472325,0.1646472325,16.46472325,8.651727043
44.958,58013.4,0.0230864549,16.11770146,0.1611770146,16.11770146,8.46937732
45.085,58072.38,0.02264514864,15.80960554,0.1580960554,15.80960554,8.30748199
45.212,58126.42,0.02224119825,15.52758945,0.1552758945,15.52758945,8.15929084
45.339,58105.24,0.02239947452,15.6380893,0.156380893,15.6380893,8.217355255
45.466,58044.95,0.02285033245,15.95285367,0.1595285367,15.95285367,8.382754658
45.593,57979.11,0.02334322938,16.29696738,0.1629696738,16.29696738,8.563576276
45.72,58049.66,0.02281509348,15.92825175,0.1592825175,15.92825175,8.369827074
45.847,58134.39,0.02218165407,15.48601896,0.1548601896,15.48601896,8.137446772
45.974,58086.43,0.02254008838,15.73625821,0.1573625821,15.73625821,8.268940126
46.101,58022.31,0.02301975882,16.0711379,0.160711379,16.0711379,8.444909539
46.228,58045.63,0.02284524469,15.94930167,0.1594930167,15.94930167,8.380888191
46.355,58119.25,0.02229477257,15.56499211,0.1556499211,15.56499211,8.178944838
46.482,58170.45,0.02191235041,15.29800586,0.1529800586,15.29800586,8.038651425
46.609,58243.1,0.02137029155,14.91956998,0.1491956998,14.91956998,7.839794518
46.736,58184.24,0.02180940792,15.22613703,0.1522613703,15.22613703,8.000886475
46.863,58210.59,0.02161277273,15.08885709,0.1508885709,15.08885709,7.928749907
46.99,58334.87,0.0206865395,14.44221165,0.1444221165,14.44221165,7.588956782
47.117,58244.15,0.02136246221,14.91410396,0.1491410396,14.91410396,7.836922286
47.244,58223.17,0.02151892667,15.0233389,0.150233389,15.0233389,7.894322029
47.371,58260.01,0.02124421904,14.83155304,0.1483155304,14.83155304,7.79354421
47.498,58211.53,0.02160575968,15.08396096,0.1508396096,15.08396096,7.926177138
47.625,58303.8,0.02091791268,14.60374377,0.1460374377,14.60374377,7.673837148
47.752,58281.79,0.02108189215,14.71822527,0.1471822527,14.71822527,7.733993807
47.879,58327.82,0.02073902888,14.47885687,0.1447885687,14.47885687,7.608212764
48.006,58256.67,0.02126911751,14.84893579,0.1484893579,14.84893579,7.802678334
48.133,58334.07,0.02069249543,14.44636975,0.1444636975,14.44636975,7.591141741
48.26,58379.61,0.02035358448,14.20976065,0.1420976065,14.20976065,7.466810626
48.387,58294.39,0.02098801173,14.65268309,0.1465268309,14.65268309,7.699553322
48.514,58452.68,0.01981034593,13.83050117,0.1383050117,13.83050117,7.267520944
48.641,58558.43,0.01902534947,13.28245953,0.1328245953,13.28245953,6.979541205
48.768,58569.66,0.01894207094,13.22431902,0.1322431902,13.22431902,6.948990078
48.895,58421.93,0.02003887385,13.99004688,0.1399004688,13.99004688,7.351357513
49.022,58334.97,0.02068579502,14.4416919,0.144416919,14.4416919,7.588683664
49.149,58351.52,0.0205626004,14.35568415,0.1435568415,14.35568415,7.543489124
49.276,58381.6,0.02033878083,14.19942555,0.1419942555,14.19942555,7.461379836
49.403,58446.09,0.01985931139,13.86468618,0.1386468618,13.86468618,7.285484157
49.53,58437.89,0.01992024728,13.90722829,0.1390722829,13.90722829,7.307838783
49.657,58417.77,0.02006979938,14.0116374,0.140116374,14.0116374,7.362702694
49.784,58364.36,0.02046704629,14.28897348,0.1428897348,14.28897348,7.508434637
49.911,58364.52,0.02046585572,14.28814229,0.1428814229,14.28814229,7.50799787
50.038,58371.31,0.02041533379,14.25287064,0.1425287064,14.25287064,7.489463658
50.165,58389.36,0.02028105886,14.15912722,0.1415912722,14.15912722,7.440204251
50.292,58363.25,0.02047530598,14.29473995,0.1429473995,14.29473995,7.511464744
50.419,58258.02,0.02125905359,14.84190971,0.1484190971,14.84190971,7.798986334
50.546,58364.03,0.02046950186,14.29068783,0.1429068783,14.29068783,7.509335474
50.673,58477.27,0.01962768441,13.70297688,0.1370297688,13.70297688,7.200510683
50.8,58415.12,0.02008950069,14.02539178,0.1402539178,14.02539178,7.369930214
50.927,58395.25,0.02023725181,14.12854353,0.1412854353,14.12854353,7.424133425
51.054,58422.37,0.02003560301,13.98776336,0.1398776336,13.98776336,7.350157589
51.181,58389.69,0.02027860436,14.15741362,0.1415741362,14.15741362,7.439303806
51.308,58436.24,0.0199325098,13.91578931,0.1391578931,13.91578931,7.312337349
51.435,58424,0.02002348624,13.97930409,0.1397930409,13.97930409,7.345712496
51.562,58441.67,0.01989215625,13.88761667,0.1388761667,13.88761667,7.297533456
51.689,58468.84,0.01969029619,13.74668901,0.1374668901,13.74668901,7.223480119
51.816,58585.5,0.0188246331,13.14233033,0.1314233033,13.14233033,6.905907439
51.943,58509.27,0.01939009427,13.53710443,0.1353710443,13.53710443,7.113349597
52.07,58522.09,0.01929494618,13.47067723,0.1347067723,13.47067723,7.078444061
52.197,58398.25,0.02021494092,14.11296729,0.1411296729,14.11296729,7.415948567
52.324,58451.48,0.01981926184,13.83672577,0.1383672577,13.83672577,7.270791788
52.451,58426.96,0.02000148366,13.96394309,0.1396394309,13.96394309,7.337640741
52.578,58420.02,0.02005307256,13.99995964,0.1399995964,13.99995964,7.356566378
52.705,58341.18,0.02063956503,14.40941664,0.1440941664,14.40941664,7.571723968
52.832,58423.59,0.02002653399,13.98143186,0.1398143186,13.98143186,7.346830575
52.959,58378.53,0.02036161884,14.2153698,0.142153698,14.2153698,7.469758067
53.086,58424.25,0.02002162787,13.97800668,0.1397800668,13.97800668,7.345030744
53.213,58371.61,0.02041310173,14.25131234,0.1425131234,14.25131234,7.488644817
53.34,58366.06,0.02045439662,14.28014218,0.1428014218,14.28014218,7.503794045
53.467,58336.96,0.02067098004,14.43134889,0.1443134889,14.43134889,7.583248718
53.594,58481.9,0.01959330004,13.67897159,0.1367897159,13.67897159,7.187896613
53.721,58288.23,0.02103390629,14.68472417,0.1468472417,14.68472417,7.716389962
53.848,58384.47,0.02031743173,14.18452078,0.1418452078,14.18452078,7.453547816
53.975,58439.36,0.01990932277,13.8996014,0.138996014,13.8996014,7.303831076
54.102,58502.33,0.0194416106,13.57307031,0.1357307031,13.57307031,7.132248609
54.229,58461.09,0.01974786541,13.78688069,0.1378688069,13.78688069,7.244599664
54.356,58418.23,0.02006637962,14.00924991,0.1400924991,14.00924991,7.361448139
54.483,58407.68,0.02014481782,14.06401117,0.1406401117,14.06401117,7.39022357
54.61,58455.73,0.01978768549,13.81468089,0.1381468089,13.81468089,7.259207852
54.737,58332.31,0.02070559874,14.45551777,0.1445551777,14.45551777,7.595948756
54.864,58355.89,0.0205300769,14.33297801,0.1433297801,14.33297801,7.531557721
54.991,58339.13,0.02065482559,14.42007073,0.1442007073,14.42007073,7.57732238
55.118,58385.85,0.02030716669,14.17735428,0.1417735428,14.17735428,7.449782035
55.245,58441.66,0.01989223057,13.88766855,0.1388766855,13.88766855,7.297560718
55.372,58332.75,0.02070232288,14.45323074,0.1445323074,14.45323074,7.594746988
55.499,58277.91,0.02111080545,14.73841096,0.1473841096,14.73841096,7.74460079
55.626,58392.72,0.02025606822,14.14168012,0.1414168012,14.14168012,7.431036315
55.753,58297.29,0.0209664072,14.63759999,0.1463759999,14.63759999,7.691627597
55.88,58320.54,0.02079323734,14.51670225,0.1451670225,14.51670225,7.628099398
56.007,58425.27,0.02001404581,13.9727133,0.139727133,13.9727133,7.342249226
56.134,58421.46,0.02004236773,13.99248612,0.1399248612,13.99248612,7.35263926
56.261,58425.42,0.02001293081,13.97193487,0.1397193487,13.97193487,7.341840184
56.388,58400.44,0.0201986547,14.10159714,0.1410159714,14.10159714,7.409973887
56.515,58426.76,0.02000297028,13.96498097,0.1396498097,13.96498097,7.338186117
56.642,58378.52,0.02036169323,14.21542173,0.1421542173,14.21542173,7.469785359
56.769,58425.14,0.02001501214,13.97338794,0.1397338794,13.97338794,7.342603731
56.896,58409.54,0.02013098788,14.05435586,0.1405435586,14.05435586,7.385149988
57.023,58445.99,0.01986005445,13.86520495,0.1386520495,13.86520495,7.285756756
57.15,58400.55,0.02019783668,14.10102604,0.1410102604,14.10102604,7.409673795
57.277,58392.58,0.02025710947,14.14240706,0.1414240706,14.14240706,7.431418301
57.404,58415.26,0.02008845985,14.02466511,0.1402466511,14.02466511,7.369548375
57.531,58285.51,0.02105417296,14.69887325,0.1469887325,14.69887325,7.723824889
57.658,58359.38,0.0205041045,14.3148455,0.143148455,14.3148455,7.522029621
57.785,58399.97,0.02020214986,14.10403727,0.1410403727,14.10403727,7.411256105
57.912,58401.19,0.02019307736,14.09770335,0.1409770335,14.09770335,7.407927815
58.039,58437.13,0.01992589543,13.91117152,0.1391117152,13.91117152,7.309910834
58.166,58446.91,0.01985321827,13.8604323,0.138604323,13.8604323,7.283248867
58.293,58476.49,0.01963347729,13.70702115,0.1370702115,13.70702115,7.20263583
58.42,58376.15,0.02037932469,14.22773106,0.1422773106,14.22773106,7.476253547
58.547,58443.97,0.01987506472,13.8756843,0.138756843,13.8756843,7.291263345
58.674,58464.31,0.0197239454,13.77018105,0.1377018105,13.77018105,7.235824494
58.801,58485.66,0.01956537867,13.65947842,0.1365947842,13.65947842,7.177653523
58.928,58384.91,0.02031415879,14.18223579,0.1418223579,14.18223579,7.452347123
59.055,58434.84,0.01994291464,13.9230534,0.139230534,13.9230534,7.316154413
59.182,58473.84,0.01965315881,13.72076172,0.1372076172,13.72076172,7.209856092
59.309,58531.06,0.0192283846,13.42420757,0.1342420757,13.42420757,7.054025623
59.436,58519.26,0.01931594822,13.4853397,0.134853397,13.4853397,7.086148759
59.563,58481.04,0.01959968656,13.68343031,0.1368343031,13.68343031,7.190239539
59.69,58541.92,0.01914781198,13.36795617,0.1336795617,13.36795617,7.024467171
59.817,58475.48,0.01964097844,13.71225805,0.1371225805,13.71225805,7.205387665
59.944,58491.65,0.01952090126,13.62842672,0.1362842672,13.62842672,7.161336771
60.071,58465.85,0.01971250587,13.76219459,0.1376219459,13.76219459,7.231627844
60.198,58547.63,0.01910545429,13.33838434,0.1333838434,13.33838434,7.008928047
60.325,58461.01,0.01974845971,13.7872956,0.137872956,13.7872956,7.244817687
60.452,58459.16,0.01976220319,13.79689054,0.1379689054,13.79689054,7.249859547
60.579,58516.59,0.01933576379,13.49917386,0.1349917386,13.49917386,7.093418198
60.706,58500.97,0.01945170673,13.58011888,0.1358011888,13.58011888,7.135952424
60.833,58493.48,0.01950731391,13.61894077,0.1361894077,13.61894077,7.156352186
60.96,58447.32,0.01985017174,13.85830538,0.1385830538,13.85830538,7.282131234
61.087,58472.28,0.01966474534,13.72885079,0.1372885079,13.72885079,7.214106664
61.214,58441.45,0.01989379113,13.88875805,0.1388875805,13.88875805,7.298133218
61.341,58420.1,0.02005247784,13.99954444,0.1399954444,13.99954444,7.356348202
61.468,58354.08,0.02054354744,14.34238241,0.1434238241,14.34238241,7.536499452
61.595,58411.12,0.02011924021,14.04615428,0.1404615428,14.04615428,7.380840299
61.722,58475.41,0.01964149833,13.71262101,0.1371262101,13.71262101,7.205578388
61.849,58465.58,0.01971451148,13.76359479,0.1376359479,13.76359479,7.232363612
61.976,58390.09,0.02027562922,14.15533655,0.1415533655,14.15533655,7.438212363
62.103,58412.73,0.02010726981,14.0377972,0.140377972,14.0377972,7.3764489
62.23,58385.22,0.02031185287,14.18062592,0.1418062592,14.18062592,7.451501185
62.357,58491.58,0.019521421,13.62878958,0.1362878958,13.62878958,7.161527441
62.484,58497.58,0.01947687385,13.59768919,0.1359768919,13.59768919,7.145185104
62.611,58401.38,0.02019166445,14.09671693,0.1409671693,14.09671693,7.407409481
62.738,58474.87,0.01964550891,13.71542097,0.1371542097,13.71542097,7.207049687
62.865,58456.87,0.01977921599,13.80876795,0.1380876795,13.80876795,7.256100774
62.992,58511.61,0.0193727256,13.52497857,0.1352497857,13.52497857,7.106977813
63.119,58543.31,0.01913750036,13.36075716,0.1336075716,13.36075716,7.020684302
63.246,58510.17,0.01938341393,13.53244058,0.1353244058,13.53244058,7.110898881
63.373,58517.95,0.01932567036,13.49212717,0.1349212717,13.49212717,7.089715372
63.5,58519,0.01931787779,13.48668682,0.1348668682,13.48668682,7.08685663
63.627,58401.33,0.02019203627,14.09697651,0.1409697651,14.09697651,7.407545884
63.754,58411.79,0.0201142587,14.04267646,0.1404267646,14.04267646,7.379012808
63.881,58337.21,0.0206691189,14.43004954,0.1443004954,14.43004954,7.582565949
64.008,58303.02,0.0209237228,14.60780007,0.1460780007,14.60780007,7.675968618
64.135,58306.91,0.02089474747,14.58757108,0.1458757108,14.58757108,7.665338878
64.262,58396.75,0.02022609622,14.12075531,0.1412075531,14.12075531,7.420040943
64.389,58392.3,0.02025919197,14.14386095,0.1414386095,14.14386095,7.432182278
64.516,58350.59,0.02056952219,14.36051656,0.1436051656,14.36051656,7.546028417
64.643,58448.5,0.0198414038,13.85218408,0.1385218408,13.85218408,7.278914674
64.77,58338.32,0.02066085552,14.4242805,0.144242805,14.4242805,7.57953449
64.897,58333.12,0.02069956819,14.45130757,0.1445130757,14.45130757,7.593736418
65.024,58341.99,0.02063353539,14.40520708,0.1440520708,14.40520708,7.569511967
65.151,58296.02,0.02097586836,14.64420526,0.1464420526,14.64420526,7.695098469
65.278,58362.38,0.0204817799,14.29925969,0.1429925969,14.29925969,7.513839733
65.405,58371.57,0.02041339934,14.25152012,0.1425152012,14.25152012,7.488753996
65.532,58391.91,0.02026209262,14.14588603,0.1414588603,14.14588603,7.433246394
65.659,58438.72,0.01991407899,13.90292193,0.1390292193,13.90292193,7.305575916
65.786,58340.07,0.020647828,14.4151854,0.144151854,14.4151854,7.574755279
65.913,58368.13,0.02043899428,14.26938911,0.1426938911,14.26938911,7.498143624
66.04,58391.45,0.02026551392,14.14827459,0.1414827459,14.14827459,7.434501514
66.167,58442.58,0.01988539387,13.88289555,0.1388289555,13.88289555,7.295052643
66.294,58420.52,0.02004935557,13.99736465,0.1399736465,13.99736465,7.355202784
66.421,58389.65,0.02027890187,14.15762133,0.1415762133,14.15762133,7.43941295
66.548,58398.53,0.02021285863,14.11151355,0.1411151355,14.11151355,7.415184669
66.675,58472.12,0.01966593371,13.72968045,0.1372968045,13.72968045,7.214542626
66.802,58465.15,0.01971770562,13.76582477,0.1376582477,13.76582477,7.233535399
66.929,58510.01,0.01938460154,13.5332697,0.135332697,13.5332697,7.111334561
67.056,58486.05,0.01956248267,13.65745659,0.1365745659,13.65745659,7.176591113
67.183,58404.17,0.02017091746,14.08223252,0.1408223252,14.08223252,7.399798349
67.31,58337.64,0.02066591775,14.42781467,0.1442781467,14.42781467,7.581391593
67.437,58361.94,0.0204850541,14.30154556,0.1430154556,14.30154556,7.51504089
67.564,58331.05,0.02071497977,14.46206709,0.1446206709,14.46206709,7.599390231
67.691,58363.93,0.02047024597,14.29120733,0.1429120733,14.29120733,7.509608456
67.818,58296.31,0.02097370792,14.64269696,0.1464269696,14.64269696,7.694305901
67.945,58383.13,0.02032739948,14.19147971,0.1419147971,14.19147971,7.45720453
68.072,58270.41,0.02116670001,14.77743349,0.1477743349,14.77743349,7.765105979
68.199,58244.89,0.02135694447,14.91025178,0.1491025178,14.91025178,7.834898078
68.326,58315.53,0.02083054682,14.54274969,0.1454274969,14.54274969,7.641786559
68.453,58258.06,0.0212587554,14.84170153,0.1484170153,14.84170153,7.798876943
68.58,58308.85,0.02088029777,14.57748309,0.1457748309,14.57748309,7.660037937
68.707,58316.81,0.02082101435,14.53609465,0.1453609465,14.53609465,7.638289528
68.834,58296.23,0.02097430391,14.64311304,0.1464311304,14.64311304,7.69452454
68.961,58383.76,0.02032271312,14.18820795,0.1418820795,14.18820795,7.455485319
69.088,58303.95,0.02091679536,14.60296371,0.1460296371,14.60296371,7.673427253
69.215,58336.46,0.02067470235,14.4339476,0.144339476,14.4339476,7.584614265
69.342,58306.45,0.02089817376,14.58996313,0.1458996313,14.58996313,7.666595829
69.469,58305,0.02090897419,14.5975034,0.145975034,14.5975034,7.670558019
69.596,58264.6,0.02121000461,14.80766639,0.1480766639,14.80766639,7.78099248
69.723,58219.3,0.02154779448,15.04349283,0.1504349283,15.04349283,7.904912325
69.85,58279.31,0.02110037259,14.73112731,0.1473112731,14.73112731,7.740773447
69.977,58314.97,0.02083471734,14.54566132,0.1454566132,14.54566132,7.643316534
70.104,58378.16,0.02036437138,14.21729147,0.1421729147,14.21729147,7.470767851
70.231,58327.86,0.02073873105,14.47864894,0.1447864894,14.47864894,7.608103503
70.358,58293.77,0.02099263077,14.65590785,0.1465590785,14.65590785,7.701247838
70.485,58277.81,0.02111155066,14.73893122,0.1473893122,14.73893122,7.744874175
70.612,58321.43,0.02078660984,14.5120753,0.145120753,14.5120753,7.625668069
70.739,58396.64,0.02022691429,14.12132644,0.1412132644,14.12132644,7.420341055
70.866,58330.18,0.02072145726,14.46658933,0.1446658933,14.46658933,7.60176653
70.993,58268.45,0.02118130831,14.7876322,0.147876322,14.7876322,7.770465104
71.12,58280.19,0.02109381493,14.7265491,0.147265491,14.7265491,7.738367735
71.247,58233.86,0.02143919584,14.96767519,0.1496767519,14.96767519,7.865072388
71.374,58248.8,0.02132779111,14.88989849,0.1488989849,14.88989849,7.824203026
71.501,58264.68,0.0212094083,14.80725008,0.1480725008,14.80725008,7.780773722
71.628,58152.34,0.02204757883,15.39241495,0.1539241495,15.39241495,8.088260621
71.755,58158.46,0.02200187572,15.36050754,0.1536050754,15.36050754,8.071494217
71.882,58163.04,0.02196767622,15.33663131,0.1533663131,15.33663131,8.058947965
72.009,58165.81,0.02194699355,15.3221918,0.153221918,15.3221918,8.051360427
72.136,58123.93,0.02225980281,15.54057814,0.1554057814,15.54057814,8.166116012
72.263,58079.1,0.02259489601,15.7745219,0.157745219,15.7745219,8.289046568
72.39,58130.93,0.02220750286,15.50406517,0.1550406517,15.50406517,8.146929525
72.517,58158.6,0.02200083028,15.35977767,0.1535977767,15.35977767,8.071110693
72.644,58159.14,0.0219967979,15.35696248,0.1535696248,15.35696248,8.069631392
72.771,58156.39,0.02201733359,15.37129937,0.1537129937,15.37129937,8.077165009
72.898,58158.88,0.02199873941,15.35831794,0.1535831794,15.35831794,8.070343646
73.025,58139.93,0.02214026933,15.45712639,0.1545712639,15.45712639,8.122264579
73.152,58077.42,0.02260745862,15.78329243,0.1578329243,15.78329243,8.293655224
73.279,57980.14,0.0233355142,16.29158106,0.1629158106,16.29158106,8.560745924
73.406,58041.44,0.02287659519,15.97118888,0.1597118888,15.97118888,8.392389273
73.533,58025.69,0.0229944604,16.05347593,0.1605347593,16.05347593,8.435628693
73.66,58032.95,0.02294012618,16.01554274,0.1601554274,16.01554274,8.415695921
73.787,58033.98,0.02293241815,16.01016142,0.1601016142,16.01016142,8.412868196
73.914,57918.03,0.02380099235,16.61655247,0.1661655247,16.61655247,8.731508828
74.041,58024,0.02300710942,16.06230679,0.1606230679,16.06230679,8.440269048
74.168,58037.39,0.02290690033,15.99234627,0.1599234627,15.99234627,8.40350686
74.295,58035.41,0.02292171695,16.00269043,0.1600269043,16.00269043,8.408942407
74.422,58050.25,0.02281067946,15.92517012,0.1592517012,15.92517012,8.368207769
74.549,57926.77,0.02373546099,16.57080205,0.1657080205,16.57080205,8.707468332
74.676,57943.09,0.02361312225,16.48539183,0.1648539183,16.48539183,8.662587778
74.803,58091.44,0.02250263176,15.71010804,0.1571010804,15.71010804,8.255198983
74.93,57976.85,0.02336015832,16.30878624,0.1630878624,16.30878624,8.569786738
75.057,57928.2,0.02372473998,16.56331723,0.1656331723,16.56331723,8.703535278
75.184,57946.99,0.023583892,16.46498487,0.1646498487,16.46498487,8.651864516
75.311,57963.06,0.02346346909,16.38091217,0.1638091217,16.38091217,8.607686794
75.438,57896.55,0.02396208857,16.72902105,0.1672902105,16.72902105,8.790607754
75.565,58017.39,0.02305658636,16.09684888,0.1609684888,16.09684888,8.458419903
75.692,57873.86,0.0241323245,16.84787048,0.1684787048,16.84787048,8.853059627
75.819,57849.51,0.02431508916,16.97546677,0.1697546677,16.97546677,8.920107722
75.946,57807.32,0.02463193832,17.19667355,0.1719667355,17.19667355,9.036345366
76.073,57813.03,0.02458904239,17.16672595,0.1716672595,17.16672595,9.020608785
76.2,57687.26,0.02553486233,17.82704576,0.1782704576,17.82704576,9.367587391
76.327,57727.8,0.02522976698,17.61404485,0.1761404485,17.61404485,9.255661691
76.454,57703.08,0.0254157789,17.74390821,0.1774390821,17.74390821,9.32390106
76.581,57733.75,0.02518500658,17.58279559,0.1758279559,17.58279559,9.239241125
76.708,57485.44,0.02705691403,18.8896591,0.188896591,18.8896591,9.925959399
76.835,57616.38,0.02606880552,18.19981572,0.1819981572,18.19981572,9.563467026
76.962,57655.78,0.02577192198,17.99254786,0.1799254786,17.99254786,9.454553869
77.089,57533.01,0.02669767793,18.63886008,0.1863886008,18.63886008,9.794171903
77.216,57597.13,0.02621393032,18.30113393,0.1830113393,18.30113393,9.616706759
77.343,57648.97,0.02582322161,18.02836245,0.1802836245,18.02836245,9.473373385
77.47,57511.99,0.02685637879,18.74965635,0.1874965635,18.74965635,9.852392078
77.597,57497.51,0.02696573643,18.82600388,0.1882600388,18.82600388,9.892510458
77.724,57513.24,0.02684693967,18.74306647,0.1874306647,18.74306647,9.848929294
77.851,57566.14,0.02644766433,18.46431424,0.1846431424,18.46431424,9.702453207
77.978,57527.11,0.02674221704,18.66995485,0.1866995485,18.66995485,9.810511289
78.105,57583.56,0.02631626303,18.37257704,0.1837257704,18.37257704,9.654248008
78.232,57508.52,0.02688258284,18.76795059,0.1876795059,18.76795059,9.862005162
78.359,57526.24,0.02674878505,18.67454028,0.1867454028,18.67454028,9.812920798
78.486,57494.82,0.02698605522,18.84018935,0.1884018935,18.84018935,9.899964502
78.613,57468.82,0.02718249397,18.97733215,0.1897733215,18.97733215,9.972029004
78.74,57453.72,0.02729662034,19.05700895,0.1905700895,19.05700895,10.01389682
78.867,57477.5,0.02711690376,18.93154065,0.1893154065,18.93154065,9.947966922
78.994,57393.47,0.02775229096,19.37513328,0.1937513328,19.37513328,10.18106178
79.121,57352.35,0.02806355615,19.59244163,0.1959244163,19.59244163,10.29525092
79.248,57237.15,0.028936773,20.20207393,0.2020207393,20.20207393,10.61559473
79.375,57426.6,0.02750166968,19.20016319,0.1920016319,19.20016319,10.08912015
79.502,57266.65,0.0287129955,20.0458447,0.200458447,20.0458447,10.53350087
79.629,57259.67,0.02876593312,20.08280285,0.2008280285,20.08280285,10.55292129
79.756,57252.56,0.02881986332,20.12045397,0.2012045397,20.12045397,10.57270585
79.883,57232.96,0.02896856635,20.2242703,0.202242703,20.2242703,10.62725827
80.01,57115.78,0.02985866178,20.8456863,0.208456863,20.8456863,10.95379407
80.137,57122.34,0.029808784,20.81086436,0.2081086436,20.81086436,10.93549617
80.264,57063.86,0.03025362836,21.12143039,0.2112143039,21.12143039,11.09868947
80.391,57056.97,0.03030606907,21.15804163,0.2115804163,21.15804163,11.1179276
80.518,57037.86,0.030451551,21.25960916,0.2125960916,21.25960916,11.17129834
80.645,57109.46,0.02990672018,20.87923805,0.2087923805,20.87923805,10.97142453
80.772,57018.86,0.03059624383,21.36062579,0.2136062579,21.36062579,11.22437961
80.899,56948.22,0.03113461976,21.73649045,0.2173649045,21.73649045,11.42188541
81.026,56947.53,0.03113988182,21.74016413,0.2174016413,21.74016413,11.42381582
81.153,56968.66,0.03097876965,21.62768442,0.2162768442,21.62768442,11.36471105
81.28,56922.14,0.03133355476,21.875376,0.21875376,21.875376,11.49486568
81.407,56888.27,0.03159204701,22.05584117,0.2205584117,22.05584117,11.58969481
81.534,56828.7,0.03204705254,22.37350116,0.2237350116,22.37350116,11.75661578
81.661,56753.49,0.03262220068,22.77503817,0.2277503817,22.77503817,11.96761165
81.788,56732.2,0.03278514862,22.88879952,0.2288879952,22.88879952,12.02738988
81.915,56724.03,0.03284769584,22.93246657,0.2293246657,22.93246657,12.05033563
82.042,56685.68,0.03314141309,23.13752391,0.2313752391,23.13752391,12.15808722
82.169,56794.07,0.03231178149,22.55832045,0.2255832045,22.55832045,11.85373287
82.296,56745.39,0.0326841887,22.81831482,0.2281831482,22.81831482,11.99035225
82.423,56572.64,0.03400832802,23.74275655,0.2374275655,23.74275655,12.47611915
82.55,56676.8,0.03320945209,23.18502502,0.2318502502,23.18502502,12.18304766
82.677,56596.63,0.03382420163,23.61420956,0.2361420956,23.61420956,12.40857149
82.804,56635.45,0.03352641831,23.40631352,0.2340631352,23.40631352,12.29932824
82.931,56585.22,0.03391176514,23.67534162,0.2367534162,23.67534162,12.44069459
83.058,56551.07,0.03417394727,23.85838286,0.2385838286,23.85838286,12.53687737
83.185,56559.14,0.03411197663,23.81511834,0.2381511834,23.81511834,12.51414314
83.312,56445.93,0.03498214103,24.42261959,0.2442261959,24.42261959,12.83336715
83.439,56451.47,0.03493951841,24.3928628,0.243928628,24.3928628,12.81773083
83.566,56395.87,0.03536747312,24.6916374,0.246916374,24.6916374,12.97472808
83.693,56465.37,0.03483259559,24.31821514,0.2431821514,24.31821514,12.77850568
83.82,56449.7,0.03495313565,24.40236962,0.2440236962,24.40236962,12.82272638
83.947,56341.72,0.03578467288,24.98290348,0.2498290348,24.98290348,13.12777983
84.074,56359.57,0.03564710291,24.88685964,0.2488685964,24.88685964,13.07731162
84.201,56384.19,0.03545742802,24.754439,0.24754439,24.754439,13.00772847
84.328,56280.3,0.03625837012,25.31361301,0.2531361301,25.31361301,13.30155794
84.455,56203.47,0.03685164416,25.72780453,0.2572780453,25.72780453,13.51920338
84.582,56156.59,0.03721404564,25.98081345,0.2598081345,25.98081345,13.65215212
84.709,56027.75,0.03821159175,26.67724564,0.2667724564,26.67724564,14.01810672
84.836,56134.55,0.03738452838,26.09983518,0.2609983518,26.09983518,13.71469453
84.963,56215.98,0.03675498786,25.66032438,0.2566032438,25.66032438,13.48374455
85.09,56092.45,0.03771036439,26.32731608,0.2632731608,26.32731608,13.83422904
85.217,55950.21,0.03881305296,27.09715299,0.2709715299,27.09715299,14.23875566
85.344,56028.61,0.03820492558,26.67259168,0.2667259168,26.67259168,14.0156612
85.471,56123.81,0.03746762817,26.15785091,0.2615785091,26.15785091,13.74518009
85.598,56186.34,0.03698403097,25.82022977,0.2582022977,25.82022977,13.56777012
85.725,56055.05,0.03800002959,26.52954449,0.2652954449,26.52954449,13.94049412
85.852,55936.18,0.03892196972,27.17319272,0.2717319272,27.17319272,14.2787123
85.979,55976.89,0.03860600789,26.95260544,0.2695260544,26.95260544,14.16280018
86.106,55931.54,0.03895799667,27.19834477,0.2719834477,27.19834477,14.29192896
86.233,55947.95,0.03883059579,27.10940044,0.2710940044,27.10940044,14.24519133
86.36,55922.01,0.03903200105,27.25001059,0.2725001059,27.25001059,14.31907782
86.487,55867.21,0.03945779058,27.54727357,0.2754727357,27.54727357,14.47528077
86.614,55914.37,0.03909133791,27.29143634,0.2729143634,27.29143634,14.34084584
86.741,55930.44,0.03896653798,27.20430785,0.2720430785,27.20430785,14.29506238
