depth_mm,intensity,net_od,dose_cgy,dose_gy,smoothed_dose_cgy,pdd_percent
7.239,35093.11,0.2413929162,227.6783461,2.276783461,227.6783461,99.19060385
7.366,35136.85,0.2408519492,226.9725127,2.269725127,226.9725127,98.88309967
7.493,35179.45,0.2403257285,226.2859196,2.262859196,226.2859196,98.58397774
7.62,35139.24,0.2408224096,226.9339706,2.269339706,226.9339706,98.86630835
7.747,35068.4,0.2416988223,228.077481,2.28077481,228.077481,99.36449138
7.874,35096.87,0.2413463868,227.6176364,2.276176364,227.6176364,99.16415497
8.001,35026.47,0.242218403,228.7554104,2.287554104,228.7554104,99.65983887
8.128,34978.24,0.2428168206,229.5362033,2.295362033,229.5362033,100
8.255,35034.54,0.2421183543,228.6248706,2.286248706,228.6248706,99.60296776
8.382,35019.67,0.2423027246,228.8654301,2.288654301,228.8654301,99.70777019
8.509,35005.15,0.2424828309,229.1004261,2.291004261,229.1004261,99.8101488
8.636,35084.16,0.241503691,227.8228809,2.278228809,227.8228809,99.25357203
8.763,35071.27,0.241663281,228.0311081,2.280311081,228.0311081,99.34428852
8.89,35182.22,0.2402915339,226.2413037,2.262413037,226.2413037,98.56454034
9.017,35168.97,0.2404551246,226.4547508,2.264547508,226.4547508,98.65753094
9.144,35240.19,0.2395765326,225.3083968,2.253083968,225.3083968,98.15810906
9.271,35327.5,0.2385018688,223.9062157,2.239062157,223.9062157,97.54723326
9.398,35271.3,0.2391933071,224.8083784,2.248083784,224.8083784,97.9402705
9.525,35248.56,0.2394733943,225.1738258,2.251738258,225.1738258,98.09948171
9.652,35276.69,0.2391269452,224.721792,2.24721792,224.721792,97.90254815
9.779,35232.8,0.2396676153,225.4272381,2.254272381,225.4272381,98.20988361
9.906,35354.27,0.2381728996,223.4769889,2.234769889,223.4769889,97.36023585
10.033,35341.31,0.2383321304,223.6847473,2.236847473,223.6847473,97.4507481
10.16,35384.34,0.2378036745,222.9952378,2.229952378,222.9952378,97.15035562
10.287,35426.96,0.2372808869,222.3131242,2.223131242,222.3131242,96.85318523
10.414,35438.34,0.2371414034,222.1311313,2.221311313,222.1311313,96.773898
10.541,35537.57,0.2359270457,220.5466828,2.205466828,220.5466828,96.08361541
10.668,35561.98,0.2356288405,220.1575958,2.201575958,220.1575958,95.91410532
10.795,35589.94,0.235287518,219.712251,2.19712251,219.712251,95.72008592
10.922,35558.38,0.2356728071,220.2149618,2.202149618,220.2149618,95.93909745
11.049,35634.86,0.234739717,218.9975007,2.189975007,218.9975007,95.40869698
11.176,35585.26,0.2353446306,219.7867693,2.197867693,219.7867693,95.75255064
11.303,35709.78,0.2338275993,217.8074036,2.178074036,217.8074036,94.89021796
11.43,35701.75,0.2339252693,217.9348399,2.179348399,217.9348399,94.94573699
11.557,35750.33,0.2333347189,217.1643118,2.171643118,217.1643118,94.61004783
11.684,35787.29,0.2328859613,216.5787896,2.165787896,216.5787896,94.3549586
11.811,35840.76,0.2322375636,215.7327846,2.157327846,215.7327846,93.9863871
11.938,35949.35,0.2309237316,214.0185457,2.140185457,214.0185457,93.23955985
12.065,36011.89,0.230168859,213.0336162,2.130336162,213.0336162,92.81046436
12.192,36025.44,0.2300054801,212.8204455,2.128204455,212.8204455,92.71759417
12.319,36078.96,0.2293607637,211.9792436,2.119792436,211.9792436,92.35111523
12.446,36165.57,0.2283194595,210.620589,2.10620589,210.620589,91.75920222
12.573,36251.34,0.2272907093,209.2783142,2.092783142,209.2783142,91.17442529
12.7,36295.82,0.2267581614,208.5834656,2.085834656,208.5834656,90.87170674
12.827,36332.67,0.2263174596,208.0084543,2.080084543,208.0084543,90.62119671
12.954,36382.46,0.2257227133,207.2324517,2.072324517,207.2324517,90.28312252
13.081,36445.77,0.2249676438,206.2472651,2.062472651,206.2472651,89.85391504
13.208,36505.08,0.2242614694,205.3258752,2.053258752,205.3258752,89.45250127
13.335,36646.31,0.2225845228,203.1378581,2.031378581,203.1378581,88.49926726
13.462,36711.48,0.2218128807,202.1310483,2.021310483,202.1310483,88.06063941
13.589,36835.94,0.220343017,200.2132251,2.002132251,200.2132251,87.22511839
13.716,36877.24,0.2198563641,199.604491,1.99604491,199.604491,86.9599166
13.843,36891.3,0.2196908144,199.4019233,1.994019233,199.4019233,86.87166573
13.97,36978.26,0.2186683022,198.1507707,1.981507707,198.1507707,86.3265872
14.097,37063.99,0.2176626039,196.9201918,1.969201918,196.9201918,85.79047181
14.224,37164.41,0.2164875313,195.4823655,1.954823655,195.4823655,85.16406677
14.351,37259.82,0.2153740214,194.1198676,1.941198676,194.1198676,84.57047941
14.478,37297.36,0.2149366814,193.5847356,1.935847356,193.5847356,84.33734322
14.605,37392.93,0.2138252774,192.2248145,1.922248145,192.2248145,83.74487844
14.732,37553.63,0.2119628508,189.9459374,1.899459374,189.9459374,82.75206031
14.859,37666.2,0.2106629658,188.3553897,1.883553897,188.3553897,82.05912051
14.986,37824.38,0.2088429559,186.1284139,1.861284139,186.1284139,81.08891373
15.113,37942.81,0.2074852828,184.4671564,1.844671564,184.4671564,80.36516842
15.24,37986.81,0.2069819493,183.8512743,1.838512743,183.8512743,80.09685255
15.367,38048.2,0.2062806581,182.9931698,1.829931698,182.9931698,79.72300979
15.494,38227.46,0.2042393313,180.4953893,1.804953893,180.4953893,78.63482393
15.621,38434.93,0.2018886794,177.6191166,1.776191166,177.6191166,77.38174371
15.748,38554.2,0.2005430779,175.9726299,1.759726299,175.9726299,76.66443349
15.875,38680,0.1991283085,174.2415089,1.742415089,174.2415089,75.91025137
16.002,38723.42,0.1986410672,173.6453174,1.736453174,173.6453174,75.65051392
16.129,38848.7,0.1972382834,171.9288621,1.719288621,171.9288621,74.90272104
16.256,38935.97,0.1962637753,170.7364477,1.707364477,170.7364477,74.38323246
16.383,39048.19,0.195013866,169.2070508,1.692070508,169.2070508,73.71693367
16.51,39268.7,0.1925682498,166.214579,1.66214579,166.214579,72.41323007
16.637,39482.25,0.1902128798,163.3325331,1.633325331,163.3325331,71.15763472
16.764,39584.61,0.1890884034,161.9566166,1.619566166,161.9566166,70.55820138
16.891,39790.9,0.1868310116,159.1944576,1.591944576,159.1944576,69.35483608
17.018,39827.96,0.1864267116,158.6997534,1.586997534,158.6997534,69.13931272
17.145,39995.09,0.1846080955,156.474483,1.56474483,156.474483,68.16984893
17.272,40066.3,0.1838355354,155.5291735,1.555291735,155.5291735,67.75801433
17.399,40273.08,0.1815999291,152.7936713,1.527936713,152.7936713,66.56626236
17.526,40433.11,0.1798776266,150.6862509,1.506862509,150.6862509,65.64814122
17.653,40561.32,0.1785026939,149.051046,1.49051046,149.051046,64.93574601
17.78,40762.68,0.1763520443,146.5441142,1.465441142,146.5441142,63.84357328
17.907,40887.7,0.1750220924,144.993839,1.44993839,144.993839,63.16817866
18.034,41115.45,0.172609726,142.1818337,1.421818337,142.1818337,61.94309727
18.161,41347.22,0.170168459,139.3361401,1.393361401,139.3361401,60.7033392
18.288,41537.81,0.1681711784,137.0079848,1.370079848,137.0079848,59.68905246
18.415,41743.12,0.1660298675,134.5119388,1.345119388,134.5119388,58.60162226
18.542,41869.61,0.1647158583,132.9802474,1.329802474,132.9802474,57.93432385
18.669,42071.86,0.1626230612,130.5407522,1.305407522,130.5407522,56.87153063
18.796,42152.71,0.1617892732,129.5688367,1.295688367,129.5688367,56.44810482
18.923,42366.85,0.1595885987,127.0035927,1.270035927,127.0035927,55.33052777
19.05,42577.91,0.1574304342,124.4879011,1.244879011,124.4879011,54.23453875
19.177,42750.26,0.1556760135,122.4428385,1.224428385,122.4428385,53.34358446
19.304,42972.99,0.1534192015,119.8121572,1.198121572,119.8121572,52.19749891
19.431,43140.97,0.1517248681,117.8371362,1.178371362,117.8371362,51.33705901
19.558,43278.06,0.1503469892,116.2309942,1.162309942,116.2309942,50.63732541
19.685,43425.74,0.1488675461,114.5064627,1.145064627,114.5064627,49.88601407
19.812,43694.07,0.1461922738,111.3879979,1.113879979,111.3879979,48.52742018
19.939,43884.08,0.1443077758,109.191309,1.09191309,109.191309,47.57040827
20.066,44009.04,0.1430728788,107.7518358,1.077518358,107.7518358,46.94328574
20.193,44232.17,0.1408765278,105.1916316,1.051916316,105.1916316,45.82790431
20.32,44503.46,0.1382209966,102.0961782,1.020961782,102.0961782,44.47933561
20.447,44692.2,0.1363830403,99.96938136,0.9996938136,99.96938136,43.5527729
20.574,44822.29,0.1351207327,98.99544478,0.9899544478,98.99544478,43.12846659
20.701,45016.22,0.1332457493,97.54879656,0.9754879656,97.54879656,42.49821821
20.828,45293.55,0.1305784129,95.49080645,0.9549080645,95.49080645,41.60163193
20.955,45484.47,0.1287516353,94.08135161,0.9408135161,94.08135161,40.98758725
21.082,45637.35,0.1272943553,92.95698355,0.9295698355,92.95698355,40.4977438
21.209,45971.87,0.1241226039,90.50981075,0.9050981075,90.50981075,39.43160575
21.336,46150.67,0.1224367635,89.20909632,0.8920909632,89.20909632,38.86493504
21.463,46432.08,0.1197966349,87.17209837,0.8717209837,87.17209837,37.97749423
21.59,46515.05,0.1190212818,86.57387273,0.8657387273,86.57387273,37.71687057
21.717,46765.75,0.1166868702,84.7727516,0.847727516,84.7727516,36.93219212
21.844,46983.63,0.1146682061,83.21524624,0.8321524624,83.21524624,36.25364759
21.971,47163.66,0.113007274,81.93374984,0.8193374984,81.93374984,35.69534943
22.098,47434.64,0.110519165,80.01404306,0.8001404306,80.01404306,34.85900782
22.225,47593.2,0.1090698677,78.89583406,0.7889583406,78.89583406,34.37184763
22.352,47905.91,0.1062256796,76.7013936,0.767013936,76.7013936,33.41581523
22.479,48064.02,0.1047946822,75.5973039,0.755973039,75.5973039,32.93480628
22.606,48239.45,0.1032124263,74.37651039,0.7437651039,74.37651039,32.40295401
22.733,48551.97,0.1004079177,72.21268473,0.7221268473,72.21268473,31.46025929
22.86,48807.97,0.09812402883,70.45054447,0.7045054447,70.45054447,30.69256329
22.987,48941.51,0.0969374093,69.53500518,0.6953500518,69.53500518,30.29369841
23.114,49120.82,0.09534916577,68.30959187,0.6830959187,68.30959187,29.75983347
23.241,49369.79,0.09315349397,66.61551575,0.6661551575,66.61551575,29.02179037
23.368,49522.85,0.09180914385,65.57827902,0.6557827902,65.57827902,28.56990665
23.495,49762.36,0.08971380511,63.96161513,0.6396161513,63.96161513,27.86558904
23.622,49858.87,0.08887234244,63.31238247,0.6331238247,63.31238247,27.58274362
23.749,50126.61,0.08654643906,61.51782585,0.6151782585,61.51782585,26.80092507
23.876,50345.69,0.08465247653,60.05653428,0.6005653428,60.05653428,26.16429714
24.003,50660.77,0.08194298747,57.96602115,0.5796602115,57.96602115,25.25354184
24.13,50823.44,0.08055071681,56.89181121,0.5689181121,56.89181121,24.78555033
24.257,50978.73,0.07922576191,55.86953891,0.5586953891,55.86953891,24.34018603
24.384,51166.03,0.07763305274,54.64068013,0.5464068013,54.64068013,23.80482004
24.511,51332.23,0.07622464237,53.55401755,0.5355401755,53.55401755,23.3314034
24.638,51396.71,0.075679454,53.13337609,0.5313337609,53.13337609,23.14814627
24.765,51538.76,0.07448080847,52.2085581,0.522085581,52.2085581,22.74523903
24.892,51730.37,0.07286918918,50.96510917,0.5096510917,50.96510917,22.20351667
25.019,51903.5,0.07141812933,49.86023591,0.4986023591,49.86023591,21.72216635
25.146,52097.61,0.06979697356,48.72843353,0.4872843353,48.72843353,21.22908405
25.273,52298.96,0.06812172116,47.55886383,0.4755886383,47.55886383,20.719548
25.4,52540.33,0.06612197766,46.16275217,0.4616275217,46.16275217,20.11131643
25.527,52718.24,0.06465387098,45.1378003,0.451378003,45.1378003,19.66478475
25.654,52832.17,0.06371632485,44.48325681,0.4448325681,44.48325681,19.3796256
25.781,52997.75,0.0623573417,43.53448903,0.4353448903,43.53448903,18.96628436
25.908,53158.82,0.06103944181,42.61440333,0.4261440333,42.61440333,18.56543879
26.035,53265.04,0.06017251638,42.00916336,0.4200916336,42.00916336,18.30175927
26.162,53364.9,0.05935907393,41.44126229,0.4144126229,41.44126229,18.05434685
26.289,53475.78,0.05845764595,40.81193452,0.4081193452,40.81193452,17.7801732
26.416,53593.41,0.057503383,40.14572026,0.4014572026,40.14572026,17.48992955
26.543,53578.93,0.05762073761,40.22765084,0.4022765084,40.22765084,17.52562352
26.67,53826.57,0.0556180678,38.8294962,0.388294962,38.8294962,16.9165019
26.797,53966.39,0.05449140631,38.0429227,0.380429227,38.0429227,16.57382241
26.924,54025.59,0.05401525547,37.7105002,0.377105002,37.7105002,16.42899885
27.051,54239.84,0.05229637412,36.51047116,0.3651047116,36.51047116,15.90619285
27.178,54368.47,0.05126766232,35.79228078,0.3579228078,35.79228078,15.59330522
27.305,54549.09,0.04982726389,34.78667329,0.3478667329,34.78667329,15.15520113
27.432,54728.93,0.0483978165,33.78871122,0.3378871122,33.78871122,14.72042786
27.559,54921.48,0.04687254198,32.72384789,0.3272384789,32.72384789,14.2565083
27.686,54904.35,0.04700801948,32.81843088,0.3281843088,32.81843088,14.29771443
27.813,54924.49,0.0468487409,32.70723127,0.3270723127,32.70723127,14.24926909
27.94,54999.54,0.04625571668,32.29321416,0.3229321416,32.29321416,14.06889793
28.067,55055.21,0.04581635035,31.9864726,0.319864726,31.9864726,13.93526256
28.194,55237.16,0.0443834325,30.98608765,0.3098608765,30.98608765,13.49943373
28.321,55313.66,0.04378237801,30.56646424,0.3056646424,30.56646424,13.31662012
28.448,55366.91,0.04336448745,30.27471588,0.3027471588,30.27471588,13.1895167
28.575,55439.34,0.04279672248,29.8783334,0.298783334,29.8783334,13.01682827
28.702,55444.98,0.04275254272,29.84748951,0.2984748951,29.84748951,13.00339078
28.829,55555.93,0.04188435185,29.24136607,0.2924136607,29.24136607,12.73932637
28.956,55626.82,0.0413305404,28.85472517,0.2885472517,28.85472517,12.57088196
29.083,55683.1,0.04089136848,28.54811934,0.2854811934,28.54811934,12.43730572
29.21,55813.22,0.03987769514,27.84042799,0.2784042799,27.84042799,12.12899211
29.337,55763.69,0.04026326966,28.10961506,0.2810961506,28.10961506,12.24626645
29.464,55877.92,0.03937454231,27.48915418,0.2748915418,27.48915418,11.97595577
29.591,55976.41,0.03860973197,26.95520538,0.2695520538,26.95520538,11.74333503
29.718,56016.45,0.0382991916,26.73840307,0.2673840307,26.73840307,11.64888269
29.845,56010.25,0.03834726274,26.77196371,0.2677196371,26.77196371,11.66350376
29.972,56053.8,0.03800971425,26.5363058,0.265363058,26.5363058,11.56083677
30.099,56029.42,0.03819864707,26.66820837,0.2666820837,26.66820837,11.61830159
30.226,56009.11,0.03835610221,26.77813494,0.2677813494,26.77813494,11.66619233
30.353,56102.61,0.03763170795,26.27240245,0.2627240245,26.27240245,11.44586434
30.48,56014.43,0.0383148529,26.74933693,0.2674933693,26.74933693,11.65364615
30.607,56041.55,0.03810463536,26.60257453,0.2660257453,26.60257453,11.58970748
30.734,56063.81,0.03793216554,26.48216553,0.2648216553,26.48216553,11.53724996
30.861,56081.93,0.03779182288,26.38418594,0.2638418594,26.38418594,11.49456407
30.988,56115.11,0.03753495529,26.20485503,0.2620485503,26.20485503,11.41643656
31.115,56134.56,0.03738445102,26.09978117,0.2609978117,26.09978117,11.37065996
31.242,56135.5,0.03737717861,26.09470397,0.2609470397,26.09470397,11.36844802
31.369,56147.8,0.0372820296,26.02827613,0.2602827613,26.02827613,11.339508
31.496,56130.23,0.03741795208,26.12316978,0.2612316978,26.12316978,11.38084947
31.623,56200.07,0.03687791737,25.74614705,0.2574614705,25.74614705,11.21659533
31.75,56145.38,0.03730074833,26.04134453,0.2604134453,26.04134453,11.34520139
31.877,56231.03,0.0366387352,25.57916313,0.2557916313,25.57916313,11.14384692
32.004,56320.77,0.03594619016,25.09566602,0.2509566602,25.09566602,10.93320603
32.131,56301.04,0.03609835661,25.20190032,0.2520190032,25.20190032,10.97948818
32.258,56264.28,0.03638200819,25.39993036,0.2539993036,25.39993036,11.06576217
32.385,56320.25,0.03595019995,25.09846543,0.2509846543,25.09846543,10.93442562
32.512,56396.96,0.0353590793,24.6857773,0.246857773,24.6857773,10.75463345
32.639,56459.81,0.03487536156,24.348072,0.24348072,24.348072,10.60750838
32.766,56409.89,0.03525952103,24.61627115,0.2461627115,24.61627115,10.72435232
32.893,56426.39,0.03513250764,24.52759734,0.2452759734,24.52759734,10.68572059
33.02,56473.51,0.03476999258,24.27450913,0.2427450913,24.27450913,10.5754599
33.147,56530.45,0.03433233128,23.96895793,0.2396895793,23.96895793,10.44234312
33.274,56579.89,0.03395267509,23.70390271,0.2370390271,23.70390271,10.32686886
33.401,56649.91,0.03341554964,23.32891107,0.2332891107,23.32891107,10.16349959
33.528,56653.64,0.03338695533,23.30894809,0.2330894809,23.30894809,10.15480249
33.655,56657.3,0.03335889947,23.28936102,0.2328936102,23.28936102,10.14626917
33.782,56702.46,0.03301287299,23.04778423,0.2304778423,23.04778423,10.04102355
33.909,56642.33,0.03347366399,23.36948333,0.2336948333,23.36948333,10.18117534
34.036,56720.02,0.03287839857,22.95390154,0.2295390154,22.95390154,10.00012251
34.163,56653.94,0.0333846556,23.30734254,0.2330734254,23.30734254,10.15410302
34.29,56675.63,0.03321841748,23.19128417,0.2319128417,23.19128417,10.10354089
34.417,56679.57,0.03318822707,23.17020687,0.2317020687,23.17020687,10.09435833
34.544,56620.1,0.03364414181,23.48850164,0.2348850164,23.48850164,10.23302699
34.671,56700.73,0.03302612357,23.05703507,0.2305703507,23.05703507,10.04505378
34.798,56767.11,0.03251798892,22.70228321,0.2270228321,22.70228321,9.890502188
34.925,56582.49,0.03393271853,23.68997014,0.2368997014,23.68997014,10.32079898
35.052,56694.55,0.03307346135,23.09008371,0.2309008371,23.09008371,10.05945179
35.179,56772.65,0.03247560744,22.67269478,0.2267269478,22.67269478,9.877611659
35.306,56801.29,0.0322565749,22.51977823,0.2251977823,22.51977823,9.810991862
35.433,56874.14,0.03169993118,22.13115999,0.2213115999,22.13115999,9.641686005
35.56,56845.44,0.03191914148,22.28420065,0.2228420065,22.28420065,9.70835987
35.687,56833.67,0.03200907262,22.34698566,0.2234698566,22.34698566,9.735712858
35.814,56782.53,0.03240003485,22.61993413,0.2261993413,22.61993413,9.854625893
35.941,56802.25,0.03224923494,22.51465387,0.2251465387,22.51465387,9.808759378
36.068,56815.36,0.03214901103,22.44468301,0.2244468301,22.44468301,9.778275795
36.195,56867.17,0.03175315779,22.16831991,0.2216831991,22.16831991,9.657875136
36.322,56885.83,0.03161067478,22.06884605,0.2206884605,22.06884605,9.614538244
36.449,57066.9,0.03023049252,21.10527821,0.2110527821,21.10527821,9.194749196
36.576,57049.18,0.03036536744,21.19944051,0.2119944051,21.19944051,9.235772048
36.703,56957.48,0.03106400754,21.68719286,0.2168719286,21.68719286,9.448266785
36.83,57033.16,0.03048733895,21.28459435,0.2128459435,21.28459435,9.272870267
36.957,56975.41,0.03092731479,21.59176145,0.2159176145,21.59176145,9.406691029
37.084,57062.93,0.03026070634,21.12637185,0.2112637185,21.12637185,9.203938874
37.211,57139.95,0.02967491786,20.71740633,0.2071740633,20.71740633,9.025768499
37.338,57215.49,0.02910115224,20.31683453,0.2031683453,20.31683453,8.851254935
37.465,57114.65,0.02986725411,20.85168499,0.2085168499,20.85168499,9.08426849
37.592,57178.69,0.0293805727,20.51191063,0.2051191063,20.51191063,8.936242009
37.719,57125.72,0.02978308701,20.79292413,0.2079292413,20.79292413,9.058668666
37.846,57145.42,0.02963334489,20.68838236,0.2068838236,20.68838236,9.013123882
37.973,56976.38,0.03091992104,21.58659953,0.2158659953,21.58659953,9.404442184
38.1,57120.83,0.0298202645,20.81887942,0.2081887942,20.81887942,9.069976378
38.227,57180.79,0.02936462268,20.50077519,0.2050077519,20.50077519,8.931390732
38.354,57201.23,0.02920940633,20.39241162,0.2039241162,20.39241162,8.884180938
38.481,57205.03,0.02918055618,20.37227002,0.2037227002,20.37227002,8.875406026
38.608,57213.43,0.02911678896,20.32775123,0.2032775123,20.32775123,8.856010919
38.735,57127.62,0.02976864263,20.78283985,0.2078283985,20.78283985,9.054275337
38.862,57141.56,0.02966268116,20.70886334,0.2070886334,20.70886334,9.022046648
38.989,57350.68,0.02807620223,19.60127043,0.1960127043,19.60127043,8.539511479
39.116,57221.53,0.02905530801,20.28482859,0.2028482859,20.28482859,8.837311192
39.243,57314.97,0.02834670445,19.7901203,0.197901203,19.7901203,8.621786025
39.37,57280.73,0.02860622978,19.97130671,0.1997130671,19.97130671,8.700721899
39.497,57209.08,0.0291498101,20.35080479,0.2035080479,20.35080479,8.866054458
39.624,57140.01,0.02967446182,20.71708796,0.2071708796,20.71708796,9.025629794
39.751,57259.79,0.02876502296,20.08216743,0.2008216743,20.08216743,8.749019605
39.878,57301.63,0.02844779781,19.86069816,0.1986069816,19.86069816,8.652534054
40.005,57325.46,0.02826722553,19.73463246,0.1973463246,19.73463246,8.597612129
40.132,57289.06,0.02854307748,19.92721722,0.1992721722,19.92721722,8.681513823
40.259,57203.26,0.02919399404,20.3816516,0.203816516,20.3816516,8.879493215
40.386,57243.79,0.02888639404,20.16690209,0.2016690209,20.16690209,8.785935202
40.513,57177.03,0.02939318123,20.52071322,0.2052071322,20.52071322,8.940076954
40.64,57216.78,0.0290913606,20.30999854,0.2030999854,20.30999854,8.848276761
40.767,57262.79,0.02874226966,20.06628232,0.2006628232,20.06628232,8.742099079
40.894,57248.75,0.02884876538,20.14063181,0.2014063181,20.14063181,8.774490263
41.021,57184.54,0.02933614194,20.4808915,0.204808915,20.4808915,8.92272818
41.148,57130.81,0.02974439235,20.76590963,0.2076590963,20.76590963,9.046899499
41.275,57181.31,0.02936067324,20.49801791,0.2049801791,20.49801791,8.930189491
41.402,57179.87,0.02937161023,20.50565352,0.2050565352,20.50565352,8.933516031
41.529,57299.5,0.02846394158,19.87196886,0.1987196886,19.87196886,8.65744426
41.656,57253.36,0.02881379489,20.11621732,0.2011621732,20.11621732,8.76385382
41.783,57176.65,0.02939606758,20.5227283,0.205227283,20.5227283,8.940954849
41.91,57272.01,0.02867234864,20.01746728,0.2001746728,20.01746728,8.720832265
42.037,57345.77,0.02811338535,19.62722965,0.1962722965,19.62722965,8.550820903
42.164,57328.65,0.02824305894,19.71776067,0.1971776067,19.71776067,8.590261745
42.291,57288.88,0.02854444202,19.92816987,0.1992816987,19.92816987,8.681928854
42.418,57310.6,0.02837981865,19.81323883,0.1981323883,19.81323883,8.631857867
42.545,57322.54,0.02828934785,19.75007705,0.1975007705,19.75007705,8.604340739
42.672,57349.58,0.02808453219,19.60708595,0.1960708595,19.60708595,8.542045074
42.799,57304.05,0.02842945679,19.84789346,0.1984789346,19.84789346,8.646955545
42.926,57244.2,0.02888328349,20.16473047,0.2016473047,20.16473047,8.784989111
43.053,57238.44,0.02892698507,20.19524052,0.2019524052,20.19524052,8.798281156
43.18,57211.06,0.02913477948,20.34031123,0.2034031123,20.34031123,8.861482822
43.307,57298.65,0.0284703841,19.87646667,0.1987646667,19.87646667,8.659403783
43.434,57373.75,0.02790153719,19.47932884,0.1947932884,19.47932884,8.486386268
43.561,57308.64,0.0283946716,19.82360835,0.1982360835,19.82360835,8.636375465
43.688,57292.94,0.02851366514,19.90668313,0.1990668313,19.90668313,8.672567918
