depth_mm,intensity,net_od,dose_cgy,dose_gy,smoothed_dose_cgy,pdd_percent
15.113,40299.35,0.1813167325,152.4471502,1.524471502,152.4471502,83.32269804
15.24,40417.89,0.1800411363,150.8863225,1.508863225,150.8863225,82.46959989
15.367,40519.97,0.1789456587,149.5673935,1.495673935,149.5673935,81.74871583
15.494,40653.81,0.1775135208,147.8980038,1.478980038,147.8980038,80.83628126
15.621,40628.34,0.1777856957,148.2152679,1.482152679,148.2152679,81.00968759
15.748,40877.03,0.1751354401,145.1259642,1.451259642,145.1259642,79.32117374
15.875,40889.75,0.1750003186,144.9684581,1.449684581,144.9684581,79.23508599
16.002,41000.29,0.1738278453,143.6017499,1.436017499,143.6017499,78.48808733
16.129,41224.48,0.1714595877,140.8411605,1.408411605,140.8411605,76.97923816
16.256,41255.5,0.1711329189,140.4603749,1.404603749,140.4603749,76.77111307
16.383,41375.87,0.1698676352,138.985481,1.38985481,138.985481,75.96498361
16.51,41560.32,0.1679358911,136.7337192,1.367337192,136.7337192,74.73424315
16.637,41735.11,0.1661132114,134.6090896,1.346090896,134.6090896,73.57298914
16.764,41894.26,0.1644602502,132.6822947,1.326822947,132.6822947,72.51986511
16.891,41991.67,0.1634516271,131.5065804,1.315065804,131.5065804,71.87725761
17.018,42160.87,0.1617052098,129.4708471,1.294708471,129.4708471,70.76459141
17.145,42197.65,0.1613265082,129.0294088,1.290294088,129.0294088,70.52331548
17.272,42358.71,0.1596720483,127.1008668,1.271008668,127.1008668,69.46923658
17.399,42423.95,0.1590036716,126.3217651,1.263217651,126.3217651,69.04340469
17.526,42591.93,0.1572874538,124.3212342,1.243212342,124.3212342,67.94997902
17.653,42678.74,0.1564031846,123.2904746,1.232904746,123.2904746,67.38659903
17.78,42783.16,0.1553419151,122.0533925,1.220533925,122.0533925,66.71044983
17.907,43008.67,0.1530587612,119.3920054,1.193920054,119.3920054,65.25582146
18.034,43108.43,0.1520525676,118.2191232,1.182191232,118.2191232,64.61476184
18.161,43293.77,0.1501893683,116.0472614,1.160472614,116.0472614,63.42769218
18.288,43369.09,0.1494344643,115.1672981,1.151672981,115.1672981,62.9467326
18.415,43607.23,0.1470562734,112.3951299,1.123951299,112.3951299,61.43155484
18.542,43831.58,0.1448276479,109.7973045,1.097973045,109.7973045,60.01166723
18.669,44058.44,0.1425856581,107.1839009,1.071839009,107.1839009,58.58326503
18.796,44111.58,0.1420621601,106.5736789,1.065736789,106.5736789,58.24973738
18.923,44295.76,0.1402526164,104.4643615,1.044643615,104.4643615,57.09685248
19.05,44452.6,0.1387176063,102.6750576,1.026750576,102.6750576,56.11887663
19.177,44679.9,0.1365025814,100.093086,1.00093086,100.093086,54.7076542
19.304,44715.47,0.1361569739,99.7949593,0.997949593,99.7949593,54.54470777
19.431,44923.44,0.134141769,98.24012287,0.9824012287,98.24012287,53.69488429
19.558,45067.16,0.1327545829,97.16983591,0.9716983591,97.16983591,53.10989994
19.685,45326.5,0.1302625887,95.24713146,0.9524713146,95.24713146,52.05901167
19.812,45451.35,0.1290679867,94.32543328,0.9432543328,94.32543328,51.55524116
19.939,45642.78,0.1272426854,92.91711748,0.9291711748,92.91711748,50.78550114
20.066,45883.35,0.1249596551,91.15563969,0.9115563969,91.15563969,49.82273416
20.193,46029.93,0.1235744594,90.08688847,0.9008688847,90.08688847,49.2385892
20.32,46222.57,0.1217606851,88.68746626,0.8868746626,88.68746626,48.47371013
20.447,46450.1,0.1196281206,87.04208075,0.8704208075,87.04208075,47.57439545
20.574,46657.1,0.1176970324,85.55214481,0.8555214481,85.55214481,46.7600445
20.701,46828.43,0.1161051763,84.32394419,0.8432394419,84.32394419,46.08874963
20.828,47021.32,0.1143199572,82.94655393,0.8294655393,82.94655393,45.33591252
20.955,47232.13,0.1123772427,81.44764765,0.8144764765,81.44764765,44.51665866
21.082,47367.84,0.1111311928,80.48625465,0.8048625465,80.48625465,43.99119224
21.209,47532.79,0.1096214673,79.32142219,0.7932142219,79.32142219,43.35453236
21.336,47777.94,0.1073873532,77.59768575,0.7759768575,77.59768575,42.41239359
21.463,48053.99,0.1048853202,75.6672359,0.756672359,75.6672359,41.35727194
21.59,48094.83,0.1045163799,75.38257908,0.7538257908,75.38257908,41.20168769
21.717,48350.91,0.1022101216,73.60317969,0.7360317969,73.60317969,40.22912535
21.844,48514.6,0.1007423189,72.47069277,0.7247069277,72.47069277,39.6101445
21.971,48777.24,0.09839755122,70.66158136,0.7066158136,70.66158136,38.62134253
22.098,48925.45,0.09707994503,69.64497898,0.6964497898,69.64497898,38.06570044
22.225,49135.8,0.09521674251,68.20742037,0.6820742037,68.20742037,37.27997724
22.352,49292.85,0.09383084508,67.13812771,0.6713812771,67.13812771,36.69553634
22.479,49552.37,0.09155034304,65.3786006,0.653786006,65.3786006,35.73383555
22.606,49702.19,0.09023924865,64.36702241,0.6436702241,64.36702241,35.18093952
22.733,49925.48,0.08829252486,62.86502276,0.6286502276,62.86502276,34.35999493
22.86,50197.29,0.08593450235,61.04568453,0.6104568453,61.04568453,33.3656033
22.987,50396.61,0.08421344989,59.71780216,0.5971780216,59.71780216,32.6398256
23.114,50516.59,0.083180747,58.92101764,0.5892101764,58.92101764,32.20432887
23.241,50716.93,0.08146181695,57.59477282,0.5759477282,57.59477282,31.4794462
23.368,50900.99,0.07988854464,56.3809106,0.563809106,56.3809106,30.81598824
23.495,51077.69,0.07838352591,55.21970959,0.5521970959,55.21970959,30.1813132
23.622,51274.19,0.07671596552,53.93309916,0.5393309916,53.93309916,29.47809342
23.749,51400.56,0.07564692329,53.10827694,0.5310827694,53.10827694,29.02727218
23.876,51600.28,0.07396271562,51.80882226,0.5180882226,51.80882226,28.31703214
24.003,51798.08,0.07230111183,50.52680766,0.5052680766,50.52680766,27.61632428
24.13,51979.35,0.07078392952,49.41747225,0.4941747225,49.41747225,27.00999731
24.257,52197.8,0.06896257486,48.14590194,0.4814590194,48.14590194,26.31499797
24.384,52372.3,0.06751312693,47.13397659,0.4713397659,47.13397659,25.76191219
24.511,52534.13,0.06617322943,46.19853336,0.4619853336,46.19853336,25.25062908
24.638,52601.45,0.06561705789,45.81024478,0.4581024478,45.81024478,25.03840306
24.765,52799.77,0.06398274316,44.66925552,0.4466925552,44.66925552,24.41477511
24.892,52933.91,0.06288079924,43.89993848,0.4389993848,43.89993848,23.99429122
25.019,53055.75,0.06188231574,43.20285186,0.4320285186,43.20285186,23.61328614
25.146,53265.81,0.06016623826,42.00478032,0.4200478032,42.00478032,22.95845886
25.273,53483.31,0.05839649664,40.76924341,0.4076924341,40.76924341,22.28315421
25.4,53563.58,0.05774517786,40.31452823,0.4031452823,40.31452823,22.03462155
25.527,53610.98,0.05736102775,40.0463356,0.400463356,40.0463356,21.88803611
25.654,53810.73,0.05574589012,38.91873476,0.3891873476,38.91873476,21.27172584
25.781,53979.14,0.05438881282,37.97129753,0.3797129753,37.97129753,20.75388719
25.908,54122.49,0.05323700501,37.16716825,0.3716716825,37.16716825,20.31437605
26.035,54031.4,0.05396855325,37.67789526,0.3767789526,37.67789526,20.59352297
26.162,54362.16,0.05131806942,35.82747227,0.3582747227,35.82747227,19.58214141
26.289,54535,0.04993945641,34.86499998,0.3486499998,34.86499998,19.05608508
26.416,54703.99,0.04859576981,33.92691141,0.3392691141,33.92691141,18.54335611
26.543,54785.18,0.04795168099,33.47724379,0.3347724379,33.47724379,18.29758228
26.67,54927.88,0.04682193659,32.68851797,0.3268851797,32.68851797,17.86649018
26.797,55052.54,0.04583741274,32.00117721,0.3200117721,32.00117721,17.49081187
26.924,55233.17,0.04441480445,31.00798983,0.3100798983,31.00798983,16.94796767
27.051,55312.64,0.04379038661,30.5720554,0.305720554,30.5720554,16.70969996
27.178,55464.4,0.04260045462,29.7413099,0.297413099,29.7413099,16.25564125
27.305,55654.65,0.04111331796,28.70307234,0.2870307234,28.70307234,15.68817407
27.432,55788.89,0.04006705329,27.97262751,0.2797262751,27.97262751,15.28893647
27.559,55894.13,0.03924857319,27.40120942,0.2740120942,27.40120942,14.97661777
27.686,55925.94,0.03900148145,27.22870347,0.2722870347,27.22870347,14.88233157
27.813,56003.5,0.03839960431,26.80850574,0.2680850574,26.80850574,14.65266504
27.94,56014.22,0.03831648109,26.75047364,0.2675047364,26.75047364,14.62094657
28.067,56065.9,0.0379159758,26.47086273,0.2647086273,26.47086273,14.46812026
28.194,56146.83,0.03728953247,26.03351422,0.2603351422,26.03351422,14.22907966
28.321,56213.34,0.03677538356,25.67456355,0.2567456355,25.67456355,14.03288879
28.448,56368.61,0.03557744824,24.83823056,0.2483823056,24.83823056,13.57577614
28.575,56457.48,0.03489328452,24.36058483,0.2436058483,24.36058483,13.31471038
28.702,56543.93,0.0342287837,23.89666666,0.2389666666,23.89666666,13.06114766
28.829,56624.14,0.03361315481,23.46686821,0.2346686821,23.46686821,12.82623368
28.956,56630.81,0.03356200042,23.431155,0.23431155,23.431155,12.806714
29.083,56675.76,0.03321742132,23.1905887,0.231905887,23.1905887,12.67522821
29.21,56813.24,0.03216521653,22.45599681,0.2245599681,22.45599681,12.27372396
29.337,56942.65,0.03117709938,21.7661474,0.217661474,21.7661474,11.89667451
29.464,57033.5,0.03048474993,21.28278684,0.2128278684,21.28278684,11.63248522
29.591,56929.97,0.03127381892,21.8336717,0.218336717,21.8336717,11.93358112
29.718,57072.87,0.03018506159,21.07356082,0.2107356082,21.07356082,11.51812902
29.845,57107.06,0.02992497159,20.89198019,0.2089198019,20.89198019,11.4188829
29.972,57244.19,0.02888335935,20.16478343,0.2016478343,20.16478343,11.02142059
30.099,57223.18,0.02904278517,20.27608583,0.2027608583,20.27608583,11.0822549
30.226,57312.02,0.02836905815,19.80572643,0.1980572643,19.80572643,10.82517161
30.353,57293.59,0.02850873801,19.90324328,0.1990324328,19.90324328,10.87847117
30.48,57272.87,0.02866582729,20.01291443,0.2001291443,20.01291443,10.93841389
30.607,57267.06,0.02870988618,20.04367394,0.2004367394,20.04367394,10.95522605
30.734,57330.42,0.02822965047,19.70839961,0.1970839961,19.70839961,10.77197591
30.861,57382.87,0.02783250822,19.43113658,0.1943113658,19.43113658,10.62043288
30.988,57418.05,0.02756633473,19.2453088,0.192453088,19.2453088,10.5188654
31.115,57394.49,0.02774457272,19.36974483,0.1936974483,19.36974483,10.58687812
31.242,57453.17,0.02730077783,19.05991148,0.1905991148,19.05991148,10.4175332
31.369,57264.13,0.0287321069,20.05918724,0.2005918724,20.05918724,10.96370512
31.496,57459.45,0.02725330925,19.02677151,0.1902677151,19.02677151,10.39941996
31.623,57455.16,0.02728573548,19.04940973,0.1904940973,19.04940973,10.41179328
31.75,57488.5,0.02703379677,18.87351989,0.1887351989,18.87351989,10.31565757
31.877,57471.23,0.02716428187,18.96461746,0.1896461746,18.96461746,10.36544856
32.004,57315.58,0.02834208231,19.78689337,0.1978689337,19.78689337,10.81487807
32.131,57424.86,0.0275148288,19.20935018,0.1920935018,19.20935018,10.49921157
32.258,57564.86,0.0264573211,18.47105607,0.1847105607,18.47105607,10.09568382
32.385,57689.51,0.02551792369,17.81522013,0.1781522013,17.81522013,9.73722503
32.512,57639.84,0.02589200727,18.07638485,0.1807638485,18.07638485,9.879969247
32.639,57632.78,0.02594520497,18.11352457,0.1811352457,18.11352457,9.900268624
32.766,57748.79,0.02507188491,17.50382022,0.1750382022,17.50382022,9.56702388
32.893,57734.37,0.02518034274,17.57953955,0.1757953955,17.57953955,9.608409626
33.02,57707.36,0.02538356725,17.7214198,0.177214198,17.7214198,9.685956794
33.147,57737.79,0.02515461728,17.56157944,0.1756157944,17.56157944,9.598593209
33.274,57787.66,0.02477966497,17.29980823,0.1729980823,17.29980823,9.4555175
33.401,57848.79,0.02432049446,16.97924046,0.1697924046,16.97924046,9.280305493
33.528,57858.52,0.02424745352,16.92824727,0.1692824727,16.92824727,9.252434257
33.655,57836.3,0.02441427211,17.04471089,0.1704471089,17.04471089,9.316089521
33.782,57763.26,0.02496307823,17.42785734,0.1742785734,17.42785734,9.52550502
33.909,57706.3,0.02539154467,17.7269892,0.177269892,17.7269892,9.689000852
34.036,57836.44,0.02441322085,17.04397696,0.1704397696,17.04397696,9.315688377
34.163,57879.41,0.02409067843,16.81879547,0.1681879547,16.81879547,9.192611433
34.29,57865.94,0.02419176149,16.88936613,0.1688936613,16.88936613,9.231183083
34.417,57955.84,0.02351756909,16.41868184,0.1641868184,16.41868184,8.97392222
34.544,57885.78,0.02404288417,16.78542813,0.1678542813,16.78542813,9.174373919
34.671,57827.09,0.02448343578,17.09299719,0.1709299719,17.09299719,9.342481253
34.798,57871.98,0.02414643255,16.85771994,0.1685771994,16.85771994,9.213886296
34.925,57914.69,0.02382603784,16.63403786,0.1663403786,16.63403786,9.091628882
35.052,57950.51,0.0235575115,16.44656745,0.1644656745,16.44656745,8.989163595
35.179,57932.17,0.02369497744,16.54253866,0.1654253866,16.54253866,9.041618365
35.306,57975.37,0.02337124488,16.31652627,0.1631652627,16.31652627,8.918087279
35.433,58010.08,0.02311130949,16.13505358,0.1613505358,16.13505358,8.818900156
35.56,58014.55,0.02307784596,16.11169117,0.1611169117,16.11169117,8.80613102
35.687,58041.6,0.022875398,15.97035306,0.1597035306,15.97035306,8.728880165
35.814,58007.71,0.02312905294,16.14744108,0.1614744108,16.14744108,8.825670768
35.941,57996.67,0.02321171552,16.20515159,0.1620515159,16.20515159,8.857213468
36.068,58090.13,0.02251242549,15.71694549,0.1571694549,15.71694549,8.590375755
36.195,58126.67,0.02223933036,15.5262854,0.155262854,15.5262854,8.486167092
36.322,58136.19,0.02216820733,15.47663118,0.1547663118,15.47663118,8.459027699
36.449,58212.97,0.02159501651,15.07646067,0.1507646067,15.07646067,8.240307397
36.576,58226.16,0.02149662443,15.00776869,0.1500776869,15.00776869,8.202762577
36.703,58171.21,0.02190667637,15.29404455,0.1529404455,15.29404455,8.359231733
36.83,58281.57,0.02108353151,14.71936979,0.1471936979,14.71936979,8.045133032
36.957,58267.57,0.0211878673,14.79221133,0.1479221133,14.79221133,8.084945871
37.084,58287.62,0.02103845131,14.68789725,0.1468789725,14.68789725,8.027931158
37.211,58267.8,0.021186153,14.7910145,0.147910145,14.7910145,8.084291725
37.338,58323.16,0.02077372747,14.50308153,0.1450308153,14.50308153,7.926916844
37.465,58234.2,0.02143666021,14.96590495,0.1496590495,14.96590495,8.179881203
37.592,58269.74,0.02117169361,14.78091974,0.1478091974,14.78091974,8.078774254
37.719,58320.96,0.02079010975,14.51451874,0.1451451874,14.51451874,7.933168053
37.846,58221.62,0.02153048849,15.03141072,0.1503141072,15.03141072,8.21568455
37.973,58310.36,0.02086905117,14.56963133,0.1456963133,14.56963133,7.963290819
38.1,58290.59,0.02101632274,14.67244829,0.1467244829,14.67244829,8.019487254
38.227,58286.43,0.02104731795,14.69408746,0.1469408746,14.69408746,8.031314526
38.354,58241.13,0.02138498127,14.92982553,0.1492982553,14.92982553,8.160161359
38.481,58205.29,0.02165231649,15.11646438,0.1511646438,15.11646438,8.262172136
38.608,58267.74,0.02118660021,14.79132672,0.1479132672,14.79132672,8.084462372
38.735,58153.2,0.0220411562,15.38793102,0.1538793102,15.38793102,8.410547053
38.862,58229.21,0.02147387583,14.99188686,0.1499188686,14.99188686,8.194082082
38.989,58208.98,0.0216247847,15.09724319,0.1509724319,15.09724319,8.251666452
39.116,58275.42,0.02112936165,14.75136588,0.1475136588,14.75136588,8.062621065
39.243,58246.59,0.02134426886,14.90140235,0.1490140235,14.90140235,8.144626165
39.37,58313.22,0.02084775047,14.55476034,0.1455476034,14.55476034,7.955162817
39.497,58209.03,0.02162441165,15.09698275,0.1509698275,15.09698275,8.251524103
39.624,58299.94,0.02094666608,14.62381782,0.1462381782,14.62381782,7.992907405
39.751,58281.2,0.02108628864,14.72129466,0.1472129466,14.72129466,8.046185105
39.878,58280.32,0.02109284619,14.72587278,0.1472587278,14.72587278,8.048687361
40.005,58322.81,0.0207763337,14.50490106,0.1450490106,14.50490106,7.927911339
40.132,58299.05,0.02095329602,14.62844648,0.1462844648,14.62844648,7.995437282
40.259,58271.81,0.02115626581,14.7701489,0.147701489,14.7701489,8.072887258
40.386,58306.39,0.02089862067,14.59027514,0.1459027514,14.59027514,7.974574058
40.513,58354.64,0.02053937971,14.33947273,0.1433947273,14.33947273,7.837493546
40.64,58326.3,0.02075034657,14.48675826,0.1448675826,14.48675826,7.917995073
40.767,58297.09,0.02096789714,14.63864018,0.1463864018,14.63864018,8.001008833
40.894,58324.5,0.02076374948,14.49611544,0.1449611544,14.49611544,7.923109405
41.021,58281.58,0.021083457,14.71931776,0.1471931776,14.71931776,8.045104598
41.148,58250.17,0.02131757671,14.88276736,0.1488276736,14.88276736,8.134440876
41.275,58278.7,0.02110491831,14.73430088,0.1473430088,14.73430088,8.053293885
41.402,58356,0.02052925826,14.33240648,0.1433240648,14.33240648,7.833631365
41.529,58345.56,0.02060696133,14.38665452,0.1438665452,14.38665452,7.863281592
41.656,58355.78,0.02053089554,14.33354954,0.1433354954,14.33354954,7.834256124
41.783,58319.75,0.02079912026,14.52080939,0.1452080939,14.52080939,7.936606318
41.91,58330.29,0.02072063826,14.46601755,0.1446601755,14.46601755,7.906658865
42.037,58305.44,0.02090569679,14.5952153,0.145952153,14.5952153,7.977274191
42.164,58360.7,0.02049428153,14.30798764,0.1430798764,14.30798764,7.820284815
42.291,58306.35,0.02089891861,14.59048314,0.1459048314,14.59048314,7.974687747
42.418,58319.54,0.02080068409,14.52190117,0.1452190117,14.52190117,7.937203049
42.545,58356.07,0.02052873731,14.33204278,0.1433204278,14.33204278,7.833432579
42.672,58327.89,0.02073850768,14.478493,0.14478493,14.478493,7.913477544
42.799,58339.4,0.02065281563,14.41866749,0.1441866749,14.41866749,7.880778851
42.926,58316.82,0.02082093988,14.53604265,0.1453604265,14.53604265,7.944932331
43.053,58319.7,0.0207994926,14.52106933,0.1452106933,14.52106933,7.936748397
43.18,58353.55,0.02054749193,14.34513623,0.1434513623,14.34513623,7.840589036
43.307,58330.85,0.02071646884,14.46310668,0.1446310668,14.46310668,7.90506788
43.434,58351.87,0.02055999545,14.35386551,0.1435386551,14.35386551,7.845360179
43.561,58305.45,0.0209056223,14.5951633,0.145951633,14.5951633,7.977245768
