metric,mcc,csv,csv_minus_mcc
normalization_dose_gy,1.6699746444280494,1.7345732804831773,0.06459863605512783
normalization_position_mm_after_alignment,-14.578900218392592,-14.578900218392592,0.0
fwhm_mm,32.53141828111557,31.62776792513857,-0.9036503559769997
left_80_20_penumbra_mm,11.787093212581532,10.83759143842148,-0.9495017741600513
right_80_20_penumbra_mm,9.316870723310231,8.511653156277522,-0.8052175670327095
