crossplane_x_mm_at_y0,dose_gy,relative_to_80_percent_midpoint,percent_of_80_percent_midpoint,directly_measured,interpolation_method
-125.0,0.0118505,0.006197031507185816,0.6197031507185816,0,vertical_offset_rows
-120.0,0.012832,0.006710291405443517,0.6710291405443517,1,direct
-115.0,0.0147225,0.007698898473865506,0.7698898473865506,0,vertical_offset_rows
-110.0,0.01674,0.008753918183223542,0.8753918183223541,1,direct
-105.0,0.0173325,0.009063756685228316,0.9063756685228316,0,vertical_offset_rows
-100.0,0.018253,0.00954511759846949,0.954511759846949,1,direct
-95.0,0.019298000000000003,0.010091583817195215,1.0091583817195215,0,vertical_offset_rows
-90.0,0.022515,0.011773863076181482,1.177386307618148,1,direct
-85.0,0.027854499999999997,0.014566070133488655,1.4566070133488656,0,vertical_offset_rows
-80.0,0.035713,0.018675548391724153,1.8675548391724153,1,direct
-75.0,0.050215499999999996,0.026259401345857924,2.6259401345857922,0,vertical_offset_rows
-70.0,0.08152,0.04262959440241237,4.262959440241237,1,direct
-65.0,0.154975,0.08104172463829559,8.10417246382956,0,vertical_offset_rows
-60.0,0.34089,0.17826303282431738,17.826303282431738,1,direct
-55.0,0.7511,0.39277586304774204,39.2775863047742,0,vertical_offset_rows
-50.0,1.2989,0.6792392071797525,67.92392071797525,1,direct
-45.0,1.6558,0.8658744162354562,86.58744162354563,0,vertical_offset_rows
-40.0,1.8007,0.9416475790042191,94.16475790042192,1,direct
-35.0,1.85725,0.9712195069170801,97.12195069170801,0,vertical_offset_rows
-30.0,1.8831,0.9847373554855585,98.47373554855585,1,direct
-25.0,1.89725,0.9921368741410312,99.21368741410312,0,vertical_offset_rows
-20.0,1.907,0.9972354824018693,99.72354824018693,1,direct
-15.0,1.91215,0.999928593431953,99.99285934319529,0,vertical_offset_rows
-10.0,1.9173,1.0026217044620367,100.26217044620367,1,direct
-5.0,1.9168,1.0023602373717373,100.23602373717372,0,vertical_offset_rows
0.0,1.9177,1.0028308781342763,100.28308781342763,1,direct
5.0,1.90055,0.9938625569370072,99.38625569370072,0,vertical_offset_rows
10.0,1.8561,0.9706181326093916,97.06181326093916,1,direct
15.0,1.7149999999999999,0.8968321197269039,89.68321197269039,0,vertical_offset_rows
20.0,1.2589,0.6583218399558013,65.83218399558012,1,direct
25.0,0.558255,0.2919306209901707,29.19306209901707,0,vertical_offset_rows
30.0,0.20988,0.1097534258240715,10.97534258240715,1,direct
35.0,0.10061,0.05261240791004304,5.261240791004304,0,vertical_offset_rows
40.0,0.059189,0.03095195121546106,3.095195121546106,1,direct
45.0,0.040860499999999994,0.02136735208635636,2.1367352086356357,0,vertical_offset_rows
50.0,0.031327,0.016381959075617913,1.6381959075617913,1,direct
55.0,0.0229755,0.01201467426634722,1.201467426634722,0,vertical_offset_rows
60.0,0.017538,0.009171219659341366,0.9171219659341365,1,direct
65.0,0.0145285,0.0075974492428293435,0.7597449242829344,0,vertical_offset_rows
70.0,0.012893,0.006742190390460042,0.6742190390460042,1,direct
75.0,0.012383,0.006475493958354665,0.6475493958354666,0,vertical_offset_rows
80.0,0.011591,0.006061330087320434,0.6061330087320435,1,direct
85.0,0.011034,0.005770055748726914,0.5770055748726914,0,vertical_offset_rows
90.0,0.01013,0.00529732324946562,0.529732324946562,1,direct
95.0,0.0086322,0.00451407243376477,0.451407243376477,0,vertical_offset_rows
100.0,0.0076258,0.00398779147441016,0.39877914744101595,1,direct
105.0,0.007261699999999999,0.0037973911392541445,0.37973911392541443,0,vertical_offset_rows
110.0,0.0070367,0.00367973094861942,0.367973094861942,1,direct
115.0,0.0061313,0.0032062663415052864,0.32062663415052867,0,vertical_offset_rows
120.0,0.0048916,0.0025579848378169817,0.25579848378169817,1,direct
125.0,0.00469175,0.002453476441824316,0.24534764418243157,0,vertical_offset_rows
